ID;Answer;Justification;Reviewer 1 Comments;Reviewer 2 Comments;Mark Question;Score
14;yes, all initiatives;"Yes, since the Agency for digital government (Digg) is responible for the national policies and guidelines for opening up data and other related recommendations (e.g. related to API development), as well as for the national data portal (including services for harvesting data to the dataportal), local, regional and national open data initiatives can use this support structure for their work. 
In 2023, Digg will also launch a shared metadata catalogue to further increase the support to public organisations, in particular those with less resources for developing or holding a data catalogue on their own. This is part of Diggs supports related to requirements in the new open data law (from 2022) that states that public organisations are required to share metadata about data that is made open at the national dataportal.  

Furthermore, Vinnova, The National Innovation Agency are financing many initiatives for open and datadriven innvotion incl establishment of open data lebs and factories. But naturally there are a lot of open data initiative that are locally funded also.";;;;20
15;approximately half of the public bodies;"There are some bigger initiatives, as for example: 

# https://www.vgregion.se/ov/dataverkstad/
# https://www.ri.se/sv/vad-vi-gor/projekt/smart-city-lab-kommunernas-stodfunktion-for-datadriven-utveckling
# https://www.vinnova.se/p/databeredskapsverkstad/";;;;10
16;yes;"Not on a detailed level but to contact-points and the people in charge: 

# The Ministry of Finance is responsible for the open data area on a government level: https://www.regeringen.se/regeringens-politik/digitaliseringspolitik/ 

# The Agency for digital government is responsible for providing support for open data and for holding the national open dataportal.
https://www.digg.se/kunskap-och-stod/oppna-och-delade-data
https://www.digg.se/om-oss/kontakta-oss
https://www.dataportal.se/sv/om-oss ";;;;20
17a;no;;;;;0
17b;yes;Yes, the two teams (Government offices of Sweden and Agency for digital government) are working together both regarding more strategic questions e.g. having a dialogue about future government assignments or handling questions related to making prioritisations during on-going government assignments. Also, the two teams are co-hosting seminars, e.g. with civil society organisations. Moreover, the government team have been participating in the creation of digital educations that Digg (Agency for digital development) is responsible for, e.g. by recording videos about the national datastrategy and high-value datasets. ;;;;20
18;yes;"There are no requirements outlined at a national level for the appointment of e.g. open data officers, but the National Agency for digital government (Digg) recommends the appointment of a person per organisation that is responible for the coordination and organisational specific strategies related to open data. See https://www.digg.se/kunskap-och-stod/oppna-och-delade-data/offentliga-aktorer/vagledning-for-att-tillgangliggora-information#h-Organiseraarbetetmedtillgangliggorande

Information and data stewards for data are mandatory according to legislation but this is primarly from a GDPR perspective. See https://www.imy.se/verksamhet/dataskydd/ ";;;;20
19;yes;"Yes there is, although the ways in which is done varies depending on what government assignments are running or which networks or projects exists. At regular basis, knowledge exchange is carried out at public seminars such as ""Digg Forum"" (https://www.digg.se/kunskap-och-stod/evenemang/digg-forum), the seminars provided by NOSAD (https://nosad.se/workshops), and by discussions at the open community connected to the national dataportal (https://community.dataportal.se/).

At the moment there is active and regular exchange of knowledge between the open data team at Digg and ""open data officers"" in e.g. the following projects/government assignments: 

# A government assignment that relates to ""SKILLS"" actors and aims to increase the amount of open data from this sector.
See https://www.regeringen.se/regeringsuppdrag/2021/06/uppdrag-att-utveckla-en-sammanhallen-datainfrastruktur-for-kompetensforsorjning-och-livslangt-larande/

# The project ""National dataverkstad"" which is a stately funded project aiming to support regions and municipalities in open data sharing and use. This project is often used for proof-of-concepts related to Diggs development of recommendations, educations and other types of support, but also for identifying specific needs at local level. See https://www.vgregion.se/ov/dataverkstad/.

# The project ""Smart city lab"" which is a statly funded project driven by the research institute RISE, and which aims to support municipalities in progressing IoT use, including data sharing. This has led to the co-creation of support related to MIMs. See https://www.ri.se/sv/vad-vi-gor/projekt/smart-city-lab-kommunernas-stodfunktion-for-datadriven-utveckling";;;;20
20;yes;"Yes, in multiple ways : 

# At the national data portals open community there is continuous and on-going discussions between open data users and open data providers. See: https://community.dataportal.se/

# NOSAD; a network established bty The employment ageny, Agency for digital government,  The Internet foundation invites to knowledge exchange through seminars, discussion forums etc.  See: https://www.nosad.se/

#Within geodata- domain we have Geodata counsil and Geodata forum for the geodata community, stakeholder that hold the regular events for access and quality to geodata  https://geoforum.se/tidigare-motesplatser 
https://www.geodata.se/om/geodataradet/

#Vinnova community for datalabs and data factories: regular networking and meetinge for knowledge exchange https://blogg.vinnova.se/

#Within Satellite data domain we have Copernicis-space data network to discuss access and re-use.  ";;;;20
D1.3;;;;;;152
21;yes;"Yes, but depending on the open data maturity of the organisation, these publication plans can differ in extent and level of detail. Our assessment is that the municipalities (290 in Sweden), since many of them are rather small and lack resources, are those with the biggest challenges to come up with a data publication plan. We know that many organisation do have some sort of plan, however, not available online. 

The project ""Nationell dataverkstad"" (in eng. National data workshop) helps Regions and municipalities with the on-boarding process, which includes coming up with a plan for publishing data as open data. At the moment, 10 regions (including many of their municipalities) have joined the project. In Sweden we have 21 regions, so the aim of the project is to get the 11 other regions to joins during 2023. 
Link: https://www.vgregion.se/ov/dataverkstad/

For the research community, the Swedish Research Council has a data publication plan online: https://www.vr.se/uppdrag/oppen-vetenskap/oppen-tillgang-till-forskningsdata/datahanteringsplaner.html";;;;20
22a;Yes;"UPDATED ANSWER:
This part is still valid:
""There is a structured way of monitoring the digitalisation strategy, see https://www.digg.se/analys-och-uppfoljning/publikationer/publikationer/2022-09-22-uppfoljning-av-statliga-myndigheters-digitalisering-2021 Regarding the data strategy from 2021, the Agency for digital governement is monitoring this  in connection with  supporting public organisations in their work of implementing the strategiy and in connection with the work with for example national base-data https://www.digg.se/ledning-och-samordning/ena---sveriges-digitala-infrastruktur/nationella-grunddata.""                    

The onfollowing part (se below) is, sorry to say, not relevant since Digg never recieved an assignment from the government office to deliver the action plan mentioned in the national data strategy,: ""With the new action plan 2023 this will be taken further into a structured plan and there will also be indicators for these areas which may be included in the digitalisation report.""";"Last year an answer discussing the structured way of monitoring the digitalisation strategy was provided. Is this still relevant? ANd does it relate to open data?

""There is a structured way of monitoring the digitalisation strategy, see https://www.digg.se/analys-och-uppfoljning/publikationer/publikationer/2022-09-22-uppfoljning-av-statliga-myndigheters-digitalisering-2021 Regarding the data strategy from 2021, the Agency for digital governement is monitoring this  in connection with  supporting public organisations in their work of implementing the strategiy and in connection with the work with for example national base-data https://www.digg.se/ledning-och-samordning/ena---sveriges-digitala-infrastruktur/nationella-grunddata. With the new action plan 2023 this will be taken further into a structured plan and there will also be indicators for these areas which may be included in the digitalisation report.""";;;15
22b;Unsatisfactory;"""The national data strategy (link in Q2) states that the Agency for digital government (Digg) should provide a yearly action plan, including indicatators for monitoring the strategy (see """"Insatsområde 4 - Styrning, reglering och uppföljning""""), but no such mandate or mission has yet been given to the agency. 

This might be explained by the fact that Digg received a government mission in June 2021, an couple of months before the national data strategy was released (in October 2021). So even if the national data strategy did point to Digg for the action plan related to the national data strategy, that assignment was not part of Diggs mission in June 2021. And there has been no additional assigments or instructions to Digg after that. """;;;;N/A
23a;no;;;;;0
23b;the majority of datasets;N/A;;;;12
23c;no change;N/A;;;;5
24a;N/A;"1. Finance. There are still several Agencys in Sweden charging for datasets (this is included in their instruction). Hopefully the implementation of HVD will change this. 
2. Organisation. Sweden is very decentralised organisationally and this is complicated when it comes to responsibility for datasets. 
3. Prioritisation. How to make the organisations prioritize publication of open data when the policies are mostly recommendations and not ""must-do-laws"".";;;;N/A
24b;yes;"2022:
1. Connected to the implementation of HVD. 
2,3. The Agency for Digital Government is working with different activities to address these challenges for example working with one of the regions in a project on datasharing https://www.vgregion.se/dataverkstad  and collecting good examples to be published at Sveriges dataportal.
3. The Agency for Digital Government is working with a data ambassador program to raise awareness about data sharing.";;;;10
25a;yes;"Yes,  the the Agency for Digital Government (Digg) are working in a number of to support data providers in their data publications process, such as: 

# Digg has a package of principles and recommendations related to open data sharing. See https://www.digg.se/kunskap-och-stod/oppna-och-delade-data/offentliga-aktorer. This support package was extended in Nov 2022 with new guidelines related to the procurement of data in order to improve the long-term possibilities for data to e.g. be relased as open data and in machine readible formats. See https://www.digg.se/kunskap-och-stod/oppna-och-delade-data/offentliga-aktorer/rekommendationer-for-upphandling-av-data. In april 2023 additional support to these guidelines in the form of text examples of requirements to use in the procurement process was released.

# Digg funds the regional project Nationell Dataverkstad (described in Q 24b) and has personel working in the project. 

# During 2022, Digg has been engaged in a lot of activities related to the National data strategy and a government assignment related to open data sharing. https://www.regeringen.se/regeringsuppdrag/2021/06/uppdrag-att-framja-delning-och-nyttiggorande-av-data/ . The final report can be found here: https://www.digg.se/analys-och-uppfoljning/publikationer/publikationer/2023-01-31-slutrapport-uppdrag-att-framja-delning-och-nyttiggorande-av-data

# Digg has launch a new education called ""Dataambassadörsprogrammet"", which is targeted to employees within public sector and aims to raise the general knowledge level about open data, how data can be shared, and what the benefits are. See https://www.digg.se/om-oss/nyheter/nyheter/2023-02-21-digg-lanserar-dataambassadorsprogram-for-att-stodja-arbetet-med-oppna-data 

# Digg is currently developing a new tool called (in eng.) ""Shared metadata catalogue"" that aims to support public actor that don't have their own metadata catalogue in place. This can lower the threshold for getting started with sharing data. This will be lauched during 2023.";;;;15
25b;yes;"The Agency for Digital Government (Digg) has a recommended REST API profile as well as an API Playbook with additional support and recommendations. See https://dev.dataportal.se/ 
Also, at the national dataportal, integrated tooling for exploring API:s (Swagger) has been implemented, see an example here (the ""Utforska API"" button): https://www.dataportal.se/sv/datasets/180_7079/taxonomi-api#ref=?p=1&q=taxonomi&s=2&t=20&f=&rt=dataset%24esterms_IndependentDataService%24esterms_ServedByDataService&c=false

Digg has also more recently started a work with producing information and recommendations on how to work with MIMS (Minimal Interoperability Mechanisms) in dialogue with the organisation IoT Sverige and a project called Smart City Labs within the RISE research institute. 
See information on MIMs: https://oascities.org/minimal-interoperability-mechanisms/
See also https://iotsverige.se/ and https://www.ri.se/sv/vad-vi-gor/projekt/smart-city-lab-kommunernas-stodfunktion-for-datadriven-utveckling

Also, Smart City Lab is connected to another project called ""Nationell dataverkstad för regional och kommunal datadelning"" (in eng. National data  workshop for regional and municipality data sharing) that operatively supports county regions and municipalities getting starting with open data. Here Smart City Lab engages in knowledge sharing and support related to IoT data. Digg has partly funded Nationell dataverkstad. See https://www.vgregion.se/ov/dataverkstad/";;;;10
25c;yes;"Yes, the  Swedish mapping, cadastral and land registration authority (Lantmäteriet) hosts a national geodata portal and also provides support for data publication specifically for geodata actors, see https://www.lantmateriet.se/sv/geodata/Geodataportalen/publicera-geodata-och-tjanster-i-geodataportalen/

Also, Lantmäteriet is responsible for developing a number of geografical datasets into basic data as part of a national initiative called ""Ena - Sveriges digitala infrastruktur"" (in eng. The digital infrastructure of Sweden) driven by the Agency for digital government. See https://www.digg.se/ledning-och-samordning/ena---sveriges-digitala-infrastruktur and https://www.digg.se/ledning-och-samordning/ena---sveriges-digitala-infrastruktur/nationella-grunddata
Lantmäteriet is currently working with investigating the requirements related to high-value datasets and how that will affect various data providers of geodata. ";;;;10
25d;yes;"Yes, some Swedish agencies use citizens generated data as a method for collecting different data, e.g. the inventory of animals and plants. See some examples below: 

# The Swedish Board of Agriculture initiates ""citizen scientist"" to locate vermins in gardens, see https://www.mynewsdesk.com/se/jordbruksverket/pressreleases/medborgarforskare-ska-leta-skadegoerare-i-egen-traedgaard-3075773

# The Swedish University of Agricultural Sciences regularly engages citizens in the inventory of plants through their ""Artportal"". See also a news article about this. https://www.artdatabanken.se/hjalpa-till/rapportera-fynd-av-arter/

# Gothenburg University hosts a national platform for citizens science that provides tools and some resources, and citizens can add their own data collection project. See a news article https://www.gu.se/nyheter/nationell-webbportal-samlar-all-medborgarforskning, and the actual portal https://medborgarforskning.se/ 

# The National Veterinary institute regularely engages citizens in collecting various types of data, such as reports on dead wild animals, and at the moment they've just launched a new data collection effort about sigthings of ticks: https://www.sva.se/aktuellt/pressmeddelanden/ny-insamling-rapportera-din-fastingbild-till-sva/";;;;10
26a;yes;"# The Agency for digital government (Digg) launced a new education program called ""Data ambassadors"" in feb 2023, aiming to provide a basic education on open data and the process for releasing data. At the moment we have about 120 registrered participants from a broad range of different public actors, e.g. municipalities, county regions, public agencies and bigger organisations that work for the public sector.
See https://www.digg.se/om-oss/nyheter/nyheter/2023-02-21-digg-lanserar-dataambassadorsprogram-for-att-stodja-arbetet-med-oppna-data

# The Swedish Authority for Privacy Protection (IMY) provides two basic courses about GDPR. In 2023 these courses are planned to run in the autumn. This year they also arranges a conference called ""Dataskyddet 50 år"" (in eng. Data protection 50 years). For both, see https://www.imy.se/om-oss/utbildningar-och-konferenser/ 

# The Swedish Civil and Contingencies Agency (MSB) provides a range of educations related to information security, among them a basic course in digital information security called DISA. See all courses in information security: https://www.msb.se/sv/utbildning--ovning/alla-utbildningar/?subject=132&sortOrder=Alphabetic

# The Agency for digital government (Digg) regularly provids information about the work and support for the digitalisation of public sector at a monthly forum called Digg Forum, e.g. information about the progress of high-value datasets and information about new guidelines related to procurement of data (see also link in question 25a). The information is recorded and can be accessed at https://www.digg.se/kunskap-och-stod/digg-play.";;;;15
26b;yes;"The education ""Data ambassadors"" gives a formal certificate in the form of a diploma after a finished course (see 26a).";;;;10
27a;yes, >9;"Yes, there are events arranged by the Agency for Digital Government (Digg), as for example information about the new datalaw https://www.dataportal.se/sv/nyheter/15/digg-bjuder-in-till-informationstraffar-om-den-foreslagna-datalagen and events arranged by Network Open Sourcce and Data https://nosad.se/ 

Since Feb 2023, we also have a new education programme for employees within public sector called ""Dataambassadörsprogrammet"" (in eng. Programme for data ambassadors) that teaches the basics of open data, the most important aspect of the new open data law, as well as important aspects of the benefits of open data use. As a participant, you also gain access to educational material that can be used by the participants in their own work with spreading the word of open data in their own organisation. At the moment we have about 120 registrered participants from a broad range of different public actors, e.g. municipalities, county regions, public agencies and bigger organisations that work for the public sector. See https://www.digg.se/om-oss/nyheter/nyheter/2023-02-21-digg-lanserar-dataambassadorsprogram-for-att-stodja-arbetet-med-oppna-data";;;;20
27b;national public bodies;"The Agency of digital government arranges open data related events in cooperation with a range of other actors, e.g.:
- The project ""Nationell dataverkstad"", see https://www.vgregion.se/ov/dataverkstad/. This project focuses on supporting county regions and the municipalites the are located in each county region, with a particular focus on enabling cooperation related to open data release. 
- The event and knowledge plattform NOSAD, see https://nosad.se/. NOSAD specializes in promoting open data and open source. 
- The Swedish government, for exemple a seminar for civil society organisations as part of the preparations for Sweden joining the IODC framework. ";;;;N/A
D2;;;;;;505
D2.1;;;;;;145
28;yes;"Re-use: To use information for a purpose other than that for which it was originally produced. 
SOURCE: https://www.digg.se/kunskap-och-stod/oppna-och-delade-data/offentliga-aktorer/vagledning-for-att-tillgangliggora-information ";;;;10
29;Yes, there is a strong focus;"Yes, the majority of public bodies that start publish their data and are in contact with Digg (Agency for digital government) in that process want to know how the data is being used. Among the more immature actors (related to providing open data), the pre-knowledge of the different ways that data can be used, including the benefits for public bodies themselves to use data, can still be considered rather low even if the interest of re-use effects are increasing. These actor search for general information about re-use. Among more mature organisations, the interest for the level of re-use is more focused on the kind of re-use and effects of data in various application areas, such as AI and sustainable development. 
Here are some observations: 
-	In most open seminars related open data it is common to get questions related to understanding the nature and levels of re-use of data. Particularity for data providers, the issue of ""what´s in it for us?"" is still very common.
-	Last years government assignment to DIGG was partly focused on supporting the understanding and ability among public actors to create results and benefits by using open data. This was based on identified needs related to re-use.
-	The Agency for digital government has started to explore possible solutions to measure the levels of re-use of data at various public organisations. 
-	When discussing the emergence of more detailed specifications of high value datasets (from EU), the question of expected levels of re-use of these datasets are vivid.";;;;15
30;yes;"The monitoring of the re-use levels is performed in number of different ways:

# Qualitative but unstructured information about re-use is collected at networking events, seminars, meetings and from various social media platforms. 
# In the community related to the Swedish data portal, there is also a special category for sharing examples of re-use. SOURCE: https://community.dataportal.se/topic/325/om-denna-kategori   
# At the national data portal, we also monitor the download statistics at regular basis. Most data providers have some sort of monitoring of at least download statistics, although the method can differ.

In the autumn of 2022 Digg lead a studentproject for 10 weeks that aimed at investigating what technical and organisational options and scenarios are available for developing methods for automatic measurement of open data re-use in terms of gaining access to e.g.download data and data on number of API calls from dataproviders. The goals was also that this could enable the developement of a dashboard functionality on re-use. We are aware that API calls and download statistics is not a full clarification of re-use, but rather a component for understanding re-use that needs to be further contualized with more qualitative stories on re-use.";;;;20
31;yes;"The Agency for digital governance (Digg) has a guide for how data should be relased as open data, and part of that guide is a particular section about user dialogue, re-use monitoring and continuous improvements of the released datasets. See https://www.digg.se/kunskap-och-stod/oppna-och-delade-data/offentliga-aktorer/vagledning-for-att-tillgangliggora-information#h-Framjaanvandardialogochforvaltning 

Also, in the work that is carrid out in the project ""Nationell dataverkstad"", which is partly financed by Digg and aims to support county regions and municipalities in their data sharing, the participants is continuously reminded that it is important to monitor the re-use of their datasets in order to improve the datasharing in various ways. See https://www.vgregion.se/ov/dataverkstad/";;;;20
32;Yes;"UPDATED ANSWER:
We are evaluating DCAT for high-value datasets to be able to distinct those from other datasets in the Swedish dataportal, more specifically in the search function at the Swedish dataportal. There was no assignment to Digg for an actionplan related to HVD (as already mentioned in  22a). But with the ability of distinction in place, it will also be possible for us to mark and monitor provided re-use cases of high-value datasets.";"Has any progress been made on the answer provided last year?:

""we are in a discussion phase for an action plan regarding the handling of the high-value datasets, and one part of that is the monitoring and measuring of the re-use of these datasets. 
More broadly, we are also investigating structured processes to measure all open data re-use by collecting data of the level and number of users downloading data from data providers web sites. Also, we are also investigating ways to more structurally collect voluntary stories about the re-use of open data. """;;;15
33;yes;"Yes, in the national data strategy from 2021 the impact of open data is described as positive effects on society driven by data, more specifically something that strengthens the welfare of society, research and the private sector. 
The data strategy: 
SOURCE: https://www.regeringen.se/informationsmaterial/2021/10/data--en-underutnyttjad-resurs-for-sverige/

Moreover, as assigned with responsibility to foster the open data movement in Sweden, in 2020 the Agency for digital government (DIGG) described open data impacts as the following areas:
1) overall economic benefits (e.g. referring to the HVD-analys from 2020)
2) new innovative services and products
3) a data driven knowledge society
4) A more efficient and innovative public administration
5) the growth of data journalism
6) research with new possibilities
7) a resource for AI. 

See information about DIGGs description on impacts in Swedish: https://www.digg.se/kunskap-och-stod/oppna-och-delade-data 

In addition to the highlighted areas of impact, potential data users were also categorized based on identified need of data and general characteristics: 1) information driven users, 2) development driven users, 3) organisation improvement driven users, and 4) analysis driven users. See information about data users: https://www.digg.se/utveckling-av-digital-forvaltning/oppna-och-delade-data/offentliga-aktorer

Moreover, in the new education called (in eng.) ""Data ambassadors"", an elborated and extended version of the above listed impacts are used to raise the awareness of impacts of open data re-use in a particular section of the education. See https://www.digg.se/om-oss/nyheter/nyheter/2023-02-21-digg-lanserar-dataambassadorsprogram-for-att-stodja-arbetet-med-oppna-data";;;;20
