ID;Answer;Justification;Reviewer 1 Comments;Reviewer 2 Comments;Mark Question;Score
7;yes;The Digital Action Plan defines the goal of a data-oriented, data-driven administration and the vision of a data ecosystem. Support and the exchange of best practices is established via the Cooperation OGD Austria. The Federal Ministry of  Labour and Economy and the Federal Ministry of Finance continuously encourage and inform public sector bodies to increase the re-use of open data. ;;;;15
8;yes;"The Digital Action Plan on Data is aimed at measures to increasing the re-use of data by the private sector. for example:
- Data Hub
- Data Partnerships
- Funding Programs for SMEs regarding data usage and data literacy";;;;15
9a;yes;The Austrian “Framework for Open Government Data Platforms” determines the obligation for publishing open government data via the data.gv.at portal. This includes all levels of government (from the federal to the local level).;;;;15
9b;yes;In general, closed data is not being published via data.gv.at. However, the possibility to provide asset lists (of data that falls e.g. under the scope of the Data Governance Act) via data.gv.at is given. Effectively, this depends on the willingness of the data holders to provide this information. Data screening and monitoring by public sector bodies is encouraged, but it is not an obligation.;;;;10
10a;yes;N/A;"Kindly fill in the column ""Publications of HCD in machine-readable formats via APIs"" in the table below. This column was hidden in the original questionnaire. Sorry.";;;20
10b;yes, regular consultations;The Cooperation OGD Austria represents the official forum for exchange and action for regular improvement on open government data. All public sector bodies (ministries, states, cities and municipalities) and stakeholders are welcome to contribute within this framework and the joint implementation of priorities.;;;;10
10c;yes;"A denotation of high value datasets will take place according to national and EU planning. Corresponding information on obligatory denotation has been provided.

response to reviewer:
The following are the specific aspects of our planning and progress:
1. Initial Assessment: An audit was conducted to identify datasets that fall under the high-value category as per the EU guidelines. This was completed in Q1 2023.
2. Internal Guidelines: Public bodies have been issued guidelines detailing how to denote these datasets as high-value in metadata. These were distributed in Q2 2023.
3. Responsible Entities: for each public body a designated data steward is planned for ensuring that datasets are properly denoted.
4. Monitoring: Quarterly reviews are planned to assess the progress of this denotation process.

Challenges:
- One challenge is the need for additional resources to manage and maintain the high-value datasets.
- Another is ensuring uniformity in metadata across different public bodies.";Please specify how your country is progressing. What are the specifc of the planning?;;;15
11a;yes;N/A;;;;15
11a.1;Yes;The Green Data Hub has been founded and is the platform for Austrian and European actors to build a data service ecosystem for Green and Sustainable Data.(https://www.greendatahub.at/?lang=en);;;0;
11a.2;Yes;The Federal Academy of the Public Sector offers trainings for public servants on open data.;;;0;
11a.3;Yes;According to the Digital Action plan, increasing the availability of open data and promoting the re-use of data has an effect on stregthening the economy and on fostering the emergence of new innovative business models.;;;0;
11a.4;Yes;Austria participates in regular meetings with its neighbours on open data, e.g. with the German speaking countries (DACHLI region).;;;0;
11a.5;Yes;We are reflecting on how open data and our efforts should contribute to the creation of common European data spaces.;;;0;
11a.6;Yes;We have established a firm and open relationship with the Austrian Parliament, for example on providing transparent data in the legislative process as well as engaging citizens to participate in the democratic process. The recent DACHLI meeting took place in Parliament.;;;0;
11b;Yes;Increasing transparency and efficiency in the public sector and opening up the public sector closer to the citizens.;;;;N/A
D1.2;;;;;;185
12;yes;"o The Cooperation OGD Austria represents the essential governance structure in Austria, including the federal level, states, cities and municipalities. 
o The open data portal data.gv.at is a cooperation project of the Ministry of Finance (BMF) and the 9 federal states with a steering committee and an expert group (cooperation agreement: https://www.data.gv.at/wp-content/uploads/2021/09/data.gv_.at_Kooperationsvereinbarung.pdf)
o The Federal Ministry of Labour and Economy is responsible for the implementation of the Federal Law on the Re-Use of Information (IWG), including the Implementing Regulation (EU) 2023/138 on high value datasets.";;;;30
13;hybrid;"o We follow a hybrid approach, combining top-down management with bottom-up initiatives of the community.
o Top-down steering from the federal level or the Cooperation OGD safeguards coordinated developments.
o Bottom-up participation amplifies activities from various actors and provides new impetus.";;;;N/A
14;not applicable;Austria has a federal system that does not allow for coordination beyond the national level.;;;;20
15;the majority of public bodies;All metadata of regional / local public bodies are published on data.gv.at > more than 1,400 organizations;;;;15
16;yes;https://www.data.gv.at/infos/cooperation-ogd-austria/;;;;20
17a;yes;cooperation agreement for data.gv.at: https://www.data.gv.at/wp-content/uploads/2021/09/data.gv_.at_Kooperationsvereinbarung.pdf;;;;20
17b;yes;"The Cooperation OGD meets twice a year and discusses strategic and policy issues of OGD in Austria

The Fachgruppe data.gv.at (experts group) holds quarterly meetings. This group includes members from municipal, regional and national level who discuss the further development of the national open data portal.";;;;20
18;yes;The Task Force on PSI and Open Data and Cooperation OGD Austria encourage public sector bodies to implement the concept of data officers. Effectively, this depends on the willingness of public sector bodies.;;;;20
19;yes;The Cooperation OGD meets twice a year and discusses strategic and policy issues of OGD in Austria. Participants belong to local, regional and federal organisations, universities, research centres, geo and meteorological organisations, federal computing center and open data associations;;;;20
20;yes;Examples: There are regular Meet-Ups, conferences, or other events organised by the Federal Ministry of Finance (BMF), the Federal Ministry of Federal Ministry of Labour and Economy (BMAW), the City of Vienna, the City of Salzburg, the Austrian Umbrella Organization for Geographic Information (AGEO), Austrian Digital Value (ADV), etc.;;;;20
D1.3;;;;;;162
21;yes;"o The City of Vienna has an offical publication plan. Open government data is published quarterly and presented at OGD meet-up events (https://digitales.wien.gv.at/wp-content/uploads/sites/47/2023/04/50-Programm-Open-Data-MeetUp-Wien.pdf)
o The Federal Act on the Re-Use of Public Sector Information stipulates that each public sector body or public undertaking at federal level needs to nominate an Open Data Coordinator. The coordinators have to implement screenings or publication plans.
o At federal level a screening of data has been performed in 2017 (OGD-Screening im Bund), checking existing government data regarding its suitability for open government data. As a whole, more than 700 datasets have been identified, many of them having been published soon thereafter. (https://www.data.gv.at/2017/11/03/open-government-data-screening-im-bund-bericht-zu-potentiell-ogd-faehigen-datensaetzen-publiziert/)";;;;20
22a;yes;o Open Data Coordinators are overseeing open data policies and strategies within their remit. The Chief Digital Officers (CDO) of the minstries hold regular meetings in the formation of a dedicated open government data working group.;;;;15
22b;neutral;There are no limits to working for and with open data.;;;;N/A
23a;yes;The Federal Act on the Re-Use of Public Sector Information stipulates that charging needs to be made transparent. General information by the Federal Ministry of Labour and Economy and the States demand notifying public sector bodies that need to generate income or claim to fall under an exception to the ministry and states.;;;;15
23b;the majority of datasets;N/A;;;;12
23c;increased, or already all datasets;N/A;;;;10
24a;N/A;"o Federal structure of Austria and different speeds of implementation
o Curation of data
o Incentivising different players to provide more open data";;;;N/A
24b;yes;"o Cooperation OGD Austria as a forum for dialogue across different levels of government (federal provinces, cities, regions and municipalities)
o Assistance offered by the data.gv.at team
o Ongoing efforts by open data officers, the Cooperation OGD Austria, the data.gv.at team to encourage the opening-up of data";;;;10
25a;yes;"o School of Data of the Administrative Academy of the Federal Government (Verwaltungsakademie des Bundes):
https://www.vab.gv.at/vab/bildungsprogramm/public-management-und-governance.html
Link to the curriculum: https://www.vab.gv.at/vab_dokumente/2023/OT-PM_217.pdf?91ojdn
o The ""KDZ - Zentrum für Verwaltungsforschung"" offers open data trainings for civil servants all across Austria, in particular for regional and local civil servants. (https://www.kdz.eu/de/seminare/21938o1ew23)

response to reviewers: 
While the School of Data at the Administrative Academy of the Federal Government and the KDZ - Zentrum für Verwaltungsforschung offer training programs for civil servants, they also have specialized modules aimed specifically at assisting data providers with their open data publication process. 

The training courses linked go beyond general data literacy and focus on the skills needed for the collection, management, and publication of open data. Therefore, these are separate from general civil servant training and are aimed at equipping data providers with the tools they need for effective data publication.";;The same answer is used for Q26a about training civil servants. Please clarify how the training assists data providers (eg training could improve data literacy in a general sense but might not necessarily focus on the collection and publication activities). Please distinguish Q25a and Q26a;;15
25b;yes;"o School of Data of the Administrative Academy of the Federal Government (Verwaltungsakademie des Bundes):
https://www.vab.gv.at/vab/bildungsprogramm/public-management-und-governance.html
Link to the curriculum: https://www.vab.gv.at/vab_dokumente/2023/OT-PM_217.pdf?91ojdn
o The ""KDZ - Zentrum für Verwaltungsforschung"" offers open data trainings for civil servants all across Austria, in particular for regional and local civil servants. (https://www.kdz.eu/de/seminare/21938o1ew23)
response to reviewers:
Both the School of Data at the Administrative Academy of the Federal Government and KDZ - Zentrum für Verwaltungsforschung offer specialized training to assist data providers, including those dealing with real-time and dynamic data.
The given specialized activities are aimed at enhancing the skills necessary for the effective publication of real-time and dynamic data, separate from general data literacy training.";;Please include in your answer specific reference to real-time/dynamic data.;;10
25c;yes;Inclusion of the Federal Office of Metrology and Surveying (BEV) and other geo-data holding institutions across the federal (e.g. the Federal Institute for Geology, Geophysics, Climatology and Meteorology) into the Cooperation OGD Austria and through regular dialogue;;;;10
25d;yes;"Initiatives by a separately founded ""FAIR Office Austria"" for increasing citizen participation and open science";;;;10
26a;yes;"o School of Data of the Administrative Academy of the Federal Government (Verwaltungsakademie des Bundes):
https://www.vab.gv.at/vab/bildungsprogramm/public-management-und-governance.html
Link to the curriculum: https://www.vab.gv.at/vab_dokumente/2023/OT-PM_217.pdf?91ojdn
o The ""KDZ - Zentrum für Verwaltungsforschung"" offers open data trainings for civil servants all across Austria, in particular for regional and local civil servants. (https://www.kdz.eu/de/seminare/21938o1ew23)";;;;15
26b;yes;"The Administrative Academy of the Federal Government (Verwaltungsakademie des Bundes) offers a dedicated programme on ""Digital Governance"", including trainings on open government data. (https://www.vab.gv.at/vab/bildungsprogramm/digital-government.html)
response to reviewers: 
The Administrative Academy of the Federal Government (Verwaltungsakademie des Bundes) offers a dedicated programme on ""Digital Governance,"" which includes training modules on open government data. Upon successful completion of the program, participants receive a certification that is formally recognized by the Federal Government. This certification serves as a qualification for roles that require expertise in digital governance and data management.";;Please specify if these programmes lead to a formally recognised cerification/qualification.;;10
27a;yes, 3-5;"o Open Data MeetUp Wien, 30.3.2023
o Open Data Days Vienna 2023, 2./3.3.2023
o Kulturhackathon 2023, 1.-3.6.2023
o KDZ-Seminar Open Data Basics 24.5.2023";;;;10
27b;local or regional public bodies;"City of Vienna; Austrian Federal Computing Center; Danube University Krems, Chaos Computer Club Vienna, Directorate of the Austrian parliament, OpenGLAM";;;;N/A
D2;;;;;;540
D2.1;;;;;;170
28;yes;"Stipulated in the Austrian Framework for Open Government Platforms and the White Paper of the Cooperation OGD Austria, referring to the Open Principles and the Creative Commons Licence CC-BY 4.0. (https://www.data.gv.at/anleitung)

response to reviewers:
In Austria, the definition of open data reuse is stipulated in the Austrian Framework for Open Government Platforms and the White Paper of the Cooperation OGD Austria. It refers to the Open Principles and the Creative Commons Licence CC-BY 4.0. Specifically, open data reuse is defined as the use of data that is freely available to everyone to use, modify, and share for any purpose—subject to the terms specified under the Creative Commons Licence CC-BY 4.0. (Source: data.gv.at)";;Please also provide the (translated) definition;;10
29;Yes, there is a strong focus;"o Open data activities of the Austrian Parliament (https://www.parlament.gv.at/SERV/OGD)
o GovCamp events
o Activities of the regions, e.g. the City of Vienna; e.g. Quarterly Open Data MeetUps of the City of Vienna
o Information requests (federal-regional-municipal level) within the framework of transposing the Open Data Directive
o Open Science activities: requests for exchange and the participation in events (e.g. with universities)";;;;15
30;yes;"o The reuse of open government data is being monitored systematically by the number of visitors, downloads, and re-use, through the list of applications on the Austrian Data Portal and by using the web analytics tool Matomo provided by the national data portal: https://www.data.gv.at/application/ 
o In 2021, an online survey among users of the national portal has been performed: https://www.data.gv.at/2021/01/20/umfrage-gestartet/
o The City of Vienna performs incremental monitoring and quality checks through its Data Excellence Strategy (circular view on data provision and feedback).";;;;20
31;yes;"o Award of the Austrian Data Governance Conference: https://www.adv.at/eventrueckblick/5-oesterreichische-data-governance-konferenz/
o The ""KDZ - Zentrum für Verwaltungsforschung"" offers open data trainings for civil servants all across Austria, in particular for regional and local civil servants. (https://www.kdz.eu/de/seminare)
o FAIR Office Austria: https://forschungsdaten.at/en/fair-data-austria/about-fair-data-austria/";;;;20
32;yes;"We intend to measure the emergence of applications by the use of open data and of high value datasets

response to reviewers:
We are in the process of developing a comprehensive monitoring and measurement system for the reuse of high-value datasets, aligned with the EU Implementing Regulation 2023/138. Our approach includes:
1. Usage Metrics: Tracking API calls, downloads, and other interactions with the datasets to gauge their utility.
2. User Surveys: Regularly conducting surveys among developers, businesses, and other stakeholders who might be using these datasets, to gather qualitative data on their impact.
3. Case Studies: Periodically identifying and publishing case studies that demonstrate how these high-value datasets have been effectively reused in various sectors.
4.  Economic Impact Analysis: Using metrics like additional revenue generated, jobs created, or efficiencies gained to measure the economic impact of data reuse.

Challenges:
- Identifying all users and uses of the high-value datasets, especially when they are used indirectly.
- Establishing a causal link between dataset usage and observed impacts, which is often nuanced and multi-faceted.";;Please specify how you intend to monitor/measure reuse of HVDs;;15
33;yes;"The Cooperation OGD Austria representing various levels of government has published a guidance on the national open data portal on the impact of open data and on KPI. (https://www.data.gv.at/infos/analyse/) 
The definition of the impact of open data can be derived from the first paragraph. That means that impacts of open data (or public administration in general) are difficult to caputre in figures. owever, an evidence-based approach requires clearer representations of administrative action. The systematic provision of open data enables better and, above all, automatable representations and is thus an essential component of the digital transformation of the public sector. 
The impact of the re-use of open data is measured by some KPIs, that are derived, for example, from the findings on the greatest possible impact of and demand for data.";;;;20
34;yes;The impact of open data is measured by applications being created using open data. The list of apps on the Austrian Data Portal is continuously curated (https://www.data.gv.at/suche/?typeFilter%5B%5D=application). Furthermore, the reuse of open government data is being monitored systematically by using the web analytics tool Matomo provided by the national data portal (data.gv.at/stats/).;;;;30
35;yes;"o  Thesis ""Open Data - developments and impacts on organisations in Austria"". Ivan Lazić (2020) (https://epub.jku.at/obvulihs/content/titleinfo/5676861)";;;;25
36;yes;o  Open Data Governance Study, Fachhochschule St. Pölten & Österr. Akademie der Wissenschaften (to be published in autumn 2023);;;;15
D2.2;;;;;;110
37;yes;N/A;;;;40
37.1;No;;;;0;
37.2;No;;;;0;
37.3;Yes;Studies on open data (e.g. https://epub.jku.at/obvulihs/download/pdf/5676861?originalFilename=true);;;;
37.4;Yes;Dialogue within the Cooperation OGD Austria;;;0;
37.5;Yes;"Developer dialogue (by data.gv.at): Emergence of applications by the use of open data; datahub.tirol: creation of a regional dataspace by the use of open data";;;0;
38;yes;N/A;;;;40
38.1;No;;;;0;
38.2;Yes;Data.gv.at team interacts with user community on social media;;;0;
38.3;Yes;Exchange within the Cooperation OGD Austria;;;0;
39a;yes;Data.gv.at is gathering info about the creation of apps on the basis of provided open data. This is being performed for the whole of Austria. Source: https://www.data.gv.at/suche/?typeFilter%5B%5D=application;;;;20
39b;yes;"App developers are asked to give active feedback when they are using open data from data.gv.at. Overall, the response is great, thus we have a pretty good picture on use of data ie. the creation of applications. Please see the classification on https://www.data.gv.at/suche/?typeFilter%5B%5D=application

response to reviewers:
Public bodies in our country have developed a systematic way of classifying the gathered reuse cases. On our open data portal data.gv.at, we categorize reuse cases based on:

 1. Policy Field: For instance, Environmental, Health, Transportation, etc.
2. Type of Application: Such as mobile apps, web services, analytics tools, etc.
3.  Data Source: Identifying which datasets were crucial in each reuse case.

App developers are encouraged to provide feedback when using open data, thus helping us to maintain an up-to-date classification system. More details can be found on data.gv.at search filter for applications.";;Please clarify how you classify the reuse cases - such as organising/labelling reuse cases by topic/domain/policy field (eg environmental, health, etc).;;10
D2.3;;;;;;260
D2.3a;;;;;;60
40;No;"1) Since 2018 (constitutional amendmant), the open publishing of procurement data has significantly contributed to increasing the efficiency, accountability and transparency of the government for any new public procurement project. 
2) A recent constitutional amendment (B-VG Art. 20 Abs 5) stipulates the publication of studies, expert opinion and surveys. This already has significant effects on Open Government and the opening up of data for the public.
3) The Austrian government has also implemented the Transparency Portal (Transparenzportal) to make information about public spending easily accessible.

response to reviewers: 
While we do not yet have quantifiable data or specific studies to directly measure the impact of open data on governmental challenges, several mechanisms are in place to gauge its effectiveness:

1. Efficiency and Effectiveness: The open publishing of procurement data is designed to streamline the procurement process and eliminate redundancies. We are in the process of setting up metrics to quantify its impact on efficiency.

2. Transparency and Accountability: The Transparency Portal aims to make public spending easily accessible, thereby promoting accountability. User engagement and public feedback are collected to assess its impact on transparency.

3. Decision-making Capacity: The recent constitutional amendment to publish studies, expert opinions, and surveys aims to improve data-driven policy-making. While specific metrics are being developed, initial feedback indicates a positive impact on decision-making.

We are currently developing methods to systematically measure the impact of these initiatives to provide quantifiable data in the near future.";The current answer describes stipulates in law. Instead, please provide data that measure the impact created by open data on government challenges.;;;0
41;yes;"o The creation of the open ""Basemap Austria"" (www.basemap.at) has created significant impact at various governmental levels, as it is now the reference for many use cases of geo data (e.g. the cartographic layer for mobility apps). It has also shifted business models of various geo institutions (of the states) to cost free reusability.";;;;15
42;yes;"o The legal requirement for public procurement publishing as open data has created significant effects on transparency.
o The publishing of budgetary information has a considerable effect on transparency

response to reviewers: 
Open data has had a notable impact on the transparency and accountability of public administrations in our country, as demonstrated by the following reuse cases:

1. Public Procurement Data: The legal mandate to publish all public procurement data has fostered an environment of transparency. Reuse Case: A third-party watchdog organization has developed a web application that tracks and reports any anomalies in public procurement, thereby enhancing accountability.

2. Budgetary Information: The open access to government budgetary information allows citizens and organizations to scrutinize public spending. Reuse Case: A civic tech organization has created a visualization tool that maps out government spending, providing an easy-to-understand view of budget allocations and expenditures.

3. Transparency Portal: This portal has made various government data sets available to the public. Reuse Case: Journalists have used data from this portal to publish investigative articles on government projects, thereby holding public administrations accountable.

These reuse cases have not only increased transparency but also empowered citizens, organizations, and the media to hold public administrations accountable.";Please describe the reuse cases that demonstrate the outcomes listed;;;15
43;yes;"o Statistical COVID-19 data is being used throughout Austria for evidence based policy making. The Austrian Corona Alert Level System is based on publicly available statistical data: https://www.data.gv.at/katalog/dataset/52abfc2b-031c-4875-b838-653abbfccf4e

response to reviewers:
Open data is playing a critical role in evidence-based policy-making in our country, as demonstrated by the following example reuse case:

COVID-19 Data: The publicly available statistical data on COVID-19 has been instrumental in shaping our pandemic response policies, such as the Austrian Corona Alert Level System. URL: https://www.data.gv.at/katalog/dataset/52abfc2b-031c-4875-b838-653abbfccf4e#resources

This example reuse case demonstrates that open data is not just a tool for transparency but also a valuable resource for formulating policies based on evidence.";Are there more recent examples of open data having an impact on policy making? Or additional reuse cases as examples?;;;15
44;yes;"o The COVID-19 crisis has shown the need for evidence-based policymaking. The use of current data has a considerable effect on policy making in the health sector.

Response to reviewers:
Open data is being actively utilized for evidence-based decision-making in daily operations within public administrations, as illustrated by the following example reuse case:

COVID-19 Data for Healthcare Allocation: Open data on current COVID-19 cases, hospitalizations, and vaccinations is being used to allocate healthcare resources efficiently. For example, the data helped in deciding where to set up new testing centers or distribute vaccines. URL for COVID-19 Datasets: https://www.data.gv.at/daten/covid-19/";Please describe open data reuse cases  as examples of the impact described;;;15
D2.3b;;;;;;60
45;No;"The use of open data has had a positive impact on health and wellbeing in Austria. By providing access to health-related data sets, such as public health statistics and healthcare performance indicators, the government has enabled researchers, healthcare professionals, and the public to gain a deeper understanding of health issues and trends.

response to reviewers:
The impact of open data on social challenges is particularly evident in the healthcare sector. Open data has empowered important initiatives like

Public Health Monitoring: Open data sets related to public health indicators have been used by researchers to monitor trends in diseases, vaccinations, and other health metrics. This has led to targeted public health interventions. URL: to related datasets: https://www.data.gv.at/daten/covid-19/

This example highlights how open data has been used to make data-driven decisions to address social challenges, specifically in healthcare. The data sets and applications have been crucial for policy-makers, healthcare providers, and civil society to address social inequities in healthcare access and quality.";Please provide a specific description of the impact created by open data on social challenges and link  supporting information.;;;0
46;yes;"o  Apps developed on the basis of realtime locations of working elevators at public transport stations has had a positive impact on elderly persons and persons with disability. https://www.data.gv.at/katalog/dataset/aac2629e-495d-4468-9c8b-cd9649bd7b5d
o  Parking Spaces for persons with disabilities in Salzburg: https://www.data.gv.at/katalog/dataset/a01bd054-65f7-4433-b852-6c8f926a4da0
o  The ""Toilet map app"" and data concerning the location of toilets helps by including marginalized people and handicapped people: https://www.data.gv.at/application/public-toilets-in-vienna-2/
o Open maps such as the Basemap or public transport apps based on open data offer better routing and navigation for Ukrainian refugees or tourists that have to find their way.";"Only the ""Public Toilets in Vienna"" seems to be a relevant reuse case";;;15
47;yes;"There are various apps that have amerged based on open data that contribute to a higher level of awareness and planning concerning housing.
o  The app “Bodenpreise” shows square meter prices for properties. URL: https://www.data.gv.at/application/bodenpreise-at/
o  Municipal Housing in Vienna: https://www.data.gv.at/katalog/dataset/827fb7fd-09ac-4c5f-a241-4cc35cc09366
o  DAttE – Detection of attic extensions. Use of open data to support the search for solutions to the demand for living space: https://www.data.gv.at/application/datte-detection-of-attic-extensions/
o  Prices for Photovoltaic appliances in Vienna: https://www.data.gv.at/katalog/dataset/651980cd-f66c-4d6f-8612-585d068274ee
o  Noise Map Graz: https://www.data.gv.at/katalog/dataset/348a0183-b616-46e2-b4bf-d18b34d8d168
o  Tree Register Vienna: https://www.data.gv.at/katalog/dataset/c91a4635-8b7d-43fe-9b27-d95dec8392a7
o  Vienna Multifunctional City Map: https://www.data.gv.at/katalog/dataset/80dd5f90-8ed9-49b8-9b6e-d3c40eb46023
o  App ""Sag's Wien"" (reporting of infrastructure problems): https://www.wien.gv.at/sagswien/
o  Solar roof cadastre Styria: https://www.data.gv.at/katalog/dataset/859d2768-22b8-48bc-9f74-e921874fea2d
o  Broadband Atlas Austria: https://breitbandatlas.info/";;;;15
48;yes;"The COVID-19 pandemic has shifted the general awareness of people on data. We are seeing the beginning of an increasd usage of health and wellbeing related apps and indications on increasing willingness for data altruism.
the data.gv.at survey in 2021 showed that 10% of the visitors are looking for COVID related data sets. 
https://www.data.gv.at/katalog/dataset/552874f2-c07c-401b-839c-5447c598fcc2/resource/cb928909-b3aa-4515-983d-0ff441b90d68/download/data.gv.at-umfrageergebnisse-2021.pdf  
since the beginning of the COVID pandemic almost 100 apps have been published in the health category.

response to reviewers:
The COVID-19 pandemic has notably increased public interest in health and well-being data. Open data has been instrumental in fostering this awareness through various reuse cases:

1. COVID-19 Dashboard: Developed by the government, this dashboard uses open data to provide real-time statistics about COVID-19 cases, testing, and vaccinations. This has significantly raised public awareness and understanding of the pandemic's scope. URL for COVID-19 Dashboard: https://www.data.gv.at/anwendungen/dashboard-zur-corona-schutzimpfung-des-bmsgpk/

2. Air Quality Apps: Civil society organizations have developed applications that use open environmental data to inform the public about air quality levels. This has led to increased awareness about the health implications of air pollution. https://www.data.gv.at/application/ozon/";Please describe open data reuse cases  as examples of the impact described;;;15
49;yes;"o COVID-19 pandemic and general awareness on data
o Education of civil servants concerning the quality of data
o Open data and privacy related questions are of high importance to Austrian ctitizens

response to reviewers:
Open data in Austria is having a notable impact on society's level of education and skills, particularly in data literacy. Below are some examples of reuse cases that substantiate this:

1. Data Literacy Programs in Schools: Educational institutions have started to integrate data literacy into their curriculum. Open datasets are used as educational material for teaching statistics, critical thinking, and data interpretation. 

2. Civil Servants Training: Programs such as the School of Data at the Administrative Academy of the Federal Government provide training to civil servants on how to better understand, use, and publish quality data. This impacts the general quality of public administration and its transparency. School of Data: https://www.vab.gv.at/vab/bildungsprogramm/public-management-und-governance.html

These reuse cases demonstrate how open data is actively being used to elevate the educational level and skills in Austria, especially in the domain of data literacy.";Please provide support for the reuse cases such as web links to the initiatives;;;15
D2.3b;;;;;;60
