ID;Answer;Justification;Reviewer 1 Comments;Reviewer 2 Comments;Mark Question;Score
3;yes;Yes, the Open Data Action plan was updated for the new period 2023-2024, previous action plan covered years 2021-2022. The new action plan should be viewed as a continuation of the old one with a stronger focus on the data reuse as well as actios related to data publication. It also gives a better overview of the current situation, main challenges and strategical perspective of the planned actions.;;;;10
4;yes;Digital transformation is handled on all levels. There are agencies and municipalities, which include topics related to digitalization and open data in their strategies. For example The Development Strategy Tallinn 2035 (https://strateegia.tallinn.ee/) includes goals on spatial data like making them more available. Environmental Board strategy 2022–2025 (https://keskkonnaamet.ee/en/media/3613/download) has separate chapter dedecated to open data, where they underline the importance of the freely available data high of quality and its impact on boosting innovation and making informed decisions. Similar tendecies can be notices across over agencies as well.;;;;10
5;yes;The Open Data Action plan 2023-2024 includes concrete actions divided into quarters for the next two years in a four main categories - public sector, private sector, education and legislation. Activities include, but are not limited to, upskilling public officials, further developments of the national open data portal, events, communication, support of the open data projects, support of open data publication and its reuse etc.;;;;25
6a;yes;We have activities to incentivise the publication of and access to open data (e.g. make more data colected and available via API). Recommendations for data providers on how to provide open data, including dynamic data, have been published at https://avaandmed.eesti.ee/instructions/avaandmete-loomise-juhend. In addition, the EU Structural Funds funding scheme for public sector IT developments requires open data to be provided according to user needs.;;;;15
6b;yes;Together with the Ministry of Finance we continue working on a project, which will allow to collect and publish geo-spatial data from and for municipalities. Moreover, according to action plan we are preparing to regulate high-value data sets in the Public Information Act, which also include geo-spatial data.;;;;15
6c;yes;"One of the goals of Estonia’s Digital Agenda 2030 (https://www.mkm.ee/media/6970/download) is achieving human-centric digital government. To achive that we plan to raise the awareness of people and the general public of human-centric digital government and the reliability of technology. Our Open Data Action plan includes activities on creating and keeping up-to-date e-courses including topics of open data, which describe open data concept, publication process, and reuse both for public oficials and citizens. Moreover, we constanly working on raising user-friendliness of our open data national portal and making data publishing as easy as possible.
====
To help boost publication to data generated by citizens we have created online courses at our government digital academy on open data and its publication (https://digiriigiakadeemia.ee/), we also carry out trainings on specific fields. We have carried out trainings on data literacy, which we plan to roll-out across the nation to raise competences and awareness. Today, this is covered in our digital-centric data governance vision and agenda. From technical means, we have created consent service, which enables citizens to share their government held data with external stakeholders. Today, over 300 000 consents have been generated to enable access to citizen data. 

There are also domain specific activities to incentivse publication and access to data generated by citizens. For instance, eBiodiversity (https://elurikkus.ee/en), which operates much on citizen generated data to understand biodiversity in Estonia, nation-wide campaigns are ran to incentivse. We carried out Donate your Speech campaign to incentivise people to make their speech data available as open data (https://oecd-opsi.org/blog/estonians-donate-a-speech-preserving-language-and-driving-digital-service-delivery/). Similarly, there are other initiatives related to weather, trash, energy consumption, infrastructure which incentivise publication/access to citizen generated data.";;Please comment on any measures that incentivise the publication/access to data generated by citizens;;15
6d;yes;Yes, we plan to make mentioned data discoverable through our national portal, which is connected with data.europa.eu portal.;;;;10
7;yes;"New Open Data Action plan has a strong focus on open data reuse as well as raising open data quality. We plan to provide monetary support for open data projects; systematize our approach on educating and supporting public entities; initiate a few bigger open data publication and reuse projects in the near 1-2 years; conduct regular events to share knowledge and expertice in the field of data reuse and open data based projects, etc . The Green Paper on Machine-Readable Open Data includes measures such as conducting events targeted to re-users, improving data quality by ensuring that all new information systems are capable of providing at least 4-star open data, etc. (Green Paper, Annex 1: https://www.riha.ee/api/v1/systems/eaatv/files/cdbfa8bd-2594-8ad3-6022-ff3d3dbf6781)";;;;15
8;yes;"Yes, it outlines the measures together with our action plan, where have a quite strong focus on private sector. Here are some measures we are planning to implement in the two upcoming years:
Mapping the need for open data in the private sector and making such data available;
Carrying out a wider communication campaign to inform about open data and the ways it can be reused;
Providing monetary support  for the development of services based on open data.";;;;15
9a;yes;"The Public Information Act mandates data holders to make their data accessible through the national open data portal. Data Inventory in Estonia is called RIHA (https://www.riha.ee/Avaleht) where catalogues of information systems and databases is accessible.
Supporting information can be found in the Public Information Act (https://www.riigiteataja.ee/en/eli/510122021005/consolide), chapter 5 (1) DATABASES.";;;;15
9b;yes;A full overview of what public sector information systems and data is available on the state information system's website: https://www.riha.ee/Infosüsteemid?sort=meta.update_timestamp&dir=DESC. According  to  the Public Information Act all databases/registries that belong to the state  information system must be registred at RIHA.;;;;10
10a;yes;N/A;"Kindy fill in the column ""Publications of HCD in machine-readable formats via APIs"" in the table below. This column was hidden in the original questionnaire. Sorry.";;;20
10b;yes, regular consultations;We provide regular consultation and support in the publication of HVD and ensuring all stakeholders are involved, communication is prioritised after publication, ensure stakeholders needs are considered. We evaluate and fund initiatives and activities related to the publication of HVD. ;;;;10
10c;not applicable;"We are currently working on adding a separate metadata element to describing open data, which includes separate category ""high-value dataset"" and extending the functionality in the government open data portal. Work started after the implemenetation of HVD.";;;;15
11a;yes;N/A;;;;15
11a.1;Yes;"The development and management of digital government are based on climate and environmental friendliness. Where possible, the option that is more climate and environmentally friendly 
is chosen when introducing a new solution and the 
environmental footprint of digital government is 
reduced.(Estonia’s Digital Agenda 2030, p19, https://www.mkm.ee/media/6970/download )";;;0;
11a.2;Yes;Estonia's Digital Agenda 2030 mentions the importanceof  launching widespread reskilling and upskilling initiatives in connection with digital skills. Overall direction of the Digital agenda is to digitalize as much public services as we can and as much as needed.;;;0;
11a.3;Yes;One of the goals mentioned in Estonia's Digital Agenda 2030 (p.4)  is making the Estonian economy  innovative and knowledge-based, using new technologies and business models as well as flexible forms of work. The contribution of the development plan lies in the creation of favourable conditions for business research and development and innovation. The Estonian economic environment invites people to work here, establish companies or do business virtually, invest, create and test new solutions which benefit the society at large.;;;0;
11a.4;Yes;Making Estonia’s cyberspace resilient to cyberthreats and trusted ( Estonia's Digital Agenda 2030 , p. 39-44).;;;0;
11a.5;Yes;Becoming  human-centric digital government. ( Estonia's Digital Agenda 2030 , p. 17-18).;;;0;
11a.6;Yes;Promoting international cooperation. We want Estonia to be expected and wanted in all international cooperation formats in the field of digital technology and an esteemed contributor to international policy-making. We want to actively we participate, both on the European Union and international level.  ( Estonia's Digital Agenda 2030 , p. 33).;;;0;
11b;Yes;Most of the the main points are mentioned in the strategies, which were brought as an example in the previous answers, but there are a lot of local strategies/initiatives, which serve the same purpose.;;;;N/A
D1.2;;;;;;190
12;yes;"The Ministry of Economic Affairs and Communications (MoEAC) is responsible for leading open data policy in Estonia.
The have established public sector inter-departmental open data working group, which involves members from different interested ministries and other public sector organizations (e.g. National Audit Office, City of Tallinn). The working group meets on a regular basis (at least once a month) and participation is also open to non-members (e.g. civil society, private companies, academia). The working group aim is to share news, upcoming changes, share expiriences. Other stakeholders can participate in the governance process through stakeholder discussion events, such as the annual Open Data Forum or smaller workshops throughout the year devoted to specific open data issues. 
Previous year the MoEAC together with other public authorities established Data Stewards Steering Group. Data Stewards Steering Group brings together data stewards from different public authorities to ensure the sustainable and balanced development of the data field. Steering group focuses on such topics as data retrieval, data quality improvement, data re-use, data life cycle management, and data protection requirements.
Moreover, we have our own network on place connecting more than 500+ public sector oficials, which we use for information sharing, conducting surveys, promotion of events, etc.";;;;30
13;top-down;Usually the MoEAC  leads different initiatives, provides a platform for others to promote their initiatives and plays the major role in engaging others. At the same time we are very open to initiatives from other authorities and sectors and encouredge them to be an active part of open data community. ;;;;N/A
14;yes, all initiatives;Yes, all initiatives get support. Usually, it is monetary support or guiding authorities through implementing their initiatives.;;;;20
15;all public bodies;;;;;20
16;yes;"Yes, we have 3 main platforms through which people can find our contact.  
National Open Data Portal - contact of the national portal product owner is marked on the footer of every page on the national portal.
https://www.kratid.ee/kontakt - Our teams webpage, where we post information related to data and AI topics has separate page for our contacts and support we provide.
https://digiriik.eesti.ee/kusi-abi - E-service design toolbox also includes contacts of our team members, who can assist others on data related topics.
Liable authorities are appointed in the PIA (https://www.riigiteataja.ee/en/eli/ee/510122021005/consolide/current)";;;;20
17a;yes;Resposibilities of our team members are described on our webpage https://www.kratid.ee/kontakt . Governance structure is explained in the Open Data Action plan. Current one is still waiting to be accepted on a governmental level, so we can provide the link to the previous one https://avaandmed.eesti.ee/instructions/action-plans-for-open-data-and-data-management-2021-2022;;;;20
17b;yes;People who are maintaining the national portal  are a part of our national open data team. This year national portal was finally transfered to the Estonian Information System Authority. Product owner of a portal is a team member of the national open data team. We conduct regular weekly meetings and once a month we conduct meeting, which involves other members of a national data team to keep everyone up-to-date and exchange knowledge.;;;;20
18;yes;"According to the Official Statistics Act (https://www.riigiteataja.ee/en/eli/ee/517122019002/consolide/current), the national statistics agency Statistics Estonia is responsible for coordinating data governance at the central government level, while MoEAC is responsible for strategic planning. Organizations are free to either assign the role of data steward to an existing position or recruit a separate data steward.
Previous year the MoEAC together with other public authorities established Data Stewards Steering Group. Data Stewards Steering Group brings together data stewards from different public authorities to ensure the sustainable and balanced development of the data field. Steering group focuses on such topics as data retrieval, data quality improvement, data re-use, data life cycle management, and data protection requirements.";;;;20
19;yes;"We have the dat working group, which meets on a regular basis (at least once a month) and participation is also open to non-members (e.g. civil society, private companies, academia). The working group aim is to share news, upcoming changes, share expiriences (some meeting recordings are made public on our youtube channel https://www.youtube.com/playlist?list=PLrWgTNfFucnldKMzbpucJ1uv5pdsCvTxR). 
Also we have Data Stewards Steering Group brings together data stewards from different public authorities to ensure the sustainable and balanced development of the data field. Steering group focuses on such topics as data retrieval, data quality improvement, data re-use, data life cycle management, and data protection requirements.";;;;20
20;yes;Other stakeholders can participate in the governance process through stakeholder discussion events, such as the annual Open Data Forum or smaller workshops throughout the year devoted to specific open data issues. Some working group meetings aim to bring together all stakeholders together, not depending on their organisation. Information about such public events we post on our webpage - https://www.kratid.ee/uritused;;;;20
D1.3;;;;;;175
21;yes;"Public bodies have their own data publication plans, which they compile as part of their organizations' strategies and action plans (e.g One of the strategies of The Information Technology Centre of the Ministry of the Environment includes open data publication plans for every year from 2022-2025 https://envir.ee/media/5809/download )
Some public organisations apply for monetary support provided by the MoEAC for carrying out their IT projects, one of the conditions for getting the support is open data publication, which would emerge during the project or be used for the project. This way open data publication plan becomes a part of the IT project plan.";;;;20
22a;yes;National Open Data team  follows up on the implementation of the plans with the respective data providers and provides advice, including technical support  together with State Information System Authority and Statistics Estonia. Information on the topics we provide support with is provided on our webpage https://www.kratid.ee/tugi-andmehaldus. ;;;;15
22b;satisfactory;All achieved agreements and plans in most of the cases got fulfilled by the organisations. ;;;;N/A
23a;yes;Most of the cases are found and investigated by the MoEAC, who has detailed overview of the data domain. Such cases are quite rare, so the MoEAC holds an information about most of them and with every year situation gets better.;;;;15
23b;all datasets;N/A;;;;15
23c;increased, or already all datasets;N/A;;;;10
24a;N/A;"1) Making publishing and (re)use of data a priority for the authorities;
2) Increasing open data quality and availability;
3) Tackling human resource problem.";;;;N/A
24b;yes;"All mentioned problems and others are constantly addressed. The greatest potential we see in open dialogue and being open for support requests.
1) ""Making publishing and (re)use of data a priority for the authorities"" - we underline the importance of the open data through various events and showing the real impact of open data using different reuse cases. We've created the support mechanisms like help with dataset description, meetings where we talk about open data 101, educational videos and courses about our portal and open data in general for the begginers, etc.  
2) ""Increasing open data quality and availability"" - together with other authorities we work on creating the guidlines and instructions for data managment in general. Also, we have a regular steeward group meetings, where all data related questions are addressed and best data managment experiences get shared. From the side of the technical infrastracture, we are working daily on making national open data portal more useful, comfortable and having range of functionalities. 
3) ""Tackling human resource problem"" - educating public sector officials is one of lines we are puting a lot of effort. We create our own e-courses, hire professionals for conducting physycal and online courses, as well as working with universities to involve more data and open data topics into all universities' programms and creating a new once.";;;;10
25a;yes;"We've created the support mechanisms through which we help with dataset description (https://www.stat.ee/en/statistics-estonia/data-governance); conduct meetings where we talk about open data 101 (https://www.kratid.ee/tugi-andmehaldus); film educational videos and create courses about our portal and open data in general for the begginers (https://digiriigiakadeemia.ee/enrol/index.php?id=23  and https://digiriigiakadeemia.ee/enrol/index.php?id=24), etc.  Also on the national portla we have guidlines on various topics https://avaandmed.eesti.ee/instructions";;;;15
25b;yes;MoEAC provides consultations and there is also a possibility to get finanacial support from MoEAC. Other support activities mentioned in 25a apply as well.;;;;10
25c;yes;All mentioned above support mechanisms apply to geo-spatial open data providers. It should also be mentioned that the national portal allows to use AP and MoEAC provides fianacial support for the open data publication if needed;;;;10
25d;yes;"Our e-courses, where to get an inspiration and understand the first steps for publishing open data, are available for eveyone (https://digiriigiakadeemia.ee/enrol/index.php?id=23  and https://digiriigiakadeemia.ee/enrol/index.php?id=24). 
Some of our events are conducted for general public as well, where people can get aninspiration for open data publication. 
National portal provides guidelines on publishing open data https://avaandmed.eesti.ee/instructions/andmestiku-lisamine-muutmine-ja-kustutamine . People, who would like to know more about publication process, can always contact data team of the MoEAC, our contacts can be found on the national portal.";;;;10
26a;yes;This year we plan to conduct around 10 trainings dedicated to topics related to data, which also contribute into open data quality and publication. In addition we plan to create 1-4 online courses, which would be available to everyone on our online learning platfrom digiriik.eesti.ee;;;;15
26b;yes;Not all trainings provide participants with the certificates, but most of them do. It depends on the format of the training and training provider. ;;;;10
27a;yes, >9;Annualy we conduct around 10 online events (https://www.youtube.com/playlist?list=PLrWgTNfFucnldKMzbpucJ1uv5pdsCvTxR) and 2 big physical events, one of which is fully dedictaed to open data (https://www.kratid.ee/urituste-salvestused). On the online events we share policy updates, introduce new topics related to data, and provide organisations with the opportunity to speak about their work in the open data field.;;;;20
27b;national public bodies;The MoEAC tends to be the main organiser but there are some national and local initiatives as well.;;;;N/A
D2;;;;;;600
D2.1;;;;;;170
28;yes;"According to Public Information Act (https://www.riigiteataja.ee/en/eli/ee/510122021005/consolide/current) § 3.  Re-use of public information
 (1) The re-use of information is the use of such public information, the public use of which is not restricted by law or pursuant to the procedure established by law (hereinafter open data), by natural persons or legal persons for commercial or non-commercial purposes other than the initial purpose within the public duties for which the information was obtained or produced. The exchange of information between holders of information for the performance of their public duties does not constitute re-use of information.";;;;10
29;Yes, there is a strong focus;"Public authorities promote their open datasets and reuse cases at events such as the public sector working group and even more so at AI use case events (https://www.youtube.com/playlist?list=PLrWgTNfFucnnkCATq8ebZxtoNL01ilkD8) or offline events like Open Data Forum.
National portal has separate use-cases page https://avaandmed.eesti.ee/usage-stories.";;;;15
30;yes;Use-cases of open data can be found through national portal, page called use-cases (https://avaandmed.eesti.ee/usage-stories). As well, natinal portal provides information on the number of dataset's downloads, which can indirectly indicate the level of re-use. We also discuss use-cases during monthly working group meetings, where authorities present their use-cases. Use-cases are also shared during big annual event - Open Data Forum. ;;;;20
31;yes;One of the means to encourage pubic bodies to reuse open data is annual competition, where  we select best data publishers, best reuse cases and best visualization cases. During the year we are trying to find the most noticeable/valuable cases to make a shortlist in 3 categories. Digtal voting is open for everyone and we distribute an information about the competition via our mailing lists, social media and through our events. Winners get an award from the ministry, usually we present books on the topic reletad to data. Winners as well get marked on our portal.  After we winners have been choosen, they are invited to share their knowledge in our data working group meeting. Information about this year winners can be found here https://medium.com/digiriik/eesti-avaandmete-valdkonna-silmapaistvad-panustajad-2023-1f353177c0b0;;;;20
32;yes;We will monitor their use through API and download rates.;;;;15
33;yes;The Information Society Strategy (https://www.mkm.ee/media/6970/download) the impact of data and its meaning is covered in many points: 1) data-driven state where any decision is based on data and that is reached by re-using data (pg 14), 2) Consent Service (https://github.com/e-gov/NT/blob/master/EN.md) and the economic impact to be had from sharing your personal data. Not open data but it still emphasizes the importance of data re-use because of its economic potential (pg 18). MoEAC has defined impact through use cases where opening up has had any type of impact.;;;;20
34;yes;"Our methodology is heavily centered around use cases/user stories because we had a discussion about measuring impact with numbers being the centre of it all, but it is very difficult to assign ""a price"" to a dataset. MoEAC and Statistics Estonia composed a questionnaire made up of 7 questions that ranged from defining the profile of a data re-users (to basically understand your customer) to actual examples they know of that are stemmed from their agency's datasets.
This  year we plan to carry out a procurement to analyze the impact of open data in Estonia, overall value of open data, and creat methodology for further measurments.";;;;30
35;yes;"The MoEAC annualy conducts Open data impact measurment survey across public bodies (https://avaandmed.eesti.ee/instructions/avaandmete-mojuhinnang-avalikus-sektoris-2022).
This  year we plan to carry out a procurement to analyze the impact of open data in Estonia, overall value of open data, and creat methodology for further measurments.";;;;25
36;yes;E.g. last year we carried out the first Estonian government AI testbed competition, which invited everyone with expertise in data science and analysis to join an experimental testbed to find solutions to real-world problems using open data (https://medium.com/digiriik/esimesed-riiklikud-andmeteaduse-taibutalgud-d2ee7ec582ee). Universities took part of this competition and in this collaboration we have created more than 300 AI based soulitions for solving 5 problems formulated by public sector.;;;;15
D2.2;;;;;;110
37;yes;N/A;;;;40
37.1;Yes;done through national portal;;;0;
37.2;Yes;done through national portal;;;0;
37.3;Yes;Annual survey by the MoEAC (including open data topics);;;;
37.4;Yes;events and meetings with stakeholders;;;0;
37.5;No;;;;0;
38;yes;N/A;;;;40
38.1;Yes;events and meetings with stakeholders;;;0;
38.2;No;;;;0;
38.3;Yes;public authorities speak directly with their clients and some of them conduct potential cliental surveys based on their own needs;;;0;
39a;yes;"The MoEAC doing it through meet-ups with other public sector representatives, NGOs, academia, and private sector.

The following answer was partial from our end. A key part in collecting reuse cases is through yearly data maturity assessment, where public bodies are required to provide information on reuse cases, an overview of last years maturity assessment can be found in https://avaandmed.eesti.ee/instructions/public-sector-impact-assessment-of-open-data-2022. We also carry out assessment in the private sector. During the last assessment, we involved roughly 2000 Estonian companies representing different areas and sizes for representative purposes, in addition to interviewing and meeting with representative bodies, universities and clusters. These are regular activities we do to understand private  sector, NGO and other stakeholder needs and requirements regarding open data. During the meetups, focus group interviews and 1-1 interviews, we collect information on data re-use, stakeholder needs, investment requirements and so forth.";;Please elaborate on this approach. How do you gather reuse cases systematic through these meet-ups?;;20
39b;yes;"Data classification in Estonia is mainly based on the areas data-based solutions impact. On our national open data portal we tend to collect the main reuse cases, so they would be accessible from one place.

The following answer was partial on our-end. For reuse cases we classifify specifically based on the geographic areas the use-cases cover and which public body data has been mainly used for the reuse case. The data itself is tied to 12 areas, that is, science and technology, agriculture, fisheries, forestry and food, energy, environment, population and society, economy and finances, justice, legal system and public safety, health, government and public sector, education, culture and sport, transport and regions and cities.";;"For a full understanding/clearer definition, please provide examples of the ""areas data-based solutions impact"".";;10
D2.3;;;;;;320
D2.3a;;;;;;80
40;yes;"Main impact includes government being more efficient and transparent. Also, we see an increasing trend on data-driven decision/making on governmental level. We notice that enteties tend to have more willingness to develope technologies and find the ways of solving problems using data. 
The impact can be monitored mostly by the reuse. Open data reuse is very popular internally within the organization: many institutions have created interesting usage stories based on their open data, the most common of which are data visualizations. There are institutions that have found that they help non-thematic parties to better interpret very specific data and thus alleviate the institution's workload of clarifying the data logic.  Reuse cases can be found on our national portal in the use cases section https://avaandmed.eesti.ee/usage-stories. The number of use cases is constantly growing.  
Every year we carry out an impact assessment of open data and data managment in the public sector, results are published on our open data portal (on estonian language). Year 2022  - https://avaandmed.eesti.ee/instructions/avaandmete-mojuhinnang-avalikus-sektoris-2022

The yearly impact assessments are a systematic study, not anecdotal. Which are in addition assisted with additional studies and impact assessment requirements for public bodies. There are examples in all ministries and areas, where impact has been created and measured. For instance, Estonian Agricultural Registry is using satellite data (open data available through esthub) to verify whether the grasslands have been mowed to automate and support decision-making capacity, transportation authority is using open data to understand the likelihood of traffic accidents happening and plan investments to improve traffic management, Tallinn is using open data gathered through crowdsourcing to plan public investments in road maintenance and planning (https://gis.tallinn.ee/andmekorje/?fbclid=IwAR14eN87q_KGScM_E8jJVHHPdbOUdKnUKsss3rD-a24dFMZYMosQZ-JH_aU), and so forth. 

For instance, in the traffic accident likelihood project, we understood what are the key factors that contribute to the traffic accidents and how likely it is that traffic accidents take place, the F1 score was for specific classes (road which are less likely to have any major accidents and thus need intervention) was 0.98794618 and so forth. In the agriculture use-cases, the precision is roughly 85%, which means in most cases the public official doesn’t need to do on-site inspections, thus contributing to efficiency.";;It is not clear if this information is anecdotal or based on research in the impact study. We would be interested to understand the data and statements from the impact assessment, as a systematic study. Examples of reuse cases are suitable for Q41-Q44.;;20
41;yes;"My municipality („Minuomavalitsus“) project goal is better local governments’ services all over Estonia and raising public awareness of the organisation of local services and increase citizens’ informed involvement in discussing local priorities. The Ministry of Finance of Estonia shares hundreds of criteria to create systematised overview of the state of local governments’ services. Through application you can have an overview of the 18 different services provided by local governments and compare local governments’ service levels.  
We know that municipalities use the indicators and service levels of the municipality in their development plans when setting and measuring goals. The data and indicators published by the local government was also used in national development documents (e.g. Estonia's Digital Agenda 2030).
Moreover, it was noticed that My municipality project also had an impact on implementing participatory budget projects in a numer of municipalities. Application: https://minuomavalitsus.fin.ee/en";;;;15
42;yes;The X-Road Metric (logs.x-tee.ee/visualizer/?profile=EE) is a visual application made on the basis of the Information System Authority open data, through which it is possible to see who communicates with whom via X-road (Data Exchange layer used in Estonia, X-Road connects different information systems that may include a variety of services. It has developed into a tool that can also write to multiple information systems, transmit large data sets and perform searches across several information systems simultaneously). X-Road Metrics is a tool for collecting, storing and analysing reporting data and metrics from an X-Road ecosystem. The data can be used to measure usage of individual services, understand dependencies and relationships between different information systems and services, monitor service health, etc. ;;;;15
43;yes;The Citizen Initiative Portal Rahvaalgatus.ee enables people to write proposals, hold discussions, compose and send digitally signed collective addresses to the Estonian Parliament (Riigikogu) and the local government. The proposals should aim at improving the society or amending existing regulations. Rahvagatus.ee uses the open data of the Estonian Parliament's document register in order to directly publish the procedural information of each collective appeal at the moment it is published in the document register and to inform subscribers of the updates via e-mail. In addition to using open data, Rahvaalgatus.ee has created its own open data API, through which activists can keep an eye on the progress of initiatives in their field.;;;;15
44;yes;"1) My municipality (https://minuomavalitsus.fin.ee/en) indicators are being used in the discussions of budget negotiations held annually between ministries and municipalities, the service levels of My municipality have started to be used to find problem areas and prove their arguments. So this project assist data-driven decision-making.
2) Statistics Estonia's creates dashboards (https://juhtimislauad.stat.ee/en), which include easy-to-use visualizations of various statistical indicators for all local municipalities in Estonia, including all the main services provided by local administrations, e.g. education (number of schools, students), construction and housing, unemployment and social benefits, etc. Dashboards help to understand the real situation in the state across several fields and make more informed decisions.";;;;15
D2.3b;;;;;;80
45;yes;"Main impact is seen on raising the level of citizen's awarness, spreading  knowledge about social problems and tackling them. Also data helps to find out the problems, which have to be solved. .
The impact is monitored mostly by the re-use cases of open data. Some of them are brought below. More re-use cases can be found on our national portal in the use cases section https://avaandmed.eesti.ee/usage-stories . The number of use cases is constantly growing. 
Every year we carry out an impact assessment of open data and data managment in the public sector, results are published on our open data portal (on estonian language). Year 2022  - https://avaandmed.eesti.ee/instructions/avaandmete-mojuhinnang-avalikus-sektoris-2022

We have additional information to question 47 as requested.";;We would be interested to understand the data and statements from the impact assessment, as a systematic study. Examples of reuse cases are suitable for Q46-Q49.;;20
46;yes;Equality center or Võrdsuskeskus is an application made by The Ministry of Social Affairs together with Norway grants. The purpose of an application is to create more equal and balanced society, showing data on men and women roles in Estonian. Topics showing inequality include work life, family, politics, education, civil society, media representation, business, criminal, etc. Application https://vordsuskeskus.ee/et/andmebaas;;;;15
47;yes;"PLANK is a national unified urban planning database developed by Ministry of Finance of Estonia. The database simplifies and speeds up access to urban planning data making process more comfortable and transparent for authorities, businesses, and residents. The central database ensures the accuracy of the data and allows various stakeholders to be sure that the available urban plans are up to date, what makes sure that a construction project can be prepared the right way.  Application: https://eehitus.ee/timeline-post/plank/

To extend the answer, for every municipality that has not made their data available and for citizens themselves, receiving the information is time consuming. There was a total of approx 10,000 searches, of which 2,844 searches ended with a query (on average 3 requests every month for each local government). Each search took on average 60 min, average. Through making data available, the data can be found in less than 10 minutes, making it much more accessible to people. The data itself is also used for planning and understanding the impact on environment, urban planning and much more (https://planeerimine.ee/aktid-ja-kohtulahendid/orme-planeerimine/ and https://planeerimine.ee/ruumiline-planeerimine/moju/), various studies are also made to assess the impact: https://planeerimine.ee/category/uuringud/.";;Do you have reuse cases that provide examples of reusers putting this special database to use?;;15
48;yes;On the Health Board's vaccination website  (ta.vaktsineeri.ee/et/statistika) you can find statistics on the vaccination against infectious diseases in a visualized form. The graphs show vaccination coverage data for the whole of Estonia. The overview is based on vaccination against more than 20 infectious diseases, and the data can be viewed by year, quarter, county, and age group. The solution created based on Tableau software provides an overview of the health of Estonian residents and helps in assessing the risks of getting an infection as well as raises the awarness about vacination.;;;;15
49;yes;"1) Haridussilm (https://www.haridussilm.ee/ee ) is a portal, which holds the data on different levels of education in Estonia and reflects indicators related to the success of participation in learning and entering the labor market. Haridussilm also provides an overview of the goals of the education strategy and moving towards them. Portal helps to spot problems in education system using data.
2) The Estonian museums' information system (MuIS) contains almost 4 million objects (musealia) from all over the world. Based on open data they got created accurate prediction model allowing both museum workers and ordinary users to find the objects more easily, enhance the national memory and improve its preservation.";;"the Estonian museums' information system (MuIS) example seems to be a relevant use case because it was used to create a prediction model.
The Haridussilm does not seem to be a reuse case but rather a portal that makes open data more accessible to users";;15
D2.3b;;;;;;80
50;yes;"Estonia aims to become the green digital state, so we try to contribute more into inventing solutions for fighting the climate change. For example, green way of thinking is applied developing infrastracture of the cities and making cities smart. People and enteties use data to choose there to put solar panels. Cities use sensors that detect light and noise polution, so they can collect the data and to take measures for reducing the level of pollution. People exploit detectors, which measure how much electricity or other resourses they use, finding the ways to cut down exessive spendings. 
The impact is monitored mostly by the re-use cases of open data. Some of them are brought below. More re-use cases can be found on our national portal in the use cases section https://avaandmed.eesti.ee/usage-stories . The number of use cases is constantly growing. 
Every year we carry out an impact assessment of open data and data managment in the public sector, results are published on our open data portal (on estonian language). Year 2022  - https://avaandmed.eesti.ee/instructions/avaandmete-mojuhinnang-avalikus-sektoris-2022

We have additional information to question 51 as requested.";;We would be interested to understand the data and statements from the impact assessment, as a systematic study. Examples of reuse cases are suitable for Q51-Q54.;;20
