ID;Answer;Justification;Reviewer 1 Comments;Reviewer 2 Comments;Mark Question;Score
4;yes;"It exists at the level of some municipal councils. Example 1: Lisbon City Council (Lisboa Aberta, URL: https://lisboaaberta.cm-lisboa.pt/index.php/pt/estrategia-de-dados-abertos). Example 2: Cascais City Council (URL: https://data.cascais.pt/pt-pt/node/253). Example 3: Porto City Council (URL:https://www.portodigital.pt/wp-content/uploads/2021/03/Plano-de-Gestão-e-Valorização-de-Dados-do-Município-do-Porto-_VFinal.pdf); etc.";;;;10
5;yes;"By the Law No. 68/2021. Examples: The entities covered must ensure the publication of available documents and data, inventories of accessible documents and related metadata, as well as search possibilities, under the terms of the regime of access to administrative and environmental information and the reuse of administrative documents. The data.gov portal is the central catalog of open data in Portugal, with the function of aggregating, referencing, publishing and hosting open data from different bodies and sectors of Central, Regional and Local Public Administration, also functioning as an indexing portal, of content hosted on other open, sectoral or decentralized data portals or catalogs:
• The open data made available therein must maintain levels of updating and permanent quality, so that they can be reliably reused by other computer applications;
• If the entity producing the open data does not make them accessible from its own systems, it must make them available on the data.gov portal, and must also ensure that they are always updated there. The related metadata must always be made available in an updated form to the data.gov portal, in order to facilitate their search and location as open data, including in cases where the entity producing the open data makes them accessible from of own systems; etc.
The  concrete action/measures planned for the fulfilling of those obligation are laid down in the document ""Plano de Ação Transversal para a Transformação Digital da AP 2021-2023""  (https://tic.gov.pt/documentos/plano-de-acao-para-a-transformacao-digital-da-ap-2021-2023), which corresponds to the Action Plan for ""Estratégia de Transformação Digital da AP 2021-2023"" (https://tic.gov.pt/estrategias/estrategia-2021-2026), Action 2 comprehends several measures relating to the open data filed.";;;;25
6a;yes;"Of common scope to some of the strategies/policies, it is referred: The creation of infrastructures to support the consumption of data in real-time on the open data national portal; The identification of services that produce and optimize the consumption of data in real-time; The increase of real-time datasets on the national open data portal. One of ""CTIC TIC 2021-2023-2026 Strategy"" key goals is a single, integrated system allowing to enrich operational databases with geolocation, cartographic, socio-economic, populational, meteorological information, and points of interest. Real-time updates with smart business information and analysis tools. In the Simplex program, it is referred the following measures that feature real-time data: Measure # 119 Work Suitability Form with a model that will allow obtaining statistical indicators, in real-time, of anonymized (aggregated) data on work capacity by sector of activity, profession, geographic area, gender, among others; Measure # 144 Single Agriculture Portal that aims to promote the simplification and streamlining of the relationship with farmers, citizens, companies and other economic agents, functioning as an online service point, with progressive availability of all information and services provided by the bodies of the Governmental Area of";;;;15
6b;yes;Through National Geographic Information System (SNIG). URL: https://snig.dgterritorio.gov.pt/saber-mais/legislacao. Since this data already follows the INSPIRE directive a big fraction of it are already under the HVD classification.;;;;15
6c;no;;;;;0
6d;no;"Only by events like webinars, workshops and public presentations; Not explicitly fostered in strategy/policy.";;;;0
7;yes;"Providing free data analysis and visualization tools, on the national open data portal (dados.gov). Through awareness, public events, webinars, workshops, etc. 
The following national policy/strategy foresees these mentioned actions to support the re-use of open data by the public sector:
""Plano de Ação Transversal para a Transformação Digital da AP 2021-2023""  (https://tic.gov.pt/documentos/plano-de-acao-para-a-transformacao-digital-da-ap-2021-2023), which corresponds to the Action Plan for ""Estratégia de Transformação Digital da AP 2021-2023"" (https://tic.gov.pt/estrategias/estrategia-2021-2026), Action 2, Measure 2.1 (in page 6) several measures are presented to support the re-use of open data by the public sector.";;;;15
8;no;;;;;0
9a;yes;"[Response to reviewer]
Correction: The provided answer was a mistake, we keep last year's reply.
By the Law No. 68/2021, entities must make available, on their website, updated lists of documents and data available for reuse; inventories must be made available, with accessible related metadata, and a multilingual search of documents and data must be possible.";"Please further explain to answer the question about maintaining data inventories. The answer from last year was:
 By the Law No. 68/2021, entities must make available, on their website, updated lists of documents and data available for reuse; inventories must be made available, with accessible related metadata, and a multilingual search of documents and data must be possible.";;;15
9b;yes;"In their inventories, entities must describe which datasets cannot be opened and for what reason. Example: Referred to in the catalogs as ""Com Restrições"" (i.e. Not Open Data). URL: https://snig.dgterritorio.gov.pt/rndg/srv/eng/catalog.search#/search?fast=index";;;;10
10a;yes;N/A;"Kindy fill in the column ""Publications of HCD in machine-readable formats via APIs"" in the table below. This column was hidden in the original questionnaire. Sorry.";;;20
10b;yes, regular consultations;;;;;10
10c;yes;"Through a group/contact points within the scope of CTIC 2021-2023-2026 governance (URLs: https://tic.gov.pt/estrategias/estrategia-2021-2026), that will be responsible for the high value datasets in the respective governance area.
More recently, a ""task force"" from that group started to work in a more operational way for the HVD subject.
Relevant public bodies for the Data subject are already holding conferences and joint-meeting to identify the HVD within the PA. An example are the entities that already follow the INSPIRE directive and are working on additional requirements for the HVD (dados de elevado valor),(ex: SNIG - Direção Geral do Território, URL: https://snig.dgterritorio.gov.pt/docs/anexo-ata-da-31a-reuniao-do-conselho-de-orientacao-do-snig-co-snig-dados-de-elevado-valor.";;;;15
11a;yes;N/A;;;;15
11a.1;No;;;;0;
11a.2;Yes;CTIC Strategy 21-26:Strategic line II, «Strengthening data»: Public Administration insights from data on the the needs of citizens in relation to public services. // AP needs to harness the full potential of big data it has access to in order to support public services delivery, management and decisions based on reliable data, aiming to develop services based on emerging technologies, transparency and to boost studies and innovative solutions developed by the society and the private sector, in line with the European Data Strategy. // Increase open datasets available with data.gov.pt for reuse and valorization by society.  Strategy for Innovation and Modernization of the State and Public Administration 20-23: Provide citizens and companies with safe, accessible and seamless services, facilitating and reducing interactions, making data available and reusing and promoting efficiency, sustainability and simplification of the AP's operating processes // It is important to train the Public Administration to organize work differently, taking advantage of its data and data science techniques. Furthermore, it is still necessary to generalize the sharing of open data and encourage its use by citizens and companies, which increases transparency and allows for broad collaboration in the identification and satisfaction of needs. // Promote and support the use of the Public Administration interoperability platform for the integration of services and data reuse, including artificial intelligence, quality and data analysis services. // Promotion of the Program in Data Science and Artificial Intelligence in Public Administration through public tenders and calls to support new R&D projects that involve partnerships between Public Administration and scientific institutions.;;;0;
11a.3;Yes;CTIC Strategy 21-26: Strategic line (2) Strengthening data of the utmost importance for the development of the economy and national productivity — for example, the European Commission estimates that open data will have an impact of around €190 billion in the Gross Domestic Product of European Union countries in 2030.;;;0;
11a.4;No;;;;0;
11a.5;Yes;CTIC Strategy 21-26: It is necessary to catalog, know and manage the data, so that true value can be obtained, ensuring the necessary quality for reuse, namely to not exclude or discriminate fringes of the population, influencing decisions taken, either by human decision makers or artificial intelligence systems. Strategy for Innovation and Modernization of the State and Public Administration 20-23: Measure 10.2 — Create a generic mechanism that allows citizens to be informed of the primary sources of personal data in the Public Administration and to update and manage access authorizations to such data. INCoDE 2030: Within INCoDE.2030 there is a plan on data life cycle management in the Public Administration, which includes an extensive re-qualification of Public Administration agents and a training program for Chief Data Officers. INCoDE.2030 is an integrated public policy initiative dedicated to strengthening digital skills.;;;0;
11a.6;Yes;CTIC Strategy 21-26: Increase the transparency of the main services and essential areas of the State through the provision of dashboards from the reuse of open data available at data.gov.pt. // Strategy for Innovation and Modernization of the State and Public Administration 20-23, Strategic Objective 10: Manage the data ecosystem with security and transparency. Using data to improve analytics, including ethically supported by artificial intelligence, is essential for informed decision making. For this, it is essential to promote trust when developing secure systems at each stage of the digital transformation, taking into account the maximum requirement of information assurance, that is, the permanent verification of the properties of integrity, availability, authenticity, non-repudiation and confidentiality.;;;0;
11b;yes;"One important action for fighting corruption and increase transparency in the public administrations, is the publication of the reuse of open data sourced via National Data Portal, dados.gov, that is named ""+Transparência"" (URL: https://transparencia.gov.pt/pt/). This reuse presents several financial aspects of the government, some examples are, european funding and gov budget.";;;;N/A
D1.2;;;;;;135
12;yes;There is a governance structure associated with the CTIC 2021-2023-2026 Strategy, already referred/mentioned before (10c question), where AMA is part of the technical committee. AMA regularly streamlines the relationship with stakeholders to support the availability of datasets on dados.gov. The institution assumes the responsibility of maintaining, managing, and making the national open data portal evolve, as well as boosting the community and ecosystem of open data in Portugal.;;;;30
13;hybrid;A national top-down strategy has not yet been formalized by the central government. Regarding local government, initiatives are developed in a bottom-up logic. Other central entities are free to pursue their own initiatives but generally coordinate voluntarily with AMA, through dados.gov;;;;N/A
14;not applicable;There are measures to promote contact with the academy, with city councils, associations, NGOs, developers, start ups. Strategies and Portals at local/regional level are part of local/regional policies and decisions, they do not come, formally, as a national policy.;;;;20
15;few public bodies;;;;;5
16;no;;;;;0
17a;no;;;;;0
17b;yes;"The National open data team manages the national open data portal, dados.gov.pt. This teams works at AMA - Administrative Modernization Agency (https://www.ama.gov.pt/web/english/competences), now under the department ""Centro de Competências Digitais da Administração Pública (TicAPP) "". You can consult the organization's organogram in the link https://www.ama.gov.pt/documents/24077/27653/Organograma_AMA_Site_20230201.pdf/2fce90b5-c7a3-4f00-a1d7-e860f8c95ec8 . That organogram is high level and shows the data and interoperability team, in which the open data team is parf of.
In document ""Plano de Ação Transversal para a Transformação Digital da AP 2021-2023""  (https://tic.gov.pt/documentos/plano-de-acao-para-a-transformacao-digital-da-ap-2021-2023), page 6, Action 2, is patent the AMA's role as the main responsble for the Action coordination. In the national open data portal, dados.gov (https://dados.gov.pt/pt/contact/), you can check in the footnote that AMA is the site's manager.";;;;20
18;yes;"As described for question 10c, the CTIC appointed a task force dedicated to data subjects including open data.

[Response to reviewer] Further explanation: 
Yes, this task force (TF) includes various public public sector bodies responsibles for open data. Please see file attached in the email ""CTIC - TF presentation.pdf"", that is the last TF presentaion. On page 5, in the textbox ""CONSTITUIÇÃO"", members (data officers that are responsible, as well, for the open data) form different bodies are enumerated; On page 6 are described several open data and HVD initiatives (PT - ""dados abertos"", ""dados de elevado valor"").";;Does this task force include civil servants within the various public sector bodies responsible for open data?;;20
19;yes;Through meetings, Workshops, Webinars. URL examples: https://ogp.eportugal.gov.pt/open-gov-week-portugal. https://pasc.pt/actividades/clusters-tematicos/cluster-administracao-publica/rede-nacional-de-administracao-aberta/open-gov-week-2o-workshop-sobre-administracao-aberta%ef%bf%bc/. Does not avaiable meeting agendas.;;;;20
20;yes;"AMA participates in events regularly: with academia has partenered in the project UCD Lab (https://urbandatalab.pt/index.php/partners/ama) and participated in several events, example: https://www.facebook.com/photo/?fbid=796035811340405&set=pcb.796037531340233, presentaion day 10, 12h); with the community, conducted webinars on open data, example: https://dados.gov.pt/pt/posts/webinar-ama-o-sucesso-em-forma-de-dados-abertos-1/).";;;;20
D1.3;;;;;;132
21;no;;;;;0
22a;no;A monitoring dashboard is, still, being designed to be published on the national open data portal (dados.gov), with indicators of entities activity regarding to open data (example: the degree of compliance with the Law regarding High Value Datasets);;;;0
22b;neutral;Still in the development phase;;;;N/A
23a;yes;Under the Law No. 68/2021, a cost simulator will be made available on the national open data portal (dados.gov);;;;15
23b;the majority of datasets;N/A;;;;12
23c;no change;N/A;;;;5
24a;N/A;1- A formal national open data strategy, 2-  Political and institutional support/adherence, 3-More human and technical resources;;;;N/A
24b;yes;"There are two major pillars on which we are working to respond to these three major challenges: a) Law No. 68/2019, b) Recovery and Resilience Plan/Digital Transition (Specific projects aimed at open data).
Several projects are being developed to address some of the challenges, this process has enforced the Political and institutional support/adherence, and more HR were outsourced to execute the palnned tasks. Namely, the project mentioned in question 2, point 6 -  ""Public Administration's Data National Strategy and Action Plan"";";;;;10
25a;yes;"Through direct support meetings, that are held regurlarly. Sharing tutorials on registration, publication, and reuse, and establishing direct contact with organizations, when questions were more complex. You can find the tutorial on youtube, as they were published this year on the youtube page of the portal management organization (AMA) - https://www.youtube.com/watch?v=G7-qftX_org&t=6s - https://www.youtube.com/watch?v=tvccaRmz9UQ&t=10s - https://www.youtube.com/watch?v=jCVfKgQQTZE&t=32s.
(NB: Most of this tutorials are going to be improved this year)";;;;15
25b;yes;Only through direct support meetings specifically for adderess real time and dynamic data.;;;;10
25c;yes; Through direct support meetings and usign SNIG (National Geographic Information System) open data portal: URL: https://snig.dgterritorio.gov.pt/partilhar;;;;10
25d;yes;"By public events/presentations with citizens community/associations; etc.";;;;10
26a;yes;As part of programme INCoDe.2030 (national digital competencies programme), the Portuguese government has launched an initiative for the digital qualification of public servants to promote coherent execution of digital and open data policies. For instance, there are short term courses on several ICT domains, including open data, provided by the national institute for competencies in the public administration. INA - https://www.ina.pt/index.php/centro-de-formacao-oferta-formativa;;;;15
26b;yes;Depending on the participation and final evaluation, a certification is received. The courses are certified and recognized by public entities.;;;;10
27a;yes, >9;"https://portugalsmartcities.fil.pt/programa-2022/; https://www.galp.com/corp/pt/sobre-nos/a-galp/datathon; https://www.fpf.pt/pt/News/Todas-as-not%C3%ADcias/Not%C3%ADcia/news/34967; https://makeitmillennium.pt/; https://hackacity.eu/; https://dspa.pt/; https://www.dssg.pt/; https://www.lisbondatascience.org/; https://www.meetup.com/pt-BR/datascienceportugal/; https://datachallenge.pt/";;;;20
27b;a mix of the above;"Association for the Promotion and Development of the Information Society (APDSI); Platform of Civil Society Associations (PASC); Public Administration Experimentation Laboratory (LaBx); Foundation for National Scientific Computing (FCCN); Data Science Portuguese Association (DSPA); Portuguese Association for the Development of Communications (APDC); Association of Portuguese Software and Open Source Companies (ESOP); etc.";;;;N/A
D2;;;;;;555
D2.1;;;;;;170
28;yes;"""[Response to reviewer] 
The definition is objectively laid down in the national law No. 68/2021 (Article No. 3, g), which transposes the EU directive 1024/2019. URL: https://dre.pt/dre/detalhe/lei/68-2021-170221042  - """"The utilization, by individuals or entities, of administrative documents or data held by the authorities and entities referred to in the following article (Article No. 4- Subjective scope of application), or held on their behalf, for commercial or non-commercial purposes other than the initial purpose for which the documents were produced."""". 
Complementary information about that definition is given in the national open data portal dados.gov 
URL: https://dados.gov.pt/pt/docs/reuse/""";;For completeness, please include the (translated) definition here;;10
29;Yes, there is a strong focus;"The transposition of the directive 1024/2019, by national law No. 68/2019 (https://dre.pt/dre/detalhe/lei/68-2021-170221042) is an objective instrument that expresses the interest, at the national level, to observe and monitor the extent of re-use of open data, since it has an article (Article No. 10 - Monitorização) in which explicitly defines the monitoring role of a special commission -  CADA. The CADA's monitoring activities are, among others: the monitoirng of the social and economic impact of re-use; the number of re-uses; and the HVD impact. Futhermore, AMA (Agência para a Modernização Administrativa) lunched a public tender and contracted a consultancy to evaluate the impact of open data and its reuse (https://www.base.gov.pt/Base4/pt/detalhe/?type=contratos&id=9601046). The ongoing project called Dados Abertos - Definição de modelo de avaliação de impacto (Open Data - Impact Assessment Model Definition) is, among other things, performig case studies with reusers and open data portals.";;;;15
30;yes;"The CADA's monitoring activities are (role defined in the national law No. 68/2019 on open data, https://dre.pt/dre/detalhe/lei/68-2021-170221042), among others: the social and economic impact of re-use; the number of re-uses; and the HVD impact.
Futhermore, at the national open data portal, dados.gov, a dashboard updates the number of publications of re-uses and its temporal evolution.
A monitoring improved dashboard is also being designed to be published at the national open data portal (dados.gov), with indicators of entities activity regarding to open data (example: the degree of compliance with the Law regarding High Value Datasets).";;;;20
31;yes;"In several activities like, webinars, workshops, public presentations, datathons, hackathons, to which public bodies are invited, a direct diologue is established between different stakeholders to promote and incentivate the encourage entities to monitor the re-use of their own published data. A few examples are: the Webinar ""Data Strategy in Public Administration"" (URL: https://dados.gov.pt/pt/posts/a-ama-dinamizou-um-workshop-sobre-estrategia-de-dados-na-administracao-publica-ap/), ""The importance of Open Data"" (URL: https://dados.gov.pt/pt/posts/ogw-ii/) and ""Open Data"" (URL: https://dados.gov.pt/pt/posts/webinar-dados-abertos-1/)
There are also direct contacts with publishers at the national portal to monitor the activity of the portal. This channel is an incentive to the public bodies to monitor this kind of users' activity (in ""Atividade da Comunidade"" from https://dados.gov.pt/pt/dashboard/).";;;;20
32;yes;AMA, the entity that manages the national open data portal, dados.gov, in line with the law No. 68/2021, has an ongoig project in which one of  its main objectives is to implement a framework to monitor the level of re-use of high-value datasets, in coordination with measures to catalogue and promote the re-use of high-value datasets. A special  group/contact points is going to be created within the scope of CTIC 2021-2023-2026 governance, that will be responsible for the high value datasets/re-use in the respective governance area.;;;;15
33;yes;"According to the Strategy and Studies Unit of the Portuguese Government, the impact ""is measured by considering the activities developed to monitor the reuse of data, as well as the results of that reuse."" And ""the positive impacts range from the creation of value in the economy, the improvement of scientific and technological capacity, to the promotion of transparency, citizen participation and accountability of public bodies."" URL: https://www.gee.gov.pt/pt/estudos-e-seminarios/artigos-category/32493-em-analise-dados-abertos-em-portugal";;;;20
34;yes;"At AMA there is an ongoing project entitled""Dados Abertos - Definição de modelo de avaliação de impacto"" (Open Data- impact assessment model definition; URL https://www.base.gov.pt/Base4/pt/detalhe/?type=contratos&id=9601046) funded under the Recovery and Resilience Plan (Digital Transition). The aim of such project is to:
1) Compile an international benchmark of methodologies, use cases and best practices to assess the impact (economic, social, etc.) of using open data;
2) Define metrics for impact assessment and monitoring;
3) Stimulate cooperation among public administration (PA) entities (central, local and regional) in joint initiatives to make open data available and reused;
4) Develop and communicate metrics and indicators of success for data publication by PA entities
5) Demonstrate the value of open data, with simple reuse cases (e.g. visualizations) of datasets published by entities registered in data.gov, chosen by the potential to generate benefits and innovation, and relevance of this information;
6) Identify criteria and model for evaluating the quality of datasets highlighting good practices in the publication of datasets
At the present moment, this project has already done itens 1 and 2 and is working on case studies";;;;30
35;yes;"AMA has been implementing the project entitled ""Dados Abertos - Definição de modelo de avaliação de impacto"" (Open Data- Impact Assessment Model  Definition; URL https://www.base.gov.pt/Base4/pt/detalhe/?type=contratos&id=9601046), funded under the Recovery and Resilience Plan (Consulting and Development for Digital Public Services; Interoperability and Support for Digital Transformation of Public Administration). This project consists of a year-round study aimed at measuring the impact of open data through PA bodies (central, local and regional) utilizing or reusing open datasets. This study has established a survey based on recommendations from official data.europa.eu reports and best practices from EU member states. The already gathered reuse cases will be surveyed using pre-established metrics to quantitatively capture the estimated impact of their data policy, quality, and platform, as well as the created governmental, social, environmental, and economic impact.";;;;25
36;yes;"The national open government partnerships include 1) government entities, 2) academia, and 3) business associations and civil society. One of the 4 pillars of its first Open Administration National Action Plan (URL: https://ogp.eportugal.gov.pt/monitorizacao) is precisely open data. OGP Portugal aims to guarantee concrete commitments from governments to promote transparency, encourage public participation, fight corruption, and use new technologies to strengthen participatory democracy - https://ogp.eportugal.gov.pt/inicio. 
In December of 2022, in accordance with the pillars of the second Open Administration National Action Plan 2022 (URL: https://ogp.eportugal.gov.pt/ii-panaa), AMA launched the Mosaico platform (URL: https://mosaico.gov.pt/) which promotes universal access to information between the state and the citizen.
Besides OGP, other examples are: 
1) Arquivo.pt, which promotes an annual contest for innovative works carried out based on open data (preserved by Arquivo.pt). Arquivo.pt is developed by the Scientific Computing Unit of FCT - Foundation for Science and Technology - https://sobre.arquivo.pt/pt/conheca-os-vencedores-do-premio-arquivo-pt-2022/. 
2) The Urban Co-Creation Data Lab is a project that aims to provide support on decision making at the city level on high-quality services for citizens. The project is a collaboration between the Portuguese government (AMA) and NOVA IMS University. The project supports new planning and management approaches altogether with new tools to evaluate the impact and predict various services demand (URL: https://www.urbandatalab.pt/). 
3) The DSPA represents the Data Science sector and promotes data science in Portugal and internationally. The association also promotes regulation, ethics, and security in the field of data science. It shares experiences, innovations, case-studies, and success stories and promotes innovation and entrepreneurship of Portuguese companies (URL: https://dspa.pt/)";;;;15
D2.2;;;;;;100
37;yes;N/A;;;;40
37.1;No;;;;0;
37.2;Yes;Monitoring dashboard in dados.gov;;;0;
37.3;Yes;A civil society entity in collaboration with PA bodies survey, URL: https://dados.gov.pt/pt/datasets/observatorio-dspa-o-setor-de-data-science-em-portugal/;;;;
37.4;Yes;"The project entitled ""Dados Abertos - Definição de modelo de avaliação de impacto"" (URL https://www.base.gov.pt/Base4/pt/detalhe/?type=contratos&id=9601046) is conducting interviews with use cases to determine the impact of open data (re)use.";;;0;
37.5;Yes;Analytic tools (PIWIK) applied to the dados.gov;;;0;
38;yes;N/A;;;;40
38.1;Yes;"The portal allows users to ask questions, make suggestions for data sets, and interact with supplier entities through the ""contact"" functionality (URL: https://dados.gov.pt/pt/contact/).";;;0;
38.2;No;;;;0;
38.3;Yes;Several activities namely, webinars and workshops (https://dados.gov.pt/pt/posts/webinar-dados-abertos-1/), public presentations (https://dados.gov.pt/pt/posts/ogp-internacional/), and engaging national organizations to participate in datathons and hackathons (https://dados.gov.pt/pt/posts/eu-datathon-2021-equipas-finalistas/).;;;0;
39a;yes;"[Response to reviewer] 
The ongoing project entitled ""Open Data - Impact Assessment Model Definition"" (URL: https://www.base.gov.pt/Base4/pt/detalhe/?type=contratos&id=9601046) has implemented systematic methods for collecting (re)use cases, incorporating best practices (while also accounting for the cautionary lessons) from reports such as ""Rethinking the Impact of Open Data,"" ""The Economic Impact of Open Data,"" and ""The Use Case Observatory Volume I"" available on data.europa.eu.
The systematic methods for gathering eligible entities for building use cases about the impact they create when (re)using open data are the following prioritization rules:
a) having ongoing or scheduled data platforms, explicit data policies, data quality control procedures, and/or a general knowledge of its platform users
b) the data platform is in the form of a website, data portal, or web application
c) entities can be classified as private, public (government) or academic institutions
d) entities can maintain regular and effective communication with the Administrative Modernization Agency, I.P. (AMA)
e) entities can underpin if their operational influence is in at least one of the following sectors: social, governmental, environmental or economic
f) entities can be classified into at least one of the following positions of the open data value chain: data reuser, data portal, data intermediary
Upon their acceptance of the collaboration, they were provided with an impact assessment questionnaire.";;Please describe what the systematic methods for collecting reuse cases are;;20
39b;No;;;Is there any information available on how the reuse cases will be classified/the process that will be used to classify them? In general, we can only consider currently implemented activities/definitions and not planned activities.;;0
D2.3;;;;;;285
D2.3a;;;;;;65
40;yes;"[Response to reviewer] 
1 - The study ""Smart & open cities: Portuguese municipalities open data policies evaluation"" (URL: https://ieeexplore.ieee.org/abstract/document/7975912) provides a quantitative overview of the open data landscape in Portuguese cities based on the use of the Local Open Data Census platform (provided by Open Knowledge International - OKI) to evaluate the capacity to implement policies and frames its progress in terms of economic development and innovation, government transparency and citizen engagement impact.
2 - The study ""The Open Data policies in Portugal: analysis of its implementation and impact"" makes an assessment based on homologous data sources - OKI - and expands its framework to the national level, and applied to the implementation of scientific data and public sector data, including data portals (URL: https://www.researchgate.net/profile/Paulo-Silva-119/publication/322011884_As_Politicas_de_Open_Data_em_Portugal_analise_da_sua_implementacao_e_impacto/links/5a3d6ced0f7e9ba8688e8fbf/As-Politicas-de-Open-Data-em-Portugal-analise-da-sua-implementacao-e-impacto.pdf)";These examples seem to be reuse cases that better fit Q41-Q44. This question is interested in data/studies on the impact created by open data relating to government challenges.;;;20
