ID;Answer;Justification;Reviewer 1 Comments;Reviewer 2 Comments;Mark Question;Score
6b;yes;"o The INSPIRE directive is a data sharing framework implemented in Danish Law.
The infrastructure of geodata includes data and services which are available to use and reuse for different sectors in the society. INSPIRE is built on the foundation that it is better and more economical to collect and maintain data together in a joint venture.
https://www.retsinformation.dk/eli/lta/2017/746
Danish INSPIRE data/services: https://dataforsyningen.dk/data";;;;15
6c;yes;"o The strategy includes initiatives that make it easier for citizens to grant and withdraw consent or authorisation to the authorities to process and/or share their data (initiatives 8 and 9). One possible use case is the sharing of citizen-generated data. In addition to this, initiative 30 contains the plan to develop a strategy for the handling of ""self-reported"" data in the health sector.

A concrete example of this is the ""DataDonor"" initiative from the Region of Southern Denmark: https://syddansksundhedsinnovation.dk/projekter/datadonor-platformen";;;;15
6d;yes;o The national metadata portal is being developed to allow for easy harvesting of metadata to data.europa.eu, e.g. by using the DCAT metadata standard. ;;;;10
7;yes;"o The strategy carries on and develops the work done in previous strategies with regard to data sharing across public authorities through the promulgation of common architectural principles and standards (initiative 49). The website for the common digital architecture (FDA) was recently overhauled with a focus on increased faciliation of the re-use of data and digital building blocks: https://arkitektur.digst.dk/
o Moreover, the national metadata portal (initaitive 44) also supports the re-use of open data by the public sector.";;;;15
8;yes;o The national data portal is being built with private sector users of open data in mind. The same goes for many of, if not all the initiatives mentioned in 3). The portal was built in collaboration between Government and the Danish Business Authority and has conducted several user tests with private sector representatives.;;;;15
9a;yes;"From §11 of the Danish implementation of the Open Data Directive: ""Den offentlige myndighed og offentlige virksomhed offentliggør en oversigt over dokumenter og datasamlinger, der stilles til rådighed for videreanvendelse efter denne lov."" English: ""The public sector body and public undertaking [must] publish an overview of the data that is being made available according to this law.""  https://www.retsinformation.dk/eli/lta/2021/1764

The national data portal is meant to support this effort by giving a central overview of all the data made available by public sector bodies.";;;;15
9b;yes;"Data inventories will also be maintained for health and demographic data; data which is usually not open at the individual level, but which e.g. reasearchers can gain access to - including as mandated by the DGA. ";;;;10
10a;yes;N/A;"Kindy fill in the column ""Publications of HCD in machine-readable formats via APIs"" in the table below. This column was hidden in the original questionnaire. Sorry.";;;20
10b;yes, regular consultations;"It is unclear to us what prioritisation process is being referred to in the question.
The coordination committee for infrastructure for digital spatial information receives input from stakeholders wrt. the implementation of the INSPIRE directive as well as the overall building and maintenance of a geographic information infrastructure. Moreover, changes to Danish law such as the implementation of the Open Data Directive require a consultation of a number of stakeholders, as was the case with a recent law change to ensure that the same data is not doubly regulated by the ODD and the DGA: https://www.ft.dk/samling/20222/almdel/diu/bilag/3/index.htm";;;;10
10c;yes;"We closely follow the EU-wide discussions of how best to implement this in our data model, presumably through an addition to DCAT-AP. 

As for the publishing of data itself, it can be noted that most HVD data from Denmark is already available through the required services, and that the remaining data will soon be made so, too.";;;;15
11a;yes;N/A;;;;15
11a.1;Yes;A major investment has been made to improve open data and tools for use in climate change adaptation: https://kefm.dk/aktuelt/nyheder/2022/feb/klimatilpasning-styrkes-med-nye-og-bedre-data-og-digitale-vaerktoejer;;;0;
11a.2;Yes;"The strategy includes many initiatives aimed at reducing the administrative burden for private companies through the use of open data. Examples include initiatives 24 and 35 that aim to publicize standardized product data to help companies assess their carbon footprint and plan their production in the most climate-friendly manner. 
Moreover, initiatives 58 through 61 invest in the use of digital technologies and digital skills in public education.";;;0;
11a.3;Yes;One of the purposes of the strategy is to create growth in the private sector. Initiatives that support this goal include 54 (a matching fund for Digital Europe initiatives) and 57 (strengthened export and internationalisation of Danish digital solutions). Moreover, the national metadata catalogue and the implementation of the Open Data Directive serve to level the playing field in terms of comapnies' access to data.;;;0;
11a.4;Yes;initiative 1 in the strategy is a national strategy for cyber- and information security, which includes a strengthening of sikkerdigital.dk, a portal that serves to heighten compenticies among companies, authorities, and citizens in the field of data security.;;;0;
11a.5;Yes;"Initiative 4 will improve data literacy and safe digital habits among children and adolescents under the moniker ""digital dannelse"" (digital 'Bildung').";;;0;
11a.6;Yes;The strategy includes increased funding for Datatilsynet (the Danish Data Protection Agency) as well as the Danish Data Ethics Council (initiatives 46 and 48).;;;0;
11b;No;;;;;N/A
D1.2;;;;;;150
12;yes;"o 1. Basic Data is governed by the Steering Group for Basic Data and a number of sub-groups/forums: https://datafordeler.dk/vejledning/grunddata/  
2. Wrt. geographic data/INSPIRE-data, The Agency for Data Supply and Infrastructure runs The Coordination Committee (""Samordningsudvalget""): https://inspire-danmark.dk/english/inspire-denmark/the-coordination-committee-for-infrastructure-for-digital-spatial-information
The committee acts as a channel for discussing political and strategic aspects of the spatial information infrastructure and government policies and management areas with geodata angles. In recent years, the Committee has, among other things, dealt with data quality in geo-referenced legislation, the interaction between new technologies and the geographical infrastructure, the quality of metadata, and the use of geodata for differentiated and automated regulation.
3. The Agency for Digital Government is responsible for two cross-government forums that deal with (open) data issues more broadly: One with representatives from upper management, another with technical personnel. 

The first is the Steering group for digital innovation and the green transition (Styregruppen for digital innovation og grøn omstilling, DIGO): https://digst.dk/strategier/den-faellesoffentlige-digitaliseringsstrategi/organisering-af-samarbejdet-om-den-faellesoffentlige-digitaliseringsstrategi/ 
The second is the Forum for data distributors (which does not have an associated website)
User feedback from stakeholders external to the public sector is provided to these groups either directly to the participating authorities, or through the National Data Portal service organisation.";;;;30
13;hybrid;"o According to the Danish Constitution, municipalities have a right to self-government, and the state has a right to oversee this. The Basic Data Programme is governed by all three levels of government (local, regional, and national) in cooperation.

Within national government, data governance is similarly decentralised. I.e., each agency is largely responsible for deciding which data to make available as open data (with exceptions such as HVD). When they choose to do so, however, they must live up to the provisions of the PSI law. ";;;;N/A
14;yes, all initiatives;"o Open Data DK provides its members - Danish municipalities and regions - with analyses and guidance on how to publish and work with open data: https://www.opendata.dk/vejledninger-og-analyser. 
Open Data DK receives national funding and support to plan and execute open data sprints, hackathons, and other events with local and regional authorities. 
OpenDataDK allows its members to publish data or metadata on the site; moreover, users can request data from the data owners that use the portal. 

Another example is the guidelines that were issued to municipalities to increase and ease use of basic data: https://www.kl.dk/okonomi-og-administration/digitalisering-og-teknologi/digitaliseringsstrategier/den-faelleskommunale-digitaliseringsstrategi-og-handlingsplan-2016-2020/55-kommunal-implementering-af-grunddata/

Moreover, much of the data that makes up basic data is created and maintained by municipalities, as is the case with GeoDanmark (https://www.geodanmark.dk/) basic data, which includes data on the physical environment of Denmark, such as buildings, roads, trees, and bodies of water. In addition to the mandatory basic data, GeoDanmark also provides municipalities with the option to provide data voluntarily as part of the ""GeoFA"" database (https://www.geodanmark.dk/home/vejledninger/geofa/vejledninger-til-geofa/#1664803136766-bf883a42-d11f). These data include data on non-physical objects such as school districts and hiking routes.";;;;20
15;all public bodies;o For example, all Danish municipalities are members of GeoDanmark, an organisation that works to maintain the open Danish geodata that are part of the Danish basic data: https://www.geodanmark.dk/om-geodanmark/ - cf. answer 14 above;;;;20
16;yes;"Basic Data is a collaboration between all levels of government. Please see the governance structure described in the answer to Q12.
Open Data DK is an association of Danish municipalities and regions that publish open data on their own websites and/or through the joint portal: https://www.opendata.dk/foreningen. The association collaborates with national authorities to ensure interoperability between the regional/local portal and the national portal. See initiative 24 from the joint public strategy for digitisation: https://digst.dk/media/27689/digst_fods_webtilgaengelig.pdf

The national data portal can be reached at kontakt@datavejviser.dk. For reasons of privacy and to ensure longevity in the case of personnel turnover, we generally prefer to provide non-personal email accounts as a first point of entry.";;;;20
17a;no;The Agency for Digital Government is responsible for the implementation of the Open Data Directive through the Danish PSI Law (mentioned above). The agency assists other public sector organisations in their work with open data, but these organisations are themselves responsible for which data they choose to publish (unless where mandated by law), and which metadata to provide. There is no single document describing this practice. ;;;;0
17b;yes;"o Yes, as they are part of the same office at the Agency for Digital Government. The agency facilitates regular meetings in the so-called ""Forum for data distributors"", which includes the main distributors of open public data in Denmark. Every meeting, the most recent one having been held in March 2023, includes a presentation of the current status for the national metadata portal (""Datavejviseren""), to which many of the data owners represented in the forum provide metadata.";;;;20
18;no;;;;;0
19;yes;o See the answer to Q17 above. Although these people do not carry an official title of data officer or steward, they function as such in practice.;;;;20
20;yes;"Yes, e.g. at conferences, through interviews, presentations etc. 

Examples of forums/conferences held in the past year with private and public sector participants: https://www.dafago.dk/ DAFAGO (Danish Forum for the Use of Basic Data and other Public Data) 
https://itb.dk/event/danmarks-data/ Denmark's Data
https://offdig.dit.dk/English
https://digitallead.dk/kalender/2023/kmd-insight-23-fremtidens-organisation-er-ikke-bare-digital-den-er-datadrevet/ KMD Insight

The national data portal service organisation regularly meets with individual reusers such as universities (University of Copenhagen, IT University of Copenhagen), large and small businesses, and citizens. See fx the invitiation to a recent event on transportation data: https://digst.dk/nyheder/nyhedsarkiv/2023/februar/invitation-til-dialogmoede-om-rejsekortdata/. A similar event on energy data will be held later this year.";;;;20
D1.3;;;;;;167
21;yes;"Statistical datasets, produced by Statistics Denmark, all follow a release calendar (https://www.dst.dk/en/Statistik/planlagte). Dates for each dataset is announced at least one year before publication, and the process and workflows are described in the statistical documentation, that is available for each dataset (https://www.dst.dk/en/Statistik/dokumentation/documentationofstatistics)

Basic data: Descriptions of new releases, planned changes to services, documentation, etc. are publically available at https://datafordeler.dk/drift/meddelelser
";;;;20
22a;yes;"o The national metadata portal is a measure to ensure that open data is in fact being made available publically in line with the strategy.The team behind the portal monitors which data has been made available. 
o As for the implementation of the ODD, the Agency for Digital Government maintains a list of the public sector bodies that hav emade use of the exclusion clause and are allowed to charge beyond marginal costs for data: https://digst.dk/data/videreanvendelse-af-offentlige-data/betaling-for-data/";;;;15
22b;satisfactory;There is a lot of data of a high quality available - most of, if not all of the data covered by the HVD implementing act is already accessible under the terms prescribed. That does not mean, however, that there is not room for improvement, which is why recent strategies have affirmed the commitment to raising data quality and making data easier to find. ;;;;N/A
23a;yes;The Agency for Digital Government maintains a list of public sector bodies that do this: https://digst.dk/data/videreanvendelse-af-offentlige-data/betaling-for-data/. ;;;;15
23b;the majority of datasets;N/A;;;;12
23c;no change;N/A;;;;5
24a;N/A;"Describing use conditions for non-open data 
Mapping between INSPIRE and DCAT metadata";;;;N/A
24b;yes;We follow a number of European initiatives closely, i.e. SEMIC, Data Spaces, data.europa.eu etc.;;;;10
25a;yes;"A technical guide to the publication of public data is available at: https://arkitektur.digst.dk/node/1095

o  For INSPIRE data: Regular meetings, workshops, written guidelines 
https://inspire-danmark.dk/dataansvarlig/information/dokumentarkiv/
https://inspire-danmark.dk/inspire

o The support also takes place through interactive guides issued to support public authorities with open data publication: https://data.virk.dk/aabne-data/redskaber

o At the local/regional level, OpenDataDK provides guides and assistance: http://reader.livedition.dk/aarhuskommune/897/

The basic data page includes technical documentation for data-holding authorities to assist when publishing data: https://datafordeler.dk/vejledning/";;;;15
25b;yes;"Cf. 25a

Response: I will mention two initiatives that deal with IoT devices, as these are a major source of dynamic data.

1: A mapper/transformer component (based on Fiware middleware) is being developed to help public authorities standardise the miscellany of data they receive from their IoT devices: https://www.opendata.dk/blog/nyt-komponent-skal-standardisere-det-danske-data-oekosystem. This will of course help the munincipalities themselves, but the plan is also to allow for standardised publication of metadata about the data collected by the devices.

2: Adoption of a reference architecture for observation and measurement: https://arkitektur.digst.dk/digitaliseringsstyrelsen-inviterer-til-skriftlig-kommentering-af-referencearkitektur-observation-og. Our agency is working together with the association for municipalities and other parties on a joint public reference architecture for observation and measurement across domains - adopting a common nomenclature to describe measurements of, e.g. water level in rivers, temperature in buildings or patients' vitals.";;Kindly add if there are any activities specifically directed at holders of real-time/dynamic data;;10
25c;yes;Cf. 25a;;25a does include specific mention of geo-spatial data (INSPIRE);;10
25d;yes;"At Den Fælles Indberetningsportal (The common portal for reporting), citizens can suggest improvements/corrections to geodata: https://indberetning.sdfe.dk/. A guide to the site is available at: https://indberetning.sdfe.dk/fip_guide.pdf

Aarhus municipality has published a guide to citizen science: https://oddkhome.files.wordpress.com/2022/01/aarhus-citizen-science-guide-a5-haefte-webt.pdf

Cf. also ""DataDonor"" from 6c";;;;10
26a;yes;The Agency for Digital Government organizes a number of training programs for civil servants, including one on data governance: https://digst.dk/styring/statens-digitaliseringsakademi/kursuskatalog-for-medarbejdere/;;;;15
26b;yes;"Cf. 26a

Response: Unsure exactly what is considered a formally recognised certification. The Agency for Digital Government issues a receipt as proof that the course has been completed, but the course does not grant, e.g., ECTS credits.";;26a does not mention whether the training programmes lead to a formally recongised certification. Please clarify.;;10
27a;yes, >9;"o An annual conference is held to share knowledge about the Common Public-Sector Digital Architecture. The common architecture ensures secure cross-organisational processes and efficient sharing of data across the public sector and between the public and private sector, and the conference brings together hundreds of stakeholders from both sectors. The 2023 version will be held in September.

Cf. also the events mentioned in 20.";;;;20
27b;a mix of the above;"Cf. the organisers of the events mentioned in 20

Additional examples: The Royal Library hosts events for students: https://kub.kb.dk/datalab";;;;N/A
D2;;;;;;545
D2.1;;;;;;145
28;yes;"As defined in the Danish Implementation of the ODD: https://www.retsinformation.dk/eli/lta/2021/1764 (§3, stk. 6 ""Videreanvendelse"")

Response: On second thought, the more relevant passage is probably §7: Når dokumenter og datasamlinger stilles til rådighed for videreanvendelse, skal offentlige myndigheder og offentlige virksomheder sikre, at disse er tilgængelige i alle allerede eksisterende sprogversioner og formater, herunder i elektroniske formater. Er det muligt og hensigtsmæssigt, skal dokumenter og datasamlinger endvidere stilles til rådighed i formelle, åbne og maskinlæsbare formater sammen med dokumenters og datasamlingers metadata, medmindre det ikke kan klares ved en simpel ekspeditionssag.

An unofficial translation would be: ""When documents and data collections are made available for reuse, public authorities and public companies must ensure that these are available in all already existing language versions and formats, including in electronic formats. If possible and appropriate, the documents and data collections must, moreover, be made available in formal, open and machine readable formats accompanied by metadata related to the documts and data colletions, unless this cannot be accomplished through a simple matter of form.""

The last bit, ""en simpel ekspeditionssag"", is a bit hard to translate. The point is that authorities are legally required to provide data as openly as is readily possible. This legal requirement is accompanied by a strategic goal of raising this level of openness for valuable data through targeted investments.";;For completeness, could you kindly include (and translate) the definiion here.;;10
29;Yes, there is a strong focus;"Data re-use is fostered and encouraged through the use of common standards and specifications as well as comprehensive metadata. Resources to assist in these endeavours are published at https://arkitektur.digst.dk/, the catalogue for the joint public sector digital architecture. 

More-over, re-use of data in the state is facilitated by Statens BI, the central BI unit, which works to improve decision making in state organisations through the use of data. Statens BI provides tools, guidelines, and networks, among other things: https://oes.dk/systemer/digitale-services-paa-vej/statens-bi/

The public sector often commissions reports on re-use of public dat, see fx: https://gst.dk/nyheder/nyhedsarkiv/2017/mar/frie-geodata-har-en-samfundsvaerdi-paa-35-mia-kr
https://oddkhome.files.wordpress.com/2021/03/aabne-energidata-baner-vejen-for-nye-groenne-forretningsmodeller_tilgaengelig.pdf
https://oddkhome.files.wordpress.com/2022/02/1-leverance-c_casesamling_final.pdf";;;;15
30;yes;This is done by the data distribution platforms such as the data distributor and data supply (www.dataforsyningen.dk) for basic data, the statbank for statistical data, and the environmental portal for environmental data. These portals track data usage, survey users, etc.;;;;20
31;yes;As there is a strong political focus on data re-use, agencies have a strong incentive to monitor and document data re-use to justify continued investment in their activities. ;;;;20
32;yes;We are awaiting the European consensus on how to implement HVD in DCAT. As mentioned elsewhere, the data slated to be HVD is already open data in Denmark and among the most re-used public data. ;;;;15
33;yes;"The impact of open data is descibed in a number of socio-economic analyses; see pp. 19-20 (of the pdf): https://www.ft.dk/~/media/sites/statsrevisorerne/dokumenter/2018/beretning-12-2018-om-aabne-data.ashx?la=da - open data creates economic value as well as increased transparency in the public sector.
The impact is defined as the value of the effect on production and efficiency in the private and in the public sector: https://sdfe.dk/media/2916777/de-frie-geodata-eftermaaling.pdf  https://kefm.dk/media/6500/erhvervslivets-brug-af-kortforsyningen.pdf";;;;20
34;yes;"This varies depending on which kind of value/impact is being analysed. For geodata, one such methodology is described in this report on the private sector's use of geodata:  https://kefm.dk/media/6500/erhvervslivets-brug-af-kortforsyningen.pdf

The three key points are: 
1. Identification of main users (companies) through logdata 
2. Financial analysis of the companies identified in 1)
3. Qualitative research, including interviews with users";;;;30
35;I don't know;;;;;0
36;yes;"o The Agency for Digital Government collaborates closely with a range of actors in the field of language technology. Open Danish language resources are made available at sprogteknologi.dk The agency co-hosts an annual conference at the University of Copenhagen with a focus on language technology: https://cst.ku.dk/kalender/sprogteknologisk-konference-2022/

Open Data DK is a civil society organization that receives public funding to assist (chiefly) municipalities and regions in publishing open data. Additionally, Open Data DK receives and answers many questions from regular citizens and students looking for data - occasionally with assistance from the national portal.";;;;15
D2.2;;;;;;100
37;yes;N/A;;;;40
37.1;Yes;Note that cell C335 is locked. Cf. 80a and the adjacent questions on tracking re-use through the national portal;;;0;
37.2;No;;;;0;
37.3;No;;;;;
37.4;Yes;Cf. 20 and 80b. See also user seminars held by the Environmental Portal. https://miljoeportal.dk/om-danmarks-miljoeportal/brugerseminar-i-danmarks-miljoeportal/;;;0;
37.5;No;;;;0;
38;yes;N/A;;;;40
38.1;Yes;Cell C347 is protected, but yes, cf. Q37;;;0;
38.2;No;;;;0;
38.3;No;;;;0;
39a;yes;"Not in one way, but in many, as described elsewhere: E.g. through interviews with select re-users representing different user groups and different levels of maturity and size. Also through seminars with specific user groups, as is the case for the Environmental Portal: https://miljoeportal.dk/om-danmarks-miljoeportal/brugerseminar-i-danmarks-miljoeportal/

Not all cases are presented in the same way. Some are written up as articles: https://dataforsyningen.dk/cases, others shown with short descriptions in catalogues: https://support.miljoeportal.dk/hc/da/articles/360001195017-Rotter-Slutbrugerl%C3%B8sninger, https://miljoeportal.dk/nyheder/arkiverede-nyheder/slutbrugerloesninger-til-puls/ (end user solutions for the rat database and the groundwater database, respectively), others are kept for internal use by authorities to guide their efforts.";;;;20
39b;No;;;;;0
D2.3;;;;;;300
D2.3a;;;;;;80
40;yes;"https://sdfe.dk/media/2917052/20170317-the-impact-of-the-open-geographical-data-management-summary-version-13-pwc-qrvkvdr.pdf

This point is elaborated in the much longer version of the report that's in Danish: https://sdfe.dk/media/2916777/de-frie-geodata-eftermaaling.pdf. See pt. 4.3., ""The effects of open geodata in the public sector"", fx figure 35 on p. 47 specifying the sectors of municipal administration that make use of open geodata";;;;20
41;yes;"This analysis shows a significant effect of the use of open data in public administration: https://gst.dk/media/2916790/de-frie-geodata-eftermaaling.pdf
Summary in English https://sdfe.dk/media/2917052/20170317-the-impact-of-the-open-geographical-data-management-summary-version-13-pwc-qrvkvdr.pdf, cf. Q40

Response: Municipal case workers use open geodata when assessing whether or not to grant a building permit to home owners: https://dataforsyningen.dk/cases/2163 (Including explaining to citizens why they might have received a rejection). 

Danish Police and other emergency responders use public geodata for their operational planning as well as in concrete emergency responses, e.g. to assess the best course of action if a building has a thatched roof (in the case of fire) or a cellar (in the case of flooding).";;This answer (a systematic study quantifying impact) seems more suited to Q40. For Q41, do you have examples of projects/initatives/applications (ie reuse cases) that make use of open data?;;15
42;yes;"o Data about GPA and student well-being (among other things) is published for all schools: https://uddannelsesstatistik.dk/Pages/main.aspx

Waiting lists and patient satisfaction are shown for hospital treatments: (Random example selected here) https://www.esundhed.dk/Emner/Patienter-og-sygehuse/MitSygehusvalg?treatmentId=4&organizationGroupId=1&regionId=,,3,4,5&postalFrom=5000

Ministers' expenses and gifts received are recorded: https://oes.dk/oekonomi/aabenhedsordning/oversigt-alle-ministerier/

Response: The availability of open data on hospital waiting lists contribute to fact-based journalism and political attention on waiting time in the health sector, cf. this article on neurology patients: https://neurologisktidsskrift.dk/sygdomme/388-personalemangel-og-flere-patienter-giver-lange-ventetider-pa-neurologi-afdelinger.html and this plan from Danish regional government (who runs the public hospitals) to reduce waiting lists: https://www.regioner.dk/services/nyheder/2022/september/danske-regioner-lancerer-plan-for-at-bekaempe-ventelister-og-personalemangel-i-sundhedsvaesenet";;The current answer seems to be references to datasets. Instead, do you have examples of reuse cases that put such data to use, exploiting the value of open data? And please describe the impact of these.;;15
43;yes;Cf. Q44;;;;15
44;yes;"o Yes Denmark has a long tradition for collecting data and establishing data registries. Thus, the Danish Public sector has been data-driven for many years. Since 2012 The Basic Data programme has provided the Danish Society with high quality Basic Data: 
One example is this case from Thisted Municipality in which consulting firms leveraged free geodata to thoroughly map out an area targeted for rewilding before the project was started. This made the work much easier and saved the municipality hundreds of thousands of DKK:: https://dataforsyningen.dk/cases/2161

Open data is also widely used for flooding prevention: https://dataforsyningen.dk/cases/946

And in the daily operations of the police: https://dataforsyningen.dk/cases/4810";;;;15
D2.3b;;;;;;80
45;yes;"o Hjælpemiddeldatabasen (AssistData, a database for assistive technology) supplies data to public and private suppliers of assistive products and IT solutions to support stock control, information retrieval, and case management in the field of assistive technology: https://hmi-basen.dk/en/news.asp?newsid=4325&x_newstype=29. The data helps municipalities with stock management, information search, and case handling in the field of assistive technology. 

o Education statistics (Udannelsesstatistik) highlights the performance of students at a school as compared to what might be ""expected"" of them given their socioeconomic background, thus allowing for more fair comparisons between schools: https://uddannelsesstatistik.dk/Pages/main.aspx
This benchmarking data is used to facilitate discussions on student welfare between teachers, students, and parents, cf. the examples pp. 22ff.: https://emu.dk/sites/default/files/2020-02/1.%20En%20guide%20til%20skoleledelsen.pdf

Response: Researchers based at Aalborg University have conducted a number of studies especially on the impact of open data for fostering data literacy in public schools, cf. e.g. the publication list of professor Rikke Magnussen: https://vbn.aau.dk/da/persons/126546/publications/, namely articles such as: https://vbn.aau.dk/ws/portalfiles/portal/468963477/paper07.pdf and https://www.sciencedirect.com/science/article/pii/S0360131521001718?via%3Dihub";;The examples provided see to be reuse cases that are more suitable for Q46-Q49. Instead, do you have data (such as from research studies) about the impact created by open data relating to social challenges.;;20
46;yes;"The Ministry of Immigration and Integration publishes a national ""Integration barometer"": https://integrationsbarometer.dk/barometer. Here, progress is tracked for nine key indicators of integration of foreigners into Danish society - nationally and by municipality. This allows policy-makers to target those areas where progress is lacking. 

o The Danish MFA maintains a site in Danish, English, and Ukrainian that collects all relevant information from Danish authorities to Ukrainian refugees: https://kriseinformation.dk/. Moreover, the Partnership for the employment of Ukrainians, which is a collaboration between the public sector and employers' and employees' associations, has launched the website https://jobguideukraine.dk/. The site provides link to relevant resources for Ukrainian job seekers. 
o Statistics Denmark maintains a thematic page about the war in Ukraine: https://www.dst.dk/da/Statistik/temaer/invasion-af-ukraine";;;;15
47;yes;"o Statistics Denmark publishes a wide range of datasets concerning housing, as well as articles and other publications on the topic: https://www.dst.dk/en/Statistik/emner/borgere/boligforhold/boligbestanden

Response: Well, the question specifically asks wheter open data ""is having an impact on the society's level of awareness"", so I find it a bit confusing that ""creating awareness"" is then not a relevant criterion in your feedback. But perhaps the entire question could be reworded as it is currently imprecise (what is ""the society""?) and also focused on a quite specific issue. In any case, I will refer you to this report from The Knowledge Centre for Housing Economics which uses statistical data to forecast the lack of housing in Danish municipalities in 2040.";;This answer seems to primarily refer to relevant datasets. Instead, do you have examples of reuse cases? (Promotional activities such as news pieces are not considered reuse cases for these questions as they create awareness about open data but do not exploit its value).;;15
48;yes;"Cf. The example from Q42 on hospital waiting lists. 
As for COVID, public health authorities published daily statistics on positive and total tests, vaccines administered, etc., at national and local level (municipalities and sometimes individual parishes).This aided citizens in assessing the rollout of the vaccines, deciding when to take certain precautions in their local area, and helped authorities to decide where to focus their NPI's. https://www.sst.dk/da/corona/retningslinjer-rapporter-og-andet-materiale-om-covid-19/coronatal
https://experience.arcgis.com/experience/242ec2acc014456295189631586f1d26

Response: Open health data is used to inform public debate about health-related issues, cf. this article highlighting the fact that Ozempic weight loss-medicine is disproportionately prescribed to citizens living in wealthy parts of the country: https://ugeskriftet.dk/nyhed/det-er-desvaerre-mere-okonomien-end-overvaegten-der-er-afgorende-om-patienterne-far-wegovy";;Please check this question to ensure that reuse cases are described and not only the relevant datasets;;15
49;yes;"o Statistics Denmark collaborates with and mentors university students that wish to make use of their data in theses: https://www.dst.dk/da/OmDS/Job/studerende
Also, as mentioned elsewhere, Open Data DK receives and replies to many inquiries from students looking for data for their papers.
";;;;15
D2.3b;;;;;;60
