ID;Answer;Justification;Reviewer 1 Comments;Reviewer 2 Comments;Mark Question;Score
6b;yes;There is a separate strategy especially for geodata: https://www.geo.admin.ch/en/about-swiss-geoportal/task-and-responsabilities/strategy-and-implementation.html ;;;;15
6c;no;;;;;0
6d;no;;;;;0
7;yes;Support and encourage the re-use of data is the 5th objective of the strategy. Different measures are defined, which particulary aim at the improvement of data competences and at supporting the network between data users and providers.;;;;15
8;yes;Creation of community events to encourage the dialogue publishers-users, creation of supporting tools and guidelines, measures to support the development of data literacy.;;;;15
9a;yes;The creation of overview is an explicit objective of the OGD-Strategy.;;;;15
9b;yes;The aim of the I14Y-Platform is that all of the Federal Administration's data collections are described here in a form that provides information on the existence and quality of the data held. More Information: www.i14y.admin.ch;;;;10
10a;Not Applicable;N/A;;;;20
10b;not applicable;;;;;10
10c;not applicable;;;;;15
11a;not applicable;N/A;;;;15
11a.1;N/A;;;;0;
11a.2;N/A;;;;0;
11a.3;N/A;;;;0;
11a.4;N/A;;;;0;
11a.5;N/A;;;;0;
11a.6;N/A;;;;0;
11b;not applicable;;;;;N/A
D1.2;;;;;;180
12;yes;We have the OGD office which encourages the different open data stakeholders to be active at different levels (strategic, operative…) and for various topics (data management, development of the portal, legal questions). In addition, there are concrete bodies, e.g. the Interdepartmental OGD Committee (IDA OGD), the Public Administration and Open Government Data Forum (OGD Forum), Round Table, the Legal working Group, the Portal working Group, which brings together national and regional stakeholders. https://www.bfs.admin.ch/bfs/en/home/services/ogd/activities.html;;;;30
13;hybrid;At a federal level it works more top-down, whereas at national level it follows more a concept of cooperation;;;;N/A
14;yes, all initiatives;We (the federale level) share the same portal, standards, events,… The OGD-Strategy encourages a direct collaboration with every level.;;;;20
15;approximately half of the public bodies;;;;;10
16;yes;https://www.bfs.admin.ch/bfs/en/home/services/ogd/activities.html;;;;20
17a;yes;https://www.bfs.admin.ch/bfs/de/home/dienstleistungen/ogd/aktivitaeten.html;;;;20
17b;yes;"It's the same team; OGD office: https://www.bfs.admin.ch/bfs/en/home/services/ogd.html";;;;20
18;yes;Various dedicated posts for dedicated open data officers have been created on the federal level (OGD Office) but also at the cantonal level (OGD Basel, OGD Zürich);;;;20
19;yes;"OGDDACHLI: https://www.bfs.admin.ch/bfs/de/home/dienstleistungen/ogd/dachli.html, Forum OGD: https://twitter.com/opendataswiss/status/1651813602733555714; Linked Data Day: https://lindas.admin.ch/linked-data-day/?lang=en";;;;20
20;yes;Open Data Beer, for example last november organized by OGD Office and Liip AG: https://opendatabeer.ch/impressionen/open-data-beer-nr-20-29-11-2022/;;;;20
D1.3;;;;;;125
21;yes;"There are overarching initiatives and handbooks and many organizations are better defining their internal process. Geodata is particularly well managed. https://www.geo.admin.ch/en/base-geodata and for geometadata: https://www.geocat.admin.ch/en/documentation/application.html
On cantonal level: guidelines from canton zurich: https://www.zh.ch/de/politik-staat/opendata/leitlinien.html";;;;20
22a;yes;"Monitoring and ""Controlling"" are generally an important task of the open government data office. The OGD office is obligated to deliver a yearly progress report to the government.";;;;15
22b;satisfactory;"We are well on track with the 5 goals from the OGD-Strategy 2019 - 2023: https://www.bfs.admin.ch/bfs/en/home/services/ogd/strategy.html. The goal ""To create and use a central register of official data"" is now part of the National data management (NaDB): https://www.bfs.admin.ch/bfs/en/home/nadb/nadb.html.
For example: implementation of the principle ""open by default"" with a federal law (EMBAG), ensure Quality with a metadatamodel and with OGD-guidelines, organisational and technical development of the national ogd-portal,  Implementation of further training in OGD and data management";;;;N/A
23a;I don't know;;;;;0
23b;Select answer for Q23b;N/A;;;;0
23c;Select answer for Q23c;N/A;;;;0
24a;N/A;"1) Missing clear legal base for OGD publications
2) Lack of understanding from the federal offices (both at the management level and the base, even if there are of course many good exceptions) about the importance of OGD
3) somewhat a lack of gouvernance in data management";;;;N/A
24b;yes;"OGD will be anchored in a federal law as of 01.01.2024: https://www.parlament.ch/en/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20220022; Awareness is growing thanks to multiple initiatives both internal (more and better publications) and from the user side (interesting and innovative use of OGD awakens the interest of federal bodies to publish). Implementation (fourth realisation in August 2023) of the Data Management and Open Government Data training module: https://www.bfh.ch/de/aktuell/fachveranstaltungen/weiterbildung-data-management-und-open-government-data-2023/
The national data management programme puts in place a governance model for data management at national level: https://www.bfs.admin.ch/bfs/en/home/nadb/nadb.html";;;;10
25a;yes;OGD office, handbook.opendata.swiss, but there exists also guidelines on cantonal level for example canton of zurich https://www.zh.ch/de/politik-staat/opendata/leitlinien.html;;;;15
25b;yes;"response to reviewer: 
Yes, for example DIEMO
Infrastructures for easy aggregation and publication of near-real-time data are growing in number and maturity. For example DIEMO the national data infrastructure for electromobility (DIEMO): https://roadmap-elektromobilitaet.ch/fr/mesures/je-recharge-mon-autoch-linfrastructure-de-donnees-ouvertes-sur-les-stations-de-recharge-publiques-en-suisse/

Various projects for the area of Mobility  https://ius.unibas.ch/en/e-piaf/data-governance-for-smart-mobility/ : see Kap. 1.5. ""Schweizer Dateninfrastrukturen"" in: https://ius.unibas.ch/fileadmin/user_upload/ius/03_Forschung/10_e-PIAF/2023-Schlussbericht-DAGSAM.pdf";"Can you provide an example? Last year you mentioned the open data platform mobility Switzerland

Example: open data platform mobility Switzerland (https://opentransportdata.swiss/en/) helps to establish a uniform data basis for real-time mobility data ";;;10
25c;yes;"response to reviewer: yes, the answer from 2022 is still relevant. I have added it to the current answer.  
The BundesGeoDatenInfrastrukur (BGDI) is a stable and important player in the landscape at the federal level: https://www.geo.admin.ch/de/bundes-geodaten-infrastruktur/  N(ational)GDI is being planned https://www.swisstopo.admin.ch/en/knowledge-facts/geoinformation/spatial-data-infrastructure.html

The pillars of the Federal Spatial Data Infrastructure FSDI: Federal Network, Basic Geoinformation, Metadata, Basic Geoservices, Technical Infrastructure, Technical training / research, Guidelines and standards, Legal Basis, Pricing strategy (For more information see: https://www.geo.admin.ch/en/about-swiss-geoportal/task-and-responsabilities/federal-spatial-data-infrastructure-fsdi.html)

geocat.ch provides assistance in the publication of geometadata https://www.geocat.admin.ch/en/home.html";;"Is the answer from 2022 still relevant? Can it be used to complement the answer from this year? The current answer describes important players but not examples of activities conducted. 
'''
The pillars of the Federal Spatial Data Infrastructure FSDI: Federal Network, Basic Geoinformation, Metadata, Basic Geoservices, Technical Infrastructure, Technical training / research, Guidelines and standards, Legal Basis, Pricing strategy (For more information see: https://www.geo.admin.ch/en/about-swiss-geoportal/task-and-responsabilities/federal-spatial-data-infrastructure-fsdi.html)

geocat.ch provides assistance in the publication of geometadata https://www.geocat.admin.ch/en/home.html
'''";;10
25d;no;;;;;0
26a;yes;"There are different activites in place. In particular we organise an official course on the topic ""open data & data management""";;;;15
26b;yes;The trainings activites are integrated for instance in the offer universities (for instance a Module of a Certificate of Advanced Studies CAS);;;;10
27a;yes, >9;https://opendata.ch/events, opendatabeer.ch, ;;;;20
27b;a mix of the above;National OGD office, regional OGD offices, Associations and institutions from civil society;;;;N/A
D2;;;;;;435
D2.1;;;;;;105
28;no;;;;;0
29;yes, but the focus is limited;"There is a clear mandate from the Federal council to implement the ""once-only-principle"" and the re-use of data (including of course open data) throughout the public sector (https://www.admin.ch/gov/en/start/documentation/media-releases.msg-id-81336.html). The administration has to report regularly on the progress of the implementation of the once-only principle. 
Particularly in the sector of public statistics the re-use of data is the first strategic goal (https://www.stat-mjp.admin.ch/statmjp/de/home/strategische-ziele-schwerpunkte/mehrfachnutzung-daten.html). The progress of the implementation is monitored yearly and published in a progress report (https://www.stat-mjp.admin.ch/statmjp/de/home/evaluationen/umsetzung-mjp-2020-2023.html)";;;;5
30;no;;;;;0
31;yes;"Part of the data management and OGD training covers ""Measuring and promoting data re-use"", see content:  ""https://www.bfh.ch/de/aktuell/fachveranstaltungen/weiterbildung-data-management-und-open-government-data-2023/
response to reviewers: This training is free of charge for administrative employees. The content of the training in this area is Knowledge transfer on the impact of OGD. What we can achieve with OGD. Highlighting international examples of OGD-impact.  Impact measurement concepts and difficulties. Presentation of impact areas with reference to the Open Data Maturity Report 2022. Benefits of OGD intermediaries. The focus of this training is not only on the impact, but it is also a part of it.";;For completeness, please also decribe the activities/incentives here;;20
32;not applicable;;;;;15
33;yes;"In a published study on the economic impact of Open Government Data (https://www.bfs.admin.ch/bfs/de/home/dienstleistungen/ogd/dokumentation.assetdetail.11147089.html) the economic impact of OGD ist defined as follows ""The economic impact of OGD is defined as the benefits accruing to suppliers, us-ers and re-users of data and information in terms of profits generated, jobs created and supported as well as the wider benefits to society from it.""";;;;20
34;yes;"The Impact Monitoring Framework: https://boris.unibe.ch/75031/1/CeDEM2016%20-%20Impact%20Monitoring%20Framework%20V06.pdf
- it is based on a structured and consistent list of criteria. 
- method to measure the value of OGD initiatives and projects.
- it used  the Social Return on Investment (SROI) approach to measure the impact
- it proposes as a possible source for the selection of data catagories the classification according to G8 summit in 2013";;;;30
35;I don't know;;;;;0
36;yes;"https://opendata.ch/events/, https://prototypefund.opendata.ch/; https://www.bk.admin.ch/bk/en/home/digitale-transformation-ikt-lenkung/bundesarchitektur/api-architektur-bund/govtech-hackathon.html";;;;15
D2.2;;;;;;110
37;yes;N/A;;;;40
37.1;Yes;SFOE sometimes (not very regularly…) checks the download statistics to monitor the transition from the .PDF publications to true OGD;;;0;
37.2;No;;;;0;
37.3;No;;;;;
37.4;Yes;"""- SFOE is sponsoring some Hackathons and supporting events where data availability and quality is discussed in the energy sector. OGD is part of such discussions.
- Field Open Energy Data: Experts from the groups of data users and data publishers have been interviewed in a workshop: file:///C:/Users/U80860328/Downloads/11130-Open_Energy_Data_-_Voraussetzung_f%C3%BCr_digitale_Innovation_im_Energiesystem%20(2).pdf""
""- Portal mangers from the OGD-Portal of Canton of Basel-City  are in contact with universities that repeatedly work with the data from Basel in their IT programming lectures.""";;;0;
37.5;Yes;On the data portal data.bs.ch it is possible to register reuses. They only find out when data has been used, when users contact them, when they discover the use of the data in the media, or when they support projects that use our data.;;;0;
38;yes;N/A;;;;40
38.1;No;;;;0;
38.2;No;;;;0;
38.3;Yes;Survey Open Government Data 2022, see Infographic https://www.bfs.admin.ch/bfs/fr/home/services/ogd/documentation.html and the results: https://www.bfs.admin.ch/bfs/fr/home/services/ogd/documentation.assetdetail.23445844.html;;;0;
39a;yes;"Response to reviewers: Since automn 2022, the portal opendata.swiss has a showcase form for data users to easily submit their showcases, see button ""Submit showcase"" on the showcases page: https://opendata.swiss/en/showcase. The process of collecting and reviewing showcases is now much easier. The OGD Office encourages at every opportunity (e.g. events, Twitter, LinkedIn) to upload showcases. Another way to collect reuse cases is the example of the open data portal of the city of Bern: they have formulated potential ideas and questions for the reuse of their open data and added links to corresponding datasets, see: https://www.bern.ch/open-government-data-ogd/ideen-fuer-dienstleistungen.
Another way is to bring together students and data publishers. An example is that of the Bern University of
of Applied Sciences: https://www.digitale-nachhaltigkeit.unibe.ch/studium/open_data_veranstaltung/fruehjahrssemester_2023/index_ger.html. It encourages the collaboration between public bodies and students. They are looking for data coaches every year. The students reuse open data from different public bodies, one example is from the canton of Thurgau: https://ogd.tg.ch/anwendungen/open-data-vorlesung-2022.html/14316. Some public bodies are very involved here, for example https://www.opendata.bs.ch/neu/aktivitaeten.html (Open Data Veranstaltung 2023: Speed Dating am 23.03.2022).";"Please review this answer. The response from last year described a more detailed process. However, do you have a systematic way of gathering the showcases?

""As a data user or data publisher you can send showcases to the OGD office via email. Once checked and if approved and retained, the showcases are published on the website. Intermittently, the OGD office calls on the OGD community via twitter, newsmail or events to submit their own showcases. The process for submitting a showcase is currently being simplified  with the creation of a web form.""";;;20
39b;yes;On opendata.swiss they are classified according to categories and type of content: https://opendata.swiss/showcase;;;;10
D2.3;;;;;;220
D2.3a;;;;;;60
40;I don't know;"There is a study from 2019 about how the concept ""open data"" and ""transparency"" are related and perceived in public administration in Switzerland: https://www.tandfonline.com/doi/full/10.1080/15309576.2019.1657914 
""The impact of open data on the perception of transparency does not seem to be significant. Our findings show that open data does not increase the transparency of public administrations, which is understood as a continuous process that goes beyond simple data provision. This perception is certainly motivated by the fact that the random release of datasets does not always make them useful or valuable for users (Susha et al., Citation2015). In this sense, it appears crucial to note that open data, if it is to serve the purpose of greater administrative transparency, should be developed in a way that guarantees possible reuse by and empowerment of citizens.""";;;;0
41;yes;"""- Digital Twin City of Zurich - Previously, architects had to order the 3D data relevant to their construction projects by phone or mail. Clerks then created the desired data manually, made it available to the architects via FTP and then triggered an invoice. This involved all accounting processes. OGD eliminated all administrative processes and customers had their data available immediately and at any time. And another example: Data on Road noise emissions for construction clients. Since the beginning of 2023 a new emission calculation model ""sonROAD18"" became state of the art in Zurich. As of this date, road noise calculations may only be performed using the new model. Since July 2022, the Noise Abatement Department has made the relevant data about emissions of the road noise pollution register according to sonROAD18 freely available to the acoustics offices and other interested parties in a specially prepared form and together with other basic data for noise calculations. Also here, the relevant Open Data was included in the relevant process from the beginning, leading to very efficient and effective processes.
- Government organizations are motivated to publish data on the data portal because they can use the tool that the OGD Portal from Basel-City uses to create simple dashboards and analytics. Here is an example of the Covid dashboard and the traffic accident dashboard. https://data.bs.ch/pages/verkehrsunfall_dashboard_basel/ 
https://data.bs.ch/pages/covid-19-dashboard/ They have received feedback that this saves them a lot of time and effort. 
- Regional OGD portals support their offices in transforming the structured information into machine-readable datasets, describing them with metadata and using them to produce information for the general public. Building your application directly on open data is more efficient. For example as visualization: https://www.zh.ch/de/sicherheit-justiz/sicher-unterwegs/verkehrsunfallstatistiken.html 
- For example drinking water quality canton zurich - Here, the cantonal laboratory and the municipalities themselves measure. Both now flow into two OGD datasets (one classic from the laboratory, one that is continuously filled in collaboratively by the municipalities) and these two datasets flow into an overview of drinking water quality. This massively improves administrative processes. https://www.zh.ch/de/gesundheit/lebensmittel/trinkwasser.html#160754451 // Data for an efficient mobility system: https://www.bav.admin.ch/bav/en/home/general-topics/mmm.html""";;;;15
42;yes;"""- The general rule is that if you publish data, then you are part of the process of being more transparent as a government. For example the Energy Dashboard of the Swiss Federal Office of Energy provides an up-to-date overview of the state of energy supply in Switzerland: https://www.energiedashboard.admin.ch/dashboard. response to the reviewers: For example the data from this dashboard was used and journalistically prepared by SRF (Swiss radio and television) in this article. https://www.srf.ch/news/schweiz/moegliche-energiekrise-so-viel-strom-verbraucht-die-schweiz-und-weitere-grafiken 
- Because the role of data is becoming increasingly important for the city, open and transparent communication about the collection and use of this data is significant: The city of Zurich for example is testing in a pilot trial how it can make the collection of data in public spaces more visible. In concrete terms, this is being done by clearly labelling sensors with pictograms. In addition, the latest available data of the respective sensors will be prepared on the website of the city of Zurich and made accessible on site via QR code. For this purpose, only data from already existing sensors is used, which is open and freely accessible as ""open data"": https://www.stadt-zuerich.ch/prd/de/index/stadtentwicklung/smart-city/transparenz.html - part of this sensor data is offered as visualisation, for example: https://www.stadt-zuerich.ch/prd/de/index/stadtentwicklung/smart-city/transparenz/luft/stampfenbachstrasse.html   
- Climate and energy-relevant information for all Swiss residential buildings can now be seen on the federal government's geoportal. It is possible to estimate for all buildings how much CO2 is emitted under standard conditions. This creates transparency around climate and energy policy in the buildings sector and contributes to achieving Swiss climate targets: https://www.bafu.admin.ch/bafu/en/home/topics/climate/info-specialists/reduction-measures/buildings/calculator-co2-buildings.html - the CO2 calculator is also mentioned on various webpages, for example: https://www.lignum.ch/auf_einen_klick/news/lignum_journal_holz_news_schweiz/news_detail/interaktiver-co2-rechner-auf-dem-geoportal-des-bundes/, https://www.energieplan-wallis.ch/aktuelles/interaktiver-co2-rechner-auf-dem-geoportal-des-bundes-56, https://www.fachbau.ch/de/die-baustellen/2023-04-21/interaktiver-co2-rechner-auf-dem-geoportal-des-bundes/, https://www.murgenthal.ch/public/upload/assets/2385/Murgenthaler%20Gemeinde-Nachrichten%20Mai%202023.pdf?fp=2";;"Please describe the impact of these examples. For example, the case of the financial API says that data journalists can use these data at any time. However, for a reuse case, we require the data to actually be put to use; not just that relevant datasets are available.";;15
43;yes;"""- In order to better assess the situation in Switzerland as a result of the energy crisis, the Swiss Federal Office of Energy has set up an energy dashboard: https://www.energiedashboard.admin.ch/dashboard""
""- Electricity consumption, for example, was a topic - here an analysis was made with Open Data: https://www.bs.ch/nm/2023-modellrechnungen-zeigen-strom-einsparungen-fuer-basel-stadt-wsu.html
Voting results also give information on how politicians are oriented: https://bajour.ch/a/cldueh2ax54787554ixi9o7deag?utm_source=Bajour&utm_campaign=c32c9019af-2020-12-08+Basel+Briefing_COPY_01&utm_medium=email&utm_term=0_bed6b33c61-c32c9019af-419531142""
""- compliance monitoring during the COVID lockdown because the data needed to do so was not available at the time. Indirectly, however, it was possible to monitor compliance in real time via OGD on mobility, among other things.""
""- However, it should be noted that for some offices the internal data are much more detailed than the open data.""";;;;15
44;yes;"""- Public administrations also use the data as evidence. In Basel, a former chemical facility is currently being demolished - there, air quality is monitored for pollutants during the demolition (publication of the data is still in process). 
- The energy dashboard is used to see whether the savings measures are sufficient or whether additional measures are needed in the form of bans, quotas or, in the worst case, cyclical shutdowns of the electricity grid: https://www.energiedashboard.admin.ch/dashboard 
- Digital Twin City of Zurich - The digital transformation of more and more pieces of the planning and decision-making process will make both increasingly more illustrative, easier to understand and more comprehensible. An important data basis for these processes is the digital twin of the City of Zurich: https://link.springer.com/article/10.1007/s41064-020-00092-2; https://www.stadt-zuerich.ch/content/ted/de/index/geoz/plan-und-datenbezug/3d-stadtmodell.html
- ""- However, it should be noted that for some offices the internal data are much more detailed than the open data.""""";;;;15
D2.3b;;;;;;60
45;I don't know;;;;;0
46;yes;answer to the reviewers: added an example and an explanation: Organisation of a hackathon with this topic, for example Hack4SocialGood 2023 - How Open Data can work in the welfare sector https://www.societybyte.swiss/2023/03/03/open-data-im-sozialwesen-geht-das/. For example was for the project Social Assistance Expenditures a next step from this hackathon a meeting with a social office of a municipality has been scheduled, to deliver the prototype app and explain how to run it on their computers, see: https://bd.hack4socialgood.ch/event/1  Or providing a special page on Ukraine, which answers various questions from users in connection with the conflict in Ukraine. Not only is there information, but you can also find open datasets on it, if a datauser want to reuse the data: https://www.bfs.admin.ch/bfs/de/home/aktuell/im-brennpunkt/ukraine.html;;"Please describe some reuse cases, such as projects that come out of the hackathon.
For the Ukraine page, please describe the role of open data in the project.";;15
47;yes;Interactive visualization from Federal Statistical Office: https://viz.bfs.admin.ch/assets/09/ga-09.01/de/index.html or article with data from Buildings and Dwellings Statistics 2021 https://www.srf.ch/news/schweiz/energie-im-wandel-die-schweiz-heizt-immer-noch-primaer-mit-oel-und-gas or other housing data: https://www.srf.ch/news/schweiz/bfs-wohnungsstatistik-ein-drittel-der-wohnungen-gehoert-institutionellen-anlegern   // For example digital twin city of zurich: answer to the reviewers: The 3D city model provides the basis for both new applications. The most popular freely accessible geodata set of the city of Zurich has been downloaded from the geoportal over 4500 times since the end of 2018. Now this data can be easily displayed in a playful way. Users can, for example, measure the height of the buildings shown or call up further information on them at the click of a mouse. Furthermore, they can display the shadows cast on any day and at any time of day, and with the simple address search they can find any building in the entire city. Both applications are primarily aimed at all players in the building industry, namely planners, architects and engineers. The numerous visualisation and analysis options allow work at different scales - from the overall city view to the detailed building model. The underlying technology is already being used within the administration for the visualisation of noise simulations, in the context of architectural competitions or for the integral representation of civil engineering and building construction projects, see: https://innovators-guide.ch/2022/02/digital-die-stadt-zuerich-erkunden-in-bis-zu-vier-dimensionen/, article about the potential of the digital twin for Urban Planning: https://link.springer.com/article/10.1007/s41064-020-00092-2, from smart city to responsive city the use of 3D-Open Geodata: https://wherenext.esri.de/responsive-city-stadt-zurich/  // visualisation in the media: Based on the latest data from the Swiss Federal Statistical Office, they compared the nine largest Swiss cities according to income, housing theft, street noise, green spaces, etc.: https://www.srf.ch/news/gesellschaft/lebensqualitaet-ranking-2023-11-ranglisten-zur-lebensqualitaet-in-schweizer-staedten;;Please also describe the impact of these examples of open data being put to use;;15
48;yes;"Yes, working with open Covid data has strengthened the movement and, more importantly, raised awareness of the importance of community and collaboration within government bodies and also with private citizens to help dealing with data complexity, as well as to provide good quality data and promote interoperability (https://www.nzz.ch/visuals/bag-datenpanne-wie-das-amt-wieder-auf-die-richtige-spur-kam-ld.1705030?reduced=true; https://www.be-digital-basel.ch/blog/das-potenzial-von-open-data-ist-noch-laengst-nicht-ausgeschoepft/) - Covid data is still very much in use in the canton of thurgau (https://www.inside-it.ch/thurgau-zieht-open-data-zwischenbilanz).  The FOPH's Covid datasets still rank among the top 5 most accessed datasets on opendata.swiss and FOPH runs a dashboard: https://www.covid19.admin.ch/en/overview. But not only the Covid Data is important. Since the beginning of the portal one of the most demanded datasets is the health-insurance-premiums. And this dataset is used in the application ""Prämienrechner 2023"": https://opendata.swiss/showcase/priminfo";;;;15
49;yes;Academic courses based on OGD re-use. Various initiatives for using Open GEOData in schools, for example SchulGIS: https://schulgis.ch/?page_id=72;;;;15
D2.3b;;;;;;60
50;I don't know;;;;;0
51;yes;"For example air quality: As part of the ""Smart Climate Plug & Sense"" project, eleven fine particulate sensors were installed in the city of Basel: https://data-bs.ch/lufthygiene/Bericht_Projekt_SRB_Test_Nubo_Sensirion.pdf . The data from these sensors is published via the OGD platform. With this measurement network, the local microclimate can be measured and evaluated. This is an important basis for decision-making to prepare the region for climate change (see page 24/25 - only in German)";;;;15
52;yes;"Apps like Basel ""Dräggwägg App"" and Zurich's ""reZHycle App"" or ""Denise App"" help the residents of these cities to recycle their waste: https://www.tiefbauamt.bs.ch/entsorgung-sauberkeit/abfallentsorgung/draeggwaegg-app.html  and https://data.stadt-zuerich.ch/showcase/rezhycle-app; https://www.stadt-zuerich.ch/portal/de/index/ogd/anwendungen/2022/deniseapp.html // Echarging points, shared mobility https://opendata.swiss/de/showcase/sharedmobility-ch";;;;15
53;yes;The greenhouse gas inventory enables Switzerland to monitor its climate policy goals: https://www.bafu.admin.ch/bafu/en/home/topics/climate/state/data/greenhouse-gas-inventory.html // Meteoswiss - Climate: https://www.meteoswiss.admin.ch/climate.html // Storymap Key figures new cars and charging infrastructure https://www.uvek-gis.admin.ch/BFE/storymaps/MO_Kennzahlen_Fahrzeuge/Personenwagen_Neuwagenflotte/?lang=en;;;;15
54;yes;"Interactive CO2 calculator on the federal government's geoportal https://www.bafu.admin.ch/bafu/en/home/topics/climate/info-specialists/reduction-measures/buildings/calculator-co2-buildings.html; https://www.estimated-co2.admin.ch/?egid=1332985 // The Energy Reporter monitors the development of the energy future in the municipalities: https://www.energieschweiz.ch/tools/energiereporter/; https://energeiaplus.com/2022/04/13/storymap-zur-transformation-des-energiesystems-in-gemeinden-und-kantonen/?translateto=en // Study about the spatial and temporal pattern of public charging infrastructure utilization in Switzerland based on OGD - The results suggest that public charging infrastructure is used primarily in cities and agglomeration during work hours. The findings from this study may help plan and make better use of funding to expand charging infrastructure: https://iopscience.iop.org/article/10.1088/2634-4505/ac6a09";;;;15
D2.3d;;;;;;40
55;I don't know;response to reviewers: unfortunately not;This example seems to be more of a reuse case (Q56-Q58). Do you have data/studies on the economic impact of open data (eg an impact assessment)?;;;0
56;I don't know;;Please describe the impact of this reuse case on the level of employment;;;0
57;yes;"""- Yes, for example for the energiedashboard they use Data Science: For a current estimate of end consumption, the SFOE has had a data science model developed using modern machine learning. This model forecasts final consumption, but is only able to partially reproduce major changes in the population's behaviour. see: https://opendata.swiss/en/dataset/energiedashboard-ch-stromverbrauch-swissgrid and https://energeiaplus.com/2023/05/01/energie-dashboard-mit-vielen-neuen-features/
- The Swiss Territorial Data Lab STDL aims to promote collective innovation around the Swiss territory and its digital copy, for example in this project they used open data https://tech.stdl.ch/PROJ-GEPOOL/
- Project Open Government Data Leuchtturm: In cooperation with various partners, Smarter Thurgau aims to develop an Open Government Data (OGD) project ready for implementation as the initial spark for the smart, economic use of OGD in Thurgau. Providers and users of OGD generate interactive data sets in cooperation and with the use of smart sensors, which constantly develop and thus produce new comprehensive open data sets. see: https://www.smarterthurgau.ch/projekte/beitrag/open-government-data-leuchtturm""";;;;20
58;yes;New business models based on open data: For example LIIP AG: They have had a business model based on open data services for the last 10 years: https://www.liip.ch/en/blog/beginning-a-new-chapter-for-open-data, https://www.liip.ch/en/services/development/open-data, https://www.liip.ch/en/work/projects/ethz // Companies working with Machine Learning and Big Data can show examples of their work with open government data, e.g.: https://opendata.swiss/showcase/population-and-houses-growth-in-switzerland, https://opendata.swiss/showcase/geoml-machine-learning-im-einsatz-mit-open-data-aus-dem-strassenverkehr;;;;20
D3;;;;;;495
D3.1;;;;;;180
59;yes;https://opendata.swiss/en/;;;;20
60;yes;N/A;;;;10
61;yes;N/A;;;;10
62a;yes;N/A;;;;10
62b;yes;N/A;;;;10
63;yes;"CKAN provides an extensive API for the metadata of the open data catalog that application developers can use (https://handbook.opendata.swiss/de/content/nutzen/api-nutzen.html)
- Access via browser: https://opendata.swiss/api/3/action/package_search 
- Access via the command line: curl 'https://opendata.swiss/api/3/action/package_search";;;;10
64;yes;https://handbook.pendata.swiss/de/content/nutzen/api-nutzen.html;;;;10
