ID;Answer;Justification;Reviewer 1 Comments;Reviewer 2 Comments;Mark Question;Score
6a;yes;"The main activities from action plan relate to data selection, increasing the number and quality of datasets, API access to data.
Response to reviewer:
OPERATIONAL OBJECTIVE 4.3	Improvement of information reuse and increasing the availability of open data";Please describe the measures to specifically incentivise the publication of real-time or dynamic data.;;;15
6b;yes;"INSPIRE Directive 2007/2 / EC on the establishment of a geospatial data infrastructure within the European Community has been partially transposed in Montenegro.Geoportal of the Administration for Cadastre and State Property of Montenegro, provides access to spatial data from the competence of the Administration and other entities.
http://www.geoportal.co.me/";;;;15
6c;no;;;;;0
6d;no;;;;;0
7;yes;"model where the user is at the center of the service 
introduction of new data sets based on user needs, using modules for interviewing of  portal users, 
preparation of reports based on data indicator
Response to reviewer:
Measures and activities from National Action Plan for the implementation of the initiative Open Government Partnership Montenegro 2023 - 2024
16. Promotion of open data at the local level
16.1. Organize an ""open data caravan"" at the local level, in cooperation with the economy and NGOs";Please  specify if the national strategy/policy contains measures to support the re-use of open data by public insitutions. ;;;15
8;yes;"encouraging the use of open data for the development of start-ups, business communities, various business models through the organization of various events such as competitions for digital solutions, hackathons 
Response to reviewer:
Measures and activities from National Action Plan for the implementation of the initiative Open Government Partnership Montenegro 2023 - 2024
5.5. Conduct regular consultations with citizens, the economy and other interested actors on the need to publish new data sets of great importance
5.2. Award annual awards	for the best open data initiatives/projects	- Organized Hackathon 
- development of applications using open data, 2024 (in Cooperation with the start-up community and the most frequent users of the open 
data portal)
-Awarded three awards for the best rated applications";Please describe more specifically what the measures in the strategy/policy are to support the private sector in open data reuse.;How do you encourage the use of open data for development of start-ups, etc? What are the measures/activities? ;;15
9a;No;"all public authorities, whether at the local or state level, are obliged to publish data for reuse in an open format on the open data portal, where they have their own corner for publication where they publish from their inventory.
Response to reviewer:
It is not specified in strategies, but portal is established as catalog of open datasets";;By data inventory, we mean a catalogue of datasets held by public sector bodies? Besides the requirement to publish certain data, does the strategy/policy include the need to create such a list of datasets?;;0
9b;No;"Response to reviewer:
for now, on open data portal they can publish as open data, but on their own websites they can publish from their inventory on  other formats such as pdf,word, itc
It is not specified in strategies, but portal is established as catalog of open datasets";Please further clarify. The question relates to non-open data and not file formats of data. The inventory is the list of data collected by the public sector. It can be the case that not all datasets on the list are allowed to be open.;;;0
10a;Not Applicable;N/A;;;;20
10b;not applicable;;;;;10
10c;not applicable;;;;;15
11a;not applicable;N/A;;;;15
11a.1;Yes;this is more responsibility of other institutions, so we do not have official information from them yet;;;0;
11a.2;Yes;"DIGITAL TRANSFORMATION STRATEGY
MONTENEGRO 2022-2026 WITH ACTION PLAN 2022-2023 is made in accordance with the wider
the strategic framework of the European Union that has been taken into account when defining goals and actions.
https://www.gov.me/cyr/clanak/strategija-digitalne-transformacije-za-razvoj-digitalne-crne-gore
in accordance with the defined deadlines, you can see the activities undertaken defined by the ACTION PLAN 2022-2023";;;0;
11a.3;Yes;this is more responsibility of other institutions, so we do not have official information from them yet;;;0;
11a.4;Yes;this is more responsibility of other institutions, so we do not have official information from them yet;;;0;
11a.5;Yes;this is more responsibility of other institutions, so we do not have official information from them yet;;;0;
11a.6;Yes;this is more responsibility of other institutions, so we do not have official information from them yet;;;0;
11b;not applicable;;;;;N/A
D1.2;;;;;;185
12;yes;The  Council for open data management is being reformed, and it will consists of represents of public sector, chamber commerce,civil sector and academic institutions;;;;30
13;hybrid;The Council for open data management are representatives of the public sector, the chamber of commerce, the civil sector and academic institutions;;;;N/A
14;yes, all initiatives;"The national law on free access to information prescribes the disclosure of data both on state and local level, including use of an open data form.
Response to reviewer:
Measures and activities from National Action Plan for the implementation of the initiative Open Government Partnership Montenegro 2023 - 2024
16. Promotion of open data at the local level
16.1. Organize an ""open data caravan"" at the local level, in cooperation with the economy and NGOs	- promotional activity held in three Montenegrin regions	during 2023 and 2024
- number and type of promotional material
- the number of citizens present";;What type of support is given to local/regional initiatives? The current answer says that they are obliged to make data open, but what help do they get?;;20
15;the majority of public bodies;;;;;15
16;yes;The formation of the Open Data Management Council is underway. On the page https://www.gov.me/dokumenta/352c5ca5-d625-4125-bd7f-1061fcb3b672 you can view the latest amendment to the Decision on the establishment of this body. The open data portal still does not have full functionality due to a cyber attack on the network infrastructure of the Government of Montenegro (IT systems are gradually being put into operation for the sake of the security of the network infrastructure), so when the recovery process of the open data portal is completed, the final formation of this body will be started.;;;;20
17a;yes;"The decision was made on 20.12.2021. and Article 5 lists the tasks of the Open Data Management Council. You can view the decision at https://www.gov.me/dokumenta/1153751b-b38f-43f0-8a07-c8ee09b88233. The amendment to the decision was made on June 23, 2022 and primarily refers to the composition of this body, and you can view it on the page: https://www.gov.me/dokumenta/352c5ca5-d625-4125-bd7f-1061fcb3b672
The official formation of the Open Data Council is planned after the normal functioning of the open data portal is established.";;;;20
17b;yes;This exchange of knowledge takes place through regular holding of workshops, some of them are of internal type and not public, some will be public as provided by the NATIONAL ACTION PLAN FOR THE IMPLEMENTATION OF THE OPEN GOVERNMENT PARTNERSHIP IN MONTENEGRO 2023-2024. which was adopted in December 2022 and in the drafting of which the international organization NDI was involved as support.;;;;20
18;yes;All institutions that publish data on the portal are obliged to appoint administrators who manage the process of opening data in the competence of these institutions;;;;20
19;yes;Workshops, webinars and other activities are planned, which we will conduct after the recovery of the open data portal from the cyber attack, so we will provide the URL later.;;;;20
20;yes;"In order to speed up the process of digital transformation and improve the services provided by public administration bodies, the Government of Montenegro and the Ministry of Public Administration announce the launch of the Digital Academy - a platform for the education of civil servants and all citizens who want to improve their professional, leadership and digital skills in order to be more efficient, effective and competitive in their business environment.
The Digital Academy in Montenegro is one of the first strategically designed projects for recognizing the potential and evaluating the achievements of employees in the field of digital transformation and, at a later stage, the development of leadership in this field. The Academy will deal with the most important topics that meet the needs of modern society, respecting global trends and present challenges. https://www.gov.me/clanak/digitalna-akademija";;;;20
D1.3;;;;;;105
21;No;"The Government's work program for 2023, nurturing the principle of openness, transparency and participation, will implement activities that include proactive publication of data, reuse of information and increased availability open data, as well as ensuring quality participation of citizens in the process of creating public policies. https://www.gov.me/dokumenta/83c638de-063b-4bff-b881-03798b9d74c3
Response to reviewer:
the portal of open data is the places where public bodies publish data proactively";;"Please provide additional information on the point you mention about ""the proactive publication of data"". What are the key aspects of this process?";;0
22a;yes;"There is a monitoring mechanism that monitors all activities related to the successful opening of data from the Public Reform Strategy 2022-2026, and the Digital Transformation Strategy 2022-2026
Response to reviewer:
annual action plans from all strategies are monitored, reports are regularly published on the government";;Please specify the monitoring mechanism;;15
22b;satisfactory;The entire ecosystem shows an initiative for greater opening of data, this year we have planned a lot of activities with the NATIONAL ACTION PLAN FOR THE IMPLEMENTATION OF THE OPEN GOVERNMENT PARTNERSHIP IN MONTENEGRO 2023-2024 that also refer to local self-government units. With the launch of the Digital Academies project, citizens, the academic community, the civil sector, the business sector and everyone who wants to apply have also planned trainings related to open data.;;;;N/A
23a;yes;"for now its mehanizm of the Agency for personal data protections, it depends on the number of pages of each document, i.e.response to a request for free access to informatin
as for the open data on the portal, they are under open license and free to download";;;;15
23b;approximately half of the datasets;N/A;;;;10
23c;no change;N/A;;;;5
24a;N/A;"lack of financial resources
lack of staff in our and other institutions
insufficient awareness of benefits from spreading data opening initiative";;;;N/A
24b;yes;"These challenges are also encountered in other projects, so the question of how to overcome them is crucial for the development of the digital society.Due to more frequent changes in management, the priorities and ways to overcome these problems are changing
Response to reviewer:
yes, You're right --> the Digital Academy in Q20 might be one activity to address the challenge of insufficient awareness.";;Are there current activities that try to address these challenges? E.g the Digital Academy in Q20 might be one activity to address the challenge of insufficient awareness.;;10
25a;yes;There is a rulebook on how to publish information in an open format with a manual developed by the Ministry. The user guide makes it easier for providers how to publish data and the open data national team conducts training for data providers.;;;;15
25b;No;"trainings of administrators from government bodies are continuously conducted
Response to reviewer:
OPERATIONAL OBJECTIVE 4.3	Improvement of information reuse and increasing the availability of open data  
Organization of campaign with a view to raising awareness of the public and of public administration on the importance of open data and their value";;Please describe activities that are specific to assist data holders of real-time/dynamic data;;0
25c;no;;;;;0
25d;no;;;;;0
26a;yes;"The plan for professional training of civil servants envisages training of civil servants in the field of data opening
Response to reviewer:
such training is planned in anual plan of Human resourses";;Please confirm if such training is current in place or only planned;;15
26b;yes;yes, considering that the trainings are foreseen by the plan of professional development of civil servants under the auspices of the Human Resources Administration;;;;10
27a;yes, 3-5;The activities planned by NAP regarding the promotion of open data were planned in April, however, the portal is not yet operational, so the start of their implementation will be prolonged for some time.;;;;10
27b;a mix of the above;Ministy of public administartion, Community of municipalities, NDI In Montenegro;;;;N/A
D2;;;;;;300
D2.1;;;;;;105
28;yes;yes, use for a purpose other than that for which they were created;;;;10
29;Yes, there is a strong focus;The Ministry of Public Administration manages and coordinates the process of opening data held by public authorities and some authorities are making efforts to provide resources to prepare, format, publish data and monitor their reuse;;;;15
30;yes;"for example there is an analytics on portal open data
(https://data.gov.me/analytics), and every data sets has a section with use cases ";;;;20
31;no ;;;;;0
32;Not Applicable;"As part of the joint project ""Acceleration of Digital Management"", UNDP and the Ministry of Public Administration prepared a report on the state of open data of high value, which also contains recommendations for improving the state, which you can view on the page https://www.undp.org/cnr/montenegro/publications/procjena-setova-otvorenih-podataka-visoke-vrijednosti-u-javnoj-upravi-crne-gore";;;;15
33;yes;"Transparency of public administration, strengthening the role of citizens in creating public policies, as well as the use of new technologies in change management are the end results that the Ministry wants to achieve by improving the process of opening data
https://www.gov.me/dokumenta/823842f4-2ffd-4a0d-936e-c1b00c669115";;;;20
34;no;;;;;0
35;yes;"https://www.gov.me/dokumenta/7a211a06-401c-426c-9d98-85b8f1ae9d88
https://www.undp.org/cnr/montenegro/publications/procjena-setova-otvorenih-podataka-visoke-vrijednosti-u-javnoj-upravi-crne-gore";Links work, but further explanation is missing;;;25
36;No;Yes, but the projects have not yet started to be implemented, considering that the establishment of the functioning of the open data portal and the start of the implementation of the training provided by the Digital Academy program are awaited.;Missing URL;Please describe some example. We can consider only activities that have been implemented and not those that are planned.;;0
D2.2;;;;;;100
37;yes;N/A;;;;40
37.1;No;;;;0;
37.2;No;;;;0;
37.3;Yes;research is conducted under Ministry of Public Administration with UNDP support;;;;
37.4;Yes;interviews with focus groups;;;0;
37.5;No;;;;0;
38;yes;N/A;;;;40
38.1;No;;;;0;
38.2;No;;;;0;
38.3;Yes;mansioned reseach under undp suport;;;0;
39a;yes;"only Ministry of Public Administration with mensioned use cases on portal of open data
Response to reviewer:
the portal has posibillity that external user can join on each datasets some use cases";Please further elaborate on your answer. ;;;20
39b;no;;;;;0
D2.3;;;;;;95
D2.3a;;;;;;0
40;No;"There are mostly studies of the non-governmental sector, on the degree of openness of the government, for example CEDEM continuously conducts such research, you can find on their website and recommendations from these and similar studies are widely recognized in government programs, ministries and strategic documents.
Response to reviewer:
https://www.cedem.me/publikacije/studije-i-javne-politike/";Please provide URLs in support of your answer. ;;;0
41;No;The provision of electronic services depends to a large extent on the availability of public records. On our portal of open data, the Metaregister has been published in a machine-readable format, records of all registers kept in the state administration, so that everyone can see which types of data are kept in the state records. After a cyber attack at the end of August 2022, the portal was disabled and now work is being done to recover the data published on it.;This question is interested in examples of re-use cases, such as apps or initiatives that make use of open data from your country, related to the effectiveness of the government. Do you know of such examples/projects? These projects can be from the government or civil society.;;;0
42;No;only the opening of data affects the transparency of public administration, reduces the burden on the administration, reduces the number of requests for free access to information;This question is interested in examples of re-use cases, such as apps or initiatives that make use of open data from your country. Please provide evidence for your statement, e.g., an example of use case that shows the positive impact of open data for governmental transparency. ;;;0
43;No;Of course, unfortunately every year there is an increase in the number of patients with malignant and cardiovascular diseases, mental disorders that affect the creation of some public policies in the field of health, such as building new health facilities, reducing the burden on the health system, etc.;This question is interested in examples of re-use cases, such as apps or initiatives that make use of open data from your country. Please provide evidence for your statement, e.g., an example of use case that shows the positive impact of open data on policy-making.;;;0
44;No;"There are certainly plenty of such examples
The capital is at the forefront of good use of open data and creating applications that, for example, serve citizens to report illegal dumps, to avoid traffic jams, etc., there are many benefits for the local community. You can visit site of capital Podgorica
https://podgorica.me/mobilne-aplikacije";Please clarify the way in which the mobile apps listed are related to open data. Also, please clarify which apps relate to the topic of decision-making processes;;;0
D2.3b;;;;;;30
45;No;"Response to reviewer:
there are certainly plenty of such examples
The Android and iOS application Klik Podgorica enables citizens and tourists to get information about city and railway traffic, cycling, catering, sports facilities, health care institutions, culture and the history of the Capital in a faster and simpler way.
The Klik Podgorica mobile application serves to improve the mobility of young people, people with disabilities and people who use alternative modes of transport in Podgorica
https://podgorica.me/mobilne-aplikacije
https://klikbus.me/";URL to the data is missing. Moreover, reuse case examples are suitable for Q44-Q49. This question is interested in data/studies about the impact created by open data on social challenges.;;;0
46;No;It is certain that migration data within the country and the number of foreign migrants affect the creation of public policies, such as more investment in the development of the northern part of the country with declining birth rates, attempts to find a way to infiltrate Ukrainian refugees into Montenegrin society ;This question is interested in examples of re-use cases, such as apps or initiatives that make use of open data from your country. Do you know of such examples/projects? These projects can be from the government or civil society.;;;0
47;yes;"partialy
https://podgorica.me/mobilne-aplikacije
Response to reviewer:
these applications like www.biciklo.me have an impact on increasing awareness of the importance of using alternative modes of transportation";Please provide evidence in support of your answer, e.g., an example of use case that shows the positive impact of open data on this topic.;;;15
48;No;Yes of course. You can view it on the website https://www.ijzcg.me/me/izvjestaji?page=1;Please further elaborate on your answer and explain the impact of the studies mentioned. Also, the URL links to a general page on reports. Please specify which example is relevant. It must pertain to a reuse case for this question.;;;0
49;yes;"Response to reviewer:
the topic of education is one of the best covered on our portal, and it is certain that detailed data on the number of students, educational programs, etc. affect the choice of schools, educational programs";Please provide evidence in support of your answer, e.g., URL to a reuse case.;;;15
D2.3c;;;;;;45
50;I don't know;;;;;0
51;yes;"Response to reviewer:
You can see different aplications: such as Monitoring of air quality http://www.epa.org.me/vazduh/  on https://epa.org.me/nase-aplikacije/ based on datasets from tab Mjerne stanice http://www.epa.org.me/vazduh/stanica/1 where are data published in graficone form
we dont really understand your questions";;Please describe the impact of these applications. What effects have they brought?;;15
52;yes;"the civil society www.biciklo.me is very active on this issue and produced a publication:

https://biciklo.me/wp-content/uploads/2020/10/Anketa_Uslovi-za-vo%C5%BEnju-biciklom-u-Podgorici_2020.pdf
on https://epa.org.me/dozvole-i-rjesenja/ you can findd datasets from waste register and on 
https://podgorica.me/mobilne-aplikacije 
CASPER aplication is related to list of deponies in capital city";The link  www.biciklo.me seems to be broken. https://epa.org.me/dozvole-i-rjesenja/ seems to be data on permits. Please clarify the reuse case. Also, please clarify how the Kasper app relates to open data.;;;15
53;yes;"Environmental protection agency publishes a lot of data in graficone form on its website, but still not on the open data portal
We hope that these useful datasets concerning the quality of water, air, soil will soon be found on our portal
You can see some reports based on indicators on https://epa.org.me/izvjestaj-o-stanju-zivotne-sredine-na-bazi-indikatora/
The step-by-step guide for the development of environmental indicators is based on datasets concerning the quality of water, air, soil  and designed to provide information on environmental indicators, as well as on environmental reporting. The main purpose of this document is to guide the reader through the general process that must be carried out in order to provide an accurate assessment of the current state of the environment.

The guide for the development of environmental indicators is intended for government officials, members of the academic community, the private sector and other individuals interested in the environment.
https://epa.org.me/wp-content/uploads/2018/03/Vodic-10.12-korak-po-korak.pdf";Please provide reuse cases of open data being used in applications/initiatives/solutions relating to climate change;;;15
54;I don't know;I can't find an example so the answer is I don't know;;;;0
D2.3d;;;;;;20
55;No;"The Employment Service regularly updates employment data by various cities, profiles and forms supply and demand, ie the labor market/stastistic centar/
https://www.zzzcg.me/";This question is interested in studies/data on the economic impact of open data (it does not pertain to open datasets on the economy such as employment figures). Do you have information on the economic impact that open data creates in your country (eg the results of an impact assessment)?;;;0
56;no;;;;;0
57;no;;;;;0
58;Yes;"Portal BInfo.me (http://www.binfo.me/portal.php) is a unique internet platform through which you can quickly and easily access public, online databases of legal entities registered in Montenegro and is intended for all companies registered in Montenegro

 based on public data from www.crps.me (available soon on portal open data) you can search through this by several financial and non-financial criteria:
- Ownership structure
- Related companies, on several grounds,
- REAL ESTATE owned and possible encumbrances, as well as pledged movable property
Response to reviewer:
https://100najvecih.me/?lang=en
- Regularity in payment of tax liabilities,
- Account blockages,
- Assessment of financial condition,
- Objective, methodologically and theoretically confirmed scoring model
- Detailed insight into financial data, indicators and business trends
- (In) solvency of companies
- Monitoring changes in several companies and being fully informed about changes in them
- Special search of the list of blocked companies, as well as regular and untidy tax debtors
- Separate lists of newly established, deleted and liquidated companies, as well as initiated bankruptcies in the period
- Special register of NGO sector in Montenegro
- Special register of entrepreneurs
- Data on companies from the EX-YU REGION: Slovenia, Croatia, BiH and Serbia
- Success history in public tenders
Based on this creditworthiness information, this company has developed a project of the 100 largest in Montenegro:
The aim of the “Top 100 in Montenegro” project is to contribute to the development and strengthening of the positive business climate through promotion of positive business practice, the largest and the most profitable companies, as well as biggest employers. This indicator will also facilitate better recognition and promotion of those Montenegrin companies that make use of their right to present themselves to the clients, business partners and social community with the stamp “Top 100 in Montenegro” and thus show that they belong to the group of the most important companies in Montenegro.";Do you know of other reuse cases where open data has had an impact on entrepreneurship and business creation? Also, please provide a link to the “Top 100 in Montenegro” project - that is a relevant piece of information since the current reuse case overall pertains more to getting insight into the business landscape in the country than to open data stimulating business development.;;;20
D3;;;;;;417
D3.1;;;;;;122
59;yes;"https://data.gov.me/
After the cyber attack, the process of recovering the data on the portal as well as its original functionalities was started, and we cannot specify the time for which it will be completed.
Response to reviewer:
since certain components of the portal could not be recovered, a decision was made to create a new portal, which we already informed you about via email.";Do you have an update on the status of the portal since the cyber attack? In general, can you revise your answers in the section to reflect the latest status? If the portal is still unavailable due to the cyberattack, we can consider using the results from ODM 2022.;;;20
60;yes;N/A;;;;10
61;yes;N/A;;;;10
62a;yes;N/A;;;;10
62b;yes;N/A;;;;10
63;No;"Once the portal recovery process is complete, we will be able to provide you with the direct  URL 
Response to reviewer:
maybe is the best solution that you can use 2022 answer, becouse we plan to establish the new portal of open data";URL missing / will be provided later;If still unavailable, we can use the 2022 answer for this year and note the cyber attack;;0
64;yes;"Once the portal recovery process is complete, we will be able to provide you with the direct  URL
Response to reviewer:
maybe is the best solution that you can use 2022 answer, becouse we plan to establish the new portal of open data";URL missing / will be provided later;If still unavailable, we can use the 2022 answer for this year and note the cyber attack;;10
65;No;"Once the portal recovery process is complete, we will be able to provide you with the direct  URL
Response to reviewer:
maybe is the best solution that you can use 2022 answer, becouse we plan to establish the new portal of open data";URL missing / will be provided later;If still unavailable, we can use the 2022 answer for this year and note the cyber attack;;0
66a;No;"Once the portal recovery process is complete, we will be able to provide you with the direct  URL
Response to reviewer:
maybe is the best solution that you can use 2022 answer, becouse we plan to establish the new portal of open data";URL missing / will be provided later;If still unavailable, we can use the 2022 answer for this year and note the cyber attack;;0
66b;No;"Once the portal recovery process is complete, we will be able to provide you with the direct  URL
Response to reviewer:
maybe is the best solution that you can use 2022 answer, becouse we plan to establish the new portal of open data";URL missing / will be provided later;If still unavailable, we can use the 2022 answer for this year and note the cyber attack;;0
66c;No;"Once the portal recovery process is complete, we will be able to provide you with the direct  URL
Response to reviewer:
maybe is the best solution that you can use 2022 answer, becouse we plan to establish the new portal of open data";URL missing / will be provided later;If still unavailable, we can use the 2022 answer for this year and note the cyber attack;;0
67;no;;;;;0
68;no ;;;;;0
69a;No;"yes, you can leave a comment by clicking the Comment button and you can request changes or some new data sets , and your comments are read by delegated officials in front of the institutions that published the set. Once the portal recovery process is complete, we will be able to provide you with the direct  URL
Response to reviewer:
maybe is the best solution that you can use 2022 answer, becouse we plan to establish the new portal of open data";URL missing / will be provided later;If still unavailable, we can use the 2022 answer for this year and note the cyber attack;;0
69b;monthly;N/A;;;;N/A
69c;no;;;;;0
70a;yes;"these requirements are recorded and accordingly we are working continuously on their implementation.
but, the dynamic realization depends on the institutions that are the data providers";;;;10
70b;the majority of datasets;N/A;;;;12
71;no;;;;;0
72;No;"Once the portal recovery process is complete, we will be able to provide you with the direct  URL
Response to reviewer:
https://data.gov.me/";URL missing / will be provided later;If still unavailable, we can use the 2022 answer for this year and note the cyber attack;;0
73;No;"We have use cases section for every dataset . Once the portal recovery process is complete, we will be able to provide you with the direct  URL
Response to reviewer:
https://data.gov.me/";URL missing / will be provided later;If still unavailable, we can use the 2022 answer for this year and note the cyber attack;;0
74;No;"Once the portal recovery process is complete, we will be able to provide you with the direct  URL
Response to reviewer:
https://data.gov.me/";URL missing / will be provided later;If still unavailable, we can use the 2022 answer for this year and note the cyber attack;;0
75;No;"Once the portal recovery process is complete, we will be able to provide you with the direct  URL
Response to reviewer:
https://data.gov.me/";URL missing / will be provided later;If still unavailable, we can use the 2022 answer for this year and note the cyber attack;;0
76;yes;"In CKAN every dataset with geo coordinates can be presented on a map. Once the portal recovery process is complete, we will be able to provide you with the direct  URL
Response to reviewer:
you can use answer 2022";URL missing / will be provided later;If still unavailable, we can use the 2022 answer for this year and note the cyber attack;;10
77;yes;"We prepared visualisation of most visited dataset before the cyber attack. Once the portal recovery process is complete, we will be able to provide you with the direct  URL
Response to reviewer:
https://data.gov.me/";URL missing / will be provided later;If still unavailable, we can use the 2022 answer for this year and note the cyber attack;;20
D3.2;;;;;;145
78;yes;N/A;;;;10
79;yes;Google Analytics, Nginx Amplify;;;;15
80a;yes;Add better visual representation of data, advanced fulltext search, visualization of most popular dataset...;;;;10
80b;yes;we monitor the activities of users on a daily basis, mostly based on the analytics of downloading datasets from the portal and their comments;;;;10
81a;mostly citizens;N/A;;;;10
81b;yes, entirely;;;;;10
82;see answer box;Before the cyber attack it was 1200;Numbers are affected by Cyber Attack;If you have an update, please provide it. Otherwise, leave as is, the information is sufficient.;;10
83;see answer box;Before the cyber attack it was 18%;Numbers are affected by Cyber Attack;If you have an update, please provide it. Otherwise, leave as is, the information is sufficient.;;N/A
84;yes;Google Search Console is used;;;;10
85;yes;N/A;;;;10
86;see answer box;"Before the cyber attack it was
Public Authority
education
statistics
finance
justice";Numbers are affected by Cyber Attack;If you have an update, please provide it. Otherwise, leave as is, the information is sufficient.;;10
87;see answer box;"Before the cyber attacks, they were:
1. Salaries of deputies, appointed, elected and appointed persons in the Parliament of Montenegro 
2.Records of active NGOs 
3.List of interpreters  
4. Records of deleted NGOs 
5.Taxpayers of electronic fiscalization";Numbers are affected by Cyber Attack;If you have an update, please provide it. Otherwise, leave as is, the information is sufficient.;;10
88;yes;Proper metatags are used everywhere. OG tags for social networks. ;;;;10
89;yes;yes some of it;;Please describe the reason for some of the metadata not being in clear plain language;;10
90a;yes;N/A;;;;10
90b;see answer box;Before the cyber attack it was 50%;Numbers are affected by Cyber Attack;If you have an update, please provide it. Otherwise, leave as is, the information is sufficient.;;N/A
D3.3;;;;;;30
91;few public sector data providers;Before the cyber attacks only some nstitutions are publishing data so far, poor response after lack of staff capacity in institutions, insufficient awareness of importance.;;;;0
92a;yes, or all public sector data providers already publish data;N/A;;;;10
92b;yes, or all public sector data providers already publish data;yes, they are invited to trainings, instructions are sent to them, datasets from their organizations are identified that could be on the portal,;;;;10
93a;no;;;;;N/A
93b;no;;;;;0
93c;Select answer for Q93c;;;;;0
94a;no;;;;;0
94b;Select answer for Q94b;N/A;;;;N/A
95;no;;;;;0
96;yes;"The parliament of Montenegro
Ministry of Education
Ministry of Public Administration";;;;10
97;no;;;;;0
D3.4;;;;;;120
98;yes;"The new strategy for public administration reform 2022-2026 is adopted.
https://www.gov.me/dokumenta/823842f4-2ffd-4a0d-936e-c1b00c669115
Response to reviewer:
the action plan within the strategy foresees funds for the implementation of measures";Please clairfy how this document relates to the sustainability of the national portal.;;;30
99;yes;;;;;10
100;no;;;;;0
101;yes;regular promotion of the portal’s data and activities at eventssuch as week of open data;;;;15
102;no;;;;;0
