ID;Answer;Justification;Reviewer 1 Comments;Reviewer 2 Comments;Mark Question;Score
14;No;There is no country-wide initiatives and Open data policy documents that defines governance structure.;"The answer in Q15 indicates that a few public bodies do conduct local or regional open data initiatives. However, there seems to be no governance structure to ensure these initiatives are supported at the national level. Please substantiate why ""not applicable"" is a suitable answer to this question instead of ""no"".";;;0
15;few public bodies;;;;;5
16;no;;;;;0
17a;yes;https://www.vijeceministara.gov.ba/pdf_doc/Novi%20ZOSPI%206-9-2023%20BOS.pdf;Please check the URL. It seems to be incomplete.;;;20
17b;no;;;;;0
18;no;;;;;0
19;no;;;;;0
20;no;;;;;0
D1.3;;;;;;30
21;no;;;;;0
22a;no;;;;;0
22b;unsatisfactory;I cannot say more about this specific answer, during the developement phase of the Pilot portal for CoM B&H we performed researched how the B&H institutions are mature for data opening. We didn`t find any particular workflow or similar planned. The main criteria is data that are somehow in demand from specific group of people. ;Please briefly motivate your answer;;;N/A
23a;no;;;;;0
23b;few datasets;N/A;;;;5
23c;no change;N/A;;;;5
24a;N/A;First challenge is to introduce and finalize the law and all neccesary bylaws that will adress the Open data Directive, the second is establishing the organisational structure and building institutional capacity and third is raise awareness regarding the benefits of open data and process of opening of data.;;;;N/A
24b;yes;4.2.9.2 Ensure that citizens and the business community can make correction of their own data by implementing  all identified key prerequisites  through online authentication and access.;;;;10
25a;no;;;;;0
25b;no;;;;;0
25c;yes;SPATIAL REGION PROJEKAT The SPATIAL region project was financed by the funds of the MATRA program of the Kingdom of the Netherlands and was implemented under the leadership of Kadaster, the Dutch geodetic administration. The project aims to strengthen the institutional and organizational capacity of the geodetic administrations of the countries of the region in the context of the following defined goals: Institutional development of IPP and the INSPIRE directive Address register Open data;;;;10
25d;no;;;;;0
26a;no;;;;;0
26b;Select answer for Q26b;;;;;0
27a;no;;;;;0
27b;a mix of the above;Most events related with open data topic is initiated by Public institutions with cooperation with couple of institutions from NGO sector (in most cases related with OGP Councile);;;;N/A
D2;;;;;;30
D2.1;;;;;;30
28;no;;;;;0
29;No, no focus;As a functionality of Open data portal pilot during the developement phase we consulted the nubmer of institutions, reuse of open data monitoring were identified as important. But since the portal have not been published we cannot say a much about interest for monitoring the reuse of data.;"Last year, there was a ""limited focus"". Is this still relevant? The supporting answer was: ""Firstly there is the strategic focus as defined in SFPAR 2018-2022 in Action plan activity : 4.2.9.1; Secondly there are several activities i.e. PARCO pilot open data portal activity, and on local and regional level regarding the open data. There is a lack of coordinatin between these initiatives. They are still in the initial phases but overall there is a growing awareness of the value of open data for socitey.""";;;0
30;no;;;;;0
31;no ;;;;;0
32;Not Applicable;;;;;15
33;no;;;;;0
34;no;;;;;0
35;I don't know;;;;;0
36;yes;"OGP Councile involves representatives from NGO in their activities.
http://ogp.ba/";If available, are there any URLs to such projects and collaborations?;;;15
D2.2;;;;;;0
37;I don't know;N/A;;;;0
37.1;No;;;;0;
37.2;No;;;;0;
37.3;No;;;;;
37.4;No;;;;0;
37.5;No;;;;0;
38;I don't know;N/A;;;;0
38.1;No;;;;0;
38.2;No;;;;0;
38.3;No;;;;0;
39a;I don't know;;;;;0
39b;I don't know;;;;;0
D2.3;;;;;;0
D2.3a;;;;;;0
40;I don't know;;;;;0
41;I don't know;;;;;0
42;I don't know;;;;;0
43;no;;;;;0
44;I don't know;;;;;0
D2.3b;;;;;;0
45;I don't know;;;;;0
46;I don't know;;;;;0
47;no;;;;;0
48;I don't know;;;;;0
49;I don't know;;;;;0
D2.3b;;;;;;0
50;I don't know;;;;;0
51;I don't know;;;;;0
52;I don't know;;;;;0
53;I don't know;;;;;0
54;I don't know;;;;;0
D2.3d;;;;;;0
55;I don't know;;;;;0
56;I don't know;;;;;0
57;I don't know;;;;;0
58;I don't know;;;;;0
D3;;;;;;55
D3.1;;;;;;20
59;no;There is no national data portal so the further questions cannot be answered. There are portals for some local level institutions and portal for Council of Ministers B&H that is piloted and can be found on data.gov.ba or podaci.gov.ba. Answers provided here are related for CoM B&H pilot portal which is in initial and testing phase and only exapmles data sets for testing are being uploaded.;The links for the pilot portal do not work (http://data.gov.ba/ and http://podaci.gov.ba/). Are alternative links available? It is therefore not possible to evaluate the below information.;;;0
60;No;N/A;Require available portal;;;0
61;No;N/A;Require available portal;;;0
62a;No;N/A;Require available portal;;;0
62b;No;N/A;Require available portal;;;0
63;no;;;;;0
64;No;;Require available portal;;;0
65;No;;Require available portal;;;0
66a;No;https://docs.ckan.org/en/2.9/api/index.html.;Require available portal;;;0
66b;No;http://podaci.gov.ba/en/;Require available portal;;;0
66c;no;;;;;0
67;No;http://podaci.gov.ba/en/;Require available portal;;;0
68;no ;;;;;0
69a;No;http://podaci.gov.ba/en/;Require available portal;;;0
69b;less frequently than monthly;N/A;;;;N/A
69c;No;http://podaci.gov.ba/en/;Require available portal;;;0
70a;no;;;;;0
70b;Select answer for Q70b;N/A;;;;0
71;no;;;;;0
72;No;http://podaci.gov.ba/en/;Require available portal;;;0
73;no;;;;;0
74;no;;;;;0
75;No;http://podaci.gov.ba/en/;Require available portal;;;0
76;No;;Require available portal;;;0
77;Not Applicable;;;;;20
D3.2;;;;;;15
78;No;N/A;Require available portal;;;0
79;yes;Portal is CMS system based on Joomla, this feature is part of portal functionality;;;;15
80a;no;;;;;0
80b;no;;;;;0
81a;I don't know;N/A;;;;0
81b;no;;;;;0
82;I don't know;;;;;0
83;I don't know;;;;;N/A
84;no;;;;;0
85;no;N/A;;;;0
86;I don't know;;;;;0
87;I don't know;;;;;0
88;No;The idea around the piloted Open data portal for CoM B&H is that it is a central location for open data and at the same time a know how for institutions wanted to open their thata (providing them with guidlines and simillar). It is also planned that main news and events abouth open data also will be published on portal.;Is there further (published) information on the status and plan for the national open data portal?;;;0
89;No;We only hade several data sets for testing purposes and from institutions that already published their open data on their institutions websites.;Require available portal;;;0
90a;no ;N/A;;;;0
90b;I don't know;;;;;N/A
D3.3;;;;;;10
91;Few public sector data providers;Sugested approach will be for each institution to have dedicated personel for providing the data. Smaller institutions (With small volume of data) could have one staff member for several institutions.;;;;0
92a;no;N/A;;;;0
92b;no;During the developing of the CoM B&H pilot open data portal assessment was performed about how many institution have opened their, data, planning to do so, have capacities and simillar.Based on that questionare we planned to implement some activities in Action Plan for OGP;;;;0
93a;Yes;https://opendataprijedor.ba/about;;;;N/A
93b;Not Applicable;There is no national portal but the City of Prijedor has a local portal.;"Note: ""not applicable"" selected and justification added by reviewer 1";;;10
93c;None of the datasets;;"Note: ""none of the data sets"" selected  by reviewer 1 since there is no national portal to do the harvesting";;;0
94a;no;;;;;0
94b;Select answer for Q94b;N/A;;;;N/A
95;no;;;;;0
96;no;;;;;0
97;no;;;;;0
D3.4;;;;;;10
98;no;;;;;0
99;no;;;;;0
100;no;;;;;0
101;no;;;;;0
102;yes;"https://gitlab.com/parco1/portal-otvorenih-podataka-vm-bih-pilot

I`ve checked the link and it is working, maybe it is neccesary to make a account to gitlab and to login?";I get a 404 error (page not found) when trying to access the site. Please check.;;;10
103;no;;;;;0
104a;no;;;;;0
104b;Select answer for Q104b;N/A;;;;N/A
104c;Select answer for Q104c;;;;;0
105a;No;http://podaci.gov.ba/en/;Require available portal;;;0
105b;No;;Require available portal;;;0
D4;;;;;;40
D4.1;;;;;;20
106;No;"Rule book for CoM B&H institutions is drafted making obligatory for every institution to update their open data (Rulebook yet needs to be adopted after adoption of Law of freedom on access on information)

Since this is still a draft we don`t have a url.";Is there any URL available to official documentation about this approach?;;;0
107;<30%;N/A;;;;0
108;longer than one month or I don't know;No specific info on this question;;;;0
109;none of the datasets;N/A;;;;0
110;Not Applicable;;;;;20
D4.2;;;;;;20
111a;no ;;;;;0
111b;no;;;;;0
112;no ;;;;;0
113;no;;;;;10
114;yes, CC licences;Currently fot the test site http://podaci.gov.ba/en/ it is recomended which specific CC licences should be used, but in the future it is planned to make specific more formal and obligatory recomendations and guidlines.;Is a URL available to a page that describes the licence? ;;;10
115;<10%;N/A;;;;0
116;I don't know;N/A;;;;0
117;I don't know;N/A;;;;0
118;no;;;;;0
119a;no;;;;;0
119b;no;;;;;0
D4.3;;;;;;0
120;no ;;;;;0
121;no priority;Current test portal http://podaci.gov.ba/en/ is arranged around CKAN, DCAT-AP was taken in to the considerations but at this stage there is no enough know-how and rationale to engage with DCAT-AP;;;;0
122a;no priority;Current test portal http://podaci.gov.ba/en/ is arranged around CKAN, DCAT-AP was taken in to the considerations but at this stage there is no enough know-how and rationale to engage with DCAT-AP;;;;0
122b;no priority;Please check the answers in 121 and 122a;;;;0
123;no ;;;;;0
124a;no ;N/A;;;;0
124b;I don't know;;;;;0
125a;0 %;N/A;;;;0
125b;0 %;N/A;;;;0
D4.4;;;;;;0
126;No;There is broad understanding of importance of quality of open data and neccesity for adequate data structuring but since we are at early stage of understanding of open data the focus is on data opening and later on their quality;Is any process/system in place to assess the quality of deployment?;;;0
127;no ;Please fill your answer here.;;;;0
128a;<10%;N/A;;;;0
128b;<10%;N/A;;;;0
128c;<10%;N/A;;;;0
128d;<10%;N/A;;;;0
128e;<10%;N/A;;;;0
129;no ;;;;;0
