ID;Answer;Justification;Reviewer 1 Comments;Reviewer 2 Comments;Mark Question;Score
2;yes;"During 2022 a series of public consultations in the form of Townhall meetings and professional consultations with our open data network were held to guage the priorities to be included in the next open data strategy.  These priorities are included in the draft strategy currently being reviewed.  This strategy will be published as 'THE IRISH OPEN DATA STRATEGY 2023-2027' later in 2023.
Until then, the current open data strategy remains operational and is accessible at;  https://data.gov.ie/uploads/page_images/2018-03-07-114306.063816Final-Strategy-online-version1.pdf 
The national Open Data Strategy for 2017-2022 was published in July 2017. The vision is for Ireland to be a leader in Open Data and to create an environment where the economic, social and democratic benefits of Open Data are recognised and realised. Two core objectives of the Strategy are the publication of high value government data in open format, making it publicly available and freely reusable; and engaging with a broad community of stakeholders to promote its social and economic benefits. 
The Strategy sets out actions under seven strategic themes: 
- broaden the range of public bodies actively engaged in the Open Data initiative; 
- broaden the scope of the Initiative and improve the quality, quantity and range of datasets available on the Portal data.gov.ie; 
- continued engagement with stakeholders and encourage the use of Open Data; 
- support and encourage various groups of Open Data Users, 
- the provision of a framework to support and train public bodies in their Open Data activities; 
- evaluation of the impacts and benefits of the Initiative; and
- ensuring that effective governance structures are in place to implement the Strategy.
The necessary actions to achieve the objectives of the Strategy are set out in an Implementation Plan which specifies the responsible body for each action and a timeframe for delivery. 

Our Open Data Strategy is closely aligned with other key government priorities and associated policies including:
• Public Service Reform Programme
   Connecting Government 2030: A digital and ICT Strategy for Ireland's Public Service
• Public Service Data Strategy 2019-2023
• Data Sharing and Governance Act 2019
• National Data Infrastructure
- Freedon of Information 2014

*******The national Digital Strategy published in February 2022 ********

The Public Service Data Strategy 2019-2023 underpins the Open Data Strategy and states that high quality and well-governed data, accessible by third parties through an API-first, interoperable architecture, will further drive increases in the availability and value of open data in Ireland.
https://www.gov.ie/en/publication/1d6bc7-public-service-data-strategy-2019-2023/";;;;30
3;yes;"Statutory Instrument (SI) 376/2021 transposed the Open Data Directive in to Irish law in July 2021.  This replaced the previous legislation which had underpinned the PSI Directive.  SI 376/2021 set out the request process which allows persons to request the release of data and the Appeals process if data is not subsequently released .  It designates the Office of the Inofrmation C ommissioner as the body who processes appeals under the ODD.  It also includes provisions for:
Requires PBs to publish list of their data 
Provide reports to the Minister
Publish information on their websites to provide information on charging.
Circular 20/2021 (of December 2021) puts in place a policy framework for PBs to comply with the ODD.  It sets out their obligations and requirements under the Directive and lists a set of actions to be completed to comply with the Directive.

The Training Framework and Technical Support Framework are currently available to all public bodies to support their compliance with the Open Data Directive.  Public sector staff can avail of open data auditing, management and publishing training.  There are also courses available in linked data and data anonymisation.  The Technical Support Framework allows public bodies to acquire specialised professional support for open data management, strategy development and data auditing.

The Government's Digital Strategy was published in February 2022 and contains a committment to open data and better use of data.";;;;10
4;yes;"Local Authorities (https://data.fingal.ie/ ; https://data.corkcity.ie/)
EPA (https://data.epa.ie/api-list/wfd-open-data/)
OSI (https://irishriverproject.com/2023/02/17/osi-open-data-strategy/)
Met Eireann (https://www.met.ie/cms/assets/uploads/2017/08/Met_Eireann_Strategy_2017-2027.pdf)
Tusla (https://www.tusla.ie/uploads/content/Tusla_Data_Management_Strategy_2019-2022.pdf)
Dept. of Housing
CSO (https://www.cso.ie/en/media/csoie/releasespublications/documents/corporatepublications/CSO_Statement_Of_Strategy_2020-2023.pdf)";;;;10
5;yes;"The 2017-2022 Strategy sets out seven strategic themes which guide the implementation of the Open Data initiative over the lifetime of the Strategy.  A list of actions under each theme specifies the timeline for implementation and the stakeholders responsible. These include: B35 broaden the range of public bodies actively engaged in the Open Data Initiative; 
• improve the quality, quantity and range of datasets available and improve the range of services available on the national Open Data portal; 
• continued engagement with stakeholders to encourage the use of Open Data; 
• support and encourage various groups of Open Data users including public service bodies; 
• evaluation of the impacts, benefits and risks of the Initiative; and 
• ensure that effective governance structures are in place to implement the Strategy.   

The necessary actions to achieve these objectives are set out in an Implementation Plan which specifies the responsible body for each action and expected timeframe for delivery.  The action plan is set out in pages 19 to 26 of the Open Data Strategy document.  https://data.gov.ie/uploads/page_images/2018-03-07-114306.063816Final-Strategy-online-version1.pdf   
Public bodies provide updates on progress made in their implementation of the Strategy regular intervals to the ODU and on request.  The ODU works with individual PBs to help them progress the publication of open datasets.";;;;25
6a;yes;"Action 2.3 of the Open Data Strategy implementation plan ensures priority for release of those datasets that are recognised as ‘high-value’ (where use has been identified) as well as real-time data with options for access e.g. multiple format download, APIs etc.
Action 2.7 also asks public bodies to consider ways in which they can make specific commitments to long term support and maintenance of high-value datasets, such as agreements, good practice guides, etc. 
The Public Service Data Strategy 2019-2023 ensures that high quality and well-governed data, accessible by third parties through an API-first, interoperable architecture, will further drive increases in the availability and value of open data in Ireland.
Actions in Section 5 of the Public Service Data Strategy include:
• Develop a Government data catalogue, for internal and public use, cataloguing key data holdings within PSBs, supporting reuse and transparency 
• Develop a Government API portal, as part of the Interoperability Platform, supporting the discovery of data and services that are available for reuse via a machine to machine mechanism.

The technical services framework for Open Data and Data Management Technical Services Framework has been established.  This provides a cost effective, consistent procurement framework which allows public bodies to meet their obligations under the Open Data Directive and will facilitate greater access to dynamic and HVDs via APIs. The Framework will contains services under 3 categories:
1. Data Management 
• Data Audits, 
• Data Extraction, Transform and Load (ETL) and Preparation Services
• Develop a Publication Plan and Publish data 
• Data Maintenance
• Data Maturity Assessment
2. Fully Hosted and Managed Open Data Platform Solution
3. Development services for the APIs etc.
In addition to this, the Open Data Unit advises on and advocates for the establishement of harvestors to ensure access to data is as efficient and up to date as possible.";;;;15
6b;yes;"Geospatial data is particularly useful for demonstrating the relevance of data.  Our strategy is to facilitate the efficient access to this data via spatial harvestors, for example via REST API , not just .csv and GeoJSON.
Action 2.3 of the implementation plan ensures priority for release of those datasets that are recognised as ‘high-value’ (where use has been identified) as well as real-time data with options for access e.g. multiple format download, APIs etc.
Action 2.7 also asks public bodies to consider ways in which they can make specific commitments to long term support and maintenance of high-value datasets, such as agreements, good practice guides, etc. 
Action 2.8 Use Eircodes in address data so as to facilitate linking datasets together when sharing & utilising other open datasets.
Action 3.1 Identify new datasets to publish as Open Data.  In particular, identify specific domains for particular attention to allow for release of high value datasets on a phased basis.  These might include Environment, Health, Transport, Culture and Heritage, Flooding.";;;;15
6c;yes;The Open Data Engagement Fund is a grant based fund which provides funding for innovative open data projects.  The Engagement fund is open to all and provides funding to citizen generated data projects such as the Tough Soles project https://toughsoles.ie/trail-info and to events like the Air Quality Hackathon in early 2023: https://airqualitydatahack.com/;;;;15
6d;yes;The Irish open data portalhas been federated to Data.europa.eu from the start.;;;;10
7;yes;"A central policy of the Open Data Unit is to support the development of open data as a core element in the public sector and to ensure there is a critical mass of public servants with adequate data skills to use and develop public sector data for the provision of government services, support of evidence-based decision-making and transparancy and trust in the government. Regular meetings, webinars and information dissemination are central to achieving this.
A key objective of the Open Data Strategy is to develop a data driven culture across the Public Service with a lifecycle approach taken to data management and publication of data in open format becoming a matter of routine.
Action 3.8 
Use Open Data to support analytics internally in order to improve evidence based decision-making (in developing and implementing public policy).
Action 5.2
Provide training for relevant staff in public bodies: general Open Data training, data management, technical and operational as appropriate (through draw down from training framework or by other means such as qualified Open Data ‘train the trainers’). Consider opportunities for the pooling of resources by public bodies in this regard.

THe Governemnt's Gigital Strategy issued in February 2022 underlines the importance of good data governance and maximising the re-use of data.https://www.gov.ie/en/press-release/3a922-online-launch-of-harnessing-digital-the-digital-ireland-framework/";;;;15
8;yes;"Theme 4 of the Open Data Strategy specifies the supports to be put in place to encourage business usre in the reuse of open data.  These are set out at 4.1.1 to 4.1.6 and incude encouraging business to:
develop business strategies to exploit open data and develop products and services to improve quality of life and create jobs.
Identify data domains to be released whaere potential economic benefits may be delivered.
Build analyticsand usage capacity.
Consider ways to support SMEs and start-ups to use open data.";;;;15
9a;yes;"The national policy strongly supports a data inventory of publicly held data, both open data and non-open data.The Data Sharing and Governanc Act will provide the framework within which public bodies can efficiently share data (https://www.irishstatutebook.ie/eli/2019/act/5/enacted/en/html) and the public service catalogue has already started to provide a comprehensive list of all public datasets (https://datacatalogue.gov.ie/)
Theme 2 of the national Open Data Strategy aims to broaden the scopeand improve the quality, quantity and range of open data being released by public bodies. Action 2.2 requires all public bodies to carry out a data audit and to make the results public.
The Public Service Data Strategy 2019-2023 established a public service wide data catalogue and further requires PBs to complete a data audit and for all datasets to be recorded on the public data services catalogue.
The Technical Services Framework for Open Data and Data Management Services provides a simplified procurement process for easy access to data audit services.";;;;15
9b;yes;"The Open Data Strategy requires public bodies to conduct data audits.   In doing so Public Bodies are encouraged to conduct full data audits and to mark datasets as open or not open. A full audit is encouraged as an organisation should know and record what data it holds, whether personal or non personal.
The Public Services Data Catalogue requires public bodies to record datasets they hold.  It includes both open and non open datasets. The Catalogue is designed to help people find and understand what data the public service holds, why it holds that data and what it is used for - across the Public Service e.g. (https://datacatalogue.gov.ie/dataset/?q=&business_data_flag=true)";;;;10
10a;yes;N/A;"Kindy fill in the column ""Publications of HCD in machine-readable formats via APIs"" in the table below. This column was hidden in the original questionnaire. Sorry.";;;20
10b;no;;;;;0
10c;yes;"The DKAT AP 2 is set as the standard for datasets published to the national portal Data.Gov.ie.  As part of the descriptive data on datasets public bodies will be asked to identify HVDs.
The publication of the Implementing Regulation is relatively recent, but the Open Data Unit has been holding meetings and disseminating information on High Value Datasets with public bodies.";;;;15
11a;yes;N/A;;;;15
11a.1;Yes;"This aligns with Theme 2.1 in the Irish Open Data Strategy- to support Open Research Data.  This research is the basis of advancement in the areas of energy efficiency and the means of addressing climate change.
In practical terms, the Open Data Unit uses its Engagement Fund to support projects promoting environmental awareness and protection, for example, the Dublin Air Quality Hackathon, co funded by Google. https://smartdublin.ie/fresh-data-fresh-thinking-google-project-air-view-results/";;;0;
11a.2;Yes;This aligns broadly with Theme7 of our strategy, to ensure that effective governance structures are in place to implement the strategy and is also reflected ehe government's new national digital strategy on February 1st 2022, Harnessing Digital – The Digital Ireland Framework, to drive and enable the digital transition across the Irish economy and society.  In practical terms, the Open Data Unit supports projects that increases the visibility of open data and the understanding of the usea to which data can be put.  The hackathon organised by University College Dublin and funded by the Open Data Engagement Fund is an example of this. https://data.gov.ie/blog/engagement-fund-winners-2022-23;;;0;
11a.3;Yes;"This aligns with Theme 6 of our Strategy, specifically the role of open data in improving service delivery for all. It also refers to assessing the benefits and practical use made of open data resources.
The practical application is the open data unit supporting and part-funding eTownz in their project to use open data census points to create accessible information on Health & Wellbeing, Business, Development and Environment.  https://etownz.com/research-data/";;;0;
11a.4;Yes;This also aligns with Theme 6 to further alignement with EU andInternational reviews and surveys, improving communications and maximising opportunities to learn from one another.;;;0;
11a.5;Yes;"This is also part of Theme 6 - improving engagment and cooperation with the EU.  Ireland's open data strategy has been particularly focussing on health data with the development of a health and activity dashboard to promote public access, participation and understanding of the importance of physical activity and a healthy lifestyle ; https://data.gov.ie/haleandhearty  The open data engagement fund also supported the  Smart Tourism is a model for supporting innovation and  positive transformation.  It uses technology, data analysis and digitalisation to build a more accessible, sustainable and equitable destination ultimately creating more inclusive prosperity for locals and a better experience for visitors; https://smartdublin.ie/smart-tourism/";;;0;
11a.6;Yes;Thisis most closely related to Theme 4.2 on using open data to support civil society and community and encouraging citizens to participate in decision-making and hold public bodies to account.;;;0;
11b;yes;"The Irish Open Data Unit is in the process of writing its second national strategy.  We have run a broad ranging consultation process to gather feedback and input into the next iteration of the Strategy.  Four open town halls were held both in-person, in Cork on and Dublin, and online via wbex.  The general public, business, academics, media, public bodies etc. were invited to share their ideas and reimagine how we access, re-use and engage with public data. There was an excellent level of engagement at these  workshops.  The information gathered at these workshops are being used to help us shape the future of Open Data in Ireland.

https://www.eventbrite.ie/e/dper-future-of-open-data-strategy-workshop-dublin-tickets-353829442387?aff=ebdssbdestsearch&keep_tld=1";;;;N/A
D1.2;;;;;;185
12;yes;"The Open Data Initiative is underpinned by strong governance structures.  The Open Data Governance Board (ODGB) was established in 2015 to provide strategic leadership and governance in line with best international practice in the area of Open Data.  Membership of the ODGB is drawn from a mix of backgrounds including academia, research, business, journalists, civil society, etc.  and is recruited transparently via https://www.stateboards.ie/en/

It is tasked with considering how to improve the capacity and capability of public bodies in implementing Open Data, and considering opportunities to maximise the value of public sector data and information for long-term economic, social and democratic benefits.  The Board is also overseeing implementation of the national Open Data Strategy 2017-2022 in conjunction with the Department of Public Expenditure & Reform. 

The composition of the Board is reconstituted on an annual basis to ensure that the right mix of skills and experience are on the Board.  Applications for Board membership are advertised publically https://data.gov.ie/blog/do-you-wish-to-become-a-member-of-the-open-data-governance-board-odgb and two new members were appointed in Feburary 2021. 

The ODGB is supported by a Secretariat located in the Government Reform Unit in the Department of Public Expenditure and Reform.  Technical advice and support is provided to the Board by the Open Data Advisory Group. 
The following governance structure is in place to support the Open Data Initiative:
• Open Data Governance Board (ODGB) leads and drives the Open Data Initiative, ensured the implementation of the Open Data Strategy 2017- 2022 and will ensure the implementation of the new 2023-2027 Strategy.
• Open Data Unit in the Department of Public Expenditure & Reform supports the ODGB and the Public Bodies Working Group in implementing the Strategy and oversees the operation of the national Open Data Portal.
• Open Data Advisory Group (ODAG) provides technical support to the ODGB and ensure a coherent and consistent approach to the publication of open data.";;;;30
13;top-down;"Good governance has been key to the progress of Open Data in Ireland.  The policy for Open Data is set and coordinated at the national level by the Department of Public Expenditure, National Development Plan Delivery and Reform (DPENDPDR) and is a key element of the government’s reform agenda.  DPENDPDR is responsible for the implementation of government reform across all levels of government, both central and regional.  The positioning of the governance structures for Open Data within DPENDPDR provides the structure and ability to drive the policy as national policy with central government departments, local government, government agencies and all public bodies.

Once the Open Data Strategy was adopted as Government policy in July 2017 this placed an obligation on all public sector organisations to implement the actions contained in the Implementation Plan.

Coordination of the implementation of the national Open Data Strategy is done in conjunction with the Open Data Advisory Group on Open Data and Liaison Officer (of which some 120 are in place across the Public Service).  While some public service organisations, particular the larger ones have their own Open Data policies, these are aligned with the national Strategy.  In addition where some of the larger public service organisation or local authorities have their own regional portals, these in the main are federated and link back to the national portal (which we have set out in a policy document).";;;;N/A
14;yes, all initiatives;"THe Open Data Unit under the guidance of the Open Data Governance Board engages with and support local regional and nation l open data initiatives. 
We work closely with local initiatives such as Smart Dublin, which is comprised of the four Dublin local authorities.  This support takes the form of funding through the annual Open Data Engagement Fund and presenting at their conferences and staff seminars.  https://smartdublin.ie/dublin-region-climate-action-open-data-challenge-2022/
Through the Open Data Engagement Fund the ODU supports open data projects and a number of open data initiatives such as outreach and engagement events and organising hackathons.  
Some examples include:
*the Active Travel Counts App https://app.active-travel-counts.ie/
*UCD DataSoc – student data science society. DataLink hackathon and Open Data Data Viz Contest.
Report: https://drive.google.com/file/d/13m3pjPHscT7iEw6zuDVfC6fh8nYOoCfi/view?usp=sharing
Poster: https://drive.google.com/file/d/1hajg2jTj2-V0_GTeUcR6ehR012WBXEJS/view?usp=sharing
*South East Technological University - Student Enrolment and Project Ireland 2040 Population Targets
Increasing numbers of local government authorities are supported in the federation of their portals to the national portal (https://data.fingal.ie/; https://data.corkcity.ie/; https://data-sdublincoco.opendata.arcgis.com/)

Local and regional open data inititives are incentivised through the publication of exemplar projects on the Showcase facility on the National portal. https://data.gov.ie/showcase 

The ODU also feature local and regional projects through our Open Data Newsletter and on the slider on the portal and through Twitter.";;;;20
15;the majority of public bodies;"https://data.fingal.ie/; https://data.corkcity.ie/; https://data-sdublincoco.opendata.arcgis.com/; https://www.dublincity.ie/business/economic-development-and-enterprise/smart-cities/dublinked; https://opendata-galwaycoco.hub.arcgis.com/; https://share-open-data-waterfordcouncil.hub.arcgis.com/";;;;15
16;yes;"The Terms of Reference for the Open Data Governance Board (ODGB) are published at
https://data.gov.ie/pages/opendatagovernanceboard
Minutes of Board meetings and progress reports presented at Board meetings are also published online.  A diagram of the Governance Structure is set out in our national Open Data Strategy.https://data.gov.ie/sites/default/files/files/Final%20Strategy%20online%20version(1).pdf

The Open Data Advisory Group (ODAG) which is made up of some 20 officials with expertise in open data from across the public service provide technical advice to the Open Data Initiative in Ireland.  They drafted the original Technical Framework which set out the standards for the publication of data and metadata.  Members of the ODAG champion open data across the public service.  They present at seminars and conferences to promote OD, good data governance and the publication of quality data.";;;;20
17a;yes;The role of Open Data Unit and the Public Bodies Working Group (now know as the Open Data Advisory Group) as set out in the Open Data Strrategy https://data.gov.ie/uploads/page_images/2018-03-07-114306.063816Final-Strategy-online-version1.pdf;;;;20
17b;yes;The Open Data Unit in the Department of Public Expenditure, National Development Plan Delivery and Reform has responsibility for both the implementation of the Open Data Strategy and the maintenance of of the national portal.  ;;;;20
18;yes;"A network of Open Data Liaison Officers has been established within public service organisations who act as a point of contact for Open Data and who’s function is to promote the publication of open data, promote the availability of open data training etc. within their respective organisations.  Approx 120 Liaison Officers are now in place actively promoting open data and the publication of open data within their organisations, see role of Liaison Officer document at https://data.gov.ie/uploads/page_images/2018-05-23-105914.556125Role-of-Open-Data-Liaison-Officer-final.pdf

The appointment of OD Liaison Officers (ODLO) was further strengthed in Circular 20/2021 which states the each public body must appoint a responsible officer as part of its obiligations to meet the Open Data Directive.

The Open Data Advisory Group (ODAG) act as champions for Open Data in the public sector.  THis group of experts in open data from across the public service provide technical advice to the Open Data Initiative in Ireland and promote open data with senior management.";;;;20
19;yes;The open data unit holds online or in person meetings of Open Data Liaison Officers  and an annual conference.;;;;20
20;yes;The Open Data Impact Series events bring the publisher and re-users of data together based on data themes.;;;;20
D1.3;;;;;;172
21;yes;"Most of the larger public bodies have publication plans  at organisational level .  Action 2.2 of the Open Data Strategy requests that public bodies have a plan in place by 2022 and they are aware of their responsibilities under the Directive on open data.  Below are some examples RESPONSE TO REVIEWER: https://www.marine.ie/sites/default/files/MIFiles/Docs/DataServices/Marine%20Institute%20Data%20Policy%202017.pdf 
https://www.epa.ie/our-services/research/epa-research-2030/strategies-and-policies/open-access-policy/ 
https://www.npws.ie/maps-and-data/open-data-policy";No URL provided;;;20
22a;yes;"The Open Data Unit monitors the implementation of the strategy and regularly requests progress updates from the Open Data Liaison Officers in public bodies.  These updates are formulated into a progress report and are presented to the OD Governance Board.
The ODU organises bi-annual meeting of the OD Liaison Officers and each LO provides an update to the meeting on the progress of OD in their organisation.  The most recent meeting was held UPDATE
The Open Data Advisory Group (ODAG) is a group of approximately 20 data experts drawn from a wide selection of public bodies.  The ODAG champions open data across the public service.  It meets quarterly and provides updates of progress and open data initiatives to the ODU.";;;;15
22b;Satisfactory;"We consider the Open Data Initiative to have been very sucessful in Ireland with major data organisations such as the CSO and OSI, local bodies such as the 4 Dublin, 2 Cork local authorities, many other public bodies engaged form the beginning.  
The ODU has seen a significant increase in engagement with the Open Data Initiative since the introduction of SI 376/2021 which transposed the ODD.  This is particularly noticible in organisations who had not previously engaged in a meaningful way with the OD initiative in Ireland.  For example the Dept. of Agriculture has   put in place an open data portal (https://opendata.agriculture.gov.ie/) and is drawing up its open data strategy.  Smaller organisations who had not previously engaged or perhaps didn't think open data applied to them are now drawing down services through the Technical Services for Open Data and Data Management procurement framework.  This framework was put in place to enable public bodies to easily access technical services to support their compliance with the Open Data Directive and Statutory Instrument SI 376/2021.
Over 1600 public servant availed of Open Data training under the previous training framework.  The ODU in collaboration with the Office of Public Procure (OGP) has also established a new Open Data Training framework providing 6 Open Data related training coursesranging from a General Introduction to OD to a course on Linked Datahttps://data.gov.ie/blog/open-data-training-is-re-starting-in-september.  We have received a significant number of expressions of interest for the courses.";;;;N/A
23a;yes;We understand that no public sector bodies are charging above the marginal rate for data.  Since the introduction of SI 376/2021 and Circular 20/2021 public bodies who wish to charge above the marginal rate must notify the Department of Public Expenditure and Reform and must be included in a list of bodies allowed to do so.;;;;15
23b;the majority of datasets;N/A;;;;12
23c;increased, or already all datasets;N/A;;;;10
24a;N/A;"1. Open Data knowlegdge and understanding and data skills in general
2. A critical mass of public servants with good data management skills
3. The recognition of the strategic importance of good data governance, inclusive of Open Data, at a senior level within PBs.";;;;10
24b;yes;"1. The ODU have established an Open Data Training programme in collabotation with the Office of Government Procurement. There are six new training courses on open data and general data management now available to public sector employees.  These are:
-General Introduction to Open Data
-Introduction to the Open Data Directive
-Open Data Audits & Data Publication
-Introduction to Data Analytics & Visualisation
-Data Anonymisation Techniques
-Introduction to Linked Data
Public bodies have the option to book locally based bespoke training or to join the  general training courses.
https://data.gov.ie/blog/open-data-training-for-public-sector-employees-new-2023-dates

2. A Technical Services framework for Open Data and Data Management was put in place in early 2022.  THis is again a collaboration with the Office of Public Procure to ensure easy access to the tecnhical services required by publlic bodies to meet their opligations under the ODD. This framework will provides PBs with access to a full suite of services to allow them to audit, catalogue, publish and host their data.
It provides efficiencies in terms of procurement effort, saves time and provide access to services through an easy to use drawdown mechanism. It includes:
Data Management services
Data Hosting
Software development services, such as the development of APIs

3. The Government's new Digital Strategy published in February 2022, states that' better use of data is critical to strengthening the relationship between governments and the people they serve. Strong data governance and harnessing public service held data effectively to provide better and safer access to data and transparency in its use is essential for improved public services.' 
Under 4.2 Data Use and Governance it commits to expanding the range of datasets published.";;;;10
25a;yes;"The ODU undertakes numerous events and provides publications to assist data providers with the publication of open data.
The ODU provides support at an individual level to help organisations take the first steps to data publicatio.  This invloves meeting with PBs to inform them of their obligations and the avenues available to assit them meet their obligations.  THis can be followed with ongoing support.
Where technical support is need a Technical Services for Open Data and Data Management Services has been put in place to allow easy asccess to the required services.
Direct assistance is also available for public bodies who wish to implement a harvester process for their data.
Numerous trainign and information events are organised by the ODU each year.";;;;15
25b;yes;"Where real-time or dynamic data is available our technical support supplier engages with the data publisher to organise API harvesting  and offers guidance and support.  The Open Data Unit maintains contact with the data publisher and assists with any issues that may arise.
The process of harvesting is closely managed to ensure timely and accurate harversting of all assets. A list of all current harvesters is available at https://data.gov.ie/stats";;;;10
25c;yes;"The technical support supplier engages with the data publisher to ensure the correct representation of geospatial data on the portal (usually via ArcGIS REST services) and offers guidance and support.  They maintain contact with the data publisher and assist with any issues that may arise. e.g. https://data.gov.ie/dataset/pra-state-assets?package_type=dataset; https://data.gov.ie/dataset?res_format=ARCGIS+GEOSERVICES+REST+API";;;;10
25d;yes;"Engagement Fund - The Open Data Engagement Fund has been developed in conjunction with the Open Data Governance Board (ODGB).  This is a competitive fund designed to provide support towards promoting the use of open data.  The fund is open to all and has assisted the publication of citizen generated data.  The 2022/2023 Fund supported 4 projects such as 'Air Quality Data Hack"" by Smart Dublin in partnership with Google and Aclima. It was a 
2-day hackathon conducted to develop innovative and actionable insights and solutions of the Project Air View data combined with other open datasets.

Two other Hackathons held by University College Dublin were also supported by the engagement fund this year. DataLink Hackathon – a two week competition where 3rd level students across the country are given a problem statement and many datasets, they have two weeks to complete and submit their solutions.
Women in Tech Hackaton – a group of 40 girls, split into groups of 4 are given a problem statement and many datasets and are given 3 hours to make a 2 page PowerPoint.

The third project the engagement fund helped support was that of a Well being Analysis from Census Data
Using existing datasets from the CSO 2016 dataset to run a comparative analysis on key well-being metrics, based on geographical location. This was conducted by eTownz whos aim was to generate valuable insights into the factors that contribute to well-being and inform policy decisions that promote well-being at both a local and national level.                The final project was the Dublin City Tourism Open Data Challenge 2023
This challenge will help us understand tourism impacts, benchmark progress, and spur innovative new actions to help address any tourism and related challenge by using open data. The event/project aims to raise awareness and promote engagement with published tourism related datasets.";;;;10
26a;yes;"A new open data training programme has been established in collabotation with the Office of Government Procurement. There are six new training courses on open data and general data management now available to public sector employees.  These are:
-General Introduction to Open Data
-Introduction to the Open Data Directive
-Open Data Audits & Data Publication
-Introduction to Data Analytics & Visualisation
-Data Anonymisation Techniques
-Introduction to Linked Data
Public bodies have the option to book locally based bespoke training or to join the  general training courses.
https://data.gov.ie/blog/open-data-training-for-public-sector-employees-new-2023-dates
We have seen a significant interest in the training programme since it was announced.

Professional Diploma in Official Statistics for Policy Evaluation - IPA https://www.ipa.ie/public-management/professional-diploma-in-official-statistics-for-policy-evaluation.1763.html
Certificate in GDPR and Data Protection - IPA https://www.ipa.ie/information-systemstechnology/certificate-in-gdpr-and-data-protection.3598.html
Big Data and Data Analytics - IPA https://www.ipa.ie/information-systemstechnology/big-data-and-data-analytics.2139.html";;;;15
26b;yes;"Professional Diploma in Official Statistics for Policy Evaluation - IPA https://www.ipa.ie/public-management/professional-diploma-in-official-statistics-for-policy-evaluation.1763.html
Certificate in GDPR and Data Protection - IPA https://www.ipa.ie/information-systemstechnology/certificate-in-gdpr-and-data-protection.3598.html";;;;10
27a;yes, >9;"https://www.cso.ie/en/interactivezone/competitionsandawards/csoopendataawardatbtyste/

https://mooreinstitute.ie/event/open-scholarship-cafe-from-open-data-to-open-science-opportunities-challenges-and-implications/

https://www.eventbrite.ie/e/toward-a-fourth-wave-of-open-data-where-generative-ai-and-open-data-meet-tickets-624723082557?aff=ebdssbdestsearch&keep_tld=1

https://www.eventbrite.ie/e/open-data-in-a-day-online-tickets-539443910257?aff=ebdssbdestsearch&keep_tld=1

https://dublintechsummit.tech/speakers/?utm_campaign=DTS23+-+Speakers+-+Search&utm_medium=ppc&utm_source=adwords&utm_term=dublin%20tech%20events&hsa_acc=8160713141&hsa_ver=3&hsa_kw=dublin%20tech%20events&hsa_net=adwords&hsa_ad=652043252300&hsa_tgt=kwd-518621157992&hsa_grp=147637580336&hsa_mt=b&hsa_src=g&hsa_cam=19855821762&gclid=EAIaIQobChMIoLyavd35_gIVeIRoCR07ngEBEAAYASAAEgKNP_D_BwE

https://smartdocklands.ie/smart-docklands-harvard-tech-networking-reception/

https://www.insight-centre.org/event-university-of-galway-data-science-showcase-nov-3-register-now/

https://heritage.galwaycommunityheritage.org/content/topics/news-and-events-archives/open-data-event

https://www.codeforethics.org/?trk=public_post-text";;;;20
