ID;Answer;Justification;Reviewer 1 Comments;Reviewer 2 Comments;Mark Question;Score
5;yes;"Open Data Programme 2021-2027 provides strategic tasks for 2021-2027 and schedule for opening selected data and sharing relevant data sets on the dane.gov.pl. The Programme has an action plan for its implementation: 
a) Action plan - table/schedule with among others directions of intervention, responsible entities and deadlines,
b) APIs development plan - table/schedule with data sets, data providers and deadlines.
See: Open Data Program 2021-2027 Appendix No. 1.
Also the Programme provides indicators of target measurement:                               
1. Number of datasets, dynamic data and high-value datasets available for re-use on dane.gov.pl;
2. Number of datasets at higher level of openness or better quality available for re-use on dane.gov.pl;
3. Number of datasets provided via APIs for re-use on dane.gov.pl;
4. Number of activities leading to removal or limitations of barriers in exchange of data;
5. Number of culture and science datasets available for re-use on dane.gov.pl;
6. Number of entities publishing data for re-use on dane.gov.pl;
7. Number of people participating in trainings/educational events;
8. Number of recipients activities information and promotion (e.g.: conferences, hackathons, campaign in media).
After two and four years after the Programme was adopted and in the seventh year of the document implemented, Programme will be review and evaluation.
As two years have passed since its adoption, the Programme is currently being reviewed and evaluated.
In addition working group of strategic directions for data management (on Semptember 2022) was set up as part of the Task force for the implementation of the Programme Open Data 2021-2027. One of the objectives of the this group is to evaluate Programme Open Data 2021-2027, as well as: share knowledge, good practices and learne about the needs of different groups in areas such as data sharing and management, share new categories of data, data market research in Poland, data openness, communication and personal data protection.
URL: https://www.gov.pl/web/cyfryzacja/grupa-robocza-ds-strategicznych-kierunkow-zarzadzania-danymi
First meeting:
https://m.facebook.com/story.php?story_fbid=pfbid03CVA9VJFfBabbRL1Wk2i3Lu1RbH1AyUHCNDzAUdtnLLsvhqFW6Hu3bbaSSJy397Wl&id=107789623943313
Others meetings:
https://m.facebook.com/story.php?story_fbid=pfbid02E9m4TBh6ZAU5DZmeWaLpQNm75mWw6WQiRs5qzJkW79JBt8o6mYoFMDwK4VJGzDcVl&id=107789623943313
https://m.facebook.com/story.php?story_fbid=pfbid0SZTQbzJ3wZ4HTXbQad9n2HPDXGMB8N36NExGmGuG2QVgzNGUQhsW1vz9YwLY8c5yl&id=107789623943313
https://m.facebook.com/story.php?story_fbid=pfbid0259jdDCRH7L2ViBgrASVTRVdWw42J9syhRzF9NKGqkXNiMa4xPfposnjYmKnz6uk2l&id=107789623943313
https://m.facebook.com/story.php?story_fbid=pfbid02jwuCWxyhEZagnP36RoZ5J9QxH3DNW2a9frcL8qixgCXZCxuAe5paXK6BABNPSkujl&id=107789623943313
https://m.facebook.com/story.php?story_fbid=pfbid0jHndPTUWfa1d5vbGABoQDXgMSjFTEbVRsMPCR82AeUNqvgMg8YiNyehvFQheYhb7l&id=107789623943313";;;;25
6a;yes;"The Open Data Act act implementing of Open Data Directive provides dynamic data are publish immediately after collection, via APIs and where relevant, as a bulk download (see art. 24). Sharing and re-use of PSI by API is strongly recommended by Open Data Standards. Moreover Open Data Programme 2021-2027 has an APIs development plan - table/schedule with data sets, data providers and deadlines (See: Open Data Program 2021-2027 Appendix No. 1.). Also MDA developed report and research on sharing of dynamic data via APIs by polish cities.
In addition working group on strategic directions for data management (on September 2022) was set up as part of the Task force for the implementation of the Programme Data Open 2021-2027. 
This working group is to support different groups in areas such as data sharing and management, sharing new data categories. 
URL:
https://dziennikustaw.gov.pl/DU/2021/1641 
https://dane.gov.pl/knowledgebase/useful-materials/standardy-otwartosci-danych 
https://dane.gov.pl/pl/knowledgebase/useful-materials/program-otwierania-danych-na-lata-2021-2027
https://dane.gov.pl/pl/article/badanie-api-w-miastach
https://www.gov.pl/web/cyfryzacja/grupa-robocza-ds-strategicznych-kierunkow-zarzadzania-danymi
https://m.facebook.com/story.php?story_fbid=pfbid03CVA9VJFfBabbRL1Wk2i3Lu1RbH1AyUHCNDzAUdtnLLsvhqFW6Hu3bbaSSJy397Wl&id=107789623943313
Others meetings see q.5.";;;;15
6b;yes;"Open Data Programme 2021-2027 refers to the sharing geospatial data (see p. 23, 32-33). Also Head Office of Geodesy and Cartography (provide access to current geodetic and cartographic information and co-creating a modern spatial data infrastructure) developed several documents on geospatial data opening process.
Moreover Open Data Act covers all public sectors (only some particular public sector bodies might be excluded, e.g. schools, public galleries etc). The Act  defines the public sector information definition (any content or part thereof, regardless of the format used for recording, held by public entities - all data) (Article 2.8). In principle each public entities is obligate to share to re-use a public sector information (entities obliged) (Article 3).    Therefore Open Data Act covers also all geo-spatial data held by public entities. 
Open Data Act implement Open Data Directive therefore some regulations are related to the EU law. Open Data Act introduces special rules of data sharing high-value data (eg. sharing by APIs). Such special rules apply to high-value datasets which are in the implementing regulation (EU) 2023/138. In accordance with the Polish Open Data Act the implementing regulation (EU) 2023/138 and list of specific key datasets will be in force directly in Poland. The implementing regulation will apply from 16 months after entry into force, i.e. from 9 June 2024. Public entities in Poland (entities obliged) will be obliged to sharing to re-use specific geospatial data (see: Article 25-27 the Polish Open Data Act). 
URL:
https://dziennikustaw.gov.pl/DU/2021/1641
https://dane.gov.pl/pl/knowledgebase/useful-materials/program-otwierania-danych-na-lata-2021-2027
https://www.geoportal.gov.pl/o-geoportalu/materialy-do-pobrania";;;;15
6c;yes;"In Polish open data policy ""citizen-generated data"" and ""private sector data"" are included in one definitions - ""private data"". 
1. Open Data Act
Open Data Act introduces the foundations for data sharing by by private sector on dane.gov.pl portal (e.g. enterprises, NGO's) (Article 35). Also the Act defines the concept of private data (Article 2.5). Examples of private data sets sharing dane.gov.pl: 
https://dane.gov.pl/pl/dataset/2762,wyniki-projektu-br-zwiekszenie-konkurencyjnosci-vt.
https://dane.gov.pl/pl/dataset/2880,iv-badanie-odpornosci-oprawek-na-dzialanie-niskich
https://dane.gov.pl/pl/dataset/2900,wyniki-badan-prototypu-pasywnej-igly-bezpiecznej-w
2. Open Data Programme 2021-2027
Open Data Programme 2021-2027 include activity encouraging private entities to sharing own data on the Dane.gov.pl portal (see p. 38). Also the Programme can be implemented by entities different than government administration, e.g. private sector. The goals of the Programme focus on the key 
elements of the open data policy, both in terms of the public sector and the sector private (see p. 29).
3. Report 
Report ""Challenges and prospects in sharing private sector data with recommendations for government administration"" (The Open Data Laboratory).The report presents a diagnosis, benefits and recommendations in the area of re-use and exchange data, describes the legal status of sharing of private data, barriers and models for data exchanges (B2G, B2B, C2G). 
ULR:
https://dziennikustaw.gov.pl/DU/2021/1641
https://dane.gov.pl/pl/knowledgebase/useful-materials/program-otwierania-danych-na-lata-2021-2027
https://dane.gov.pl/pl/knowledgebase/useful-materials/raporty-laboratorium-otwartych-danych";;;;15
6d;yes;"Dane.gov.pl introduced DCAT-AP. Open Data Programme 2021-2027 recommends to use the specifications  to describe public sector datasets and enable exchange of descriptions of data sets between the Dane.gov.pl portal and other national and European portals sharing public data (see p. 129). Also the Programme recommends to sharing local data / metadata on the Dane.gov.pl portal. The data is also published on an automatic sharing basis on data.europa.eu (see p. 75).
URL:
https://dane.gov.pl/pl/knowledgebase/useful-materials/program-otwierania-danych-na-lata-2021-2027";;;;10
7;yes;"MDA issued a second edition of the handbook of open data to promote re-use culture among public sector as well as business and NGOs.
The updated handbook is intended to more help build a culture of data re-use in offices. This handbook is a response to the information and education needs of the many offices that MDA has worked with the last 5 years. This edition introduces new categories of data, the use of regulations in the development of open data policies and ready-made solutions for data sharing such as the data.gov.pl and kronika.gov.pl services. Similarily to the previous edition, the current handbook does not explicitly foresee measures, but indicates the steps necessary to build an appropriate organizational structure, responsibility for opening data in the office (company) and re-use. These steps constitute a checklist for building a culture of re-use in an office (company).
In addition Open Data Standards (in particular Legal Standard) play such role (""openness template""). Also the Open Data Programme 2021-2027 and the Legal Standard introduced the Pillars of Openness (see. p. 58-59 Open Data Programme 2021 -2027). Meeting the these guidelines on public data sharing should mean giving data the attribute of openness. The Pillars of Openness was implemented to the Open Data Act  - definition of open data and principle of openness (Article 2.11 and Article 10.1). Appendix to the Legal Standard is also Check list (data providers can check that their data is open and in line with the Pillars of Openness). Moreover expert group (including MDA and Institute of Urban and Regional Development) developed a handbook ""Data management in cities. Handbook for local governments
 
URL:
https://dziennikustaw.gov.pl/DU/2021/1641
https://dane.gov.pl/pl/knowledgebase/useful-materials/program-otwierania-danych-na-lata-2021-2027
https://dane.gov.pl/pl/knowledgebase/useful-materials/standardy-otwartosci-danych
https://dane.gov.pl/pl/knowledgebase/useful-materials/podreczniki-dot-otwartosci-danych
http://obserwatorium.miasta.pl/wp-content/uploads/2021/10/IRMiR_Zarzadzaniedanymi_20210922-4.pdf";;;;15
8;yes;"See q. 6c
Open data projects supporting implementation of Open Data Programme 2021-2027 outline such measures. Main goal is to provide open data for private sector in manner that facilitates re-use of public sector information. Number of new resources at dane.gov.pl at least at the 3rd level of openness; number of downloads/consolidation of relevant data set.";;;;15
9a;yes;"Local level
Public bodies at local level (cities/municipalities and and regions) are actively encouraged to publish data on dane.gov.pl. It is not mandatory, cities as well as all institutions from local level purse independent open data policy, many of them run open data portal. For example: 
Warszawa: https://dane.gov.pl/institution/organization-65,miasto-stoleczne-warszawa
Wrocław: https://dane.gov.pl/institution/46,gmina-wroclaw
Open Data Programme 2021-2027 can be voluntary implemented by public bodies at local level, e.g. cities will be able to develop an annual schedule for opening selected data and making relevant data sets available at dane.gov.pl (e.g. p. 38); dane.gov.pl plans to harvest a new datasets from other local open data portals; MDA plans training/education event for employees of bodies at local level. 
National level
Open Data Officers monitor timely publication of public data on portal dane.gov.pl according to a defined roadmap  and quality of data. Schedules are published on dane.gov.pl. 
Open Data Programme 2021-2027 indicates activities public bodies for sharing new datasets. Also data providers determined by law (i.e. central public sector organisations) are obliged to share data sets on the portal in line with data sharing schedules (developed every six months) as an implementation of Open Data Programme 2021-2027 (p. 38, 88). Also Open Data Programme 2021-2027 has an APIs development plan - table/schedule with data sets, data providers and deadlines (Open Data Programme 2021-2027 Appendix No. 1).";;;;15
9b;yes;"As a rule, this can happen. Data sets are subjects to validation. In case when the data cannot be published as open data, Open data team from MDA and Open data portal administrators support data providers to improve data quality (data sets at least at the 3rd level of openness). No matter if data sets can be published as open data, data sets published on dane.gov.pl always have an informative value. Moreover Open Data Act implemented the principle of openness – each public entities is obligate to shall make a data (public sector information) as open data (if it possible) (Article 10.1). Open Data Act defines the public sector information definition (any content or part thereof, regardless of the format used for recording, held by public entities - all data) (Article 2.8) and the open data definition (Article 2.11).
Also according to proposal for a Polish Data Governance Act (the act will ensure the application of the DGA in national law) the single information point will provide a list of the datasets referred to in the DGA (Article 8.2 DGA). In Poland, the single information point will be Polish Open Data Portal (dane.gov.pl).   
https://dziennikustaw.gov.pl/DU/2021/1641";;;;10
10a;yes;N/A;"Kindy fill in the column ""Publications of HCD in machine-readable formats via APIs"" in the table below. This column was hidden in the original questionnaire. Sorry.";;;20
10b;yes, regular consultations;;;;;10
10c;yes;"MDA has consulted with all Polish ministries (and subordinate units) and Statistics Poland on draft implementing act on high value dataset. Also MDA exchanges information with stakeholders. Network of Open Data Officers is involved in this process. High-value datasets  are marked successively on the dane.gov.pl portal by public bodies. There are some legal challenges, but the main challenge is API development.
In addition, information on high-value data has been posted on this portal:
URL: https://dane.gov.pl/pl/knowledgebase/useful-materials/dane-o-wysokiej-wartosci-hvd
";;;;15
11a;yes;N/A;;;;15
11a.1;Yes;"1.Open Data Programme 2021-2027
Open Data Programme 2021-2027 support opening environment data. One of the goals the Programme is increasing the availability of data on the dane.gov.pl – data the re-use of which is associated among others with important benefits for the environment. Also the Programme provides strategic tasks including increasing the number of data sets published by APIs on dane.gov.pl, in particular dynamic data (including: environmental, satellite, meteorological and sensor generated data) and high-value data sets (including: data on Earth observation and environment and meteorological and data on mobility)  (e.g. page 32-33, 35-40). 
URL:
https://dane.gov.pl/pl/knowledgebase/useful-materials/program-otwierania-danych-na-lata-2021-2027 
2. Polish Open Data Act
The new Polish Open Data Act (Act of 11 August 2021on open data and the re-use of public sector information) introduces the foundations for sharing (by APIs) and re-use of dynamic data and high-value data sets (including mentioned above data important for the environment  and green economy) (Article 24-27).
URL:
https://dziennikustaw.gov.pl/DU/2021/1641
3. Conference “Environment of information” (edition 2021)
Conference was organized by Polish Ministry Climate and Environment. Over 600 participants discussed the methods of actively acquiring, processing and sharing information on the environment (session: climate, cities, threats, remote sensing, geoportals, open data). Examples topic: “Monitoring the climate and the environment on a local scale by the use of satellite and terrestrial data”.
URL:
http://www.ekoportal.gov.pl/konferencja-srodowisko-informacji/o-konferencji
4. Smart Farming 
Report and research on the use of data in the development of smart farming (The Open Data Laboratory).
URL:
https://dane.gov.pl/pl/article/czy-inteligentne-rolnictwo-docenia-potencja-otwartych-danych-nowy-raport-z-badania
5. Baza Danych o produktach i opakowaniach oraz o gospodarce odpadami.  
Database and register was created by the Ministry of the Environment to counteract irregularities in the waste management sector.
URL:
https://bdo.mos.gov.pl/ 
https://rejestr-bdo.mos.gov.pl/Registry/Index
6. Air Quality Portal
URL:
https://powietrze.gios.gov.pl/pjp/home 
7. Forum ""New perspectives for the development of geometry in Poland. Rational management of water resources  and geothermal energy.""(edition 2023)
The Forum is being organised by Polish National Geological Institute. 
At the end of 2022, the Institute started work on a new project
'Balance and management of water deposits and geothermal energy resources in Poland'. This project is being carried out under the
Multiannual Programme for the Development of the Use of Geothermal Resources in Poland (pol. Wieloletni Program Rozwoju Wykorzystania Zasobów Geotermalnych w Polsce). It assumes the development of on-line avaiable Balance of Water Resources and Geothermal Energy in Poland, which would be updated annually (p. 14 Multiannual Programme for the Development of the Use of Geothermal Resources in Poland).
Its implementation will make it possible to maintain up-to-date information on the
use of water resources and geothermal energy.
During the forum, the main features of this project will be presented.
URL: 
https://www.pgi.gov.pl/docman-tree-all/kalendarium/kal-2023/9721-komunukat-geotermia-nowe-perspektywy/file.html
https://www.gov.pl/web/klimat/mapa-drogowa-rozwoju-geotermii-w-polsce
8. Conference 10 years of development of the Forest Data Bank
The Conference presented the work done to date and potential opportunities for further development of the Forest Data Bank.
URL:
https://bdl.lasy.gov.pl/portal/konferencja2023";;;0;
11a.2;Yes;"Open Data Programme 2021-27 measure 1.5.1, 5.3.3, 5.3.4 and 5.6.2 
The program places a strong emphasis on research and training as two important areas of influence on priority stakeholder groups. The aim is to diagnose the situation, the need for specific categories of data important from the point of view of, for example, business as a potential basis for new business models, as well as the innovative potential of this data, and to adapt the educational and awarness-rising activities to this findings.";;;0;
11a.3;Yes;"1. Open Data Programme 2021-2027
One of the main goal the Open Data Programme 2021-2027 is creating an environment where economic and social benefits from open data are noticed and used for new services, products (including while supporting, designing and delivering public services), business models and new jobs, and to support strategic decision making.
(e.g. pages 55-56).
URL:
https://dane.gov.pl/pl/knowledgebase/useful-materials/program-otwierania-danych-na-lata-2021-2027
2. Polityka dla rozwoju sztucznej inteligencji w Polsce od roku 2020. (eng.: Policy for the Development  of Artificial Intelligence in Poland from 2020)
URL:
https://www.gov.pl/web/ai/polityka-dla-rozwoju-sztucznej-inteligencji-w-polsce-od-roku-2020
3. AI portal:
URL: https://www.gov.pl/web/ai
provides a detailed information on all the strategic decisions leading to AI up-take development in Poland: 
https://www.gov.pl/web/ai/droga-polski-do-ai2 
4. Open Data Act. 
Open Data Act introduces the foundations for re-use of research data. In accordance with the Open Data Act research data shall be re-usable (free of charge) insofar as they are publicly funded as part of scientific activity and entities of the science sector (e.g. university or research institute) have already made them publicly available on-line in particular through an institutional or subject-based repository (Article 22). Guidelines for sharing research data will be provided by a new open access policy (e.g. strategy). The Open Data Act obliges the Minister of Education and Science to elaborate this document (Article 23 and 59). Work on the policy is still ongoing.
URL:
https://dziennikustaw.gov.pl/DU/2021/1641 
5. Program Rozwoju Talentów Informatycznych na lata 2019-2029 (IT Talent Development Program for 2019-2029)
URL:
https://www.gov.pl/web/premier/uchwala-w-sprawie-ustanowienia-programu-wieloletniego-program-rozwoju-talentow-informatycznych-na-lata-2019-2029
https://isap.sejm.gov.pl/isap.nsf/DocDetails.xsp?id=WMP20190000571
6. Statistics Poland prepares annual reports covering i.a. digital economy issues:
a. Information Society in Poland 2015-2019
URL:
https://stat.gov.pl/obszary-tematyczne/nauka-i-technika-spoleczenstwo-informacyjne/spoleczenstwo-informacyjne/spoleczenstwo-informacyjne-w-polsce-wyniki-badan-statystycznych-z-lat-2015-2019,1,13.html 
b. Information Society in Poland 2022
URL:
https://stat.gov.pl/obszary-tematyczne/nauka-i-technika-spoleczenstwo-informacyjne/spoleczenstwo-informacyjne/spoleczenstwo-informacyjne-w-polsce-w-2022-roku,1,16.html
c. The Usage of Information and Communication Technologies in Administration, Bussines and Households in 2022
URL:
https://stat.gov.pl/obszary-tematyczne/nauka-i-technika-spoleczenstwo-informacyjne/spoleczenstwo-informacyjne/wykorzystanie-technologii-informacyjno-komunikacyjnych-w-jednostkach-administracji-publicznej-przedsiebiorstwach-i-gospodarstwach-domowych-w-2022-roku,3,21.html
d. The Usage of Information and Communication Technologies in Administration, Bussines and Households in 2021
URL:
https://stat.gov.pl/obszary-tematyczne/nauka-i-technika-spoleczenstwo-informacyjne/spoleczenstwo-informacyjne/wykorzystanie-technologii-informacyjno-komunikacyjnych-w-jednostkach-administracji-publicznej-w-2021-roku,7,4.html\
e. How we use the Internet? 2022
URL: https://stat.gov.pl/obszary-tematyczne/nauka-i-technika-spoleczenstwo-informacyjne/spoleczenstwo-informacyjne/jak-korzystamy-z-internetu-2022,5,13.html
7. Program Polska Cyfrowa na lata 2014-2020
URL:
https://www.polskacyfrowa.gov.pl/strony/o-programie/dokumenty/program-polska-cyfrowa-2014-2020/ 
8. Fundusze Europejskie na Rozwój Cyfrowy 2021-2027
URL:
https://www.rozwojcyfrowy.gov.pl/strony/dowiedz-sie-wiecej-o-programie/o-programie/";;;0;
