ID;Answer;Justification;Reviewer 1 Comments;Reviewer 2 Comments;Mark Question;Score
2;yes;"Lithuanian open data ecosystem is based on 4 main elements: 1) strategic documents (STRATEGY), 2) legislation (POLICY), 3) competent bodies/instruments (BODIES), 4) financial measures/projects (PROJECTS).
STRATEGY:
Open data governance is one of main priorities of the Lithuanian Government. The Government pays particular attention to the implementation of good data governance and management best practices in the public sector and the widest possible opening and reuse of data, while encouraging the development of business products.  

 - Open data is on the top in the Lithuanian government’s four-year programme – according to the programme, data is the cornerstone behind the government’s decisions and communication. Please see 17-29 paragraphs of the Programme -  https://e-seimas.lrs.lt/portal/legalAct/lt/TAD/973c87403bc311eb8c97e01ffe050e1c 

 - Lithuania’s strategy for open data is part of the plan for the implementation of the provisions of the program of the Eighteenth Government of the Republic of Lithuania. Open data is one of horizontal themes of actions, that are marked in the Plan with the letters AD (open data theme) - https://www.e-tar.lt/portal/lt/legalAct/d698ded086fe11eb9fecb5ecd3bd711c
Actions of the plan for the implementation of the provisions of the program of the Eighteenth Government of the Republic of Lithuania:
9.2.2. Develop and submit to the Government the concept of an open data and digital transformation competence center.
9.2.4. Update the creation, prioritization, monitoring, evaluation and management of open data sets
methodology - to create incentives and an obligation for authorities to open data.
9.2.5. Create a state data architecture (centralized descriptions of all data processed in the state), establish its governance model and ensure its implementation.
9.2.8. To create an ecosystem for assessing and promoting the quality of state information resources, open data and digital transformation.
9.2.11. Integrate the data of the state information systems and registers in the State Data Management Information System, implement their centralized opening and experimentation platforms (sandbox), ensure efficient exchange of data required for decision-making between institutions and create a mechanism for data anonymisation and aggregation. registers of statistical operators.

 - Data opening, as one of the strategic goals of the Lithuanian state, has also been put forward in the Lithuanian Digitization Development Programme for 2021–2030. The State Digitization Development Program is implemented through 4 measures of progress. One of the measures - Progress instrument no. 05-002-01-07-07 - Promote data availability and reuse, which includes activities financed by the Recovery and Resilience Facility (RRF) plan. 
https://eimin.lrv.lt/lt/ekonomikos-ir-inovaciju-ministerija/administracine-informacija/planavimo-dokumentai/pletros-programos/valstybes-skaitmeninimo-pletros-programa-1

 - Also, Open Government initiative includes actions for data opening:
https://www.opengovpartnership.org/countries/lithuania
https://www.opengovpartnership.org/wp-content/uploads/2021/06/Lithuania_Action-Plan_2021-2023_EN.pdf";;;;30
3;yes;"STRATEGY:
1) The Lithuanian Digitization Development Programme for 2021–2030 was approved on 17/11/2021 - https://www.e-tar.lt/portal/lt/legalAct/13206c504e8d11ec862fdcbc8b3e3e05
2) Progress instrument no. 05-002-01-07-07 - Promote data availability and reuse of the State Digitization Development Program was approved 12/07/2022 - https://e-seimas.lrs.lt/portal/legalAct/lt/TAD/6cd26880021911edbfe9c72e552dd5bd?positionInSearchResults=0&searchModelUUID=5d553ff6-9dae-4e88-ad05-0180c9443c0f
3) The plan for the implementation of the provisions of the program of the Eighteenth Government of the Republic of Lithuania approved on 10/03/2021 - https://www.e-tar.lt/portal/lt/legalAct/d698ded086fe11eb9fecb5ecd3bd711c
POLICY:
1) Description of data opening procedure was approved by the Minister of Economy and Innovation on 01/04/2022
https://e-seimas.lrs.lt/portal/legalAct/lt/TAD/327dd210495011ebb394e1efb98d3e67/asr
2)  Amendments to the Regulations of Lithuanian open data portal were made by Lithuanian Government on 25/03/2022
https://e-seimas.lrs.lt/portal/legalAct/lt/TAD/6e0d9154391911eabd71c05e81f09716/asr";;;;10
4;yes;"The national open data policy is mandatory, but at the same time authorities at local level are allowed to have their own stratagies implementing national policy and national strategy. E.g. Vilnius municipality has its own agenda on open data and its open data web page OPEN DATA - OPEN ALGORITHM - OPEN INNOVATION - https://api.vilnius.lt/ . Vilnius municipality’s open data is used by both municipal employees and residents.
Other examples:
The 3D buildings layer of Klaipėda city includes buildings drawn in detail and generated according to the rules, as well as bridges located in the city territory. The attribute information of the layer contains the type of structure (tower, bridge, detailed building, procedural building, ship), height, slope angle, data source, detailed building author, unique identifier of the structure, functional zone information, solar energy potential information. (https://www.arcgis.com/home/group.html?id=e8473edeb12848ef827d656c484a1ce2&view=list#content)";;;;10
5;yes;"STRATEGY:
The plan for the implementation of the provisions of the program of the Eighteenth Government of the Republic of Lithuania  (https://www.e-tar.lt/portal/lt/legalAct/d698ded086fe11eb9fecb5ecd3bd711cActions) contains action plan with measures including  deadlines and responsible authorities in the field of open data:

9.2.2. Develop and submit to the Government the concept of an open data and digital transformation competence center. 
9.2.4. Update the creation, prioritization, monitoring, evaluation and management of open data sets 
methodology - to create incentives and an obligation for authorities to open data. 
9.2.5. Create a state data architecture (centralized descriptions of all data processed in the state), establish its governance model and ensure its implementation. 
9.2.8. To create an ecosystem for assessing and promoting the quality of state information resources, open data and digital transformation. 
9.2.11. Integrate the data of the state information systems and registers in the State Data Management Information System, implement their centralized opening and experimentation platforms (sandbox), ensure efficient exchange of data required for decision-making between institutions and create a mechanism for data anonymisation and aggregation. registers of statistical operators. 
9.2.6. Establish a management mechanism for state information resources and digital transformation, ensuring centralized management of creation and development, needs assessment, use of mandatory basic components (rights management, interoperability, classifiers, metadata structures, functional requirements, opening, e-services, etc.), costs and preparation and use of cost-benefit analyzes, identification of managerial responsibilities, and the creation of incentives and obligations for institutions to implement digitization projects.    
9.2.9. Design the central technical architecture of state information resources and digital transformation, including state information resources, electronic communications networks, state data center technologies, set minimum requirements for its components, mandatory data processing and technological development guidelines, ensure their mandatory application to all newly developed systems and implementation existing systems.                                                                                                                 
1.5.4. Develop a set of tools to enable researchers to share Lithuanian research results through the European Open Science Cloud and access international research resources (international science databases and infrastructures) and start implementing these tools, etc.";;;;25
6a;yes;"STRATEGY:
According to Programme of the Eighteenth Government of the Republic of Lithuania: “Where possible, the Government will make and interpret decisions based on open data. We will ensure timely and orderly communication of open data to citizens and businesses. This would enable people, businesses and scientists to respond quickly and effectively to emerging challenges and to closely participate in decision-making”.
„RESPONSE TO REVIEWER“: Please see 19 Article at the Programme of the Eighteenth Government of the Republic of Lithuania (https://e-seimas.lrs.lt/portal/legalAct/lt/TAD/973c87403bc311eb8c97e01ffe050e1c). One of Governement‘s targets is that open data would be published and available on real time.

POLICY:
The Law on the Right to Receive Information and Reuse of Data (https://e-seimas.lrs.lt/portal/legalAct/lt/TAD/77d2b640dd6711eb866fe2e083228059?positionInSearchResults=0&searchModelUUID=cc1dc85c-32fd-4295-a64c-b3ba508bc7fe) transposes the provisions of Directive (EU) 2019/1024 on open data and the re-use of public sector information and includes concrete provisions on the dynamic and real-time data (please see Articles 3(10), 13(5)(6)(7)).
„RESPONSE TO REVIEWER“: The concept of dynamic and real-time data is defined in the law (Article 3(10)). The law also contains provisions on the provision of information and data: 
•	Access to variable data is provided through API that allows downloading this data in one go (Article 13(5))
•	The institution or state-run entity must ensure that the possibility to use dynamic data is provided as soon as it is collected or updated, with the exception of the exception established in paragraph 7 of this article (Article 13(6))
•	If an institution or a state-controlled entity ensures the possibility of using dynamic data immediately, as soon as it is collected or updated, the financial and technical burden would disproportionately increase, the possibility of re-using these variable data must be provided during such a period or by applying such technical restrictions that would not cause disruptions repeatedly use variable data (Article 13(7))";;"The information under the policy is relevant. Could you please elaborate on the "" concrete provisions on the dynamic and real-time data"" that are mentioned in the current answer?";;15
6b;yes;"Yes, geo-spatial data is part of our national strategy. We require, that all geospatial data must be provided with proper metadata [1] and according to provided metada, we publish [2] as geometries.

[1] https://atviriduomenys.readthedocs.io/dsa/duomenu-tipai.html#erdviniai-duomenys
[2] https://get.data.gov.lt/datasets/gov/lhmt/hidrologija/VandensMatavimoStotis

POLICY:
- According to Article 21 of the Law on Geodesy and Cartography of the Republic of Lithuania (https://e-seimas.lrs.lt/portal/legalAct/lt/TAD/TAIS.143068/asr), the purpose of the Lithuanian Spatial Information Portal is to manage the metadata of spatial data sets and to provide spatial data sets and related services through one Internet portal (https://www.geoportal.lt/geoportal).  The procedure for managing the Lithuanian spatial information portal and providing spatial data sets to users is established in the Regulations of the Lithuanian Spatial Information Portal approved by the Minister of Agriculture. The Article 22 of the Law sets services provided by the Lithuanian Spatial Information Portal: 1 ) ""search service"" means a search for spatial data sets and services based on the content of certain metadata and the provision of the content of such metadata; 2 ) ""view service"" means to display, browse, zoom in, view a panoramic image or superimpose viewable spatial data sets, display them in a conventional manner and provide relevant metadata content; 3 ) ""download service"" means the downloading and direct access to copies of spatial data sets or parts thereof; 4 ) ""transformation service"" means the transformation of spatial data sets to achieve their interoperability; 5 ) spatial data activation service - to activate other spatial data or services according to one spatial data set or service.  In addition to the electronic services specified in Paragraph 1 of this Article, the Lithuanian Spatial Information Portal may also provide electronic services for the performance of functions related to spatial data sets, as well as for the performance of spatial data processing activities specified in the legal acts of state and municipal institutions.
In 2020, integrations between Lithuanian open data portal (data.gov.lt) and https://www.geoportal.lt/geoportal were implemented.

- General provisions on publication of high value data sets are set in the Article 16 of the Law on the Right to Receive Information and Reuse of Data ( https://e-seimas.lrs.lt/portal/legalAct/lt/TAD/77d2b640dd6711eb866fe2e083228059?positionInSearchResults=0&searchModelUUID=cc1dc85c-32fd-4295-a64c-b3ba508bc7fe)";;;;15
6c;No;"It is possible for citizens to register and provide data same way as other government institutions do, but currently we don't have such cases. We avoid adding generated or derived data as separate datasets and instead, publish such dervied data, as data usecases [1], because we have quite strict quality requirements for datasets and usecases are much easier to publish. In future, we do have plans, to integerate with citizen-generated data such as data from OpenStreenMap project. The OpenStreetMap community is very active and has already done a lot of work [2].

[1] https://data.gov.lt/usecases/examples
[2] https://openmap.lt/
https://blog.openmap.lt/category/duomenys/
https://lists.openstreetmap.org/pipermail/talk-lt/2023-May/002882.html

„RESPONSE TO REVIEWER“:  No";;This answer is very interesting for the portal dimension. However, are there any measures in terms of policy/strategy to incentivise the publication of/access to citizen-generated data?;;0
6d;yes;Yes, all datasets published in our national data portal are synced with the data.europa.eu, but currently we do not publish data usecases, we do not know if data.europe.eu can accept such data.;;;;10
7;yes;"STRATEGY:
- The Programme of the Government includes the chapter “Open Data” stating: „<...> 18. We undertake to make open data a key element in Government decision-making and communication. We will seek to make it serve as the basis in judging the necessity for decisions, in proposing decision mechanisms and in measuring outcomes. Where possible, the Government will make and interpret decisions based on open data <…>”.
- The Government Programme’s implementation plan provides the following action - To integrate data of the existing state information systems, realizing their opening and sandboxes, ensuring centralized data necessary for making decisions, efficient exchange between institutions, and creating a mechanism for anonymization and interconnection of data (deadline – 3rd Quarter 2024)
- Also, Open Government initiative contains measures that promote concepts for data-driven government, policy-making and decision-making 
https://www.opengovpartnership.org/countries/lithuania
https://www.opengovpartnership.org/wp-content/uploads/2021/06/Lithuania_Action-Plan_2021-2023_EN.pdf 

All institutions are required to re-use existing data from official registers and we are trying to deduplicate open data by rating if a data field comes from another dataset [1]. All open data are published as a single API service [2] to make re-use of data as easy as possible.

[1] https://atviriduomenys.readthedocs.io/dsa/level.html
[2] https://get.data.gov.lt/

PROJECTS:
 - In order to speed up the process of data opening in state institutions, strengthen strategic management processes and data literacy, the Government Chancellery performes a project  financed with the funds of the European Union. Employees of the public sector participate in the dedicated trainings. During the implementation of the project, in April and May of 2022, a survey of employees of the ministries and the Government Chancellery was conducted. During it, it was requested to self-assess the knowledge and abilities of open data and its use. The results of the survey showed that a large part of the respondents are not yet sufficiently familiar with open data management, and rate their knowledge and abilities as average. For this purpose, the Government Chancellery acquired open data management practical skills training services. The training that took place in the fall 2022 provided practical skills in open data management. Around 75 employees of the Government Office and ministries participated in these trainings.
https://www.delfi.lt/uzsakomasis-turinys/aktualijos/vyriausybes-kanceliarija-siekia-sparciau-tobulinti-atviru-duomenu-valdyma-90667525
https://www.delfi.lt/uzsakomasis-turinys/premium/duomenu-ir-atviru-duomenu-valdymas-dalis-viesojo-sektoriaus-specialistu-kompetenciju-92395709";;;;15
8;yes;"POLICY:
The Regulations of the Lithuanian open data portal sets conditions for opening data and managing requests on this portal. The Lithuanian open data portal https://data.gov.lt/ allows businesses and the public to conveniently receive and use data managed by public sector institutions on a one-stop basis. It is envisaged that data not published on this portal will be mandatory to open if such a request from data user is received and such data is not confidential. The responsible institution has to answer the requester within 5 working days from the date of submission of the request, what decision has been taken regarding the opening and submission of the requested data to the portal. The essence is simpler and faster communication between business and public sector data holders, as all communication takes place on the portal itself, without the need to write separate requests or inquiries. The business is able to request the missing data directly on the portal, if it cannot be found here. 

PRACTICE:
All data is provided in an easy to use and flexible API servcie [1], where all data are normalized, linked together and provided in various formats. Also we periodically do demos [2] with examples, how data can be used and interpreted. We do demos with experts of a field were data comes from.
[1] https://get.data.gov.lt/
[2] https://www.youtube.com/watch?v=JQ9nFFHpipI&list=PLtptnWie_iVvLbVihFZIvcErEZz4_Vc08

PROJECTS:
Additional funding for empowering the use of open data is planned under EU Structural Funds investments for the period 2021-2027. The project aims to encourage the use of open data by businesses so that demand-driven data from public authorities are used to develop innovative solutions and digital services. Accordingly, the following activities are formulated in the project: 
•	Performance of joint public-private initiatives for the use of open data (show-case of use examples);
•	Business investments in the development of new innovative solutions using open data;
•	Business investments in the development of new digital services using open data;
The activities for the implementation of the measure are performed for the period 2021-2027. Funding is planned to be allocated through a call for proposals, with a joint call for proposals for all three of the above activities.

Generally, Lithuanian legislation does not oblige private businesses to open data, but also does not prohibit it. Business representatives can use all learning material and data opening tools, and some of them open data sets on their own initiative and publish them on the Lithuanian Open Data Portal - https://data.gov.lt/dataset/automatizuotu-buitiniu-vartotoju-valandiniai-duomenys-agreguoti-pagal-regiona.";;;;15
9a;yes;"POLICY:
The legal amendments address obligations on opening relevant data and seek to increase reuse of publicly funded information and to bring the legislative framework up to date with the advances in digital technologies. The Law on the Right to Receive Information and Reuse of Data (https://e-seimas.lrs.lt/portal/legalAct/lt/TAD/77d2b640dd6711eb866fe2e083228059?positionInSearchResults=0&searchModelUUID=cc1dc85c-32fd-4295-a64c-b3ba508bc7fe) establishes Data opening model which obliges institutions to inventory their data to know what data are owned by the State and open data on user demand (Article 15 of the Law).";;;;15
9b;yes;"PROJECTS:
 - In the begining of 2023, the State Data Agency started performing a project ""Integration of state data into the Data lake"" financed from the Recovery and Resilience Facility plan. Until 2026 summer, all the most important data managed by the state will be inventoried and integrated into a common data lake - the State Data Management Information System (VDV IS). In this space, data is managed from the beginning - its collection - to the end - use for legitimate purposes and opening in the Lithuanian open data portal. More than 18.7 million euros have been earmarked for this purpose.
https://eimin.lrv.lt/lt/naujienos/1-mlrd-lietuvos-ekonomikai-valstybes-duomenu-integracijai-i-duomenu-ezera-beveik-19-mln-euru
https://www.stat.gov.lt/projektas-valstybes-informaciniu-istekliu-integravimas-i-duomenu-ezera

POLICY:
 - It is decided that the State Data Agency will permorm functions as competent body under Article 7 of DGA to assist the public sector institutions which grant or refuse access for the re-use of certain categories of protected data. Currently, the project of legal act authorizing the State Data Agency to act as a competent body is under preparation.";;;;10
10a;yes;N/A;"Kindy fill in the column ""Publications of HCD in machine-readable formats via APIs"" in the table below. This column was hidden in the original questionnaire. Sorry.";"Note provided: The Ministry of Economy and Innovations encourages public sector institutions to prepare for the publication of high-value datasets. The Ministry of Economy and Innovations together with the Information Society Development Committee and state institutions have carried out the initial inventory of high-value datasets. High-value datasets will be opened in priority order by the State Data Agency during the project, which is funded by recovery and resilience plan for Lithuania, until 31.03.2024. 
In the new version of the open data portal, the possibility to assign a data set to a high-value data group or its separate subgroup is implemented.";;20
10b;yes, regular consultations;"POLICY:
 - The national Model for opening data, established by legal acts, is based on data User demand - https://eimin.lrv.lt/lt/veiklos-sritys/skaitmenine-politika/atviri-duomenys-1. Under the Model, all institutions are obliged to open data on User demand registered at the Portal. In case there is no data, that Users need, Users are encouraged to register their request at the same portal  - https://data.gov.lt/requests/submitted. All communication related to open data requests is performed on the Lithuanian open data portal, and is publicly visible.
https://data.gov.lt/news/34
PROJECTS:
The Information Society Development Committee carries out regular consultations with public bodies on preparation of prioritized list of open data sets. The Committee works on the second stage of the project on data opening. During the project, the list of more than 500 prioritized open data sets was prepared in collaborations with 50 data owners – all these datasets will be open till September 2023. 
https://data.gov.lt/news/33";;;;10
10c;yes;"POLICY:
The provisions regarding HVD were added into the Article 16 of the Law on the Right to Receive Information and Reuse of Data (https://e-seimas.lrs.lt/portal/legalAct/lt/TAD/TAIS.94745/asr), setting that the list of specific high-value datasets belonging to the categories set out in Annex of Directive (EU) 2019/1024 should be accessible under specific conditions outlined in the Directive and Article 16 of the national Law. 
In addition, after the draft of Implementing Regulation was issued in May 2022, the Ministry of Economy and Innovation sent a formal letter to the authorities, that hold high-value datasets belonging to the categories set out in Annex of Directive (EU) 2019/1024 and listed in the draft of Implementing Regulation, informing about consultation held by EC as well as asking to let the Ministry of Economy and Innovation know on their preparedness to publish the data.
The Ministry of Economy and Innovation encorouges public sector institutions to prepare for the publication of high-value datasets. The Information Society Development Committee coordinates the publication of high-value datasets and currently is collecting information on already published HVD. 
https://eimin.lrv.lt/lt/naujienos/rengiamasi-atverti-dideles-vertes-duomenis

August Update
Note provided: The Ministry of Economy and Innovations encourages public sector institutions to prepare for the publication of high-value datasets. The Ministry of Economy and Innovations together with the Information Society Development Committee and state institutions have carried out the initial inventory of high-value datasets. High-value datasets will be opened in priority order by the State Data Agency during the project, which is funded by recovery and resilience plan for Lithuania, until 31.03.2024. 
In the new version of the open data portal, the possibility to assign a data set to a high-value data group or its separate subgroup is implemented.";;;;15
11a;yes;N/A;;;;15
11a.1;No;;;;0;
11a.2;Yes;"Actions of the plan for the implementation of the provisions of the program of the Eighteenth Government of the Republic of Lithuania (https://www.e-tar.lt/portal/en/legalAct/d698ded086fe11eb9fecb5ecd3bd711c): 
1.5.4. Develop a set of tools to enable researchers to share Lithuanian research results through the European Open Science Cloud and access international research resources (international science databases and infrastructures) and start implementing these tools
11.6.16.	Improve the process of financial intelligence by using artificial intelligence for data analysis
9.2.6. Establish a management mechanism for state information resources and digital transformation, ensuring centralized management of creation and development, needs assessment, use of mandatory basic components (rights management, interoperability, classifiers, metadata structures, functional requirements, opening, e-services, etc.), costs and preparation and use of cost-benefit analyzes, identification of managerial responsibilities, and the creation of incentives and obligations for institutions to implement digitization projects.
9.2.9. Design the central technical architecture of state information resources and digital transformation, including state information resources, electronic communications networks, state data center technologies, set minimum requirements for its components, mandatory data processing and technological development guidelines, ensure their mandatory application to all newly developed systems and implementation existing systems";;;0;
11a.3;Yes;"Actions of the plan for the implementation of the provisions of the program of the Eighteenth Government of the Republic of Lithuania: 
10.3.2. Increase the potential of data analytics and optimize the profiling of high-risk entities, in particular by implementing the necessary organizational and technical measures to reduce the VAT gap
10.3.4. Prepare and adopt amendments to the Law on Accounting and the Law on the Valuation Framework for Assets and Business to increase transparency, traceability and reliability of data
10.3.5. Ensure the opening and exchange of data in the areas of insolvency, asset valuation, accounting, so that the application of these data creates an unfavorable environment for the shadow, to implement the necessary technical and organizational measures
10.3.8. To adopt the Government's decision on the data analysis and competence center of the Data Analysis and Competence Center for the reduction of the shadow economy at the national level, taking into account the assessment carried out by the Ministry of Finance";;;0;
11a.4;No;;;;0;
11a.5;Yes;"Actions of the plan for the implementation of the provisions of the program of the Eighteenth Government of the Republic of Lithuania: 
8.4.1. Carry out an analysis of the current situation (practice) in the field of anti-corruption assessment of draft regulatory enactments and develop methodological guidelines for an effective mechanism for implementing the measure";;;0;
11a.6;Yes;"Actions of the plan for the implementation of the provisions of the program of the Eighteenth Government of the Republic of Lithuania: 
8.1.5. Establish a common public consultation communication at government level: on the website “E.citizen” to create the preconditions for establishing the sequence of the public consultation process, to actively involve stakeholders and provide feedback, as well as to prepare and publish a list of the Government's planned real-time public consultations on the most important issues of the Plan.
 9.1.6. Evaluate the existing mechanism of coordination and implementation of open government initiatives, create an open government development model operating in the public sector on the basis of evaluation";;;0;
11b;Yes;"All public data inventory and Model of state data architecture are planned and performed under RRF data reform and the Plan for the implementation of the provisions of the program of the Eighteenth Government of the Republic of Lithuania approved on 10/03/2021 (https://www.e-tar.lt/portal/en/legalAct/d698ded086fe11eb9fecb5ecd3bd711c). The aim of the reform is to ensure the availability of reliable public sector data, the possibility to share it, the possibilities for re-using the data and to create the preconditions for data-driven public policy as well as digital innovation in the private sector. 

Office of the Governance of the Republic of Lithuania strengthenes the (open) data analyst forces. There is established Analytics and Sustainable Governance Unit. (https://lrvk.lrv.lt/lt/struktura-ir-kontaktai/vyriausybes-kanceliarijos-kontaktai-1) Also, the Government is encouraging the establishment of data analyst units in ministries.

PROJECTS:
Over the period of 2023-2026, Lithuania will invest around 30M EUR to upgrade the data architecture and e-services of the governmental IT systems. The national data model will describe the data stored in every IT system. It will help raise the overall data maturity level and will be useful when constructing new IT solutions. New-generation digital service platform will enable construction of modern, user-friendly digital services that follow the once-only principle. It will also implement the European Union’s Single Digital Gateway concept, which allows EU citizens to access cross-border digital services through unified identification and data exchange services. After completing these projects, Lithuania will have a significantly improved infrastructure for building new-generation data-driven digital solutions.";;;;N/A
D1.2;;;;;;170
12;yes;"POLICY:
- Requirement for communication with stakeholders (data users) is set in Description of data opening procedure approved by the Minister of Economy and Innovation (https://e-seimas.lrs.lt/portal/legalAct/lt/TAD/327dd210495011ebb394e1efb98d3e67/asr). All communication between data users and institutions takes place on Portal publicly (please see Articles 8.5 and 9 of the Order https://e-seimas.lrs.lt/portal/legalAct/lt/TAD/327dd210495011ebb394e1efb98d3e67/asr).

In September 2022, the Ministry of Economy and Innovation together with Information Society Development Committee and State Data Agency have launched an initiative ""Open Data Club"" inviting the data opening coordinators of all ministries to the periodical meetings. The purpose of such meetings is to share experiences and challenges in opening the data of ministries and their subordinate institutions as well as to meet with stakeholders. 
https://www.facebook.com/ekonomikosministerija/posts/pfbid0XvPWCLJ8gERYj1RV85wdR3c9u8qEkrHhw7AF84Smo81ZsSGybfUSDbV2o7hwuzG1l 
https://data.gov.lt/news/31
https://www.stat.gov.lt/home/-/asset_publisher/lbrXvLVHX2ln/content/tesiame-atviru-duomenu-klubo-veikla?inheritRedirect=false&redirect=https%3A%2F%2Fwww.stat.gov.lt%2Fhome%3Fp_p_id%3D101_INSTANCE_lbrXvLVHX2ln%26p_p_lifecycle%3D0%26p_p_state%3Dnormal%26p_p_mode%3Dview%26p_p_col_id%3Dcolumn-2%26p_p_col_count%3D1
https://www.facebook.com/ekonomikosministerija/posts/pfbid02kkSFmtQWEALHA4hMzGSjLYpXj9KKy72bKDZ1MVrUSX7RS8picKXTeds8wDx3VCCwl
https://www.linkedin.com/posts/lina-giedraitien%C4%97-90a3a74a_opendata-collaboration-redcarpet-activity-7062851263012466688-XZi0?utm_source=share&utm_medium=member_desktop";;;;30
13;hybrid;"BODIES:
•	The Ministry of the Economy and Innovation is the main actor in charge of open data policy making including the following activities: 1) preparation of legal acts setting up principles and processes in the field of open data, 2) construction of financial measures for data opening and promotion of the use of open data (RRF reform, EU Structural Funds investments for the period 2021-2027, the state budget), 3) providing political messages on open data, 4) work with stakeholders, 5) coordination of Data opening coordinators network activities (Open Data club), 6) international cooperation, etc.
https://eimin.lrv.lt/lt/veiklos-sritys/skaitmenine-politika/atviri-duomenys-1
•	Information Society Development Committee is a body under the Ministry of Economy and Innovation, which is in charge of implementing open data policy including the following activities: 1) maintenance and development of the Lithuanian open data portal, 2) performing a project during which till September 2023 more than 500 new high-demand datasets from 50 public sector institutions will be opened, 3) administrative and technical consultations and help for institutions on data opening process, 4) promotion of open data, 5) cooperation with institutions’ Data opening coordinators and open data users, 6) ensuring the opening of the requested data, 7) analysis of the impact of open data, etc. 
https://ivpk.lrv.lt/lt/veiklos-sritys-1/duomenu-atverimo-koordinavimas
•	State Data Agency is responsible for a centralized data opening scheme. Data sets of state institutions are processed and opened centrally through the State Data Management Information System managed by the Agency, which ensures standardized anonymization and quality of data. 
•	In addition, all public bodies are obliged to appoint a person responsible for organizing the opening of the authority’s data, the “Open data Coordinator”. The assigned coordinator has to ensure the process of opening of data, its supervision and compliance with the requirements laid down in the legislation.  

Under the Model for opening data (https://eimin.lrv.lt/lt/veiklos-sritys/skaitmenine-politika/atviri-duomenys-1) all institutions are obliged to open data on user demand registered at the Portal as well as on their own decision. In case there is no data opened on the Portal, Users are encouraged to register their request here https://data.gov.lt/requests/submitted. Institutions are obliged to open data on User demand and all communication related to open data goes through the Lithuanian open data portal and is publicly visible under the updated law’s provisions. 
Ministry of Economy and Innovation and Information Society Development Committee are responsible for promoting the Model for opening data and encouraging institutions to open data as well as data Users to register their needs at the Portal this way obliging institutions to open most valuable data.";;;;N/A
