ID;Answer;Justification;Reviewer 1 Comments;Reviewer 2 Comments;Mark Question;Score
47;yes;This application (de Nieuwbouwmonitor) shows where new building projects are, and what kind of houses are built: https://data.overheid.nl/community/application/nieuwbouwmonitor;;;;15
48;yes;"This application provides a continuous base of information on health and health care in the Netherlands, instead of a report every four years. This helps the government, journalists and scientists in their work: https://data.overheid.nl/actueel/impact-story/impact-story-vzinfonl
https://data.overheid.nl/community/application/volksgezondheidenzorg-info
There have been multiple applications regarding COVID-19 during the pandemic, creating impact by providing useful information for the fight against the virus: 
- https://data.overheid.nl/community/application/alle-cijfers-covid-19-corona
- https://data.overheid.nl/community/application/nl-covid-19-hub";;;;15
49;yes;"- This application helps governmental organizations and news organizations to visualize data (a lot of data already available, but also possible to add own data), enabling people to better understand the data and the news/message: https://data.overheid.nl/actueel/impact-story/impact-story-localfocus
- This application helps future students in their choice of study, by combining open data sources: https://data.overheid.nl/actueel/impact-story/impact-story-studiekeuze123";;;;15
D2.3c;;;;;;60
50;No;"The ""impact stories"" we collect provide incredible insight in how public and private parties achieve results in all kinds of challenges. All stories are here: https://data.overheid.nl/zoek/nieuws?search=impact%20story
Specific stories pointing to environmental impact: 
-  https://data.overheid.nl/actueel/impact-story/impact-story-klimaatmonitor
- https://data.overheid.nl/actueel/impact-story/impact-story-npres
- https://data.overheid.nl/actueel/impact-story/impact-story-zonnedakje
- https://data.overheid.nl/actueel/impact-story/impact-story-nexus";Further to the impact stories (news items) do you have any data/measurements from impact assessments or similar studies on open data impact?;;;0
51;yes;"- This application helps provinces and waterboards to monitor and model water/drought, by combining data sources and creating a digital twin: https://data.overheid.nl/community/application/nexus_2
- This application shows which roofs offer opportunities for 'sustainable rooftops', which contributes to solving problems regarding heat in the city, water storage and air pollution: https://data.overheid.nl/community/application/duurzame-daken-kansenkaart_1
- This application shows registered emissions, which is used for monitoring and policy: [@[Guide to Answering]] (https://data.overheid.nl/community/application/4273/datasets)";;;;15
52;yes;"- This application shows which roofs offer opportunities for 'sustainable rooftops', which contributes to solving problems regarding heat in the city, water storage and pollution: https://data.overheid.nl/community/application/duurzame-daken-kansenkaart_1
- This application based on open data helped the city of Amsterdam to more efficiently drive to the garbage containers in the city to empty them, saving fuel and CO2 emissions, and making the city cleaner: https://data.overheid.nl/actueel/impact-story/impact-story-afvalcontainers-amsterdam";;;;15
53;yes;"- This application provides all kinds of information on the energy transition, and is used by municipalities in their policy-making processes: https://data.overheid.nl/community/application/datavoorziening-energietransitie-gebouwde-omgeving
- This application shows which roofs offer opportunities for 'sustainable rooftops', which contributes to solving problems regarding heat in the city, water storage and pollution: https://data.overheid.nl/community/application/duurzame-daken-kansenkaart_1
- This application shows which roofs offer opportunities for solar panels, to make use of more renewable energy: https://data.overheid.nl/actueel/impact-story/impact-story-zonnedakje";;;;15
54;yes;"- This application shows how much renewable energy is generated (real-time), monitoring whether we reach our goals: https://data.overheid.nl/actueel/impact-story/impact-story-energieopweknl
- This application shows which roofs offer opportunities for solar panels, to make use of more renewable energy: https://data.overheid.nl/actueel/impact-story/impact-story-zonnedakje
- This application provides all kinds of information on the energy transition, and is used by municipalities in their policy-making processes: https://data.overheid.nl/community/application/datavoorziening-energietransitie-gebouwde-omgeving";;;;15
D2.3d;;;;;;60
55;No;"The ""impact stories"" we collect provide incredible insight in how public and private parties achieve results in all kinds of challenges. All stories are here: https://data.overheid.nl/zoek/nieuws?search=impact%20story
Specific stories pointing to economic impact: 
- https://data.overheid.nl/actueel/impact-story/impact-story-kvk-locatiescan
- https://data.overheid.nl/actueel/impact-story/impact-story-kvk-bedrijventeller
- https://data.overheid.nl/actueel/impact-story/impact-story-datapedia-smart-mobility
RESPONSE TO REVIEWER 1 COMMENTS:
No, there are no recent kwantitative studies on open data impact.";Further to the impact stories (news items) do you have any data/measurements from impact assessments or similar studies on open data impact?;;;0
56;yes;This application used open data on the number of children/students and cycling routes to visualize the distance for children to cycle to school. This helped the schools in the area to see how many schools and teachers would be needed, and where they should be: https://data.overheid.nl/actueel/impact-story/impact-story-fietsafstanden;;;;20
57;yes;This application (Datapedia Smart Mobility) helps municipalities by providing information on mobility and what can be done to improve the digitalisation of mobility data: https://data.overheid.nl/actueel/impact-story/impact-story-datapedia-smart-mobility;;;;20
58;yes;"This application (KvK Locatiescan) helps starting businesses to get information about their location (the market, the population) which useful for their business plan or marketing strategy: https://data.overheid.nl/actueel/impact-story/impact-story-kvk-locatiescan
And this application (KvK Bedrijventeller) gives an overview of the number of businesses per branche, which can be used for a competition analyses: https://data.overheid.nl/actueel/impact-story/impact-story-kvk-bedrijventeller";;;;20
D3;;;;;;604
D3.1;;;;;;252
59;yes;data.overheid.nl;;;;20
60;yes;N/A;;;;10
61;yes;N/A;;;;10
62a;yes;N/A;;;;10
62b;yes;N/A;;;;10
63;yes;"The api can be found here: https://data.overheid.nl/data/api/3
This page explains how to use of the api: https://data.overheid.nl/opvragen-van-dataset-informatie-de-api-van-dataoverheidnl";;;;10
64;yes;https://data.overheid.nl/ondersteuning/data-publiceren/api;;;;10
65;yes;"documentation and supporting material can be added during publicatino of the data (requires login): https://data.overheid.nl/dataset/dataset-publiceren 
also explained on this page:
https://docs.datacommunities.nl/data-overheid-nl-documentatie/datasets-aanmelden/handleiding-datasets-aanmelden-op-data.overheid.nl";;;;10
66a;yes;https://data.overheid.nl/ondersteuning/algemeen/contact;;;;10
66b;yes;Every dataset page has a Feedback option, where people can give a thumbs up/down and leave comments. Example: https://data.overheid.nl/dataset/259-asielverzoeken-en-nareizigers--nationaliteit--geslacht-en-leeftijd;;;;10
66c;yes;Users can give a thumbs up/down to vote or rate the dataset;;;;10
67;yes;https://data.overheid.nl/actueel;;;;10
68;yes;https://data.overheid.nl/rss/actueel;;;;10
69a;yes;https://data.overheid.nl/community/dataverzoeken/dataverzoek-indienen;;;;10
69b;daily;N/A;;;;N/A
69c;yes;https://data.overheid.nl/community/dataverzoeken;;;;10
70a;yes;In the data request form follow up actions are being tracked. This functionality is internal eyes only.We monitor the overview and status of unresolved requests.;;;;10
70b;the majority of datasets;N/A;;;;12
71;yes;https://data.overheid.nl/datacommunities;;;;10
72;yes;https://data.overheid.nl/community/toepassingen;;;;10
73;yes;For every application the datasets are referenced, example: https://data.overheid.nl/community/application/6022/datasets;;;;10
74;yes;https://data.overheid.nl/community/toepassingen/toepassing-aanmelden;;;;10
75;yes;"There is a button 'Voorbeeld' (preview) right after the link to download the tabular data:
https://data.overheid.nl/dataset/immigratie-ind-asiel-eerste-en-volgende-aanvragen ";;;;10
76;no;;;;;0
77;yes;We're investigating how the new definition of high-value datasets will be implemented on the portal. There are discussions on how to identify and label these datasets.;;;;20
D3.2;;;;;;145
78;yes;N/A;;;;10
79;yes;Piwik Pro;;;;15
80a;yes;We noticed people find the data via their search engine, not via the homepage, so it is important that people can easily navigate further from these pages.;;;;10
80b;yes;We organize user days.;;;;10
81a;a bit of everything, no clear dominant group;N/A;;;;10
81b;yes, entirely;;;;;10
82;see answer box;On average there are 50.000 unique visitors per month;;;;10
83;see answer box;Roughly 20% (mostly from Belgium);;;;N/A
84;yes;We analyze the internal search keywords to discover trends.;;;;10
85;yes;N/A;;;;10
86;see answer box;1 =  housing, 2 = traffic, 3 = infrastructure, 4 = health/health care, 5 = governance;;;;10
87;see answer box;1 = consumentenprijsindices (CPI) alle huishoudens, 2 = Basisregistratie Adressen en Gebouwen (BAG), 3 = Toegelaten instellingen WTZi, 4 = Overledenen, geslacht en leeftijd, per week, 5 = Gegevens kinderopvanglocaties LRK;;;;10
88;yes;Yes, we use an advanced SOLR based suggestor system, use taxonomies to optimize search and add editorial datasets, groups and content to make data better findable. We implemented Schema.org to provide better findability in Google. ;;;;10
89;yes;;;;;10
90a;yes;N/A;;;;10
90b;see answer box;0,75;;;;N/A
D3.3;;;;;;87
91;the majority of public sector data providers;Public sector data providers are willing to publish on the dataportal. Most auto sync their own catalogues. A lot of relation management is important to keep data owners to provide datasets on the portal. We sync all catalogues. Only some organization wiothout a catalogue may have manually added datasets on their websites that are not in the national data portal. ;;;;12
92a;yes, or all public sector data providers already publish data;N/A;;;;10
92b;yes, or all public sector data providers already publish data;We work together with these data providers, and we support all data providers by making all documentation available on the portal.;;;;10
93a;yes;data.utrecht.nl, data.amsterdam.nl, data.nijmegen,nl, and more;;;;N/A
93b;yes;;;;;10
93c;all datasets;;;;;15
94a;yes;"For example these datasets:
https://data.overheid.nl/dataset/533-pompprijzen-motorbrandstoffen--locatie-tankstation--brandstofsoort 
https://data.overheid.nl/dataset/d78f80c4-6049-4a56-8807-a01b40b6401a
https://data.overheid.nl/dataset/5c60eee8-201c-4566-b8db-45544ca2147c";;;;10
94b;11-20%;N/A;;;;N/A
95;no;;;;;0
96;yes;"There is a filter function 'data owner' on the portal. The following provide the most data:
https://www.nationaalgeoregister.nl/
https://www.cbs.nl/";;;;10
97;yes;These datasets can be found on the national portal by filtering (Access) on datasets that are 'Not Public'. In the description of the data it is explained why the data cannot be made available as open data. See this example: https://data.overheid.nl/dataset/nederlandse-gedetineerden-in-het-buitenland;;;;10
D3.4;;;;;;120
98;yes;The portal is centrally financed by the Ministry with a long term maintenance contract. And on this page we set up our code base to ensure continuity: https://github.com/dataoverheid;;;;30
99;no;;;;;0
100;yes;"https://www.linkedin.com/company/20355889
https://twitter.com/opendatanl";;;;10
101;yes;We organize user days, and we share our Impact Stories.;;;;15
102;yes;Github: https://github.com/dataoverheid;;;;10
103;no;;;;;0
104a;yes;We monitor user statistics, and take actions based on these statistics. Every three months we set our priorities.;;;;15
104b;quarterly;N/A;;;;N/A
104c;yes;We get feedback on the user days or via the website, and we can infer user needs from the data requests. All this information is taken into account during the review sessions.;;;;10
105a;yes;https://data.overheid.nl/statistieken;;;;15
105b;yes;Yes, we use the statistics (also a lot of non-public figures in our Piwik Pro system) to steer the content production for impact stories, social media activities and need for support pages. Important here is how successful users are to find data without help. ;;;;15
D4;;;;;;540
D4.1;;;;;;98
106;yes;We have a clearly defined metadata approach conform DCAT. So the government organisations can check if the metadata is up to date conform the standard. The datamanagement team of the portal every day checks if the (meta)data is right and if we miss datasets we contact the data owners. Documentation is published for anyone to check how to validate against the Dutch DCAT application profile of DCAT. Currently the DCAT-AP 2 DONL is being created which will implement DCAT AP 2;;;;20
107;90-99%;N/A;;;;18
108;within one day;Full update of meta data description of data set, linkchecker to validate the existence of the set, push-pull mechanism for synchonization with other catalogs. ;;;;40
109;the majority of datasets;N/A;;;;20
110;no;;;;;0
D4.2;;;;;;155
111a;yes;We validate at the moment metadata is synced from connected portals. Every dataset must validate against the mandatory setting in our Dutch DCAT application profile. If datasets do not validate, they can't be added to the portal. Responsibility is with the data owner to make sure their metadata validates.  ;;;;20
111b;yes;We check the condition of links to resources every night. In the monitoring statistics results are shown (Quality of the data): https://data.overheid.nl/statistieken/monitor;;;;15
112;yes;https://data.overheid.nl/ondersteuning/data-publiceren/licentie-keuze;;;;20
113;not applicable;We use the CC licencing suite.;;;;10
114;yes, CC licences;It is mandatory for publishers to set the license for a dataset on the portal. The license field must be filled to allow a dataset on the National portal.;;;;10
115;>90%;N/A;;;;20
116;increased, or already >90%;N/A;;;;10
117;5-10;N/A;;;;5
118;yes;https://docs.datacommunities.nl/data-overheid-nl-documentatie/datasets-aanmelden/handleiding-datasets-aanmelden-op-data.overheid.nl;;;;15
119a;yes;We  have a team that actively checks and monitors the quality of the metadata. Either based on their own investigations, feedback from users or data requests from users, we can ask and assist data providers to publish their data in machine-readable formats. We provide documentation on data formats on our site: https://data.overheid.nl/ondersteuning/data-gebruiken/vormen-van-data;;;;15
119b;yes;Data providers must use DCAT for publishing metadata. We are developing the Dutch implementation of DCAT-AP, DCAT-AP NL. People are invited to join a working group for the development of this standard: https://data.overheid.nl/actueel/nieuws/maak-data-vindbaar-doe-mee-de-werkgroep-dcat-ap-nl-geonovum;;;;15
D4.3;;;;;;162
120;yes;https://docs.datacommunities.nl/data-overheid-nl-documentatie/dcat/dcat-introductie;;;;25
121;>90%;;;;;25
122a;>90%;;;;;20
122b;10-30%;;;;;8
123;yes;"To optimise the searchability and findability of datasets, enrichment of EU standard. There are less free answer options, which enables easier verification of the quality of the metadata. Documentation: https://data.overheid.nl/ondersteuning/open-data/dcat
DCAT 1.1: https://dcat-ap-donl.readthedocs.io/en/latest/
DCAT 2.0: https://github.com/dataoverheid/dcat-ap-donl";;;;5
124a;yes;N/A;;;;25
124b;see answer box;Organisations find it difficult to provide the information in the linked data representation.;;;;15
125a;51-70%;N/A;;;;14
125b;>90%;N/A;;;;25
D4.4;;;;;;125
126;no ;;;;;0
127;yes;We get in contact with the data providers also on user days, and we promote the DCAT AP standard and ask them to join in the development of the  DCAT AP NL.;;;;30
128a;>90%;N/A;;;;20
128b;>90%;N/A;;;;25
128c;>90%;N/A;;;;25
128d;71-90%;N/A;;;;20
128e;10-30%;N/A;;;;5
129;no ;;;;;0
