ID;Answer;Justification;Reviewer 1 Comments;Reviewer 2 Comments;Mark Question;Score
1;other;"The Programme of the Prime Minister Marin's Government 2019 aligned that the Government will add depth to the management of information policy (https://valtioneuvosto.fi/en/marin/government-programme/best-public administration-in-the-world). Openness of public information is the overarching principle of information policy. The Government continued resolutely the earlier efforts to open up public information resources, and it drew up a quality criteria (https://www.stat.fi/org/tiedon-laatukehikko/index_en.html) that can facilitate the use of such resources.

Finland has transposed the Directive 2019/1024 on open data and the re-use of public sector information (ODD) by amending the Act on Public Administration Information Management (906/2019) and with the Openness of Government Activities Act (621/1999 with amendments, https://www.finlex.fi/en/laki/kaannokset/1999/en19990621) on the basis of the principle of openness contained in it.

The Openness of Government Activities Act (621/1999 with amendments, https://www.finlex.fi/en/laki/kaannokset/1999/en19990621) provides for the general right to access any official document, including electronic records, in the public domain held by public authorities and private bodies that exercise public authority. Applicants are not required to provide reasons for their request or to verify their identity unless they are requesting personal or other confidential information. Restrictions apply to non-official documents, documents relating to foreign affairs, criminal investigations, police matters, information concerning military intelligence and the armed forces, as well as confidential business activities. According to the Government Programme 2019, the need to update the Openness of Government Activities Act to extend its application to data and information more broadly will be examined. The Ministry of Justice has set up a working group for 2021-2023 for the update of the Openness of Government Activities Act (https://oikeusministerio.fi/julkisuuslain-ajantasaistaminen).

There is a wider information policy report which covers a larger scale of different information policy aspects, including public, private and 3rd sectors. The Report on Ethical Information Policy in an Age of Artificial Intelligence was published on December 2018 (https://vm.fi/en/information-policy-report). It covers open data as a part of information policy and emphasizes equal access to data, while stressing the ethical development of artificial intelligence. The policy goals are fostering the progress of entire society by advancing the creation of new skills and capabilities, encour-aging innovations and innovativeness, and by improving our national competitiveness. Open data is mentioned as one of the strengths of Finland, with wide swathes of public sector data already open, and as one of the policy goals with advance access to data, transferability and compatibility of data across the Single Digital Market. Open data is also inferred as one of the enablers for de-veloping artificial intelligence based on open information and technologies, and as one of the future development potentials, with further open data policies and as part of the future strategy development.
The Act on Public Administration Information Management (906/2019, https://www.finlex.fi/en/laki/kaannokset/2019/en20190906.pdf) aims to ensure harmonised and high-quality management of data as well as secure processing of datasets of authorities to implement the principle of openness. It aims to enable secure and efficient exploitation of the datasets of authorities so that an authority may attend to its tasks and provide its services suc-cessfully and in a qualitative manner in compliance with good governance; and to promote the interoperability of information systems and information resources.

Since 2020 several parliament parties are worked in a free-form and non-political working group with an interest to the cross-party discussion on information policy topics. The Working Group of Information Policy Actors from all parliamentary parties, in short, 'the collaborative group on information policy' tackles topics of interest that come up for discussion both nationally and internationally (https://tietopolitiikka.fi/information-policy-working-group/).";;;;30
2;yes;"The Government Resolution on the Opening Up and Use of Public Data with its measures to implement seeks to improve the opportunities of all central government organisations to utilise data. It is hoped that the same objectives will also be picked up by the rest of public administration. (https://julkaisut.valtioneuvosto.fi/bitstream/handle/10024/164023/VN_2022_33.pdf) 
The resolution sets out the strategic objectives for information policy, divided into four themes:
1. Steering, coordination and cooperation
2. Strategy and action
3. Information management 
4. Enabling factors

The Open Government Strategy 2030 for Finland (https://avoinhallinto.fi/assets/files/2021/03/Open_Government_Strategy2030.pdf) creates another strategical framework for openness with its key elements of open government as reinforcing dialogue in society, promoting everyone’s right to understand and to get across; and having leadership and competence ensure that everyone has the opportunity to participate. It also reminds Finland’s active role to promote open government on the international level. The strategy includes open data in its open government goal with progress measuring elements. 

The IV Finnish Open Government Action Plan 2019–2023 (https://avoinhallinto.fi/assets/files/2019/09/Avoin-hallinto_IV_toimintaohjelma_LOPULLINEN_240919.pdf, in Finnish and Swedish only) emphasises openness and inclusion in three different dimensions: openness as a shared value, a strong legal foundation to openness and the continuous development of openness. These themes encompassed the following commitments for the implementation phase: 1) lasting openness by pervading all government actions and development measures; 2) the implementation of the Open Government Strategy, 3) creation of a Transparency Register to offer citizens information on the parties that seek to influence decision making; and 4) commitment and measures on open data. The realisation of commitments are monitored and evaluated during the implementation and afterwards. A new V Finnish Open Government Action Plan 2023-2027 is currently being prepared (https://avoinhallinto.fi/v-toimintaohjelman-laadintaprosessin-taustamuistio/, in Finnish and Swedish only).";;;;30
3;yes;"The Government resolution on the opening up and use of public data was drafted during 2021 and published in 2022. (https://julkaisut.valtioneuvosto.fi/bitstream/handle/10024/164023/VN_2022_33.pdf) The Ministry of Finance's project ‘Opening Up and Using Public Data' facilitated processes and created strategic documents and recommendations as 2020–2022. The goal of the project was put into effect the aims described in the Government Programme by promoting wider and more effective use of public data throughout society and strengthens and concretizes these information policy and strategy goals (https://vm.fi/en/opening-up-and-using-public-data). The project enhanced use and share of public data in order to support the data holders and publishers as well as the large amount of other stakeholders with information packages, webinars and other activities. The project also co-operated with the National Data Portal team to support the Opendata.fi portal. 

The National Information Management Board (https://vm.fi/en/information-management-board) has given new recommendations. Links to the recommendations, in Finnish and Swedish only, are available at the end of the page https://vm.fi/tiedonhallintalautakunta. The recommendations are related data opening activities in various points of view and aims to support data holders with their information and data management issues. And the topics and measures regarding geo-spatial data have been listed into the national strategy concerning geo-spatial data (https://geoforum.fi/wp-content/uploads/2022/01/Kansallinen-paikkatietostrategia-2022%E2%80%932025.pdf).";;;;10
4;yes;"For example, the city of Helsinki has a data strategy (https://digi.hel.fi/english/helsinki-city-data-strategy/) and open data is a part of it. Usually open data measures have been included to local level open government strategies and work programmes. Such as city of Oulu's (https://www.ouka.fi/oulu/paatoksenteko-ja-hallinto/avoin-hallinto/-/asset_publisher/1WyBmeR573Xc/content/kaupunginhallituksen-paatoksia-24-1-2022/52058) and city of Turku's (https://www.turku.fi/avoindata) resolutions.

The Association of Finnish Local and Regional Authorities has a digital roadmap for municipalities to strengthen the management and understanding of digitalisation in municipalities. Interoperable digital public services are a key part of the roadmap. In this context, measures are proposed also related to open data, the reuse of open data and interface development. More information available in Finnish and Swedish: https://www.kuntaliitto.fi/tietoyhteiskunta-ja-digitalisaatio/kuntien-digitiekartta/ and https://miro.com/app/board/uXjVPC2xOJ8=/";;;;10
5;yes;The Government Resolution on the Opening Up and Use of Public Data (http://urn.fi/URN:ISBN:978-952-383-752-2, a pdf-file with a description sheet in English) sets out the strategic objectives for information policy. The resolution is divided into four themes which are 1. Steering, coordination and cooperation,  2. Strategy and action, 3. Information management and 4. Enabling factors. Each theme describes certain strategic objectives which are divided into 16 main objectives and several sub-objectives that support it. The resolution contains objectives like “The organisation's strategy supports the using and opening up of information.”, “Data is used responsibly and steps are taken to prevent the dissemination of false information in society.” and “Data is interoperable and of high quality in accordance with national quality criteria.” A roadmap of measures to support the implementation of the objectives has been prepared for central government. The first version of the road map is included with the resolution. More detailed preparation, processing and other procedures relating to it will be agreed separately on the basis of the resolution.;;;;25
6a;yes;"The nation wide ‘The Opening Up and Using Public Data’ project coordinated by the Ministry of Finance of Finland developed several measures regarding open APIs, technical and semantic interoperability, as well as data quality in order to incentivise and support the publication of and access to real-time or dynamic data. The project created the API Principles to provide common instructions and recommendations for API development by adapting the JRC API Framework into Finnish public administration (https://joinup.ec.europa.eu/collection/api4dt/news/api-framework-implemented-finland/; http://urn.fi/URN:ISBN:978-952-367-915-3). The Act on Information Management in Public Administration (906/2019, https://www.finlex.fi/fi/laki/kaannokset/2019/en20190906.pdf) includes sections of the disclosure of datasets via a technical interface both to the authorities and to other than authorities (Sec. 22 & 24).

The existing Information Policy sets open APIs as a goal for the public sector, because open APIs are seen as the most future-proof way and as an incentive to avoid future maintenance when distributing high-quality always up-to-date and real-time data in a systematic, machine-readable format. New business models and new combinations of skills, from different fields and branches of public and private sector, enabled by the open APIs are seen as additional incentives. Open APIs are also seen as one of the key enablers for future growth.";;;;15
6b;yes;"The measures regarding geo-spatial data have been listed into the national strategy concerning geo-spatial data https://geoforum.fi/wp-content/uploads/2022/01/Kansallinen-paikkatietostrategia-2022%E2%80%932025.pdf

RESPONSE: National strategy concerning geo-spatial data includes three programmes and nice focus-points with different measures (see examples below).

Focus-point 1.1. Carbon-neutral society
Measure: The geo-spatial data industry identifies key players in terms of the carbon neutrality goal and begins cooperation with them to map customer needs and solve customer-specific problems.
Measure: Public organisations in cooperation with companies ensure high-quality and
accessible national geo-spatial data. It supports climate work, increases
the quality of top research and promotes the use of location-based methods
to achieve carbon neutrality goals.

Focus-point 1.2. Urbanisation
Measure: Together, the construction and geo-spatial data industries create and develop a digital twin covering the entire urban environment, which serves all industries throughout the life cycle.

Focus-point 2.1. Ensuring the competence
Measure: The education administration adds the basic information about geo-spatial data to the teaching programs. Students should get a sufficient understanding of the professions and training places offered by the geo-spatial industry.";;For completeness, kindly describe briefly the measures here;;15
6c;no;;;;;0
6d;no;;;;;0
7;yes;"The information policy report 'Report on Ethical Information Policy in an Age of Artificial Intelligence' (https://vm.fi/en/information-policy-report) emphasizes equal access to data, while stressing the ethical development of artificial intelligence. Open data is explicitly mentioned as one of the strengths of Finland, with wide swathes of public sector data already open, and as one of the policy goals with advance access to data, and transferability and compatibility of data across the Single Digital Market. Open data is also inferred as one of the enablers for developing artificial intelligence based on open information and technologies, and as one of the future development potentials with further open data policies.

In line with the objectives of Prime Minister Marin's Government Programme 2019, the efforts to open up public information resources have continued, and the Ministry of Finance and Statistics Finland have jointly drew up a quality criteria that can facilitate the use of such resources (https://www.stat.fi/org/tiedon-laatukehikko/index_en.html). A recommendation of the Information Management Board related to the quality criteria is currently being prepared (https://www.lausuntopalvelu.fi/FI/Proposal/Participation?proposalId=59eadc66-f50a-426a-abab-6808e777b6de, in Finnish only).

One of the aims of the Act on Public Administration Information Management (906/2019, https://www.finlex.fi/en/laki/kaannokset/2019/en20190906.pdf) is to enable secure and efficient exploitation of the datasets of authorities. Thus that, an authority may attend to its tasks and provide its services to public administration clients successfully and in a qualitative manner, in compliance with good governance.

The Ministry of Finance’s project ‘Opening Up and Using Public Data’ (2020-2022) promoted wider and more effective use of public data throughout society (https://vm.fi/en/opening-up-and-using-public-data). The project enhanced the use and share of public data in order to support the data holders and publishers. As a part of the project, the operational model for data sharing was created to make public sector data available more systematically either as open data or for wider use than at present, primarily via APIs (https://www.avoindata.fi/en/operating-model). The operating model supports data sharing by describing the stages, obligations and recommendations that public administration actors should take account when planning any data opening actions. Also the resolution of the strategic aims on using and opening up data to make the policy goals more concrete and enhance their implementation were adopted at the government session on 17 March 2022 (https://julkaisut.valtioneuvosto.fi/bitstream/handle/10024/164023/VN_2022_33.pdf).";;;;15
8;yes;"The information policy report 'Report on Ethical Information Policy in an Age of Artificial Intelligence' (https://vm.fi/en/information-policy-report) covers both public and private sector, while emphasizing equal access to data and stressing the ethical development of artificial intelligence. Open data is inferred as one of the enablers for developing artificial intelligence based on open information and technologies, and as one of the future development potentials with further open data policies.

In accordance with the Prime Minister Marin's Government Programme 2019, the Government has continued resolutely the earlier efforts to open up public information resources for public and private sector use. The Ministry of Finance and Statistics Finland have jointly drew up quality criteria that can facilitate the use of such resources (https://www.stat.fi/org/tiedon-laatukehikko/index_en.html). A recommendation of the Information Management Board related to the quality criteria is currently being prepared (https://www.lausuntopalvelu.fi/FI/Proposal/Participation?proposalId=59eadc66-f50a-426a-abab-6808e777b6de).

The Ministry of Finance’s project ‘Opening Up and Using Public Data’ (2020-2022) promoted wider and more effective use of public data throughout society, both public and private sector, and strengthened and concretised these information policy and strategy goals (https://vm.fi/en/opening-up-and-using-public-data). The project enhanced the use and share of public data in order to support the data holders and publishers.";;;;15
9a;yes;"The mandate to describe and maintain a data inventory is a part of statutory task of maintaining the Information Management Model for the most of the public sector bodies since 2021. According to the Act on Information Management in Public Administration (906/2019, https://www.finlex.fi/fi/laki/kaannokset/2019/en20190906.pdf), each of public sector information management entity shall maintain an information management model, which defines and describes the information management in its operating environment. The Information Management Model is maintained to design and implement the management of services, consideration, and datasets; to implement the rights and restrictions relating to access to information; to decrease multiple collection of information; to implement the interoperability of information systems and information pools; and to maintain information security. The Ministry of Finance of Finland maintains the Public Sector Information Management Map, which describes the data resources to utilise and the procedures for accessing data from the data resources (https://www.exploreadministration.fi/information-management-map-of-public-administration/).

The Act on the Openness of Government Activities (621/1999, https://www.finlex.fi/en/laki/kaannokset/1999/en19990621) mandates the catalogues listing the data inventories to be published as open data. These catalogues give an indication on what each data or information repository holds, for example the City of Vantaa's catalogues of information systems (https://hri.fi/data/fi/dataset/vantaan-kaupungin-tietojarjestelmaluettelo). The dataset provides a list of all information systems in use at the city and information on system ownership, technical responsibility and a brief description of each information system.

The GDPR has also necessitated that all data providers review their data storages and identify personal data for the GDPR coverage, and as part of this review, build the necessary metadata to be able to properly catalogue and identify the data for each data repository.

To make the descriptive metadata of these models and lists better semantically interoperable, data holders and model maintainers, from both public and private sector, can utilise the Interoperability Platform (https://dvv.fi/en/interoperability-platform), a workbench and a set of tools, for defining and describing interoperable data content. The platform consists of glossaries, code sets and data models needed for data flows and in other areas of information management. The tools and the existing data specifications are available free of charge for terminology work, management of code sets, and data modelling. Data content producers are responsible for their own data specifications and their quality, and for keeping them up to date.";;;;15
9b;yes;"The Information Management Model includes both the open data and the data resources not available or possible to publish as open data. According to the Act on Information Management in Public Administration (906/2019, https://www.finlex.fi/fi/laki/kaannokset/2019/en20190906.pdf) each of public sector information management entity shall maintain an information management model, which defines and describes the information management in its operating environment. 

The catalogues listing the data inventories according the Act on the Openness of Government Activities (621/1999, https://www.finlex.fi/en/laki/kaannokset/1999/en19990621) includes information systems needed, whether the data included in them is open or not.";;;;10
10a;yes;N/A;"Kindy fill in the column ""Publications of HCD in machine-readable formats via APIs"" in the table below. This column was hidden in the original questionnaire. Sorry.";;;20
10b;yes, regular consultations;"The Ministry of Finance has convened a free-form working group (called HVD-network) on interested parties to support the transposition and implementation of the implementing act on high-value datasets. There is members from governmental organisations and agencies, municipalities as well as from academia involved to the group. So far, two webinars have been held with the group, and the next one has been scheduled for June 2023. More information about the implementation project is available https://vm.fi/hanke?tunnus=VM053:00/2020. The national open data portal, Opendata.fi, has an initial understanding of nationally prioritised high value datasets, that enable for example software developers to scale their service on a European level. The national portal has also an understanding of the high value categories and initial data sets formed with the key regional stakeholders, such as, the Helsinki Region Infoshare HRI (https://hri.fi/en_gb/) and the 6 largest cities of Finland. 

Discussion related to the high-value open data in Finland is ongoing in different formats and environments, for example in the Finnish Open Data Ecosystem Facebook group (https://www.facebook.com/groups/102381085627). The transposition of the Open Data Directive's implementation acts will provide further guidelines. The project on Opening Up and Using Public Data has also created a model to support data prioritisation process (BRC Assessment Tool https://www.avoindata.fi/en/operating-model). At the local level, there is social media groups for local discussion, for example in the Jyväskylä region (https://www.facebook.com/groups/opendatajkl), Pori (https://www.facebook.com/groups/opendatapori), Tampere (https://www.facebook.com/groups/opendatatre) and Turku (https://www.facebook.com/groups/opendatatku).

On local level, for example the Helsinki Region Infoshare HRI carries out regular consultations with data providers. The measures are planned as a part of the annual working programme, see for example year 2022 Chapter 2.7. pages 20-24, https://www.hel.fi/static/hel2/tietokeskus/data/dokumentit/HRI_toiminta_ja_taloussuunnitelma_2022.pdf, in Finnish only. It is possible to suggest open data needs to the HRI (https://hri.fi/en_gb/new-data-request/) and ask them to open data that the development community considers valuable. The HRI also regularly asks for suggestions to open useful data in developer meetings, annual user survey and in their social media channels. All larger cities have their channels to collect suggestions about datasets to open, for example the city of Oulu: https://data.ouka.fi/fi/uusi-datatoive/ and Tampere https://data.tampere.fi/fi/uusi-datatoive/.";;;;10
10c;yes;There have been informal discussions about denoting HVDs as such in metadata, however there is the question of whether the metadata should be aligned somehow on the national level and if so, who would steer the alignment and what means would be used to do it, since the implementing regulation does not specify such a metadata requirement.;;;;15
11a;yes;N/A;;;;15
11a.1;Yes;The objectives have been included into  the Strategy for Public Governance Renewal (https://julkaisut.valtioneuvosto.fi/handle/10024/162573) and the Climate and Environmental Strategy for the ICT Sector (https://julkaisut.valtioneuvosto.fi/handle/10024/162912). Both of them define the open data policies and intiatives in Finland.;;;0;
11a.2;Yes;The objectives have been included into the Strategy for Public Governance Renewal (https://julkaisut.valtioneuvosto.fi/handle/10024/162573) which defines the open data policies and intiatives in Finland.;;;0;
11a.3;Yes;The objectives have been included into the Strategy for Public Governance Renewal (https://julkaisut.valtioneuvosto.fi/handle/10024/162573) which defines the open data policies and intiatives in Finland.;;;0;
11a.4;Yes;The objectives have been included into the Strategy for Public Governance Renewal (https://julkaisut.valtioneuvosto.fi/handle/10024/162573) which defines the open data policies and intiatives in Finland.;;;0;
11a.5;Yes;The objectives have been included into the Strategy for Public Governance Renewal (https://julkaisut.valtioneuvosto.fi/handle/10024/162573) which defines the open data policies and intiatives in Finland.;;;0;
11a.6;Yes;The objectives have been included into the Strategy for Public Governance Renewal (https://julkaisut.valtioneuvosto.fi/handle/10024/162573) which defines the open data policies and intiatives in Finland.;;;0;
11b;no;;;;;N/A
D1.2;;;;;;165
12;yes;"There is not a specific open data governance model available for governmental level. Nor is there any common model for participation or inclusiveness for or of open data holders and distributers. Instead, there is several models and processes available for public sector bodies in all levels to participate stakeholders. The Act on Information Management in Public Administration (906/2019, https://www.finlex.fi/fi/laki/kaannokset/2019/en20190906.pdf) creates a common governance model and instruments to steer, encourage and support public administration's information management including open data. A specific open data governance model is not included in the act. Thus, open data is considered to be an integrated part of any organisation’s or information management entity’s work flow or data resources. Some of the solutions have been described in the operational model of data sharing https://www.avoindata.fi/en/operating-model.

As part of the continuity of the implementation of the Ministry of Finance's 'Opening up and using public data' project, Statistics Finland maintains a cooperation network related to data quality. The network brings together parties working with data quality, shares and increases competence, and develops the quality of data and its descriptions together (https://www.stat.fi/org/tiedon-laatukehikko/tiedon-laadun-yhteistyoverkosto.html). In addition, the Digital and Population Data Services Agency maintains a cooperation network related to API development. The network will meet approximately eight times in 2023 (https://www.avoindata.fi/fi/rajapintaperiaatteet/verkosto). 

The national open data portal Opendata.fi does not have a formal body of governance set up. Its governance and budgeting is arranged as a part of the Digital and Population Data Services Agency’s governance processes and budgeting. The portal team regularly consults and shares development roadmaps, synchronizes development, and agrees mutual approaches on for example harvesting, data archiving and expiration, data sets of high value, with key stakeholders like Helsinki Region Infoshare HRI.fi and the six largest cities of Finland. These quarterly talks are cooperative rather than directive in their nature. Opendata.fi and hri.fi portals also receives community feedback on portal development plans through hackathons and events.
Helsinki Region Infoshare service and Lounaistieto service organize events which gather different open data stakeholders to participate (https://hri.fi/fi/ohjeet/datan-hyodyntajalle/kehittajayhteistyo/).

At the local level, participation channel is easily find in different social media channels, for example in different social media groups for local discussion, in the Helsinki Region (https://www.facebook.com/groups/1415745085336451), in the Jyväskylä region (https://www.facebook.com/groups/opendatajkl), the Pori region (https://www.facebook.com/groups/opendatapori) , the Tampere region (https://www.facebook.com/groups/opendatatre), and the Turku region (https://www.facebook.com/groups/opendatatku).";;;;30
13;hybrid;"Open data governance in the public administration is arranged as a part of common information management governance. The Act on Information Management in Public Administration (906/2019, https://www.finlex.fi/fi/laki/kaannokset/2019/en20190906.pdf) creates a common governance model and instruments to steer, encourage and support public administration's information management including open data. A specific open data governance model is not included in the act. Thus, open data is considered to be an integrated part of any organisation’s or information management entity’s work flow or data resources. 

Governance of publishing data is out of the act’s scope and publishing processes are regulated, among other statutes, by the Openness of Government Activities Act (621/1999 with amendments, https://www.finlex.fi/en/laki/kaannokset/1999/en19990621). It provides for the general right to access any official document, including electronic records, in the public domain held by public authorities and private bodies that exercise public authority. Restrictions apply to non-official documents, documents relating to foreign affairs, criminal investigations, police matters, information concerning military intelligence and the armed forces, as well as confidential business activities.

The roles and tasks of self-governance takes place naturally on the various levels of public administration and public sector activities. When it comes to the municipalities, they enjoy wide autonomy secured by the law. One of the challenges of this approach is total 309 muncipalities with local governments, majority having a population of less than 20,000 inhabitants.

The national open data portal, Opendata.fi, focuses on guidance and assistance of data providers rather than trying to carry out or organise the various efforts to open data.";;;;N/A
14;yes, some initiatives;"The national level support is mainly funding different open data activities, user and developer groups and data opening initiatives. The funding is granted by different ministries or governmental agencies according their tasks. Recent open data initiatives implemented with governmental funding are for example the Finnish Biodiversity Info Facility which supports open data initiatives in different levels and groups, (see supportive measures such as discussion forum https://foorumi.laji.fi/, in Finnish only), citizen science support (https://laji.fi/en/about/76, in Finnish only), or general guidance to deliver or use datasets (https://laji.fi/en/save-observations and https://laji.fi/en/observation);or the reporting mechanism and portal for the financial information of municipalities as open data (https://www.exploreadministration.fi/municipalities/). The open data policies and initiatives of universities such as univesity level open data policies (for example https://www.hamk.fi/tutkimus/avoin-data/, https://www.utu.fi/fi/tutkimus/avoin-tiede/aineistot) are supported by the National Open Science and Reseach Coordination iwth its Secretariat (https://avointiede.fi/en/coordination) as a part of open science.";;;;10
15;few public bodies;The Statistic Finland organises the Datamenestyjät Competition (the Data Success Competition in English). The purpose of the competition is to promote the utilization of information and support the development of society, which is based on reliable information (more information about the competitin in Finnish https://www.stat.fi/tup/datamenestyjat/index.html and the 2021 competition https://www.stat.fi/datamenestyjat-2021). Helsinki Region Infoshare (hri.fi) is an open data service and portal owned by the cities of Helsinki, Espoo, Vantaa and Kauniainen.;;;;5
16;yes;"The governance structure and the operating models used and public the availability of them used vary depending on the public sector body or the open data publisher. Some of these solutions have been described in the operational model of data sharing https://www.avoindata.fi/fi/toimintamalli/2-motivointi-ja-organisointi. Some sector specific operating models are being and have been rewritten due different dataspace intiatives such as The Rulebook of the Mobility Data Ecosystem published in May 2022 (https://www.fintraffic.fi/fi/saantokirja, in Finnish).

Regading the goverance structure and the operating models of the national open data portal, opendata.fi, the governance model and structure, as well as performance reports, of the Digital and Population Data Services Agency are available in the agency’s website in Finnish and English (https://dvv.fi/suunnittelun-ja-seurannan-asiakirjat).

The national portals governance towards its data providers, data holders and portal’s customers is based on cooperation via regular meetings. Some agendas are available online in advance, for example towards the community at large. The stakeholder meeting agendas with data owners on local or regional level, including action points and follow-ups, are managed primarily in emails and Outlook calendar invitations and in documents shared between Opendata.fi and regional stakeholders.";;;;20
17a;yes;At the local level, for example at the Helsinki region: https://hri.fi/en_gb/hri-service/what-is-hri/operational-areas/ and https://hri.fi/fi/hri-palvelu/mika-hri/ohjausryhma/;;;;20
17b;yes;The steering group for developing the operating model for data sharing and the public administration API principles consists both the staff from the Ministry of Finance and the staff from the Digital and Population Data Services Agency working with the open data issues. The steering group has regular meetings five times a year. Screenshots of the calendar invitations are included.;;;;20
18;yes;The governance model of the national open data portal does not include regular appointments of official roles of civil service dedicated to the open data. The regular appointments, which can be dedicated to those civil servants as well, are organised in regional administrative level and with the largest cities dedicated civil servants. The cities of Helsinki Metropolitan Area have a joint service (Helsinki Region Infoshare HRI, hri.fi) and several other municipalities have their own dedicated open data officers that assist in and ensure that their respective cities open their data. These officers are also the primary contact points for Opendata.fi stakeholder collaboration. With governmental agencies’ chief data officers or open data officers there is not regularly appointment schedules.;;;;20
19;yes;We have regular (about 4-5 times a year) national open data meetings between national open data team, cities and other open data office. About the goals and frequency of regular meetings between national data team and different open data offices, see for exampe the annual working plan of the Helsinki Region Inforshare HRI for 2022 pages 21 and 22,  https://www.hel.fi/static/hel2/tietokeskus/data/dokumentit/HRI_toiminta_ja_taloussuunnitelma_2022.pdf, in Finnish only.;;;;20
20;yes;"The Digital and Population Data Services Agency with its open data team and national open data portal, opendata.fi, conducts active information exchange with the active players and data owners in the field. And on the regional level, there is different networks and groups sharing information and experiences: The Regional Council of Southwest Finland’s facilitated regional Open Data Network (Avoimen tiedon verkosto, https://varsinais-suomi.fi/kumppanuusfoorumi/kumppanuusfoorumi/ihmiset-ja-yhteisot/avointieto/; https://www.lounaistieto.fi/aluetietofoorumin-2023-teemana-paikkatieto-ja-terveys/; https://www.lounaistieto.fi/category/ajankohtaista/tapahtumat/, in Finnish only) as an example.

Helsinki Region Infoshare arranges regularly meetups / events with open data re-users (https://hri.fi/fi/ohjeet/datan-hyodyntajalle/kehittajayhteistyo/).";;;;20
D1.3;;;;;;167
21;yes;On the municipal level, the six largest cities all have their own roadmaps and data publication plans. These are shared and discussed in regular meeting between the 6 largest cities and Opendata.fi. The Helsinki Region Infoshare HRI roadmap covers the data publication plans of the Cities of Helsinki Metropolitan Area: https://hri.fi/en_gb/roadmap/ or in Finnish: https://hri.fi/fi/tyon-alla/, City of Tampere: https://data.tampere.fi/en_gb/roadmap/. In universities opening up research data is seen as a continuos process with guides, rule books  and supportive processes (for example University of Tampere https://research.tuni.fi/researchdata/news/sharing-research-data-supports-sustainable-development/ and guidance https://research.tuni.fi/researchdata/);;;;20
22a;yes;"The data opening plans, quite often only high level plans, are shared and discussed between and among opendata.fi users. And in the municipal level in different regional networks such as between the six biggest cities in Finland (https://docs.google.com/document/d/1P-eCz0i-sOLqLjhVqG3QMUgJFbj5hTAVPfMvjZs-Bns/edit#). Within univesities the implementation is monitored by organisation themself or by The National Open Science and Research Coordination as a part of the Open Science Monitoring (for example https://avointiede.fi/fi/ajankohtaista/avott-seurannan-aineisto-julkaistu). 

RESPONSE TO THE REVIEW: In addition to the above, there is no more detailed process or mechanism to monitor the implementations of public sector organisations' data strategies at the government or agency level. Of course, the organisations may have their own monitoring processes as mentioned above. The link (Open Science Monitoring) has been corrected.";Even though these plans are typically only high-level ones, is there a process to ensure their implementation/or to monitor the progress made by public sector bodies or other organsiaions? (Please note, the link https://avointiede.fi/fi/ajankohtaista/avott-seurannan-aineisto-julkaistus does not work).;;;15
22b;unsatisfactory;The level of implementation is not uniform and the sector and data-specific differences are considerable.;;;;N/A
23a;yes;The criteria for charges payable to governmental public sector actors are confirmed by decree, and the criteria are revised annually.;;;;15
23b;the majority of datasets;N/A;;;;12
23c;no change;N/A;;;;5
24a;N/A;"Russia's invasion of Ukraine and the change in the global political situation have also been reflected in open data issues in Finland. Open data sets of Finnish municipalities, e.g. infrastructure related data, have been searched from Russia and its partner countries. These security concerns threaten to reduce the enthusiasm of municipalities and other actors to open up information. Situation also increases general expectations for influencing legislative drafting, especially revision of the Directive establishing an infrastructure for spatial information in the EU (INSPIRE).

At the moment, there is a really active phase going on in terms of EU legislation regarding digitization and data management. The amount of regulation and its difficult interpretation may cause challenges especially for small actors and possibly also affect the willingness and resources to open data.

A new government is currently being assembled in Finland after the April 2023 parliament elections. The role and possible priorities of open data in the new Government Programme are not yet clear.";;;;N/A
24b;yes;Security concerns related to open data have been discussed by the Security Committee (https://turvallisuuskomitea.fi/en/security-committee/), which has assigned the Ministry of Finance and the Ministry of Transport and Communications to investigate the matter by the Committee's meeting in the end of May 2023. The matter will also be discussed as part of the implementation of the regulation on high-value datasets.;;;;10
25a;yes;"The national open data portal’s, Opendata.fi, processes include regular consultations with regional stakeholders on issues like what data is going to be opened next, on shared data models, harvesting, and data redundancy policies. 

The national portal team and regional stakeholders also cooperate on portal feature development, to maximise re-use of features and minimize the overlapping use of development resources, and to agree what regional apps and implementations are showcased also on the national portal. Based on these regional operator experiences, the aim is to expand this cooperative approach also to selected data owners on the governmental agency level. Locally e.g. Helsinki Region Infoshare assists data opening in Helsinki region.";;;;15
