ID;Answer;Justification;Reviewer 1 Comments;Reviewer 2 Comments;Mark Question;Score
10b;yes, other measures;Activities to identify all public authorities that have high-value data sets. Preparation activities for the creation of a new Open Data Policy and the associated Action Plan, which will contain measures related to the opening of high-value data sets;;;;5
10c;No;"We started activities drafting new Open Data Policy and the associated Action Plan, which will contain measures related to the opening of high-value data sets
Response to reviewer: please change our answer to NO";Doesn't answer the question;;;0
11a;no;N/A;;;;0
11a.1;No;;;;0;
11a.2;No;;;;0;
11a.3;No;;;;0;
11a.4;No;;;;0;
11a.5;No;;;;0;
11a.6;No;;;;0;
11b;no;;;;;N/A
D1.2;;;;;;120
12;yes;The current Open Data Policy envisages the establishment of coordination body, composed of the representatives of the Central State Office for Development of Digital Society, Government Office for NGO’s and the Office of Information Commissioner. In addition, the Action Plan for the implementation of the Open Data Policy envisages the establishment of the National network for Open Data, which will include the representatives of the relevant central state administration bodies, civil society, local self-government associations, private sector, academic community and media. After creating the new Policy, we also plan to include a wide range of participants;;;;30
13;hybrid;"Local/regional bodies have autonomy in open data publishing. We are coordinated at multiple level (both national and regional). 
Response to reviewer: OK";Missing explanation, can we use the same as last year (copied into column D already)?;;;N/A
14;yes, most initiatives;"Amendments to the RAIA (""Official Gazette"", No. 69/22) which entered into force in June 2022 foresees the establishment and maintenance of special thematic portals that enable the reuse of special types of data sets, especially when it comes to priority, high-value data sets and data sets of libraries, museums and archives, research data as well as portals established by local and regional self-government units independently or jointly. The state administration body responsible for the development of the digital society keeps records of the this open data portals. Public authorities are obliged to inform the state administration body responsible for the development of the digital society about the establishment of the portal within 30 days.
https://sredisnjikatalogrh.gov.hr/cadial/searchdoc.php?action=search&lang=hr&query=%22zakon+o+pravu+na+pristup+informacijama%22&searchText=on&searchTitle=on&resultdetails=basic&annotate=on&bid=F4NtHfvX0ieov0dK%2fqFcuw%3d%3d
OpenCity portal combines smart solutions to increase the transparency and openness of cities, municipalities and counties in Croatia.

Any local unit that has clearly opened the information to its citizens can report their solution and find a place on the openCity portal. To illustrate the power of graphically presented information, basic budget visualizations were developed for all cities and municipalities.

Among the participants, those local units that took a step further, joined the project and raised the bar of transparency were especially highlighted:
https://www.opencity.hr/";;;;15
15;the majority of public bodies;;;;;15
16;no;;;;;0
17a;no;;;;;0
17b;yes;"The regular exchange of knowledge and experience between the national open data team and the team maintaining the national portal exists through the development of a new open data policy that is currently underway.

A team of people working on the open data Portal and the open data team participating in the project of upgrading the open data Portal participate in the coordination. https://pristupinfo.hr/ponovna-uporaba-podataka-i-otvoreni-podaci/  ";;;;20
18;yes;The Article 13. of the Right to Access to Information Act stipulates the obligation of the public authorities (i.e. public sector bodies) to appoint the information officer. Information officers are in charge for regular publication of data and handling individual requests for information and request for re-use, as well as for improvement of the processes regarding management, classification, protection and publication of data related to the work of public authorities;;;;20
19;No;"There are professional educations for information officers which are held several times a year.
https://dsju.hr/workshop-details/3429
Response to reviewer: please change our answer to NO";;This response is more appropriate for Q20 (and is indeed a duplicate). Is there an exchange between the open data team and the information officers;;0
20;yes;"There are professional educations for information officers which are held several times a year.
https://dsju.hr/workshop-details/3429";;;;20
D1.3;;;;;;152
21;yes;"Data disclosure plans exist at the level of all public authorities.

Regardless of the nature of the dataset, or even if there are legal restrictions, the authorities are obliged to publish a list of registers and databases under their jurisdiction (asset list), together with metadata and information on how to access or reuse them. (e.g. open data, partially open, accessible only to a specific circle of delegates, etc.). https://pristupinfo.hr/djelokrug/otvoreni-podaci-povjerenika-za-informiranje/";;;;20
22a;yes;"Public authorities' obligation to provide the information shall, however, also include the obligation to disclose a specific set and type of information and to own initiative, without any request being made by the beneficiary. That obligation is laid down in Article 10. Of the Act on the right of access to information (NN 25/13, 85/10, 69/22; hereinafter: the Act), but also numerous other laws and by-laws or good practices in respect of particular species information, namely documents (e.g. in relation to budget, public procurement, environmental protection, spatial planning, economy, etc.). In other words, the right of access to information is exercised on reactive (by applying to a public authority) and proactive, so that public authorities provide citizens with continuous, targeted and timely access to their information
publication on official websites and portals, in an easily searchable and machine-readable manner readable form. https://www.pristupinfo.hr/wp-content/uploads/2018/10/Uputa-za-proaktivnu-objavu-informacija-Povjerenika-za-informiranje-2-1.pdf?x57830 
Response to reviewer: In accordance with the provisions of the Law on the Right to Access to Information, the Information Commissioner submits to the Croatian Parliament every year a Report on the Implementation of the Act on the Right to Access to Information. The report includes the status and activities related to the obligation to publish open data by public authorities";Doesn't describe a process;;;15
22b;neutral;We have included all stakeholders that are relevent.      ;;;;N/A
23a;yes;"The Croatian Government has brought the Decree on the costs of re-use of information (Official Gazette 87/18 - link https://sredisnjikatalogrh.gov.hr/cadial/searchdoc.php?action=search&lang=hr&query=UREDBU++O+TRO%C5%A0KOVIMA+PONOVNE+UPORABE+INFORMACIJA&searchText=on&searchTitle=on&resultdetails=basic&bid=3kuVVALodpdMZo6opqAe9Q%3d%3d&annotate=on), which establishes the manner and criteria for calculating the reimbursement of re-use costs, eligible costs to be taken into account in determining the price list and calculation of reimbursement, and conducting an annual audit of the method of calculating reimbursement. The assessment of the charging the data is conducted though the  annual reports on the implementation of the RAIA, which public authorities are submitting to Information Commissioner, as sipulated by Art. 60. Para. 2 of RAIA.
Response to reviewer: https://sredisnjikatalogrh.gov.hr/cadial/searchdoc.php?action=search&lang=hr&query=UREDBU++O+TRO%C5%A0KOVIMA+PONOVNE+UPORABE+INFORMACIJA&searchText=on&searchTitle=on&resultdetails=basic&bid=3kuVVALodpdMZo6opqAe9Q%3d%3d&annotate=on
http://digarhiv.gov.hr/arhiva/263/186382/narodne-novine.nn.hr/clanci/sluzbeni/full/2018_09_87_1706.html
https://narodne-novine.nn.hr/clanci/sluzbeni/2018_09_87_1706.html";Link is not working;;;15
23b;the majority of datasets;N/A;;;;12
23c;increased, or already all datasets;N/A;;;;10
24a;N/A;"1. The large number of public authorities still do not fully recognize the necessity of proactive publication of data for re-use and are generally hesitant to opening of the data they produce (""data hugging"") 
2. The general public is  not fully aware of the potentials of public sector data and consequently rarely submit re-use requests to public authorities when data is not published
3. The general public doesn't fully understand the concept of open data and benefits it can bring";;;;N/A
24b;yes;We have started the activities of creating a new Open Data Policy with the corresponding Action Plan. Special emphasis in the creation of the action plan should be placed on public authorities that have high-value data sets. A new education is being prepared at the State School for Public Administration, which will be intended for public servants, and which will focus on the legal obligation of bodies to publish open data on the Open Data Portal and the technical part related to the publication on the Portal.;;;;10
25a;yes;"1) The Central State Office for the Development of the Digital Society has a department that provides support to authorities when publishing their open data on the Open data Portal.
2) The Information Commissioner holds training sessions on open data and the obligations of public sector bodies to publish open data.
3) In the ongoing ""Open Data"" project (Adjustment of Information Systems of Public Sector Bodies to Open Data Portal), the financial resources for at least 8 institutions are available for the improvement of their information systems for the automated publication of data sets in open formats, as well as their preparation for the automatic publication on the national Open Data Portal. The Central State Office for the Development of the Digital Society will carry out a procurement procedure in which they will upgrade the body's databases in order to easier publish the open data on the Open Data Portal.";;;;15
25b;No;"The objective of the new Directive is to increase the socio-economic potential of public sector information, for example by making it more easily accessible for innovative start-ups and SMEs, increasing the delivery of dynamic data and data sets with a particularly high economic impact, promoting competition and transparency in the information market. In the ongoing ""Open Data"" project (Adjustment of Information Systems of Public Sector Bodies to Open Data Portal), the financial resources for at least 8 institutions are available for the improvement of their information systems for the automated publication of data sets in open formats, as well as their preparation for the automatic publication on the national Open Data Portal.
Response to reviewer: we change the answer to NO";;"Please elaborate on the activities being performed to ""increasing the delivery of dynamic data and data sets with a particularly high economic impact""";;0
25c;yes;"Yes, State Geodetic Office is included in the ""Open Data"" project and are among 8 institutions that will use financial resources  for improvement of their information systems for the automated publication of data sets in open formats.";;;;10
25d;no;;;;;0
26a;yes;"Open data education for civil servant is organized by Information Commissioner in State School for Public Administration.
https://dsju.hr/workshop-details/3410
Also, there is an e-learning course on the Open data portal https://mo-data.gov.hr/.
Response to reviewer: the answr is the same as the year before. In 2022, educations were held in 4 sessions during the year.";"Please provide more information

See description of last year:
""In cooperation with the State School for Public Administration, the Information Commissioner has developed online training courses for public authorities on open data and re-use, which is ncluded in the training plan of State School for Public Administration. The online course is primarily aimed at  information officers the officers in charge of maintaining databases and registers and for officers in charge of preparing and publishing data on the official website of public authorities (eg IT specialists, developers, people in charge of maintaining and content of the website).  Through the course the participants are introduced to the concepts of reuse and open data, relevant legal provisions and obligations of public authorities in relation to data reuse and open data, as well as to practical solutions to ensure data openness.Online course consists of four teaching units, which contain educational materials in the form of lessons and repetition questions. So far, seven course cycles were  held and 196 participants  completed the courses.

In addition, The Infomation Commisioner regularly organizes webinars on open data and re-use of public sector information targeted primarily to information officers. During 2021, three webinars were delivered, which were attended by 97 participants.""";;;15
26b;yes;The trainings held by State School of Public Administration are certified and formally recognised as professional development training within the public bodies. The certifications are provided by State School of Public Administration as a proof of successful completion of the training course. ;;;;10
27a;yes, >9;"https://rdd.gov.hr/vijesti/pobjednici-datathona-napravili-it-rjesenja-za-promociju-otvorenih-podataka-i-osvojili-vrijedne-nagrade/2048 The aim of the event was to create an almost IT solution or develop an IT idea for an information-based solution that will enable better promotion and visualisation of open data. The proposed solutions developed under the Datathon must promote the use of open public sector data, in particular those published on national/regional open data portals, and present a potential contribution to one of the four thematic areas: socially, politically, environmentally or economically. Student teams presented the proposed solutions using open data and open source software and technologies such as artificial intelligence, Internet of things (Internet of things), augmented reality (Augmented reality), big data (big data), blockchain (blockchain) or similar. Colleagues (OpenNovations, The Netherlands ) who participated write that they are hoping and are locating forward to hopefully turning this into a recurring collaboration.
Response to reviewer: 
Hackathon organized by the Faculty of Organization and Informatics
https://cpsrk.foi.hr/novosti/aktivnosti/foi-i-24-sata-organiziraju-hackathon/
https://hackathon.24sata.hr/
Hackathon organized by riteh web team, Faculty of Engineering, University of Rijeka
https://www.inf.uniri.hr/znanstveni-i-strucni-rad/predavanja-i-radionice/student-class/1029-student-class-rihack-hackathon-u-organizaciji-riteh-web-teama";Only one event explained?;;;20
27b;a mix of the above;"Civil society organizations: https://www.dorscluc.org/
GONG - https://gong.hr/en/
Code for Croatia - https://codeforcroatia.org/";;;;N/A
D2;;;;;;195
D2.1;;;;;;105
28;yes;"Right of Access to Information Act (NN 25/13, 85/15, 69/22) defines re-use as the use of the public authority information by natural persons or legal entities, for commercial or non-commercial purposes different from the original purpose
within the public purpose for which this information was created, and which is realised within the frame of the law or other scope prescribed by the regulations, or business that is generally considered a public affair. The exchange of information among public authorities in order to perform tasks within their scope is not considered re-use.
http://digarhiv.gov.hr/arhiva/1912/162307/FOI_Act-ENG_Version.pdf";;;;10
29;Yes, there is a strong focus;Launching technically and functional upgraded Open Data Portal of the Republic of Croatia in May 2021 has increased the quantity of publishers and open data on the Portal, as well as re-users (https://data.gov.hr/hr/ga-statistics-report). Improved functionalities on the Portal indirectly encourage the production of innovative non-commercial and commercial applications, more intensive cooperation between the private and civil sectors, particularly in applying information technology, and improve electronic public services and the transparency of public administration.;;;;15
30;No;"Google Analytics on national open data portal data.gov.hr
Response to reviewer: we change the answer to NO";Please provide more information and URL;;;0
31;no ;;;;;0
32;Yes;"Response to reviewer: we change the answer to Yes
In Annex I of Directive (EU) 2019/1024, the topics of high-value data sets are determined by specifying six thematic categories of data:
1. geospatial data https://www.geohrvatska.hr/  - The GeoHrvatska browser was developed by the State Geodetic Administration in cooperation with the entities of the National Infrastructure for Spatial Data (NIPP), in order to bring the spatial data of the NIPP closer to citizens. In a simple, mobile and intuitive way, GeoHrvatska allows the user to use the official spatial data of NIPP subjects, i.e. the public authorities of the Republic of Croatia, and with the help of their location, get to know and explore the space that surrounds them. The browser consolidates and visualizes spatial data of NIPP subjects, distributed in six thematic areas: Quality of the environment, Land, Nature around me, Free time, Protected areas and Pollution in the vicinity.
2. Earth observation and environment - https://mingor.gov.hr/otvoreni-podaci/8611 
 3. meteorological data - https://meteo.hr/proizvodi.php?section=podaci&param=xml_korisnici 
https://meteo.hr/proizvodi.php?section=podaci&param=kvaliteta_zraka 
 4. statistical data https://podaci.dzs.hr/ 
 5. trading companies and ownership of trading companies https://www.sukobinteresa.hr/hr/registar-trgovackih-drustava-u-vlasnistvu-drzave 
 6. mobility https://www.mobilnost.hr/hr/sadrzaj/info-kutak/pristup-informacijama/portal-otvorenih-podataka/";"Last year a new methodology was adopted?

Last year's answer:
This process is in place for the first time in Coratia. An ex-ante impact analysis will be carried out for 8 selected institutions, and when we get the first result we will calibrate our methodology according to that experience. Our plan is to carry out ex-post impact analysis approximately one year after the new data publication solution for these bodies is implemented.
For other bodies, an ex-post analysis conduction is still in consideration within our office.";;;15
33;yes;"Central State Office for the Development of Digital Society implemented project “Adjustment of Information Systems of Public Sector Bodies to Open Data Portal” in the frame of The European Social Fund and there is a methodology in place that defines the impact of the public bodies open data:
https://rdd.gov.hr/eu-projekti/prilagodba-informacijskih-sustava-tijela-javnog-sektora-portalu-otvorenih-podataka-open-data/provedba-projekta/1445";;;;20
34;yes;"The ex-post index of the influence of the set of open data is a measure of the realized influence of the set of open data in solving the problem area. Due to its complexity and all the variables involved, the construction of the impact index of the open data set is built according to four categories:
- Economic impact,
- Social impact,
- Political influence,
- Environmental impact.
At the same time, it is important to emphasize that the construction of the ex-post index of influence of the set of open data additionally includes a fifth category - the index of use. Usage index - which is constructed based on the download rate, referencing rate, rating of the usefulness of the data set by the user and the up-to-dateness of the data set.

1) Total impact index value of open data set (A)
2) Economic Impact Index (B)
3) Social Impact Index (C)
4) Political Influence Index (D)
5) Environmental Impact Index (E)
6) Usage Index (F) - Ex-post
Where A = B + C + D + E + F

B) The economic impact index is constructed based on scores on questions divided into three categories:
1. Macroeconomic impact,
2. Microeconomic and sectoral impact, and
3. Impact on the public sector.
C) The social impact index is constructed based on three categories:
1. housing,
2. inclusion of marginalized social groups, i
3. reduction of social inequalities.
D) The political influence index of the open data set is constructed based on the following categories:
1. transparency and responsibility,
2. effectiveness,
3. efficiency, i
4. decision making.
E) The environmental impact index is constructed based on the four selected most important environmental impact categories
1. Water and/or air quality,
2. Management/management of waste,
3. Environmentally friendly transport, and
4. Noise level
F) The usage index is used exclusively in the construction of the ex-post index of the influence of the set of open data after a minimum of one year has passed since the publication of the data set.
The usage index consists of:
1. download rates,
2. referencing rates,
3. evaluations of the usefulness of the data set by users i
4. assessments of the up-to-dateness of the data set based on the up-to-date report,";;;;30
35;no;;;;;0
36;yes;"https://www.dorscluc.org/  At the Faculty of Electrical Engineering and computing in Zagreb, organized by the Central State Office for the Development of Digital Society, as part of the project “adaptation of information systems of public sector bodies to open data Portal (open data)”, a Datathon was held in which eight student teams participated with nine conceptual solutions from the social, political, environmental and economic field. Innovative IT solutions presented on datathon enable better promotion and visualization of open data. 
https://rdd.gov.hr/vijesti/pobjednici-datathona-napravili-it-rjesenja-za-promociju-otvorenih-podataka-i-osvojili-vrijedne-nagrade/2048 Thus, the academic community, civil society and the Government's Central Office for the Development of Digital Society participated.";;;;15
D2.2;;;;;;0
37;I don't know;N/A;;;;0
37.1;No;;;;0;
37.2;No;;;;0;
37.3;No;;;;;
37.4;No;;;;0;
37.5;No;;;;0;
38;I don't know;N/A;;;;0
38.1;No;;;;0;
38.2;No;;;;0;
38.3;No;;;;0;
39a;I don't know;;;;;0
39b;I don't know;;;;;0
D2.3;;;;;;90
D2.3a;;;;;;45
40;I don't know;;;;;0
41;yes;One of the examples of greater effectiveness is the e-Citizens open data publication. Journalists are often asking for the statistical data about e-Citizens system which is a bundle of electronic services for the citizens. The Central State Office for development of digital society is publishing the data about the number of users in the system, which services are most frequently used, which credentials are most used ones, etc. The dataset are available here: https://data.gov.hr/ckan/dataset/e-gradjani-statistika;;This example mainly seems to be examples of relevant datasets. However, spending less time responding to journalist requests can be considered an impact on government efficiency.;;15
42;yes;"""Transparency
The portal of Commission for Prevention of the Conflict of Interests maintains four publicly available registers: The Register of central state, regional, local and judicial officials, (https://www.sukobinteresa.hr/hr/registar-duznosnika) and Register of senior civil servants appointed by Croatian Government (https://www.sukobinteresa.hr/hr/registar-sluzbenika) contains data of all persons which are (according to the Law on Prevention of Conflicts of Interests) obliged to submit the report on their financial assets and liabilities at the time of taking over and ceasing their functions. Portal also contains Register of institutions and non-budgetary funds of special state interest (https://www.sukobinteresa.hr/hr/registar-ustanova-i-izvanproracunskih-fondova), as well as Register of legal entities under limitations for doing business with certain public authorities due to their connection with the officials and their family members (https://www.sukobinteresa.hr/hr/registar-poslovnih-subjekata). All the registers are searchable, updated in real time and available for download in open (.xls) format. 
The website of the State Electoral Commission (https://www.izbori.hr/arhiva-izbora/#/app/home) contains data on all elections held in Croatia since 1990 (parliamentary, presidential, local and regional, election for minority councils, election for EU Parliament) and referenda, allowing for filtering, sorting and visualisation of results (either by electoral units, local and self-government units or single electoral place) and possibility to download dana in open (.csv and .xls) format.
The Electronic advertisement of public procurement (eojn.nn.hr) is portal which contains information on all closed, ongoing and planned public procurements / tenders of all public administration bodies, public  procurement plans, preliminary counselling and register of all contracts, including site-wide search engine and possibility to download the data in open (.xml)  format.

Accountability 
A recent application of the Association of Croatian Counties (regional level, includes 20 counties) called Open Budget enables visualisation of budget spending at regional level, using relevant criteria (sector, type, etc.). It ensures that budget data are available in unified manner, open format and visualised per different criteria. The application uses open data on spending at the county level, allowing for comparison, analysis and ensuring transparency and accountability:
http://hrvzz.hr/otvoreni_proracun/

The project has drawn attention of local governments so the Association of Cities and Association of Municipalities who are planning to incentivise their members to create similar applications, and allow extraction of open budget and financial data.
""";;"The examples provided under ""Transparency"" are examples of relevant datasets and not reuse cases. The example under ""Accountablity"" seems to be a reuse case.";;15
43;yes;Data of the State Bureau of Statistics, the Ministry of Health, the Ministry of Science and Education, the Croatian Employment Service, the Ministry of Finance etc. are generally used in drafting national strategic documents as well as legal proposals (possible examples: curriculum, pension reform ...).;;;;15
44;I don't know;;;;;0
D2.3b;;;;;;15
45;No;Response to reviewer: we change the answer to NO;According to last years answer, there was a project planned in 2023?;;;0
46;I don't know;;;;;0
47;No;"There is an information system of spatial planning of Croatia developed by Ministry of Physical Planning, Construction and State Property: https://ispu.mgipu.hr/
Response to reviewer: we change the answer to NO";;"This seems to be an example of a portal that makes data more accessible; but is not a reuse case. Reuse cases are about how open data is used to create some effect.";;0
48;yes;"""Ministry of Health, Government of Republic of Croatia and Ministry of Justice and Public Administration have developed first Croatian digital assistant to help citizens in fought against COVID-19
https://andrija.ai/

Daatsets:
https://data.gov.hr/ckan/dataset/koronavirus
https://data.gov.hr/ckan/dataset/popis-zupanija-gradova-i-opcina
https://data.gov.hr/ckan/dataset/e-gradjani-statistika
""";;;;15
49;I don't know;;;;;0
D2.3c;;;;;;30
50;no;;;;;0
51;yes;"""Apart from the datasets, applications using those data are also released - http://baltazar.izor.hr/plazepub/kakvoca  and http://iszz.azo.hr/iskzl/index.html  especially for the purpose of tourism (e.g. quality of water for swimming) and environmental sustainability (air pollution). Those applications and those datasets have increased the awareness on environmental sustainability. 

Local Portals are frequently publishing the lists of water and air quality, as well as on national open data portal:
https://data.gov.hr/ckan/dataset/kvaliteta-voda
Response to reviewer: https://vrtlac.izor.hr/ords/kakvoca/kakvoca";First link doesn't work;;;15
52;Yes;Response to reviewer: Yes, please use last years answer --> A satisfactory system is recognized in the City Eye application from Rijeka. The City Eye app is designed to solve communal problems and is used in 58 local government cities and units. Although the applicability of the application is wide, only in a few cities the possibility of registering citizens with the storage of reports to the system and solving them by priority with applicable two-way communication, and the visibility of case resolution status to all users has been given.;"Can we use last years answer?:

A satisfactory system is recognized in the City Eye application from Rijeka.The City Eye app is designed to solve communal problems and is used in 58 local government cities and units. Although the applicability of the application is wide, only in a few cities the possibility of registering citizens with the storage of reports to the system and solving them by priority with applicable two-way communication, and the visibility of case resolution status to all users has been given.";;;15
53;no;;;;;0
54;no;;;;;0
D2.3d;;;;;;0
55;I don't know;;;;;0
56;no;;;;;0
57;no;;;;;0
58;I don't know;;;;;0
D3;;;;;;469
D3.1;;;;;;188
59;yes;https://data.gov.hr/ ;;;;20
60;yes;N/A;;;;10
61;yes;N/A;;;;10
62a;yes;N/A;;;;10
62b;yes;N/A;;;;10
63;yes;https://data.gov.hr/hr/trazilica-sparql;;;;10
64;yes;https://mo-data.gov.hr/course/view.php?id=19;;;;10
65;yes;https://data.gov.hr/hr/prijedlozi-za-unaprjedenje-skupa-podataka;;;;10
66a;yes;https://data.gov.hr/hr/upiti-i-komentari;;;;10
66b;No;Response to reviewer: we change the answer to NO;Missing URL;;;0
66c;No;"The option to like the data set is currently active on the portal when user select particular dana set. It is available in the upper right corner as red button with red button ""thumb up"". There is also an option to comment the dataset below. It is available for the users who have logged in to the system with their credentials.
Response to reviewer: we change the answer to NO";Missing URL;;;0
67;yes;https://data.gov.hr/hr/novosti;;;;10
68;yes;"Portal users who have logged in to the system with their credentials can follow particular data set or publisher. They receive notifications in the section My request when there is a change made for particular dataset or activity of publisher:
https://data.gov.hr/hr/user/380/moji-prijedlozi";;;;10
69a;yes;"All portal users can request datasets via email support:
https://data.gov.hr/hr/upiti-i-komentari

Portal users who have logged in to the system with their credentials request data sets via online form:
https://data.gov.hr/node/add/prijedlog_za_objavu_skupa_podata";;;;10
69b;less frequently than monthly;N/A;;;;N/A
69c;yes;https://data.gov.hr/hr/upiti-i-komentari;;A better URL: https://data.gov.hr/hr/prijedlozi-za-objavu-novog-skupa-podataka;;10
70a;yes;Portal team is checking regularly if there is any improvement by contacting public sector bodies. ;;;;10
70b;approximately half of the datasets;N/A;;;;8
71;no;;;;;0
72;yes;"https://data.gov.hr/primjeri_uporabe_podataka_ckan/84c1ca4b-7a59-41b0-a6a6-49c89086af30
Response to reviewer: The portal has a column for displaying such data, but the column is currently empty";It is empty when I click on the link?;Nema primjera uporabe za prikaz. / There are no usage examples to display.;;10
73;No;"https://data.gov.hr/primjeri_uporabe_podataka_ckan/84c1ca4b-7a59-41b0-a6a6-49c89086af30
Response to reviewer: we change the answer to NO";It is empty when I click on the link?;This is the same link as Q72. However, Q73 asks if the connection between datasets and reuse cases are showns. Eg, when viewing a dataset, does a user also see the examples where the dataset has been used?;;0
74;yes;"Portal users who have logged in to the system with their credentials have the possibility to submit their own use case:
https://data.gov.hr/node/add/prijedlog_za_objavu_primjera_upo
";;;;10
75;yes;https://data.gov.hr/ckan/dataset/pozicije-autobusa/resource/12562427-cc2a-47e9-ac5e-2cbb2b64107e;;;;10
76;no;;;;;0
77;no;;;;;0
D3.2;;;;;;105
78;yes;N/A;;;;10
79;yes;Google Analytics.;;;;15
80a;no;;;;;0
80b;no;;;;;0
81a;a bit of everything, no clear dominant group;N/A;;;;10
81b;yes, entirely;;;;;10
82;see answer box;16948;;;;10
83;see answer box;0,45;;;;N/A
84;no;;;;;0
