;4.2 Measuring reuse;;;;;;;;
I8;"Have any public bodies in your country launched or performed any activities in the past year to understand which and how (open) datasets are reused?

For Explanation:
* If yes, which of the following activities?
* Multiple answers are possible.";yes;N/A;Change;Yes;N/A;;;
;Type of activity;Answer 2023;Explanation 2023;Confirm, change or complement answer/explanation from 2023;New answer (optional);New explanation (optional);;;
I8-a;Automated feedback mechanisms tracking users´ access to datasets;new question;new question;Change;Yes;The portal administrator regularly analyses log files to provide information on data that is the most frequently re-used and is interesting for portal users;;;
I8-b;Surveys;new question;new question;Change;Yes;"Users are encuraged to provide us feedback using survey on the portal. Among the questiones there are two that aim at monitoring re-use.
https://dane.gov.pl/pl/forms/ankieta-o-portalu
Periodic report on the findings from questionnaires can be seen here (see the one titled ""Ocena portalu Dane.gov.pl. Raport z badania zrealizowanego wśród użytkowników portalu Dane.gov.pl"") https://dane.gov.pl/pl/knowledgebase/useful-materials/raport-z-badania-wsrod-przedsiebiorcow-na-temat-wielkosci-i-charakterystyki-rynku-ponownego-wykorzystania-danych-publicznych-w-polsce";;;
I8-c;Interviews/workshops with reusers;new question;new question;Change;Yes;"Portal kronika.gov.pl organised workshops for reusers intereted in learning how to use the portal and its features. In November 2023, a series of meetings was held with representatives of institutions that have digital science and culture resources. They discussed how to share digital resources to avoid possible problems. https://www.facebook.com/photo/?fbid=667820595490694&set=a.588070820132339
This is another edition of similar meetings organized for the first time with the opening of the portal.";;;
I8-d;Other;new question;new question;Change;Yes;To address the geospatial reusers needs the geospatila educational website is mentained and is expanding (latest example being training materials for children https://www.gov.pl/web/gugik/geoelementarz---odswiezona-wersja-publikacji-dla-dzieci-dostepna-do-pobrania-w-serwisie-geoportalgovpl). The e-learning courses and materials offered (see here https://www.geoportal.gov.pl/edukacja/) are addressed to reusers intersted in knowing how the geoportal works, how to use varous sevices it offers and how to use open geodata in different kind of analysis.;;;
I9;"Have any public bodies in your country launched or performed any activities in the past year to better understand reusers' needs in order to further stimulate the reuse of open data?

For Explanation:
* If yes, which of the following activities have been performed? Please describe how the activity has helped you better stimulate reuse.
* Multiple answers are possible.";yes;N/A;Change;Yes;N/A;;;
;Type of activity;Answer 2023;Explanation 2023;Confirm, change or complement answer/explanation from 2023;New answer (optional);New explanation (optional);;;
I9-a;Regular feedback sessions with portal users ;new question;new question;Change;Yes;"In November 2023, a series of meetings was held with representatives of institutions that have digital science and culture resources. They discussed how to share digital resources to avoid possible problems. https://www.facebook.com/photo/?fbid=667820595490694&set=a.588070820132339
This is another edition of similar meetings organized for the first time with the opening of the portal.";;;
I9-b;Social media sentiment analysis ;new question;new question;Change;Yes;In order to create interesting content for the target group, we monitor on an ongoing basis the open data profile on Facebook with regard to the profil's fans. We profile the promoted content based on statistics about the recipients such as gender, coverage, geolocation, interests. We analyse comments in social media under content regarding data openness and select content taking into account motivations and opinions of reusers.;;;
I9-c;Other;new question;new question;Change;Yes;"During IGF 2023 open data team had a stand during the conference to further attract attention of people interested in our open data workshop. It proved the ideal get-to-know opportunity for more direct contact with prospective reusers https://dane.gov.pl/pl/article/o-otwieraniu-danych-na-forum-we-wrocawiu 

Portal administrator periodically analysis information submitted by reusers done through the dedicated function https://dane.gov.pl/pl/dataset/submissions. By fulfilling the requests to made new datasets available that were specifically needed we are trying to further stimulate reuse.";;;
I10;"Have any public bodies in your country developed any systematic way of gathering reuse cases?

For Explanation:
* If yes, please provide a brief explanation of the process: How does the gathering happen? ";Yes;"There is a mechanism for collecting reuse examples via dane.gov.pl through a submitting form https://dane.gov.pl/pl/showcase/suggest .
Also, open data officers are encourage to gather information on reuse cases as annual reporting on reuse of their data is a part of their obligation. The Information collected in such a way is used to prepare reports from the implementation of the Open Data Programme 2021-27.";Confirm;;;;;
I11;"Are there any public bodies in your country that have developed a systematic ways of classifying the gathered reuse cases?

For Explanation:
* If yes, please provide a brief explanation of the process: According to which categories are reuse cases classified (e.g. by policy field)?";Yes;The reuse cases on dane.gov.pl are classified by their type into three categories: applications, web-services and others.;Confirm;;;;;
;4.3 Created impact;;;;;;;;
;4.3a Governmental impact;;;;;;;;
I12;"Is any data on the impact created by open data on governmental challenges (e.g. efficiency, effectiveness, transparency, decision-making capacity) available in your country such as from research studies, impact assessments, or other systematic investigations that quantify the results or broader effects of open data being reused?

For Explanation:
* If yes, please (1) specify what kind of data source proves this impact and (2) provide the URLs to this data.

";yes;"Ministerial Task Force (members are deputy ministers) which is a part of monitoring structure of the Open  Data Programme periodically monitors the implementation of the Programme through the impact of open data. The yearly implementation raports are submmited for the approval of the Task Force and then filed to the Council of Ministers. The 2022 report will be published shortly here 
UPDATE: The 2022 raport is now available here:
https://cms.dane.gov.pl/documents/134/SPRAWOZDANIE_Z_REALIZACJI_PROGRAMU_OTWIERANIA_DANYCH_NA_LATA_2021-2027_ZA_ROK_2022.pdf

There are some data on open data impact on government in Statistics Poland report ""Information Society in Poland in 2022"" see p. 51 onwards https://stat.gov.pl/obszary-tematyczne/nauka-i-technika-spoleczenstwo-informacyjne/spoleczenstwo-informacyjne/spoleczenstwo-informacyjne-w-polsce-w-2022-roku,1,16.html

Some data on the impact of open data on the efficiency of public services is available in the local government survey report of the MDA (see p. 10 et seq.)
https://cms.dane.gov.pl/documents/117/JST_2022_Raport_z_badania_final.docx

Additionally, MDA is currently conducting a survey on open data impact among open data officers. The report from the survey is not available yet but the survey that was used is attached to the questionnaire to provide some insight into the scope of the assessment.";Complement;;"Ministerial Task Force (members are deputy ministers) which is a part of monitoring structure of the Open  Data Programme periodically monitors the implementation of the Programme through the impact of open data. The yearly implementation raports are submmited for the approval of the Task Force and then filed to the Council of Ministers. The 2023 report will be published shortly here:
https://cms.dane.gov.pl/documents/134/SPRAWOZDANIE_Z_REALIZACJI_PROGRAMU_OTWIERANIA_DANYCH_NA_LATA_2021-2027_ZA_ROK_2022.pdf

There are some data on open data impact on government in Statistics Poland report ""Information Society in Poland in 2022"" see p. 51 onwards https://stat.gov.pl/obszary-tematyczne/nauka-i-technika-spoleczenstwo-informacyjne/spoleczenstwo-informacyjne/spoleczenstwo-informacyjne-w-polsce-w-2023-roku,1,17.html

Additionally, MDA is conducting a survey on open data impact among open data officers and cities that have open data portals. The report from the survey is not available yet but the survey that was used is attached to the questionnaire to provide some insight into the scope of the assessment.";;;
I13;"Is the use of open data in your country having an impact on the efficiency and effectiveness of the government (at any level) in delivering public services? 

For Explanation:
* If yes, please provide an example of one reuse case. For this reuse case, please provide (1) a URL to the reuse case, (2) a URL to the open dataset used by the reuse case, and (3) a description of the reuse case and its impact in this sub-domain. ";new question;new question;Change;Yes;"Open data, in combination with other data, is used as a basis for offering a better functioning, cost efficient, more tailored-made public services. They can be designed better both at back- and front-office ends.It helps customes to use e-services more effectively and efficiently and - at the same time - public bodies to serve them better. The whole process is purposed towards saving time, resources and money.
At the local level the SMUP system (Public Services Monitoring System) that we mentioned last year, serves the similar purpose of monitoring public services provided by local government in order to gain knowledge on how to optimise them. The system expands with trainings and analytical knowledge for users as new modules are made available.
https://smup.gov.pl/pl/ProjektSmup/O_projekcie#Kto_realizuje_projekt
https://www.smup.jst.org.pl/index.php/2023/06/15/zaproszenie-do-udzialu-w-bezplatnym-webinarium-nt-systemu-monitorowania-uslug-publicznych-smup/
chrome-extension://efaidnbmnnnibpcajpcglclefindmkaj/https://www.smup.jst.org.pl/wp-content/uploads/2022/01/SMUP_publikacja_rozklad_dwustronny.pdf
Data that the system uses can be seen here https://dane.gov.pl/en/dataset/2847,api-do-systemu-monitorowania-uslug-publicznych 


";;;
I14;"Is the use of open data in your country having an impact on transparency and accountability of public administrations?

For Explanation:
* If yes, please provide an example of one reuse case. For this reuse case, please provide (1) a URL to the reuse case, (2) a URL to the open dataset used by the reuse case, and (3) a description of the reuse case and its impact in this sub-domain. ";new question;new question;Change;Yes;"Open data is a source of information for fact-checking. Due to its high availability, free and up-to-date features it is widely used as evidence and as a basis for assertions in transparency-related activities.
The fack-checking portal of the Demagog Association is offering new service dedicated to fighting disinformation on the EU parliamentary elections https://demagog.org.pl/wybory-do-parlamentu-europejskiego/fake-news/ . It uses various open data sources. For example see here in this post about European Parliament in numbers https://demagog.org.pl/analizy_i_raporty/cala-prawda-o-unii-europejskiej-1-europarlament-w-liczbach/ this data on vote results was used: https://results.elections.europa.eu/en/tools/download-datasheets/ ";;;
I15;"Is the use of open data in your country having an impact on policy-making processes (i.e. are public administrations making use of the data as evidence for the problem identification and policy formulation)? 

For Explanation:
* If yes, please provide an example of one reuse case. For this reuse case, please provide (1) a URL to the reuse case, (2) a URL to the open dataset used by the reuse case, and (3) a description of the reuse case and its impact in this sub-domain. ";new question;new question;Change;Yes;"
Open data can be used in numerous tools integrating various open data categories  (provided i.a. by Statistics Poland, Ministry of Finance or Ministry of Family and Social Policy) that are used while creating, evaluating and up-dating state and local policies in different areas. The benefit of such solutions is that data is attainable in one place, saving time finding it. The tools offer additional functionalities to help analyse data.
At the central level the important tool serving this purpose is the Health Needs Map 2023-2026 (https://basiw.mz.gov.pl/). It is a publicly available digital platform that allows forecasting health needs for the entire country and individual regions. The map is the diagnostic basis for strategic documents in the health sector and the development of public services in this area. The analyses underlying this project were based on a variety of open data, such as demographic data provided by Statistics Poland:
https://basiw.mz.gov.pl/mapy-informacje/mapa-2022-2026/analizy/demografia/
https://dane.gov.pl/pl/dataset/718,rocznik-demograficzny-2020/resource/51293/table




";;;
I16;"Is the use of open data in your country having an impact on decision-making processes (i.e. are public administrations making use of the data as evidence to be included in their daily operations)?

For Explanation:
* If yes, please provide an example of one reuse case. For this reuse case, please provide (1) a URL to the reuse case, (2) a URL to the open dataset used by the reuse case, and (3) a description of the reuse case and its impact in this sub-domain. ";new question;new question;Change;Yes;"

Open data, in combination with other data, is used as a basis for offering a better functioning, cost efficient, more tailored-made public services. They can be designed better both at back- and front-office ends.It helps customes to use e-services more effectively and efficiently and - at the same time - public bodies to serve them better. The whole process is purposed towards saving time, resources and money.
At the local level the SMUP system (Public Services Monitoring System https://smup.gov.pl/pl/?f=f) is used by local government units to support evidence-based decision in various areas (like where to locate an investments such for example establish new school based on educational and populational data collected in one place from different sources. Some examples are describe in this document (see page 173) chrome-extension://efaidnbmnnnibpcajpcglclefindmkaj/https://www.smup.jst.org.pl/wp-content/uploads/2022/01/SMUP_publikacja_rozklad_dwustronny.pdf
Data that the system uses can be seen here https://dane.gov.pl/en/dataset/2847,api-do-systemu-monitorowania-uslug-publicznych 


";;;
;4.3b Social impact;;;;;;;;
I17;"Is any data on the impact created by open data on social challenges (e.g. inequality, healthcare, education) available in your country such as from research studies, impact assessments, or other systematic investigations that quantify the results or broader effects of open data being reused?

For Explanation:
* If yes, please (1) specify what kind of data source proves this impact and (2) provide the URLs to this data.

";yes;"Some data on this is available in the 2022 Local Government MDA Survey Report (see p. 12 et seq.)
https://cms.dane.gov.pl/documents/117/JST_2022_Raport_z_badania_final.docx


Additionally, MDA is currently conducting a survey on open data impact among open data officers. The report from the survey is not available yet but the survey that was used is attached to the questionnaire to provide some insight into the scope of the assessment.
Update: the survej is now available here (see the last report at the bottom of the page): https://dane.gov.pl/pl/knowledgebase/useful-materials/raport-z-badania-wsrod-przedsiebiorcow-na-temat-wielkosci-i-charakterystyki-rynku-ponownego-wykorzystania-danych-publicznych-w-polsce";Complement;;MDA is currently conducting a 2024 edition of the survey on open data impact among open data officers. This year the survey is expanded to the representatives of the cities that have open data portals. The report from the survey is not available yet but the survey that was used is attached to the questionnaire to provide some insight into the scope of the assessment.;;;
I18;"Is the use of open data in your country having an impact on society´s ability to reduce inequality and better include minorities, migrants, and/or refugees? 

For Explanation:
* If yes, please provide an example of one reuse case. For this reuse case, please provide (1) a URL to the reuse case, (2) a URL to the open dataset used by the reuse case, and (3) a description of the reuse case and its impact in this sub-domain. ";new question;new question;Change;Yes;"https://danemiejskie.pl/projekt/aplikacja-smart-city-poznan/
Open data is the basis for the creation of services and tools supporting minorities and other vulnerable groups in every-day situations and helping them to function more efficiently and easily in new or difficult environment.
Smart City App integrates open data with other data and combined into one service helping to navigate your live in a city. It contains useful functionalities both for persons with disabilities or new inhabitants that are just a click away (parking, public transportation, city services like waste management, weather and air quality monitoring etc.).
Link to the data set used: https://www.ztm.poznan.pl/pl/dla-deweloperow/parkingFiles";;;
I19;"Is the use of open data in your country having an impact on issues about housing in urban areas? 

For Explanation:
* If yes, please provide an example of one reuse case. For this reuse case, please provide (1) a URL to the reuse case, (2) a URL to the open dataset used by the reuse case, and (3) a description of the reuse case and its impact in this sub-domain. ";new question;new question;Change;Yes;"https://www.geoportal.gov.pl/aktualnosci/nowe-narzedzie-w-geoportalu-raport-o-dzialce/ 
Open data can be used in tools helping to make a better, more informed decisions about finding ideal location for your house. There are many factors that have been taken into consideration that an intelligent tool that integrates most of them is very valuable. As buying housing in the city is getting more expensive the prospective investors are looking for up-to-date and reliable information about real estates in cities.
A new service ""Real Estate Report"" has been made available on the website www.mapy.geportal.gov.pl. It integrates basic information about the estates and enriches it with information about existing environmental threats and acoustic hazards that nowadays prospective investors are very conscious about. What is important it contains also data from local spatial development plans and archival info. It can be also used to visualise how the estates changed over time and how it change in future. The above information is presented in the form of a clear and transparent report.
Link to data sets used: https://www.geoportal.gov.pl/pl/usluga/uslugi-przegladania-wms-i-wmts/";;;
I20;"Is the use of open data in your country having an impact on the issues of health and wellbeing? 

For Explanation:
* If yes, please provide an example of one reuse case. For this reuse case, please provide (1) a URL to the reuse case, (2) a URL to the open dataset used by the reuse case, and (3) a description of the reuse case and its impact in this sub-domain. ";new question;new question;Change;Yes;"
Open data helps create solutions that facilitate access to medical care. MojeTerminy.pl is an online search engine for public health system treatment dates based on open data from the National Health Fund. The website offers an intuitive search for the nearest doctor appointments for over 400 types of services. Thanks to daily updates, it provides access to information about over 145,000 queues throughout Poland.
MojeTerminy facilitates access to health services, reducing the number of necessary steps by aggregating data from numerous medical facilities in one place. They help people who have communication difficulties. They serve to rationally use available places, reducing the tendency to book numerous appointments in advance.https://dane.gov.pl/en/showcase/1302,mojeterminypl
https://dane.gov.pl/en/dataset/1455,informator-o-terminach-leczenia



";;;
I21;"Is the use of open data in your country having an impact on the society´s level of education and skills (e.g. data literacy)?

For Explanation:
* If yes, please provide an example of one reuse case. For this reuse case, please provide (1) a URL to the reuse case, (2) a URL to the open dataset used by the reuse case, and (3) a description of the reuse case and its impact in this sub-domain. ";new question;new question;Change;Yes;"
Open data improves access to educational resources. It offers materials and tools for creating your own educational resources, both for students and teachers. DigiLab, an aggregator of scientific achievements, is a tool that can help in this process. The contents are bibliographic descriptions downloaded from the database ""Bibliography of publications of employees of the University of Wrocław"" https://luna.bu.uni.wroc.pl/publikacje/index.php and other sources like dane.gov.pl portal (https://dane.gov.pl/en/dataset/2934,wykaz-zrodel-muzycznych-w-zbiorach-polskich-polifo)
In DigiLab, you can supervise the entire process of digitizing and disseminating a document that does not yet have a digital version. Additionally, the user can prepare a text layer of the scanned document - thanks to this, the file will be completely searchable. This way, you can create your own resources to use while studying.
https://dane.gov.pl/en/showcase/1298,digilab-agregator-dorobku-naukowego 






";;;
;4.3c Environmental impact;;;;;;;;
I22;"Is any data on the impact created by open data on environmental challenges (e.g. climate change and environmental degradation, as highlighted in the Eurpean Green Deal) available in your country such as from research studies, impact assessments, or other systematic investigations that quantify the results or broader effects of open data being reused?

For Explanation:
* If yes, please specify (1)  what kind of data source proves this impact and (2) provide the URLs to this data.
";yes;"Some data on this is available in the 2022 Local Government MDA Survey Report (see p. 13 et seq.)
https://cms.dane.gov.pl/documents/117/JST_2022_Raport_z_badania_final.docx


Additionally, MDA is currently conducting a survey on open data impact among open data officers. The report from the survey is not available yet but the survey that was used is attached to the questionnaire to provide some insight into the scope of the assessment.
Update: the survej is now available here (see the last report at the bottom of the page): https://dane.gov.pl/pl/knowledgebase/useful-materials/raport-z-badania-wsrod-przedsiebiorcow-na-temat-wielkosci-i-charakterystyki-rynku-ponownego-wykorzystania-danych-publicznych-w-polsce";Complement;;MDA is currently conducting a 2024 edition of the survey on open data impact among open data officers. This year the survey is expanded to the representatives of the cities that have open data portals. The report from the survey is not available yet but the survey that was used is attached to the questionnaire to provide some insight into the scope of the assessment.;;;
