;4.2 Measuring reuse;;;;;;;;
I8;"Have any public bodies in your country launched or performed any activities in the past year to understand which and how (open) datasets are reused?

For Explanation:
* If yes, which of the following activities?
* Multiple answers are possible.";yes;N/A;Confirm;;N/A;;;
;Type of activity;Answer 2023;Explanation 2023;Confirm, change or complement answer/explanation from 2023;New answer (optional);New explanation (optional);;;
I8-a;Automated feedback mechanisms tracking users´ access to datasets;new question;new question;Change;Yes;".- The Web Analytics Italia platform allows to track the users' access to the national Open Data portal and to other local Open Data portals (https://webanalytics.italia.it/ - it requires authentication);

.- The Torino Municipality Open Data Portal http://aperto.comune.torino.it/dataset collects automated feedback and shows the analytics about views and downloads

- In order to map which and how open data are reused, Regione Puglia has implemented an automated mechanism on the dati.puglia.it portal that keeps track, at a statistical level, of how datasets have been viewed or downloaded, along with other statistical data that are available in the statistics section.";;;
I8-b;Surveys;new question;new question;Change;No;;;;
I8-c;Interviews/workshops with reusers;new question;new question;Change;Yes;"An example:
Through the territorial DataLabs of the Open Tusk project, the Puglia Region has built the set of open data (data basket), made available for public consultation on PugliaPartecipa website.
In addition through the datalabs, the Region collected the needs on opening data coming from the territory.
The basket and related consultation are available at the following link: https://dati.puglia.it/ckan/dataset/opentusk-regione-puglia-paniere-dataset

Translated with DeepL.com (free version)";;;
I8-d;Other;new question;new question;Change;No;;;;
I9;"Have any public bodies in your country launched or performed any activities in the past year to better understand reusers' needs in order to further stimulate the reuse of open data?

For Explanation:
* If yes, which of the following activities have been performed? Please describe how the activity has helped you better stimulate reuse.
* Multiple answers are possible.";yes;N/A;Confirm;;N/A;;;
;Type of activity;Answer 2023;Explanation 2023;Confirm, change or complement answer/explanation from 2023;New answer (optional);New explanation (optional);;;
I9-a;Regular feedback sessions with portal users ;new question;new question;Change;Yes;The users could request specific datasets to be reused. Feedback is useful to understand needs of reusers and how to meet them.;;;
I9-b;Social media sentiment analysis ;new question;new question;Change;Yes;This analysis is useful in order to improve the supply of data and for anticipating the requests.;;;
I9-c;Other;new question;new question;Change;No;;;;
I10;"Have any public bodies in your country developed any systematic way of gathering reuse cases?

For Explanation:
* If yes, please provide a brief explanation of the process: How does the gathering happen? ";yes;"The process is conducted at public body level.
The Open Data portal of the Emilia Romagna Region provides an online form to collect information about the re-use made of the data (https://dati.emilia-romagna.it/?q=contact/Segnala-un-uso-dei-dati);
Lombardia Region collects information about the cases of re-use of the datasets published in the regional data portal (https://www.dati.lombardia.it/Government/Utilizzo-dei-dataset/m58v-fh6e/data);
The Istituto Nazionale di Previdenza Sociale has dedicated a page in the Open Data section of the portal ""Applications implemented"" to record all the initiatives of re-use of Open Data.  
[ https://www.inps.it/nuovoportaleinps/default.aspx?sPathID=%3b0%3b46292%3b46305%3b&lastMenu=46305&iMenu=12&p4=2 ].";Confirm;;;;;
I11;"Are there any public bodies in your country that have developed a systematic ways of classifying the gathered reuse cases?

For Explanation:
* If yes, please provide a brief explanation of the process: According to which categories are reuse cases classified (e.g. by policy field)?";yes;"The process is conducted at public body level.
Example:
Lombardia Region collects information about the cases of re-use of the datasets published in the regional data portal and classifies them on base of the scope of the app or service developped, i.e. data journalism, around me (location), B2B services, B2C services, data analysis, ...  (https://www.dati.lombardia.it/Government/Utilizzo-dei-dataset/m58v-fh6e/data);";Confirm;;;;;
;4.3 Created impact;;;;;;;;
;4.3a Governmental impact;;;;;;;;
I12;"Is any data on the impact created by open data on governmental challenges (e.g. efficiency, effectiveness, transparency, decision-making capacity) available in your country such as from research studies, impact assessments, or other systematic investigations that quantify the results or broader effects of open data being reused?

For Explanation:
* If yes, please (1) specify what kind of data source proves this impact and (2) provide the URLs to this data.

";No;"https://open.gov.it/governo-aperto/piano-nazionale/5nap/monitoraggio
The Fifth National Action Plan for Open Government 2022 - 2023 (5NAP https://open.gov.it/sites/default/files/media/documents/2022-09/I%20REPORT%20VALUTAZIONE%205NAP_FINALE.pdf  ) is the result of a co-creation process, carried out in line with the OGP Standards, in which different levels of government - central and regional - and organised civil society collaborated to define a few but significant commitments, in line with the recommendations of the IRM (Indipendent Reporting Mechanism) to make the implementation of open government principles more widespread and the impact of policies more impact of policies based on these principles.
In the evaluation and monitoring section, updates are provided on the status of implementation of the actions and commitments contained in the Plan.
The teams responsible for implementing the commitments progressively feed the monitoring system with data on the activities carried out, according to the scheduled timetable and, for each activity, provide evidence supporting the results/products achieved.
On the basis of this monitoring, four-monthly evaluation reports are produced, which highlight the progress of the Plan as a whole and can be consulted here.
A timeline provides monthly access to the monitoring and evaluation data and reports.
It is also possible to find out about the progress of activities by viewing the indicators, target values and the outcome in terms of results achieved by each commitment in the Plan, as well as viewing the outputs as they are realised.                                                                                                                                                                                      

Platform on the funding of the National Recovery and Resilience Plan for the digital transition: https://padigitale2026.gov.it/opendata

Portal on all data and progress reports on National Recovery and Resilience Plan interventions and activities updated periodically: https://www.italiadomani.gov.it/content/sogei-ng/it/it/catalogo-open-data.html?orderby=%40jcr%3Acontent%2FobservationDateInEvidence&sort=desc


The number of published data has been greatly increased as a result of the actions of civic monitoring included in several initiatives such as OpenPNRR (https://openpnrr.it/), PNRR - Data Common goods (https://pnrr.datibenecomune.it/) and the engagement of civic society and communities in the Fifth National Action Plan for Open Government.

RESPONSE TO THE REVIEWER
As an example, the article available here https://osservatoriocivicopnrr.it/news/34-accesso-ai-dati-del-pnrr-arriva-un-segnale-dal-governo.html  highlights how the Government has accepted the proposals coming from the civic society (working in the initiatives mentioned above) by modifying the part of the decree affecting the transparency and access to data.

In addition,the civic monitoring on open data published has induced an improvement of data quality as a result of reports on malformed data and on granularity.";Change;Yes;"https://open.gov.it/governo-aperto/piano-nazionale/5nap/monitoraggio
The Fifth National Action Plan for Open Government 2022 - 2023 (5NAP https://open.gov.it/sites/default/files/media/documents/2022-09/I%20REPORT%20VALUTAZIONE%205NAP_FINALE.pdf  ) is the result of a co-creation process, carried out in line with the OGP Standards, in which different levels of government - central and regional - and organised civil society collaborated to define a few but significant commitments, in line with the recommendations of the IRM (Indipendent Reporting Mechanism) to make the implementation of open government principles more widespread and the impact of policies more impact of policies based on these principles.
In the evaluation and monitoring section, updates are provided on the status of implementation of the actions and commitments contained in the Plan.
The teams responsible for implementing the commitments progressively feed the monitoring system with data on the activities carried out, according to the scheduled timetable and, for each activity, provide evidence supporting the results/products achieved.
On the basis of this monitoring, four-monthly evaluation reports are produced, which highlight the progress of the Plan as a whole and can be consulted here.
A timeline provides monthly access to the monitoring and evaluation data and reports.
It is also possible to find out about the progress of activities by viewing the indicators, target values and the outcome in terms of results achieved by each commitment in the Plan, as well as viewing the outputs as they are realised.                                                                                                                                                                                      

Platform on the funding of the National Recovery and Resilience Plan for the digital transition: https://padigitale2026.gov.it/opendata

Portal on all data and progress reports on National Recovery and Resilience Plan interventions and activities updated periodically: https://www.italiadomani.gov.it/content/sogei-ng/it/it/catalogo-open-data.html?orderby=%40jcr%3Acontent%2FobservationDateInEvidence&sort=desc


The number of published data has been greatly increased as a result of the actions of civic monitoring included in several initiatives such as OpenPNRR (https://openpnrr.it/), PNRR - Data Common goods (https://pnrr.datibenecomune.it/) and the engagement of civic society and communities in the Fifth National Action Plan for Open Government.

RESPONSE TO THE REVIEWER
As an example, the article available here https://osservatoriocivicopnrr.it/news/34-accesso-ai-dati-del-pnrr-arriva-un-segnale-dal-governo.html  highlights how the Government has accepted the proposals coming from the civic society (working in the initiatives mentioned above) by modifying the part of the decree affecting the transparency and access to data.

In addition,the civic monitoring on open data published has induced an improvement of data quality as a result of reports on malformed data and on granularity.

RESPONSE TO THE REVIEWER - 2024
The systematic investigation of civil society (e.g. OpenPolis) on the policy and related open data about the implementation of the National Recovery and Resilience Plan created an impact on governmental challenges in terms of efficiency, transparency and progress on projects. The systematic actions carried out got the result to re-focus the targets of the Plan and make available more data on the progress of the projects (see https://www.openpolis.it/il-governo-ha-finalmente-pubblicato-i-dati-sulle-misure-del-nuovo-pnrr/ with reference to the source data published on https://www.italiadomani.gov.it/it/home.html and https://padigitale2026.gov.it/ portals).";;;
I13;"Is the use of open data in your country having an impact on the efficiency and effectiveness of the government (at any level) in delivering public services? 

For Explanation:
* If yes, please provide an example of one reuse case. For this reuse case, please provide (1) a URL to the reuse case, (2) a URL to the open dataset used by the reuse case, and (3) a description of the reuse case and its impact in this sub-domain. ";new question;new question;Change;Yes;"Example of reuse: https://budget.g0v.it

Dataset used: https://openbdap.rgs.mef.gov.it/

navigation and semantic search in the more than 1.2 trillion public expenditure with interactive graphics";;;
I14;"Is the use of open data in your country having an impact on transparency and accountability of public administrations?

For Explanation:
* If yes, please provide an example of one reuse case. For this reuse case, please provide (1) a URL to the reuse case, (2) a URL to the open dataset used by the reuse case, and (3) a description of the reuse case and its impact in this sub-domain. ";new question;new question;Change;Yes;"Example:
https://osservacantieri.mit.gov.it/

Datasets used: Several datasets from https://dati.mit.gov.it/catalog/dataset

OpenCantieri provides users with monitoring on the progress of more than 1,500 construction sites currently open across the country

";;;
I15;"Is the use of open data in your country having an impact on policy-making processes (i.e. are public administrations making use of the data as evidence for the problem identification and policy formulation)? 

For Explanation:
* If yes, please provide an example of one reuse case. For this reuse case, please provide (1) a URL to the reuse case, (2) a URL to the open dataset used by the reuse case, and (3) a description of the reuse case and its impact in this sub-domain. ";new question;new question;Change;Yes;"Example of reuse: https://opencoesione.gov.it/it/riuso/

Datasets used: https://opencoesione.gov.it/it/opendata/#!progetti_section

Data published by OpenCoesione represent the information base for analyses, visualisations, applications and research that start from projects and go deeper into the phenomena related to the implementation of cohesion policies and observe their impact on citizens and businesses.
The reuse case refers to a list of infographics, in-depth documents and analysis based on OpenCoesione data
";;;
I16;"Is the use of open data in your country having an impact on decision-making processes (i.e. are public administrations making use of the data as evidence to be included in their daily operations)?

For Explanation:
* If yes, please provide an example of one reuse case. For this reuse case, please provide (1) a URL to the reuse case, (2) a URL to the open dataset used by the reuse case, and (3) a description of the reuse case and its impact in this sub-domain. ";new question;new question;Change;Yes;"Example: https://datawrapper.dwcdn.net/K8ta7/2/ 
https://datawrapper.dwcdn.net/mDTX4/1/
https://datawrapper.dwcdn.net/TlWpB/2/
https://datawrapper.dwcdn.net/zWVay/2/

Datasets used: https://padigitale2026.gov.it/opendata/

Maps and analysis on data about the founding of the National Recovery and Resilience Plan";;;
;4.3b Social impact;;;;;;;;
I17;"Is any data on the impact created by open data on social challenges (e.g. inequality, healthcare, education) available in your country such as from research studies, impact assessments, or other systematic investigations that quantify the results or broader effects of open data being reused?

For Explanation:
* If yes, please (1) specify what kind of data source proves this impact and (2) provide the URLs to this data.

";Yes;"RESPONSE TO THE REVIEWER
Analysis of the phenomena and identification of measure for reducing inequalities between countries and within them (e.g. https://www.istat.it/storage/rapporti-tematici/sdgs/2022/goal10.pdf).

Study on the impact of social inequalities on post-pandemic dropout:
Students who come from disadvantaged families are the most prone to school dropout. A relationship, that between starting inequalities and school performance, whose impact also needs to be analyzed at the local level. The data analyzed are the basis for data-driven policies to address inequalities resulting from school dropout.
https://www.openpolis.it/limpatto-delle-disuguaglianze-sociali-sulla-dispersione-dopo-la-pandemia/#12-gli-studenti-di-famiglie-svantaggiate-che-nel-2022-non-hanno-raggiunto-competenze-adeguate-il-doppio-dei-coetanei-avvantaggiati

RESPONSE TO THE REVIEWER
The study is an elaboration of OpenPolis Foundation which collect and process data to tell stories and produce original analysis, reports and surveys.

A regional equity profile to assess the impact of social inequalities on determinants and health outcomes in the population residing in Sicily Region (Southern Italy). Is a descriptive study aimed to define an equity profile in Sicily by using a rich list of indicators of structure of the resident population and of distribution of determinants and health outcome, derived from the integration of available information and scientific evidence at regional level with high local detail.
The equity profile collects available information on the health status of the population in Sicily, on the determinants, and on the use of health and social services. The characteristics of people or population groups have been explored and can produce inequalities on health which included individual and context socioeconomic status. Using available information sources and study results have explored the effects of the disadvantage on health in the region: mortality, morbidity, oncological incidence, reproductive health, and some of their determinants.
The study highlights how from the use of available information sources and the results of regional studies that have explored the effects of health disadvantage, several health outcomes (mortality, morbidity, cancer incidence, reproductive health and some of their determinants) have been characterized from an equity perspective.
https://epiprev.it/articoli_scientifici/un-profilo-di-equita-regionale-per-la-valutazione-dellimpatto-delle-disuguaglianze-sociali-sui-determinanti-e-sugli-esiti-di-salute-nella-popolazione-residente-in-sicilia

RESPONSE TO THE REVIEWER
In this case data is used to provide evidences and as basis to the impact assessment of social inequalities.";Change;Yes;Analysis of the phenomena and identification of measure for reducing inequalities between countries and within them (e.g. https://www.istat.it/storage/rapporti-tematici/sdgs/2023/goal10.pdf).;;;
I18;"Is the use of open data in your country having an impact on society´s ability to reduce inequality and better include minorities, migrants, and/or refugees? 

For Explanation:
* If yes, please provide an example of one reuse case. For this reuse case, please provide (1) a URL to the reuse case, (2) a URL to the open dataset used by the reuse case, and (3) a description of the reuse case and its impact in this sub-domain. ";new question;new question;Change;Yes;"Example: https://centriditalia.it/home

Datasets used: https://centriditalia.it/pages/open-data

A tool for researchers, journalists and citizens, who want to know the migrants system";;;
I19;"Is the use of open data in your country having an impact on issues about housing in urban areas? 

For Explanation:
* If yes, please provide an example of one reuse case. For this reuse case, please provide (1) a URL to the reuse case, (2) a URL to the open dataset used by the reuse case, and (3) a description of the reuse case and its impact in this sub-domain. ";new question;new question;Change;Yes;"Example: https://www.istat.it/it/files//2024/02/ENG-IIQ_2023-Real-estates-loans.pdf

Datasets used: 
I.stat, the ISTAT data warehouse: http://dati.istat.it/?lang=en
Pubblica Amministrazione.Stat: http://dati.statistiche-pa.it/Index.aspx?lang=en
Time series: https://www.istat.it/en/products/databases/time-series

";;;
I20;"Is the use of open data in your country having an impact on the issues of health and wellbeing? 

For Explanation:
* If yes, please provide an example of one reuse case. For this reuse case, please provide (1) a URL to the reuse case, (2) a URL to the open dataset used by the reuse case, and (3) a description of the reuse case and its impact in this sub-domain. ";new question;new question;Change;Yes;"Example: https://www.comune.modena.it/welfare-data-lab

Datasets used: several datasets from https://opendata.comune.modena.it/

Sharing information and integrating data in order to build a place of knowledge and analysis useful for constructing local public welfare policies that are increasingly responsive to the complex social needs that emerge, also with a view to forecasting.";;;
I21;"Is the use of open data in your country having an impact on the society´s level of education and skills (e.g. data literacy)?

For Explanation:
* If yes, please provide an example of one reuse case. For this reuse case, please provide (1) a URL to the reuse case, (2) a URL to the open dataset used by the reuse case, and (3) a description of the reuse case and its impact in this sub-domain. ";new question;new question;Change;Yes;"Examples: https://www.istat.it/it/files//2024/04/Formazione-adulti-Anno2022.pdf

https://datalit.pa.itd.cnr.it/it/ 

Datasets used: https://www.istat.it/it/files//2024/04/Tavole-Partecipazione-adulti-attivita-formative-2022.xlsx

";;;
;4.3c Environmental impact;;;;;;;;
I22;"Is any data on the impact created by open data on environmental challenges (e.g. climate change and environmental degradation, as highlighted in the Eurpean Green Deal) available in your country such as from research studies, impact assessments, or other systematic investigations that quantify the results or broader effects of open data being reused?

For Explanation:
* If yes, please specify (1)  what kind of data source proves this impact and (2) provide the URLs to this data.
";yes;"RESPONSE TO THE REVIEWER
Analysis of the phenomenon and identification of measure for fighting climate change and its consequences https://www.istat.it/storage/rapporti-tematici/sdgs/2022/goal13.pdf

Report prepared by experts involved by the Ministry of Sustainable Infrastructure and Mobility under the ""Structure for the Green Transition of Mobility and Infrastructure"" (STEMI) established by the Minister of Sustainable Infrastructure and Mobility. The STEMI is tasked with developing guidance policy directions for the green transition of mobility and infrastructure, also in the light of the current discussion in the European Council of the Fit for 55 Package presented by the European Commission in implementation of the Green Deal strategy.
This report represents a compilation of contributions from various experts on the areas most relevant to the decarbonization of cities, while referring for further discussion to what was previously covered in the Report ""Climate Change, Infrastructure and Sustainable Mobility,"" presented by MIMS on February 4, 2022, and the Report ""Decarbonizing Transport. Scientific Evidence and Policy Proposals,"" dated April 22, 2022, devoted to technologies useful for decarbonizing transportation. 
The report includes a focus on the digitalization for the green transition and the role of data in the decarbonization of cities.
https://www.mit.gov.it/nfsmitgov/files/media/notizia/2022-10/STEMI_Le%20citta%CC%80%20a%20impatto%20climatico%20zero_ITA_v1.pdf     

                                                                                                                                                                                                             ";Change;Yes;"Analysis of the phenomenon and identification of measure for fighting climate change and its consequences https://www.istat.it/storage/rapporti-tematici/sdgs/2023/goal13.pdf

A unified dataset for pre-processed climate indicators weighted by gridded economic activity:
https://www.santannapisa.it/sites/default/files/2024-06/Cambiamento%20climatico%20ed%20eventi%20meteorologici.%20Disponibile%20nuovo%20strumento%20online%20per%20la%20puntuale%20valutazione%20delle%20anomalie%20climatiche%20che%20hanno%20impatto%20su%20dinamiche%20sociali%20ed%20economiche.pdf

https://www.nature.com/articles/s41597-024-03304-1";;;
I23;"Is the use of open data in your country having an impact on the level of protection of biodiversity (e.g. maintaining a good air and water quality)? 

For Explanation:
* If yes, please provide an example of one reuse case. For this reuse case, please provide (1) a URL to the reuse case, (2) a URL to the open dataset used by the reuse case, and (3) a description of the reuse case and its impact in this sub-domain. ";new question;new question;Change;Yes;"Example: https://ambientenonsolo.com/la-depurazione-delle-acque-reflue/?fbclid=IwZXh0bgNhZW0CMTEAAR02DnjLmylp_s7raRjURtWipTxYNJKOvs7OhR-JiwaIF9SJImACKXnU0jo_aem_ZmFrZWR1bW15MTZieXRlcw

Datasets used: https://www.istat.it/it/archivio/295148

Ensuring good water quality in our rivers and seas depends to a large extent on our ability to provide for the purification of wastewater produced by both households and production activities. ";;;
