P8;"Does the national strategy/policy outline measures to support the reuse of open data by the public sector?

For Explanation:
* If yes, please briefly describe the measures.";yes;"Both, the National Open Data Strategy and the Data Strategy in the General State Administration, seeks to ensure that public administrations are the first beneficiaries of actions for the reuse of open data. 

.- The National Open Data Strategy, specifically in the chapter “Actions to be deployed”, establishes the commitment to encouraging the consumption of open data by the administrations themselves are highlighted.

.- The Data Strategy in the General State Administration, in its chapter on open data, stresses the need to promote the reuse of public sector information in the private and public spheres, and to promote the creation of new products and services from sectorial thematic ";Complement;Yes;"As an example of Spain's interest in public administrations being the main beneficiaries of the reuse of the data they generate as open data, a report is being developed by the central administration which includes applications, platforms and services that are being used by some municipalities and whose use could be extended to others if they were to publish the necessary data in the same format. The report, which runs under the title: ""Municipal Innovation through Open Data: Solutions to make Municipal Services more accessible"", will see the light of day in the coming weeks. 
Likewise, through the official courses offered by the National Institute of Electronic Administration (INAP), the publication of open data is supported to the extent that public employees are trained to do so. See here:
https://datos.gob.es/sites/default/files/datosgobes/dimension1_2024_evidencia_p28.pdf";;;;;;
P9;"Does the national strategy/policy outline measures to support the reuse of open data by the private sector?

For Explanation:
* If yes, please briefly describe the measures.";yes;"The General State Administration Data Strategy and the National Open Data Strategy seek at all times to encourage the re-use of data by the private sector. 

 -. The General State Administration Data Strategy, in its chapter on open data, emphasizes the need to promote the re-use of public sector information in the private and public spheres, and to promote the creation of new products and services from sectoral thematic communities.

-. The main objectives of the National Open Data Strategy in force include “Identifying business models, reusing companies, success stories, start-ups, etc. in order to favour the extrapolation of successful practices.” In this regard, and in order to encourage the re-use of data by the private sector, they regularly document success stories of re-use companies that base their business on the use of open data. 

At this time, the Catalogue of companies includes 87 cases. See here: https://datos.gob.es/es/casos-exito. 

Likewise, specific solutions are also documented, which are collected in a Catalogue of solutions, which currently includes 424 uses. See here: https://datos.gob.es/es/aplicaciones.";Complement;Yes;To encourage the reuse of open data by the public sector, examples of use cases and data-driven business models are constantly being published on the datos.gob.es platform, a virtual space associated with the national open data policy. Since the last time information was provided, collections have increased to 452 applications and 90 business models. See here. https://datos.gob.es/es/aplicaciones and here: https://datos.gob.es/es/casos-exito;;;;;;
P10-a;"Does the national strategy/policy mandate carrying out and maintaining a data inventory by public bodies, whether at national or local level?

For Explanation:
* If yes, please briefly specify.";yes;"The Spanish Government's open data strategy, currently under revision, requires administrations to publish data on the General State Administration's data platform, which functions as a data inventory. This publication must be made under service conditions that enable both access to the data within the Administration and access to the general public.  

The objective is to advance in the role of administrations as consumers of information generated from other agencies, as reflected in the internal document: Inventory of Information Reuse Data of February 2023. See here: https://datos.gob.es/sites/default/files/datosgobes/dimension1_2023_evidenciapregunta_9a.png

This data inventory is based on the following conviction: ""The action and communication of administrations can be more effective, more transparent and more sustainable if they are based on valid and solid data provided in real time at the time of decision making.  An intensive use of data allows to boost innovation in public sector actions, facilitating the contrast of ideas, promoting creativity and the maximum use of resources in the general framework of a modern, participative, open and useful public management to solve or improve social problems and challenges"".";Complement;Yes;"Recently, the Generalitat de Catalunya, through the Directorate General for Open Data, Transparency and Collaboration, has drawn up a single inventory of databases as an ordered and descriptive register of each one of the data files available in the Administration of the Generalitat de Catalunya and in the entities of its public sector. See here: https://administraciodigital.gencat.cat/ca/dades/dades-obertes/projectes/inventari-de-dades/

Likewise, the Spanish Federation of Municipalities and Provinces (FEMP) approved at the end of 2023 a standard ordinance for local entities to establish their strategy on transparency and data governance. Article 9 of the standard ordinance establishes the requirement for local authorities to create an Inventory of datasets and information sources. Specifically, it establishes that ""the Administration of the local authority shall have an Inventory of data sets and sources of information, the content, format and means for management of which shall be adapted to the size and complexity of the local authority [...]"" As descriptive information on data sets and sources of information, the following should be included as far as possible: 
(a) Name and description of the data set. 
(b) the body or unit responsible for its management. 
(c) where appropriate, its constituent subsets and relationships or dependencies with other data sets. 
d) Fields, indicating which are mandatory and which are optional. 
(e) where appropriate, spatial resolution and level of disaggregation, with the applicable mini-mum threshold, where applicable. 
(f) information that facilitates the understanding of the data. 
(g) Minimum and, where appropriate, recommended update frequency. 
(h) the format(s) in which it is available, as well as any data structures, vocabularies or taxon-omies used, where appropriate.
i) In the data obtained, the origin or origins, including, where appropriate, the URL or URI, and the method of collection, with an indication of the reliability and other relevant circumstances. In the data generated, the methods and algorithms used. 
(j) if it contains personal data, a link to the information on it contained in the register of pro-cessing activities. 
(k) where appropriate, the categories of administrative acts and other decisions which are gen-erated automatically from the data, with the information provided for in Article 23(3). 
l) If applicable, the periodicity and form of generation of the historical files. 
m) A standard unique identifier, preferably the DOI. 
(n) the repository where it is kept and the computerised means used for its management. 

See more here: https://drive.google.com/file/d/1vam_TAcMrdXr0oKwbiFq1OyHpngi1Lpb/view";;;;;;
P10-b;"Do these data inventories include the data collected by public bodies that cannot be published as open data (e.g. in relation to the EU Data Governance Act (EU) 2022/868)? 

For Explanation:
* If yes, please briefly specify.";yes;"The inventory is materialized in a data catalog whose objective is to provide support to the different organizations in the documentation of their different datasets and to identify the most relevant datasets with a view to sharing them. 

The inventory is materialized in a data catalog, where the different datasets to be shared are defined in a standardized way by homogeneously fixing the descriptive metadata of their characteristics, facilitating the search and retrieval of information in an efficient way.

The shared data catalog is the key piece on which to build the different public sector data spaces. See here: https://datos.gob.es/sites/default/files/datosgobes/dimension1_2023_evidenciapregunta_9b.png";Complement;Yes;"Yes, it is accessible but requires prior anonymisation, the fields identifying natural persons that should be removed shall be indicated, as well as, where appropriate, further criteria and instructions for their anonymisation. If it is not accessible, it shall indicate the limitations on access that apply to it and any decisions taken in relation to them. 

In these terms it is established in the ‘Standard Ordinance on data governance in the Local Entity’, approved last November 2023.

For more information, see Article 9. Point 5.: https://drive.google.com/file/d/1vam_TAcMrdXr0oKwbiFq1OyHpngi1Lpb/view

And, along the same lines, it will be reflected in the Governance Regulation for the Central State Administration, a document currently being drafted.";;;;;;
P11;"Is your country applying the implementing regulation (EU) 2023/138 on high-value datasets?

For Explanation:
* If yes, how is it progressing? 
* If you are an EFTA or a candidate country to the EU, please select 'not applicable'.
** In the table below, please indicate your progress with respect to a) organisation, b) legal aspects, c) technical aspects on a scale from 1 to 5. 1 = no progress; 2 = few progress; 3 = some progress; 4 = considerable progress; 5 = works are finalised.";new question;new question;Change;Yes;"Most of the HVDS are already available. 
In order to report the degree of progress in making HVD available, Spain is publishing a series of notes referring to the progress on in-data.gob.es. See below: 
.- Statistical data:  https://datos.gob.es/en/blog/high-value-statistical-datasets-foreseen-national-statistical-plan-2021-2024
.- Geospatial data: https://datos.gob.es/en/blog/complying-europe-inspire-and-high-value-geospatial-assemblies-regulation
.- Earth observation and environmental data: https://datos.gob.es/es/blog/cumpliendo-con-europa-el-reglamento-de-conjuntos-de-alto-valor-de-observacion-de- the-earth-y
.- The contents related to the mobility and weather categories will be published soon. They are currently in the draft phase. See here. https://datos.gob.es/sites/default/files/datosgobes/evidencia_2/evidencia2.png; https://datos.gob.es/sites/default/files/datosgobes/evidencia_2/evidencia3.png 
";;;;;;
;Categories of high-value datasets;Answers  2024;;Degree of progress (from 1 to 5);;;;;;;;
;;Organisational progress;Legal progress ;Technical progress ;Technical progress ;Technical progress ;Technical progress ;Technical progress ;;;;
;;Setting up new roles and workflows;Addressing legal barriers;Identification and inventory of high-value datasets;Publication of high-value datasets in machine-readable formats via APIs;Publication of high-value datasets as bulk download, where relevant;Standardised means to structure, describe, access high-value datasets;Ensuring metadata availability and quality;;;;
P11-a;Geospatial;4;4;5;5;4;5;5;;;;
P11-b;Earth observation and environment;4;4;5;5;4;5;5;;;;
P11-c;Meteorological;4;4;5;5;4;5;5;;;;
P11-d;Statistics;4;4;5;5;4;5;5;;;;
P11-e;Companies and company ownership;4;4;5;N/A;N/A;N/A;N/A;;;;
P11-f;Mobility;4;4;5;5;4;5;5;;;;
P12;"Have the public bodies in your country denoted relevant datasets as high-value datasets in their metadata following the publication of the implementing regulation (EU) 2023/138 on high-value datasets?

For Explanation:
*  If yes, please specify how and highlight challenges, if any. 
* If you are an EFTA or a candidate country to the EU, please select 'not applicable'.";new question;new question;Change;No;;;;;;;
;1.2 Governance of open data;;;;;;;;;;;
