;4.2 Measuring reuse;;;;;;;;
I8;"Have any public bodies in your country launched or performed any activities in the past year to understand which and how (open) datasets are reused?

For Explanation:
* If yes, which of the following activities?
* Multiple answers are possible.";yes;N/A;Confirm;;N/A;;;
;Type of activity;Answer 2023;Explanation 2023;Confirm, change or complement answer/explanation from 2023;New answer (optional);New explanation (optional);;;
I8-a;Automated feedback mechanisms tracking users´ access to datasets;new question;new question;Change;Yes;Statistics on our open data portal helps us and other agencies to track the number of dataset's downloads, which indirectly indicates the reuse of open data.;;;
I8-b;Surveys;new question;new question;Change;Yes;In our yearly survey among public sector authorities, which helps us to assesses the level of data and data managment maturity across public sector, we encourage public bodies to monitor the reuse of their open data and share their reuse cases with us, so we can publish them.;;;
I8-c;Interviews/workshops with reusers;new question;new question;Change;Yes;During creation of strategies and action plans we (the MoEAC) and other agencies consult stakeholders using interviews and workshops, during which topic of open data reuse is also gets discussed. ;;;
I8-d;Other;new question;new question;Change;Yes;Agencies often get contacted by reusers via email in regards of open data questions and its reuse. Therefore, some of them know their main users and can communicate to gather an information about the reuse. In addition, our data exchange layer X-road, helps some agencies to monitor open data reuse.;;;
I9;"Have any public bodies in your country launched or performed any activities in the past year to better understand reusers' needs in order to further stimulate the reuse of open data?

For Explanation:
* If yes, which of the following activities have been performed? Please describe how the activity has helped you better stimulate reuse.
* Multiple answers are possible.";yes;N/A;Change;Yes;N/A;;;
;Type of activity;Answer 2023;Explanation 2023;Confirm, change or complement answer/explanation from 2023;New answer (optional);New explanation (optional);;;
I9-a;Regular feedback sessions with portal users ;new question;new question;Change;Yes;During creation of strategies and action plans we (the MoEAC) and other agencies consult stakeholders using interviews and workshops, during which topic of open data reuse is also gets discussed. ;;;
I9-b;Social media sentiment analysis ;new question;new question;Change;Yes;We have a group in Facebook dedicated to open data and sometimes there appear questions from the community about open data availability or some interesting projects based on open data. Monitoring this group helps us to understand users’ interests. Moreover, we make recordings of our webinars publicly available, so people interested in open data can learn more and potentially discussed the content in the comments. ;;;
I9-c;Other;new question;new question;Change;Yes;They have been directly communicating with various stakeholders and carrying out the communication campaigns with a purpose to show the ways of potential data reuse. In addition, there is a tight communication with the universities dedicated to identifying their needs and supporting the exploration of open data field.;;;
I10;"Have any public bodies in your country developed any systematic way of gathering reuse cases?

For Explanation:
* If yes, please provide a brief explanation of the process: How does the gathering happen? ";yes;"The MoEAC doing it through meet-ups with other public sector representatives, NGOs, academia, and private sector.

The following answer was partial from our end. A key part in collecting reuse cases is through yearly data maturity assessment, where public bodies are required to provide information on reuse cases, an overview of last years maturity assessment can be found in https://avaandmed.eesti.ee/instructions/public-sector-impact-assessment-of-open-data-2022. We also carry out assessment in the private sector. During the last assessment, we involved roughly 2000 Estonian companies representing different areas and sizes for representative purposes, in addition to interviewing and meeting with representative bodies, universities and clusters. These are regular activities we do to understand private  sector, NGO and other stakeholder needs and requirements regarding open data. During the meetups, focus group interviews and 1-1 interviews, we collect information on data re-use, stakeholder needs, investment requirements and so forth.";Confirm;;;;;
I11;"Are there any public bodies in your country that have developed a systematic ways of classifying the gathered reuse cases?

For Explanation:
* If yes, please provide a brief explanation of the process: According to which categories are reuse cases classified (e.g. by policy field)?";yes;"Data classification in Estonia is mainly based on the areas data-based solutions impact. On our national open data portal we tend to collect the main reuse cases, so they would be accessible from one place.

The following answer was partial on our-end. For reuse cases we classifify specifically based on the geographic areas the use-cases cover and which public body data has been mainly used for the reuse case. The data itself is tied to 12 areas, that is, science and technology, agriculture, fisheries, forestry and food, energy, environment, population and society, economy and finances, justice, legal system and public safety, health, government and public sector, education, culture and sport, transport and regions and cities.";Confirm;;;;;
;4.3 Created impact;;;;;;;;
;4.3a Governmental impact;;;;;;;;
I12;"Is any data on the impact created by open data on governmental challenges (e.g. efficiency, effectiveness, transparency, decision-making capacity) available in your country such as from research studies, impact assessments, or other systematic investigations that quantify the results or broader effects of open data being reused?

For Explanation:
* If yes, please (1) specify what kind of data source proves this impact and (2) provide the URLs to this data.

";yes;"Main impact includes government being more efficient and transparent. Also, we see an increasing trend on data-driven decision/making on governmental level. We notice that enteties tend to have more willingness to develope technologies and find the ways of solving problems using data. 
The impact can be monitored mostly by the reuse. Open data reuse is very popular internally within the organization: many institutions have created interesting usage stories based on their open data, the most common of which are data visualizations. There are institutions that have found that they help non-thematic parties to better interpret very specific data and thus alleviate the institution's workload of clarifying the data logic.  Reuse cases can be found on our national portal in the use cases section https://avaandmed.eesti.ee/usage-stories. The number of use cases is constantly growing.  
Every year we carry out an impact assessment of open data and data managment in the public sector, results are published on our open data portal (on estonian language). Year 2022  - https://avaandmed.eesti.ee/instructions/avaandmete-mojuhinnang-avalikus-sektoris-2022

The yearly impact assessments are a systematic study, not anecdotal. Which are in addition assisted with additional studies and impact assessment requirements for public bodies. There are examples in all ministries and areas, where impact has been created and measured. For instance, Estonian Agricultural Registry is using satellite data (open data available through esthub) to verify whether the grasslands have been mowed to automate and support decision-making capacity, transportation authority is using open data to understand the likelihood of traffic accidents happening and plan investments to improve traffic management, Tallinn is using open data gathered through crowdsourcing to plan public investments in road maintenance and planning (https://gis.tallinn.ee/andmekorje/?fbclid=IwAR14eN87q_KGScM_E8jJVHHPdbOUdKnUKsss3rD-a24dFMZYMosQZ-JH_aU), and so forth. 

For instance, in the traffic accident likelihood project, we understood what are the key factors that contribute to the traffic accidents and how likely it is that traffic accidents take place, the F1 score was for specific classes (road which are less likely to have any major accidents and thus need intervention) was 0.98794618 and so forth. In the agriculture use-cases, the precision is roughly 85%, which means in most cases the public official doesn’t need to do on-site inspections, thus contributing to efficiency.";Confirm;;;;;
I13;"Is the use of open data in your country having an impact on the efficiency and effectiveness of the government (at any level) in delivering public services? 

For Explanation:
* If yes, please provide an example of one reuse case. For this reuse case, please provide (1) a URL to the reuse case, (2) a URL to the open dataset used by the reuse case, and (3) a description of the reuse case and its impact in this sub-domain. ";new question;new question;Change;Yes;Yes, open data in our country is enhancing the efficiency and effectiveness of government services. An example is SATIKAS, an automated satellite-based information system that detects mowing using satellite data. This system automates the EU’s agricultural subsidy checks, reducing the need for inspectors' field visits, saving time and money, and reminding farmers who haven't met mowing requirements. Developed by the UT Tartu Observatory, the Estonian Agricultural Registers and Information Board (ARIB), and CGI, SATIKAS demonstrates significant impact. More information can be found here (https://www.pria.ee/uudised/niitmise-tuvastamise-susteemi-arengud), and the related dataset is available here (https://avaandmed.eesti.ee/datasets/niitmise-tuvastamine-satelliitseirega).;;;
I14;"Is the use of open data in your country having an impact on transparency and accountability of public administrations?

For Explanation:
* If yes, please provide an example of one reuse case. For this reuse case, please provide (1) a URL to the reuse case, (2) a URL to the open dataset used by the reuse case, and (3) a description of the reuse case and its impact in this sub-domain. ";new question;new question;Change;Yes;Yes, open data in our country significantly enhances the transparency and accountability of public administrations. For example, data on public officials' salaries is published annually, providing an overview of civil servants' incomes. This promotes transparency in government spending and is frequently used in news articles for various rankings and analyses, such as this article (https://www.err.ee/1609329552/riigiametnike-palgatabeli-tipus-on-ria-juht). The dataset is accessible here (https://www.fin.ee/riigihaldus-ja-avalik-teenistus-kinnisvara/avalik-teenistus/personali-ja-palgastatistika#ametnike-palgaandmed ).;;;
I15;"Is the use of open data in your country having an impact on policy-making processes (i.e. are public administrations making use of the data as evidence for the problem identification and policy formulation)? 

For Explanation:
* If yes, please provide an example of one reuse case. For this reuse case, please provide (1) a URL to the reuse case, (2) a URL to the open dataset used by the reuse case, and (3) a description of the reuse case and its impact in this sub-domain. ";new question;new question;Change;Yes;"
Yes, open data is significantly impacting policy-making processes in our country. As an example, at the beginning of 2024, the Estonian Business and Innovation Agency consolidated key tourism data into interactive dashboards. These dashboards make all necessary tourism-related tables quickly accessible, enhancing data discoverability and speeding up analysis through interactive visualizations. This data is used in policy formulation and simplifies daily decision-making processes. The dashboard link has been shared with organizations in the Estonian tourism sector and is continuously used by policymakers for monitoring trends, answering questions, and making informed decisions. More information, along with visualizations and datasets, can be found here (https://puhkaeestis.ee/et/traveltrade/turisminumbrid-ja-statistika).";;;
I16;"Is the use of open data in your country having an impact on decision-making processes (i.e. are public administrations making use of the data as evidence to be included in their daily operations)?

For Explanation:
* If yes, please provide an example of one reuse case. For this reuse case, please provide (1) a URL to the reuse case, (2) a URL to the open dataset used by the reuse case, and (3) a description of the reuse case and its impact in this sub-domain. ";new question;new question;Change;Yes;Yes, open data is significantly impacting decision-making processes in our country. As an example, environmental supervision authorities monitor the movement and activities of fishing vessels daily, using this data to make risk-based decisions for inspections. This approach enhances the efficiency and effectiveness of environmental monitoring and enforcement. The fishing data used for these decisions can be found here (https://pta.agri.ee/ettevotjale-tootjale-ja-turustajale/kutseline-kalapuuk/puugistatistika#item-1), and additional data from the Commercial Fishing Register is available here (https://avaandmed.eesti.ee/datasets/kutselise-kalapuugi-register).;;;
;4.3b Social impact;;;;;;;;
I17;"Is any data on the impact created by open data on social challenges (e.g. inequality, healthcare, education) available in your country such as from research studies, impact assessments, or other systematic investigations that quantify the results or broader effects of open data being reused?

For Explanation:
* If yes, please (1) specify what kind of data source proves this impact and (2) provide the URLs to this data.

";yes;"Main impact is seen on raising the level of citizen's awarness, spreading  knowledge about social problems and tackling them. Also data helps to find out the problems, which have to be solved. .
The impact is monitored mostly by the re-use cases of open data. Some of them are brought below. More re-use cases can be found on our national portal in the use cases section https://avaandmed.eesti.ee/usage-stories . The number of use cases is constantly growing. 
Every year we carry out an impact assessment of open data and data managment in the public sector, results are published on our open data portal (on estonian language). Year 2022  - https://avaandmed.eesti.ee/instructions/avaandmete-mojuhinnang-avalikus-sektoris-2022

We have additional information to question 47 as requested.";Confirm;;;;;
I18;"Is the use of open data in your country having an impact on society´s ability to reduce inequality and better include minorities, migrants, and/or refugees? 

For Explanation:
* If yes, please provide an example of one reuse case. For this reuse case, please provide (1) a URL to the reuse case, (2) a URL to the open dataset used by the reuse case, and (3) a description of the reuse case and its impact in this sub-domain. ";new question;new question;Change;Yes;Yes, open data is having an impact on society's ability to reduce inequality and better include minorities, migrants, and refugees. For instance, the Equality Center provides valuable resources for policymakers, employers, educators, and anyone interested in gender equality. Topics covered include work life, family, politics, education, civil society, media representation, business, and criminal justice. The center's website (www.vordsuskeskus.ee) features numerous news articles on gender equality and hosts a database with data on gender inequality in Estonia, which can be accessed here (www.vordsuskeskus.ee/et/andmebaas).;;;
I19;"Is the use of open data in your country having an impact on issues about housing in urban areas? 

For Explanation:
* If yes, please provide an example of one reuse case. For this reuse case, please provide (1) a URL to the reuse case, (2) a URL to the open dataset used by the reuse case, and (3) a description of the reuse case and its impact in this sub-domain. ";new question;new question;Change;Yes;Yes, open data is impacting housing issues in urban areas in our country. The Ministry of Climate's open data is used for planning energy-efficient building renovations, promoting environmentally friendly mobility, and implementing nature-based solutions in urban areas. One key resource is the Building Register (https://avaandmed.eesti.ee/datasets/ehitisregister). This national database contains construction-related documents, such as building permits, occupancy permits, and energy labels, as well as data on existing, demolished, and planned buildings. The Building Register provides high-quality information about the built environment, simplifying and improving public services in the construction field and contributing to the improvement of the quality of the Estonian living environment.;;;
I20;"Is the use of open data in your country having an impact on the issues of health and wellbeing? 

For Explanation:
* If yes, please provide an example of one reuse case. For this reuse case, please provide (1) a URL to the reuse case, (2) a URL to the open dataset used by the reuse case, and (3) a description of the reuse case and its impact in this sub-domain. ";new question;new question;Change;Yes;Yes, open data in our country is significantly impacting health and well-being issues. For instance, on the Health Board's website (https://www.terviseamet.ee/et/nakkus-haigused/tervishoiutootajale/nakkushaigustesse-haigestumine), you can find statistics on the contracting of infectious diseases presented in a visualized format. These graphs illustrate the spread of infectious diseases data for the entirety of Estonia, covering more than 20 infectious diseases and allowing data to be viewed by year and territory. Leveraging Tableau software, this solution offers a comprehensive overview of Estonian residents' health, aiding in the assessment of infection risks and raising awareness about vaccination.;;;
I21;"Is the use of open data in your country having an impact on the society´s level of education and skills (e.g. data literacy)?

For Explanation:
* If yes, please provide an example of one reuse case. For this reuse case, please provide (1) a URL to the reuse case, (2) a URL to the open dataset used by the reuse case, and (3) a description of the reuse case and its impact in this sub-domain. ";new question;new question;Change;Yes;Yes, the open data in Estonia is positively impacting society's level of education and skills. The Museum Information System MuIS (https://www.muis.ee/) open data is utilized in various applications that disseminate cultural heritage information to the public, thereby enhancing education and awareness. Notable examples include E-varamu (www.e-varamu.ee) and Ajapaik (www.ajapaik.ee), which both leverage MuIS open data to contribute significantly to societal knowledge and education. You can explore the MuIS open data datasets here (https://avaandmed.eesti.ee/datasets/muuseumide-infosusteemi-avaandmed).;;;
;4.3c Environmental impact;;;;;;;;
I22;"Is any data on the impact created by open data on environmental challenges (e.g. climate change and environmental degradation, as highlighted in the Eurpean Green Deal) available in your country such as from research studies, impact assessments, or other systematic investigations that quantify the results or broader effects of open data being reused?

For Explanation:
* If yes, please specify (1)  what kind of data source proves this impact and (2) provide the URLs to this data.
";yes;"Estonia aims to become the green digital state, so we try to contribute more into inventing solutions for fighting the climate change. For example, green way of thinking is applied developing infrastracture of the cities and making cities smart. People and enteties use data to choose there to put solar panels. Cities use sensors that detect light and noise polution, so they can collect the data and to take measures for reducing the level of pollution. People exploit detectors, which measure how much electricity or other resourses they use, finding the ways to cut down exessive spendings. 
The impact is monitored mostly by the re-use cases of open data. Some of them are brought below. More re-use cases can be found on our national portal in the use cases section https://avaandmed.eesti.ee/usage-stories . The number of use cases is constantly growing. 
Every year we carry out an impact assessment of open data and data managment in the public sector, results are published on our open data portal (on estonian language). Year 2022  - https://avaandmed.eesti.ee/instructions/avaandmete-mojuhinnang-avalikus-sektoris-2022

We have additional information to question 51 as requested.";Confirm;;;;;
I23;"Is the use of open data in your country having an impact on the level of protection of biodiversity (e.g. maintaining a good air and water quality)? 

For Explanation:
* If yes, please provide an example of one reuse case. For this reuse case, please provide (1) a URL to the reuse case, (2) a URL to the open dataset used by the reuse case, and (3) a description of the reuse case and its impact in this sub-domain. ";new question;new question;Change;Yes;Yes, the open data in Estonia is significantly enhancing the protection of biodiversity. Species distribution maps, based on verified observations from the Estonian Nature Information System, are crucial for conservation efforts. Enthusiasts can submit nature observations to the Environmental Agency, providing valuable information to scientists and conservationists. These observations, submitted via the nature observation app (https://loodusveeb.ee/et/themes/nouanded-ja-vabatahtlik-kaasaloomine/loodusvaatluste-nutirakendus) or website, are essential for better conservation management, studying species distribution and phenology, combating invasive species, and supporting national wildlife monitoring. You can view the species maps with data (https://keskkonnaportaal.ee/et/liigivaatluste-levikukaardid) for a comprehensive overview of biodiversity.;;;
I24;"Is the use of open data in your country having an impact on the achievement of more environment-friendly cities (e.g., environment-friendly transport systems, waste management etc.)? 

For Explanation:
* If yes, please provide an example of one reuse case. For this reuse case, please provide (1) a URL to the reuse case, (2) a URL to the open dataset used by the reuse case, and (3) a description of the reuse case and its impact in this sub-domain. ";new question;new question;Change;Yes;Yes, the open data in Estonia is positively impacting the achievement of more environment-friendly cities. In Tartu, one of the largest cities, an unofficial public transport app (https://play.google.com/store/apps/details?id=com.mobisolutions.transit&hl=et&gl=US) was created using open data, becoming more popular than the official app. This application allows users to browse schedules and routes offline, view real-time bus departures when online, and add favorite stops for easier daily use. The data, sourced from the Ministry of Regional Affairs and Agriculture's public transport register, is periodically updated automatically. You can find the data here: https://avaandmed.eesti.ee/datasets/tartu-linna-uhistranspordi-peatuste-numbrid-ja-nimekiri-asukohad-ja-soiduplaanid;;;
I25;"Is the use of open data in your country having an impact on the fight against climate change, for example by undertaking predictive monitoring, preventive actions, or a differentiated response to connected disasters?

For Explanation:
* If yes, please provide an example of one reuse case. For this reuse case, please provide (1) a URL to the reuse case, (2) a URL to the open dataset used by the reuse case, and (3) a description of the reuse case and its impact in this sub-domain. ";new question;new question;Change;Yes;Yes, open data is playing a crucial role in the fight against climate change in our country. The Environmental Agency's weather and climate overview provides foundational information on warming trends in Estonia. The portal features not only visualized data but also explanations, key findings, and descriptions of the impacts of climate warming. This collected information helps monitor weather trends and the current climate situation in Estonia. You can access the web application here (https://keskkonnaportaal.ee/et/keskkonnaulevaade/keskkonnaulevaade-ilm-ja-kliima), and the dataset is available here (https://avaandmed.eesti.ee/datasets/meteoroloogiliste-radarite-andmestik).;;;
I26;"Is the use of open data in your country having an impact on the consumption of energy based on fuel and the switch to renewables? 

For Explanation:
* If yes, please provide an example of one reuse case. For this reuse case, please provide (1) a URL to the reuse case, (2) a URL to the open dataset used by the reuse case, and (3) a description of the reuse case and its impact in this sub-domain. ";new question;new question;Change;Yes;Elering Live (https://dashboard.elering.ee/en) brings together data about the Estonian electricty and gas system incl. electricity production and consumption, cross-border energy flows and energy trades. It is possible to monitor near real-time data as well as historical data in table and chart forms. The figures can be downloaded directly from the website or through the application programming interface (API: https://dashboard.elering.ee/assets/api-doc.html).;;;
;4.3d Economic impact;;;;;;;;
I27;"Is any data on the economic impact (e.g. GDP, employment, productivity, innovation,  new businesses created etc.) of open data available in your country such as from research studies, impact assessments, or other systematic investigations that quantify the results or broader effects of open data being reused?

For Explanation:
* If yes, please specify what kind of data source proves this impact and provide the URLs to this data.

";yes;"We are working closely with private sector to detect their needs in open data and share the knowledge we currently poses, so they won't need to spend time and money on the things, which already exist and can be reused. As well we try to inspire them to publish their open data. Our goal is to have more open data use cases generated by private sector, which can be used for creating servises and technologies as well as making private sector more transperant. We notice that there is still some lack of knowledge regarding opportuities government can provide, but we are working on it. From our side we conduct different projects, which bring together public and private sector or create some other value.  
In advance, the impact is monitored mostly by the re-use cases of open data. The number of external uses reported to us is lower, but this is often also due to the fact that institutions often do not know how exactly the data has been re-used. The profile of the users is known, but the exact cases of use are not. In most cases, open data is also published under such a license that, in the case of re-use, it is not necessary to refer to the owner, so it is not possible to fully identify all usage stories – especially those where several data sets are interconnected. Some of them are brought below https://avaandmed.eesti.ee/usage-stories . The number of use cases is constantly growing.
Every year we carry out an impact assessment of open data and data managment in the public sector, results are published on our open data portal (on estonian language). Year 2022  - https://avaandmed.eesti.ee/instructions/avaandmete-mojuhinnang-avalikus-sektoris-2022  

For clarification, we base and evaluate the economic impact of open data on the following dataset: https://ec.europa.eu/newsroom/dae/redirection/document/93686 and https://ec.europa.eu/newsroom/dae/redirection/document/93915. There are also dashboards available at: https://tooturg.stat.ee/, which are used to decide and plan measures for the nation regarding employment and supporting economy. Various tools are also built to support the decision-making based on the changes in the labour market, for example OTT and MALLE (https://www.etag.ee/wp-content/uploads/2022/05/RITA_MAITT_LOPPARUANNE_FINAL.pdf).";Confirm;;;;;
I28;"Is the use of open data in your country having an impact on the level of employment? 

For Explanation:
* If yes, please provide an example of one reuse case. For this reuse case, please provide (1) a URL to the reuse case, (2) a URL to the open dataset used by the reuse case, and (3) a description of the reuse case and its impact in this sub-domain. ";new question;new question;Change;Yes;Yes, the open data in Estonia is positively impacting the level of employment. The earnings application (https://palgad.stat.ee/en#) provides detailed information on the average and median earnings of various occupations in Estonia. It allows users to compare their own earnings with those of their occupational group, using filters like county, sex, and age group. This application helps identify disparities between different regions, age groups, and genders, enabling individuals and policymakers to make informed decisions about employment and wage policies. This increased transparency and data accessibility contribute to more equitable and well-informed employment practices.;;;
I29;"Is the use of open data in your country having an impact on the level of innovation and the adoption of new technologies? 

For Explanation:
* If yes, please provide an example of one reuse case. For this reuse case, please provide (1) a URL to the reuse case, (2) a URL to the open dataset used by the reuse case, and (3) a description of the reuse case and its impact in this sub-domain. ";new question;new question;Change;Yes;"Yes, the open data in Estonia is significantly enhancing the level of innovation and the adoption of new technologies. For example, the Museum Information System MuIS (https://www.muis.ee/) open data has supported the testing of various innovative solutions, such as the photo description AI ""Folli""(https://stacc.ee/et/mis-lendab-aga-ei-ole-lind-tehisintellekt-naeb-ja-teab/) and the preservation assistant ""Sälli"" (https://stacc.ee/et/kuidas-aitas-stacc-muinsuskaitseametil-tehisintellekti-kasutades-museaalide-sailivust-hinnata/) whose long-term impacts are yet to be fully realized. The availability of open data has also positively influenced research and scientific work, promoting innovation. The processing and analysis of cultural heritage data using modern methods could offer various future applications. This environment of open data fosters a culture of continuous innovation and technological advancement.";;;
I30;"Is the use of open data in your country having an impact on the level of entrepreneurship (especially of women and minorities) and business creation (especially with Small- and Medium-sized Enterprises)? 

For Explanation:
* If yes, please provide an example of one reuse case. For this reuse case, please provide (1) a URL to the reuse case, (2) a URL to the open dataset used by the reuse case, and (3) a description of the reuse case and its impact in this sub-domain. ";new question;new question;Change;Yes;Yes, the open data in Estonia is significantly impacting the society's level of entrepreneurship and business creation, especially for SMEs. Start-up entrepreneurs, using data from the business register (https://ariregister.rik.ee/est), can make data-driven decisions, such as assessing whether it is viable to open your business, e.g. a bakery in an area with several existing ones. This access to open data aids in the growth of skills necessary for making critical business decisions based on data. Consequently, it fosters a more informed and capable entrepreneurial community, leading to increased business creation and development.;;;
I31;"Is the use of open data in your country having an impact on the level of productivity? 

For Explanation:
* If yes, please provide an example of one reuse case. For this reuse case, please provide (1) a URL to the reuse case, (2) a URL to the open dataset used by the reuse case, and (3) a description of the reuse case and its impact in this sub-domain. ";new question;new question;Change;Yes;Yes, the open data in Estonia is significantly impacting the society's level of productivity. The Environmental Agency notes that climate data (https://avaandmed.eesti.ee/datasets/meteoroloogiliste-radarite-andmestik) has been requested by various entities. For example, housing associations use it for heating period decisions. The Estonian National Museum has analyzed weather data to understand how weather conditions affect visitor numbers. Similarly, Icecream company sought air temperature data to find correlations between temperature and sales performance. This access to open data enables more informed decision-making, leading to increased productivity across different sectors.;;;
