ID;Question;Answer from 2023;Explanation from 2023;Confirm, change or complement answer/explanation from 2023;Provide updated answer (if applicable);Provide updated explanation (if applicable)
P10-b;"Do these data inventories include the data collected by public bodies that cannot be published as open data (e.g. in relation to the EU Data Governance Act (EU) 2022/868)? 

For Explanation:
* If yes, please briefly specify.";yes;"The digitalisation circular applies to all types of data, and each public sector state organisation has to create and share its total inventory  https://www.regjeringen.no/id2952701/

""Den enkelte virksomhet skal ha tilstrekkelig oversikt over hvilke data den håndterer. [...] Virksomheten skal registere datasett i Felles datakatalog(data.norge.no). [...] Virksomheter som registerer/synliggjør datasett, må klargjøre forutsetningene for å dele datasettet med andre virksomheter.""

Unofficial translation is as follows 
""The individual company (public) must have a sufficient overview of what data it handles. [...] The company must register data sets in the National Data Catalog (data.norge.no).[...] Companies that register/make data sets visible must clarify the prerequisites for sharing the data set with other companies.""

The national portal:
https://data.norge.no/datasets";Confirm;;
P11;"Is your country applying the implementing regulation (EU) 2023/138 on high-value datasets?

For Explanation:
* If yes, how is it progressing? 
* If you are an EFTA or a candidate country to the EU, please select 'not applicable'.
** In the table below, please indicate your progress with respect to a) organisation, b) legal aspects, c) technical aspects on a scale from 1 to 5. 1 = no progress; 2 = few progress; 3 = some progress; 4 = considerable progress; 5 = works are finalised.";new question;new question;Change;Not Applicable;Norway is an EFTA country
P12;"Have the public bodies in your country denoted relevant datasets as high-value datasets in their metadata following the publication of the implementing regulation (EU) 2023/138 on high-value datasets?

For Explanation:
*  If yes, please specify how and highlight challenges, if any. 
* If you are an EFTA or a candidate country to the EU, please select 'not applicable'.";new question;new question;Change;Not Applicable;
P13;"Is there a governance structure in place that enables the participation and/or inclusion of various open data stakeholders? 

For Explanation:
*  If yes, please briefly describe the governance structure and its operating model ";new question;new question;Change;Yes;"Several governance structures exist for different data sharing areas. The governance structures consist of various stakeholders from the state, local and private sector.                   To further elaborate on this we have recently published an ""Offical Norwegian Report"" which can be found here:https://www.regjeringen.no/no/dokumenter/nou-2024-14/id3046520/. In this report there has been suggested a new ""data law"". This data law would enable public sector, private sector, voluntary sector (nonprofit organizations) and research sector through a prioritisaition counsil where all of the aforementioned sector a proposed to be involved."
P14;"How would you classify the model used for governing open data in your country? 

For Explanation:
*  Please briefly explain why this model was chosen/works best for your country";hybrid;We have a number of national top down initiatives such as guidelines, governance, laws etc. This is coupled with a strategy of encouraging bottom up initiatives, smart cities being a very good example here. ;Confirm;;
P15;"Does the governance structure ensure that the local and regional open data initiatives are facilitated and supported at national level?

For Explanation:
* If yes, please give an example of what kind of support.
* If not applicable, please explain why.";new question;new question;Change;Yes;"Norway is a small country with a relatively small open data community in comparison with larger countries. Either we coordinate initiatives at national level or we advise. At the very least we know about the vast majority of initiatives which are happening. 

We have 357 municipalities in Norway, varying in vastly in population. KS (The Norwegian Association of Local and Regional Authorities is an organisation which operates on behalf of all municipalities. In our Digitalisation strategy (2019-2025): https://www.regjeringen.no/no/tema/statlig-forvaltning/it-politikk/digitaliseringsstrategi-for-offentlig-sektor/id2612415/. we emphasize the importance of cooperation between KS and the national government."
P16;"To what degree do local/regional public bodies conduct open data initiatives? 

For Explanation:
* If not applicable, please explain why.";the majority of public bodies;;Confirm;;
P17;"Is a document describing the responsibilities and governance structure of the national (and/or regional/local) open data team publicly available?

For Explanation:
* If yes, please provide the URL where this information is published. ";no;;Confirm;;
P18;"Is there a regular exchange of knowledge or experiences between the national open data team and the team maintaining the national portal? 

For Explanation:
* If yes, please briefly describe how this exchange takes place and provide evidence supporting your answer (e.g. meeting agendas, URLs to news items).";yes;"The people with data sharing as their main task and the team responsible for the portal are all employed by the same agency and have a close dialogue.

To reach out to a wider network of professionals we have ""Arena for data sharing and information management"" weekly: https://www.digdir.no/informasjonsforvaltning/faglig-arena-datadeling-og-informasjonsforvaltning/2120
We also answer questions in the online community: https://datalandsbyen.norge.no/
Example: publisher with question on update frequency in data portal: https://datalandsbyen.norge.no/topic/192/hva-er-oppdateringsfrekvensen-for-publisering-i-fdk/4";Confirm;;
P19;"Does the governance model include the appointment of official roles in civil services that are dedicated to open data (e.g. open data officers)?

For Explanation:
* If yes, please describe how this task is fulfilled at public body level.";no;;Confirm;;
P20;"Is there a regular exchange of knowledge or experiences between the national open data team and the wider network of open data officers in your country? 

For Explanation:
* If yes, please briefly describe how this exchange takes place and provide evidence supporting your answer (e.g. meeting agendas, URLs to news items).";yes;"To reach out to a wider network of professionals we have ""Arena for data sharing and information management"" weekly: https://www.digdir.no/informasjonsforvaltning/faglig-arena-datadeling-og-informasjonsforvaltning/2120

The Norwegian Digitalisation Agency is in continuous dialogue with data professionals across the private, public and civil sectors.
One of the channels is the online forum: https://datalandsbyen.norge.no/

Datajegeren (The data hunter) is a service that will help users find and get data, and contribute to the dialogue with data providers, including the dialogue with various ""open data officers"" roles
https://datafabrikken.norge.no/finn-data/datajegeren
https://datafabrikken.norge.no/nyheter/datafabrikken-lanserer-datajegeren-15";Confirm;;
P21;"Is there a regular exchange of knowledge or experiences between public sector bodies (i.e. the providers) and open data reusers (e.g. academia, citizens, businesses)?

For Explanation:
* If yes, please briefly describe how this exchange takes place and provide evidence supporting your answer (e.g. meeting agendas, URLs to news items).";yes;"Norwegian Digitalisation Agency is together with Digital Norway building the ""data factory"" to improve the private sector's access to data. Communication with reusers is a key feature of the data factory.  https://digitalnorway.com/prosjekter/datafabrikk/

We have regular meatings about different aspects of datasharing
https://www.digdir.no/digdir/arrangementsoversikt/692?field_end_date_value=2&field_global_taxonomy_target_id=293&field_course_type_target_id=All&field_start_date_value=2022

Online forum launched in 2021: https://datalandsbyen.norge.no/";Confirm;;
P22;"Do data publication plans exist at public body level?

For Explanation:
* If yes, please provide the URL and briefly highlight the key aspects covered. ";yes;"Strategic Cooperation Council for the Public Sector (SKATE), organized by the Norwegian Digitalisation Agency, has decided on the process for publication to data.norge.no and has agreed on a publication strategy https://www.digdir.no/digitalisering-og-samordning/skate/1259

We have guidelines for publishing data:
https://www.regjeringen.no/no/dokumenter/retningslinjer-ved-tilgjengeliggjoring-av-offentlige-data/id2536870/";Confirm;;
P23;"Are there processes to ensure that the open data policies/strategy previously mentioned are implemented (e.g. monitoring)?

For Explanation:
* If yes, please specify the process(es).";yes;"Norway has an action plan for follow-up of ""One digital public sector"" where data sharing is one of the main priorities. Re-prioritization is carried out continuously in dialogue with data owners and with data re-users. Data needs are obtained via interaction arenas (described earlier), the National Resource Center for data sharing, Datafabrikken or at direct requests from data users. In addition, public bodies at various levels have their own user groups where data needs are raised. 

We have established:
- National resource center for data sharing
- National toolbox for data sharing
- The Data factory
- Community for the national portal

As part of the management dialogue between the ministries and the agencies, any deviations from the allocation letter and the digitilisation circular are discussed. Deviations from the digitilisation circular shall be entered in the annual report to the agencies

As part of the data portal, we have an overview of companies that have published data sets. An overview of government bodies that have not published data sets is under development. https://github.com/Informasjonsforvaltning/behov/issues/755";Confirm;;
P24;"Do you update your policy/strategy as appropriate to ensure its success, such as based on data collected for monitoring?

For explanation:
* If yes, please describe the process and any recent updates made to strategy/policy";new question;new question;Change;Yes;"As mentioned in questions P1 and P2, we have several strategic documents and policies. These are updated when needed to ensure success in reaching our open data policy goals. The most relevant update to mention is that we are in a process of updating our Digitalization strategy. 

The process of updating is not neccessarily a clear cut correlation between data collected for monitoring and updates in the strategies and policies, but the updates on the strategies and policies relies on data and monitoring on goals set in various strategies. 

One of these monitoring processes/evaluations can be found here: https://www.digdir.no/rikets-digitale-tilstand/status-pa-malene-i-digitaliseringsstrategien/3478

We also have other processes such as reports from the Office of the Auditor General. They released a report on the governments enabling of sharing and reuse of data within public sector. It can be found here:  https://www.riksrevisjonen.no/rapporter-mappe/no-2023-2024/myndighetenes-tilrettelegging-for-deling-og-gjenbruk-av-data-i-forvaltningen/

These evaluations and reports describe the status of digitalization i different aspects based on various data and experiences, and are key elements for updating excisting policies and strategies."
P25;"Are there any processes in place to assess if public sector bodies are charging for data above marginal cost? (please see directive (EU) 2019/1024 on open data and the reuse of public sector information).

For Explanation:
* If yes, please specify the process(es).";yes;"A study of the Norwegian data economy has been carried out over the past year. The purpose of the study has been to identify key challenges and opportunities related to the public sector's role and tasks that manage and provide public data for further use. The issue of charching for data above marignal cost are discussed, and some measures are proposed. https://www.regjeringen.no/contentassets/cb9240c57f8b4c5cb916e86ebee32ecb/rapport-utredning-av-dataokonomien-i-offentlig-sektor-ak-l80868.pdf 

A public committee has been appointed and has been tasked with putting forward proposals for a more comprehensive regulation for the use of public information (data). The purpose is to ensure business, researchers and civil society access to public information in a way that allows it to be used in new contexts, create new services and provide increased value creation. Funding models for data are part of the assignment. https://www.regjeringen.no/id2926740/";Confirm;;
P26-a;"What are the top 3 challenges that your country is facing in the implementation of the mentioned open data policies/strategy?

For Explanation:
* Please briefly describe.";N/A;The three biggest challenges are management and organizational issues, legal issues and expertise when it comes to utilizing data.;Change;N/A;The three biggest challenges are management and organizational issues, legal issues and expertise when it comes to utilizing data.
P26-b;"Are there activities in place to address these challenges in your country (e.g. with specific national/regional/local plans or initiatives)?

For Explanation:
* If yes, please briefly describe the measures that you have adopted or plan to adopt to address these challenges. 
* If no, please specifiy what is hampering finding a strategic approach to solve these challenges.";Yes;"A working group has been established to investigate where the responsibility for important data may be placed, and which overarching principles should apply so that it becomes easier to use data from the public sector. As a follw up  to the strategy ""Ine Digital Public Sector"" a national resource centre for sharing data has been established, with expertise in the relationship between law, technology, business and administrative processes as a learning environment and a knowledge repository for the entire public sector. Furthermore, we have measures that apply to offer effective legal advice for data providers, including an open online forum for guidance. We also have Datafabrikken, which is a project aimed at small and medium-sized companies, where the purpose is to help them to utilize the data.";Confirm;;
P27;"Are there any activities in place to assist data holders with publishing their data as open data (i.e. to help them with the data opening process)?

For Explanation:
* If yes, please describe/provide examples of these activities.";new question;new question;Change;Yes;"An active API working group for public sector providers to give support and share knowledge.  Norways’ API catalogue is  established. 
A standardized way to describe APIs is in the Norwegian Digitalisation Agency's roadmap for information management.                                          A National Geodata Strategy has been established, which is supplemented by an action plan and a National Geodata Council. https://www.geonorge.no/Geodataarbeid/nasjonal-geodatastrategi/"
P28;"Is there a professional development or training plan for civil servants working with data in your country? 

For Explanation:
* If yes, please briefly describe these training activities.";yes;"The Norwegian Directorate for ICT and Joint Services in Higher Education & Research (unit.no) has together with Digital Norway launched a digital learning platform, which also covers data and related topics: https://digitalnorway.com/laeringsportalen-handler-om-a-fa-alle-med/
Courses are also available on https://datafabrikken.norge.no/kurs

The government also collaborates with digital norway, which has a number of courses adapted to the private sector. https://digitalnorway.com/prosjekter/eu/

Some agencies have their own learning platform, for example The Norwegian Agency for Public and Financial Management (DFØ) https://laeringsplattformen.difi.no/kurs-kategori/digitalisering-og-ikt

We also have a number of guides and training materials, for example:
Guide to ""order in your own house"" https://data.norge.no/guide/veileder-orden-i-eget-hus/

The municipalities have their own tools https://www.ks.no/fagomrader/digitalisering/felleslosninger/digiorden/";Confirm;;
P29;"Are there annually held national, regional or local events (e.g. hackathons, courses, conferences, users meet-ups, summer/winter schools) to promote open data and open data literacy in your country beyond the target group of public servants? 
 
For Explanation:
* If yes, please provide examples (e.g. title, date, location of the event and URL).";yes, >9;"Annual hackatons, conferences etc. orcestrated from the central government has since 2017 been replaced by sectoral/local iniativs and selforganising groups. The central government gives support if needed.

Examples:
https://datalandsbyen.norge.no/topic/127/open-data-challenge-10-03-2022
https://datalandsbyen.norge.no/topic/167/open-data-hackathon
https://datalandsbyen.norge.no/topic/182/cassini-hackathon-for-f%C3%B8rste-gang-i-norge
https://datalandsbyen.norge.no/topic/253/bergen-by-hack-for-studenter


Dataforeningen BI & A.
https://www.meetup.com/dnd-bi-analytics-oslo/

Slekt og data
https://www.slektogdata.no/nb/slektsforskerdagen-2022

The Munin Conference on Scholarly Publishing
https://site.uit.no/muninconf/

Digitalisation conference https://www.digdir.no/digitaliseringskonferansen/digitaliseringskonferansen/1172

Many hackathons and similar events are also listed in the calendar in the online community: 
https://datalandsbyen.norge.no/category/3/m%C3%B8ter-og-arrangementer";Confirm;;
PT1;"Is there a national portal in your country for that enables users to search for open datasets and find where to download open data? 

For Explanation:
* If yes, please provide the URL of the national portal.";yes;data.norge.no https://datafabrikken.norge.no/;Change;Yes;https://data.norge.no/
PT2;"For Explanation:
* What is the technology stack of your portal (e.g. based on uData, CKAN, etc.)";new question;new question;Change;N/A;Custom developed portal (Open Source). Technology stack: React, Java/Kotlin, Python, Jena, Fuseki, ElasticSearch, PostgreSQL, MongoDB, Kafka.
PT3;"Does the national portal offer to its users a way to programmatically query the metadata via an API?

For Explanation:
* If yes, please provide the direct-URL to this feature.";new question;new question;Change;Yes;"There is the search api and a SPARQL endpoint
https://search.api.fellesdatakatalog.digdir.no
https://sparql.fellesdatakatalog.digdir.no (gui: https://data.norge.no/sparql)"
PT4;"Does the national portal offer to its users a way to programmatically query the metadata via a SPARQL access point?

For Explanation:
* If yes, please provide the direct-URL to this feature.";new question;new question;Change;Yes;https://data.norge.no/sparql
PT5;"Does the national portal offer/link to documentation on the use of APIs?

For Explanation:
* If yes, please provide the direct-URL to this feature.  ";new question;new question;Change;Yes;"https://informasjonsforvaltning.github.io/felles-datakatalog/datasett-katalog/api/
https://github.com/Informasjonsforvaltning/fdk-search-service/blob/main/openapi.yaml
https://github.com/Informasjonsforvaltning/fdk-resource-service/blob/main/openapi.yaml"
PT6;"Does the national portal offer/link to documentation on the use of SPARQL? 

For Explanation:
* If yes, please provide the direct-URL to this feature.  ";new question;new question;Change;Yes;https://informasjonsforvaltning.github.io/felles-datakatalog/s%C3%B8k_og_filter/sparql/
PT7;"Does the national portal provide functionality for users to contribute datasets they have produced or enriched? 

For explanation:
* If yes, please (1) explain how  the portal facilitate the linking of documentation and supporting materials to these user-contributed datasets and (2) provide the direct-URL to this feature.";new question;new question;Change;Yes;"It is possible for users to administrate harvesting of dataset descriptions to the national data portal (data.norge.no). The portal consists of 5 catalogs (datasets, APIs, concepts, information models and events/services) where the resources may be linked together, according to  applicable standards. Users can also use functionality to register descriptions of datasets, APIs, concepts and services manually. 

https://data.norge.no/publishing"
PT8;"Does the national portal offer a mechanism for users to provide general feedback, such  a 'Contact us' or 'Feedback' button that is placed in a visible spot and would allows users to send a general comment concerning the portal?

For Explanation:
* If yes, please provide the direct-URL to this feature or describe how this functionality is provided.";yes;See: https://datalandsbyen.norge.no/category/4/tilbakemeldinger-og-nyheter;Complement;;"See: https://datalandsbyen.norge.no/category/4/tilbakemeldinger-og-nyheter

There is also an email address in the footer of data.norge.no, where users can contact us directly if they don't want their feedback to be published online."
PT9;"Does the national portal offer a mechanism for users to provide feedback on specific datasets, such as a 'feedback button' or a comment/discussion section under the dataset?

For Explanation:
* If yes, please provide the direct-URL to this feature or describe how this functionality is provided.";yes;"https://datalandsbyen.norge.no/category/6/ettersp%C3%B8r-datasett-og-api-er
We also offer the possibility to comment on a specific dataset in our national portal e.g. https://data.norge.no/datasets/562afcb4-63de-3ffb-940f-d375968bdef6#comment-section";Complement;;"Currently users have the ability to add comments to all resources available on the portal. The underlying stack is NodeBB and is used as a community forum for data sharing. The forum can be accessed on https://datalandsbyen.norge.no
All comment threads can be found here: https://datalandsbyen.norge.no/category/12/kommentartr%C3%A5der
Example thread:
Portal: https://data.norge.no/datasets/64e9b230-3022-3a80-b453-afcf8c2b309e
Datalandsbyen: https://datalandsbyen.norge.no/topic/441/datasett-produksjons-og-avl%C3%B8sertilskudd-ti[…]ruksforetak-s%C3%B8knadsomgang-2023-landbruksdirektoratet (edited)"
PT10;"Does the national portal provide a mechanism for users to rate datasets?

For Explanation:
* If yes, please provide the direct-URL to this feature or describe how this functionality is provided.";no;;Confirm;;
PT11;"Does the national portal enable users to find information and news on relevant open data topics in the country?

For Explanation:
* If yes, please provide the direct-URL to this feature.  ";yes;See: https://datalandsbyen.norge.no/;Confirm;;
PT12;"Does the national portal offer the possibility for users to receive notifications when new datasets are available on the national portal (RSS, ATOM feeds, email notifications etc.)?

For Explanation:
* If yes, please provide the direct-URL to this feature.  ";yes;See: https://data.norge.no/datasets.rss;Complement;;"https://data.norge.no/datasets.rss
https://data.norge.no/datasets.atom"
PT13;"Does the national portal enable users to request datasets, such as through a ""request data"" button? 

For Explanation:
* If yes, please provide the direct-URL to this feature or describe how this functionality is provided.";yes;See: https://datalandsbyen.norge.no/category/6/ettersp%C3%B8r-datasett-og-api-er;Complement;Yes;"https://data.norge.no/requests
https://datalandsbyen.norge.no/category/6/ettersp%C3%B8r-datasett-og-api-er"
PT14;"Are requests for datasets and their progress status presented in a transparent manner on the national portal? 

For Explanation:
* If yes, please provide the direct-URL to this feature.  ";yes;See: https://datalandsbyen.norge.no/category/6/ettersp%C3%B8r-datasett-og-api-er;Complement;;"https://data.norge.no/requests
https://datalandsbyen.norge.no/category/6/ettersp%C3%B8r-datasett-og-api-er"
PT15;"Does the team monitor the extent to which requests (either via the portal or otherwise) result in the publication of the requested data?

For Explanation:
* If yes, please describe how this monitoring is conducted.";yes;"https://datalandsbyen.norge.no/category/6/ettersp%C3%B8r-datasett-og-api-er

A dedicated team of ""data hunters"" is following up requests from users and monitors progress. Request are posted here: https://datafabrikken.norge.no/finn-data/datajegeren and followed up in the community service: https://datalandsbyen.norge.no/category/6/ettersp%C3%B8r-datasett-og-api-er";Confirm;;
PT16;"Does the national portal offer a mechanism for users to exchange with others, such as a discussion forum?

For Explanation:
* If yes, please provide the direct-URL to this feature or describe how this functionality is provided.";yes;See: https://datalandsbyen.norge.no/;Confirm;;
PT17;"Does the national portal showcase reuse cases, such as in a designated section of the portal?

For Explanation:
* If yes, please provide the direct-URL to this feature. ";yes;See: https://datalandsbyen.norge.no/category/2/gode-eksempler-p%C3%A5-bruk;Confirm;;
PT18;"Does the national portal reference the datasets that the showcased reuse cases are based on (i.e. there is a link between the reuse case in the showcase and the underlying dataset on the portal)?

For Explanation:
* If yes, please provide the URL to this feature/to an example documenting this feature.";yes;See: https://datalandsbyen.norge.no/topic/79/s%C3%B8k-i-enhetsregisteret-med-n%C3%A6ringskoder-i-hierarki;Confirm;;
PT19;"Does the national portal provide the possibility for users to submit their own reuse cases?

For Explanation:
* If yes, please provide the direct-URL to this feature. ";yes;See: https://datalandsbyen.norge.no/category/2/gode-eksempler-p%C3%A5-bruk;Confirm;;
PT20;"Does the national portal offer a preview function for tabular data?

For Explanation:
* If yes, please provide the URL to an example documenting this feature.";yes;"https://data.norge.no/datasets/288aa74c-e3d3-492e-9ede-e71503b3bfd9
Preview is provided for dataset distributions where dcat:downloadUrl is provided. Expand ""distributions"" on the provided link and click on ""Se forhåndsvisning"". (there is a bug in the english translation. )";Complement;;"""https://data.norge.no/datasets/288aa74c-e3d3-492e-9ede-e71503b3bfd9
Preview is provided for dataset distributions where dcat:downloadUrl is provided. Expand ""distributions"" on the provided link and click on ""More information about this dataset""."
