ID;Question;Answer from 2023;Explanation from 2023;Confirm, change or complement answer/explanation from 2023;Provide updated answer (if applicable);Provide updated explanation (if applicable)
P10-b;"Do these data inventories include the data collected by public bodies that cannot be published as open data (e.g. in relation to the EU Data Governance Act (EU) 2022/868)? 

For Explanation:
* If yes, please briefly specify.";yes;Yes, the National Data Asset Inventory includes registries containing personal data. The inventory will not be published.;Complement;;"The National Data Asset Inventory also included the metadata of registries containing public data and personal data under the previous Act XCI of 2021 on National Data Assets. 
On 13 December 2023, the Hungarian Parliament passed a new law, Act CI of 2023 on the System for the Utilisation of National Data Assets and Certain Services, which expands the National Data Asset Inventory with the metadata of all registries that are part of the national data asset, some of which can be accessed by anyone through the National Open Data Portal."
P11;"Is your country applying the implementing regulation (EU) 2023/138 on high-value datasets?

For Explanation:
* If yes, how is it progressing? 
* If you are an EFTA or a candidate country to the EU, please select 'not applicable'.
** In the table below, please indicate your progress with respect to a) organisation, b) legal aspects, c) technical aspects on a scale from 1 to 5. 1 = no progress; 2 = few progress; 3 = some progress; 4 = considerable progress; 5 = works are finalised.";new question;new question;Change;Yes;"Yes, it has been previously identified which organisations have high-value data sets, but as can be seen from the table below, the application of implementing regulation is currently ongoing.

The National Data Asset Management Agency has contacted those organisations that have previously been identified as having high-value data sets. The responses received from the organisations via self-declaration were aggregated to produce the final scores in the table. "
P12;"Have the public bodies in your country denoted relevant datasets as high-value datasets in their metadata following the publication of the implementing regulation (EU) 2023/138 on high-value datasets?

For Explanation:
*  If yes, please specify how and highlight challenges, if any. 
* If you are an EFTA or a candidate country to the EU, please select 'not applicable'.";new question;new question;Change;Yes;High-value data sets are recorded in the National Data Asset Inventory. It is possible to filter specifically for these in the search criteria on the National Open Data Portal.
P13;"Is there a governance structure in place that enables the participation and/or inclusion of various open data stakeholders? 

For Explanation:
*  If yes, please briefly describe the governance structure and its operating model ";new question;new question;Change;Yes;"On 13 December 2023, the Hungarian Parliament adopted a new law, Act CI of 2023 on the System for the Utilisation of National Data Assets and Certain Services, which incorporated the previous regulations, including the provisions of Act LXIII of 2012 on the Re-use of Public Data.
Under the new law, the National Data Asset Management Agency provides a single information point and contact service. As part of this service, the Agency publishes information on re-use for all public bodies on the National Open Data Portal. Additionally, the Agency offers a centralised publication service, through which it publishes open data sets. 

Based on the new law, the Agency is the central public body responsible for supporting and coordinating the utilisation of the national data assets. The Agency operates the National Open Data Portal, which is currently undergoing further development."
P14;"How would you classify the model used for governing open data in your country? 

For Explanation:
*  Please briefly explain why this model was chosen/works best for your country";hybrid;"The Cabinet Office of the Prime Minister – as a central state administration body – has a dominant role in the governing of open data in Hungary. The hybrid model can contribute to the reducing process of administration burden of central public administration actors. Cabinet Office of the Prime Minister governs the ICT sector (including the data ecosystem) through the Digital Hungary Agency.

The National Data Asset Management Agency serving its duty to fulfill the different information services (general governmental information services, governmental information services and market information services) as a public service obligation.

The  Data Asset Management Agency is in communication with various representatives of both local governments and the central government to enhance the use of open data in the country.

The Digital Hungary Agency follows a top-down approach and proposes government policies, development directions and resources related to the national data assets.";Complement;Hybrid;"The Cabinet Office of the Prime Minister – as a central state administration body – has a dominant role in the governing of open data in Hungary. The hybrid model can contribute to the reducing process of administrative burden of central public administration actors. The Cabinet Office of the Prime Minister governs the ICT sector (including the data ecosystem) through the Digital Hungary Agency.

The National Data Asset Management Agency provides various information services, including general governmental information services, governmental information services and market information services as public duty.
The Agency is in communication with various representatives of the central government to enhance the use of open data in the country.
On 13 December 2023, the Hungarian Parliament adopted a new law, Act CI of 2023 on the System for the Utilisation of National Data Assets and on Certain Services, which adopted the previous rules, including the provisions of Act LXIII of 2012 on the Re-use of Public Data. The new law strengthens the coordinating role of the National Data Asset Management Agency."
P15;"Does the governance structure ensure that the local and regional open data initiatives are facilitated and supported at national level?

For Explanation:
* If yes, please give an example of what kind of support.
* If not applicable, please explain why.";new question;new question;Change;Yes;"The Act CI of 2023 on the System for the Utilisation of National Data Assets and on Certain Services stipulates that all public bodies with at least 250 employees must have a chief data officer (CDO), and smaller bodies must have a data transfer contact person, who are provided with professional coordination and methodological support by the National Data Asset Management Agency. This is the main way in which the government can facilitate and support the open data initiatives of local and regional public bodies (See: Act CI of 2023, Article 15, subsection (4))
(Link to the Act: https://njt.hu/jogszabaly/2023-101-00-00)"
P16;"To what degree do local/regional public bodies conduct open data initiatives? 

For Explanation:
* If not applicable, please explain why.";all public bodies;"The Act CXII of 2011 (""Privacy Act"") obliges all public bodies - central, regional and local level - to publish certain information on themselves on their websites in a certain structure.

The National Data Asset Management Agency provides the structured institutional framework of government tasks related to the development of the digital ecosystem of Hungary. The Agency's tasks is to cover the entire national data estate, including local and regional data. The most important task of the Agency is to make public databases available in a regulated framework; therefore, the public administration – both at regional and local level – can be more effective. Beside this, the Hungarian Ministry of Interior already launched a smart city pilot project for the city of Monor. The main objective of this project is to make the life of citizens and institutions living and operating in the city easier, more comfortable, and predictable through advanced technological achievements such as. Other independent smart city projects are ongoing in the cities of Budapest and Debrecen. Debrecen also runs an open data portal for the publication of public data of the city.

https://belugyiszemle.hu/en/node/66

https://budapest.hu/Documents/V%C3%A1ros%C3%A9p%C3%ADt%C3%A9si%20F%C5%91oszt%C3%A1ly/Smart%20Budapest%20Keretstrat%C3%A9gia%202019.pdf

http://smartcity.debrecen.hu/en

https://opendata.debrecen.hu/";Complement;;"The Act CXII of 2011 (""Privacy Act"") obliges all public bodies - central, regional and local level - to publish certain information on themselves on their websites in a certain structure.

The National Data Asset Management Agency provides the structured institutional framework of government tasks related to the development of the digital ecosystem of Hungary. The Agency's tasks is to cover the entire national data estate, including local and regional data. The most important task of the Agency is to make public databases available in a regulated framework; therefore, the public administration – both at regional and local level – can be more effective. 

Smart city projects are ongoing in the cities of Budapest and Debrecen. Debrecen also runs an open data portal for the publication of public data of the city.
http://smartcity.debrecen.hu/en
https://opendata.debrecen.hu/

In Hungary, registers on urban development and urban policies are managed by the Lechner Knowledge Centre and places particular emphasis on green transition and digitalisation. To this end, it makes available various methodologies and research data, e.g. on smart city developments in Hungary, with a lot of environmental data. E.g.:
https://lechnerkozpont.hu/cikk/mar-1000-jo-gyakorlat-kozott-lehet-bongeszni-az-okos-varos-peldatarban
https://lechnerkozpont.hu/cikk/europai-varosfejlesztesi-jo-gyakorlatok-sikeres-adaptacioja"
P17;"Is a document describing the responsibilities and governance structure of the national (and/or regional/local) open data team publicly available?

For Explanation:
* If yes, please provide the URL where this information is published. ";yes;"Yes, the following legal documents apply: 
•	Act No. XCI. of 2021 on the National Data Asset and its 
•	Government Decree No. 607/2021. (XI. 5.) on certain detailed rules relating to the use of national data assets and
•	Government Decree No. 182/2022 (V. 24.) on the duties and powers of the members of the government.";Complement;Yes;"Yes, the following legal documents apply: 
• Government Decree No. 607/2021. (XI. 5.) on certain detailed rules related to the use of national data assets,
• Act CI of 2023 on the System for the Utilization of National Data Assets and Certain Services and
• Government Decree No. 182/2022 (V. 24.) on the duties and powers of the members of the government."
P18;"Is there a regular exchange of knowledge or experiences between the national open data team and the team maintaining the national portal? 

For Explanation:
* If yes, please briefly describe how this exchange takes place and provide evidence supporting your answer (e.g. meeting agendas, URLs to news items).";yes;Yes, within the National Data Asset Management Agency both the national open data team and the team maintaining the national open data portal regularly cooperate and exchange knowledge in the operation and maintenance of the national open data portal. It is a continuous work herby we cannot attach an axact meeting agenda.;Confirm;;
P19;"Does the governance model include the appointment of official roles in civil services that are dedicated to open data (e.g. open data officers)?

For Explanation:
* If yes, please describe how this task is fulfilled at public body level.";yes;"Yes, various public service bodies regularly cooperate and exchange knowledge in the operation and maintenance of the national open data portal. There are overlaps in the teams; therefore, it is a facile process. These teams include: the National Data Asset Management Agency, the Digital Success Programme, the Hungarian AI Coalition, the Digital Hungary Agency.
The new addition tho the list is the Digital Hungary Agency, which operates sincs August 2022 and it is responsible for the entire governmental IT. The Agency performs state tasks related to e-public administration, IT, the unification of e-public administration and IT developments, electronic communication activities for government purposes, and ensuring the infrastructural feasibility of public administration IT.

Response to Reviewer 2: 

Civil servants employed within national organizations have been mobilized to focus on open data. Within this framework, civil servants are appointed to monitor EU legislation relevant to open data, contribute to the development and maintenance of the National Open Data Portal, support the reuse of open data by contacting public bodies and collecting information and data bases.";Complement;;"Yes, various public service bodies regularly cooperate and exchange knowledge in the operation and maintenance of the national open data portal. There are overlaps in the teams; therefore, it is a facile process. These teams include: the National Data Asset Management Agency, the Digital Success Programme, the Hungarian AI Coalition, the Digital Hungary Agency and the Digital Hungary Agency, which operates since August 2022 and it is responsible for the entire governmental IT. The Agency performs state tasks related to e-public administration, IT, the unification of e-public administration and IT developments, electronic communication activities for government purposes, and ensuring the infrastructural feasibility of public administration IT.

Civil servants employed within national organizations have been mobilized to focus on open data. Within this framework, civil servants are appointed to monitor EU legislation relevant to open data, contribute to the development and maintenance of the National Open Data Portal, support the reuse of open data by contacting public bodies and collecting information and data bases."
P20;"Is there a regular exchange of knowledge or experiences between the national open data team and the wider network of open data officers in your country? 

For Explanation:
* If yes, please briefly describe how this exchange takes place and provide evidence supporting your answer (e.g. meeting agendas, URLs to news items).";yes;The National Data Asset Management Agency as the responsible of the national data portal regularly exchanges knowledge and experiences with various public bodies dealing and managing public data. In light of this, the Agency has several Cooperation Agreements with significant Hungarian Organisations, e.g. Hungarian Central Statistical Office, Educational Authority, Hungarian State Treasury, etc. ;Confirm;;
P21;"Is there a regular exchange of knowledge or experiences between public sector bodies (i.e. the providers) and open data reusers (e.g. academia, citizens, businesses)?

For Explanation:
* If yes, please briefly describe how this exchange takes place and provide evidence supporting your answer (e.g. meeting agendas, URLs to news items).";yes;"The operational team of the Open Data Portal will work with both public authorities and data users, and this will encourage the exchange of knowledge and experience, as well as assistance with specific requests.

The Infotér Association organises professional events and preparatory work, events and workshops for SMEs. 
https://infoter.hu/

The mission of the Hungarian AI Coalition is for the state to play its part in the development of the sub-ecosystem through the thoughtful use of national data assets and as a user of AI solutions.
https://ai-hungary.com/en/content/ai-coalition

There are several workshops and knowledge exchange occasions at the academic level too. For example the Hungarian universities regularly hold events, seminars and workshops in the open data re-use topic.
https://www.uni-corvinus.hu/post/event/workshop-a-nyilt-tudomany-mozgatorugoirol-lepeseirol-akadalyairol/
https://www.omikk.bme.hu/hirek/20221006/workshop_a_nyilt_tudomany_mozgatorugoirol_lepeseirol_akadalyairol";Complement;;"The operational team of the Open Data Portal will work with both public authorities and data users, and this will encourage the exchange of knowledge and experience, as well as assistance with specific requests.

The Infotér Association organises professional events and preparatory work, events and workshops for SMEs. 
https://infoter.eu/

The mission of the Hungarian AI Coalition is for the state to play its part in the development of the sub-ecosystem through the thoughtful use of national data assets and as a user of AI solutions.
https://digitalisjoletprogram.hu/en/content/artificial-intelligence-coalition

The first Data Day was held on March 21, 2024 at Pázmány Péter Catholic University. The aim of the conference and forum is to provide a framework for an informal professional discussion about the domestic implications of the EU's latest data strategy regulations. The conference aims to invite and encourage dialogue and joint thinking among stakeholders in the EU, state, non-state, and academic spheres involved in data governance, telecommunications, and digital services. The conference is planned to be held every year.
https://jak.ppke.hu/a-dat-nap-1-0

The HUN-REN Data Repository Platform (HUN-REN ARP) also organises events related to open data. https://researchdata.hu/esemenyek"
P22;"Do data publication plans exist at public body level?

For Explanation:
* If yes, please provide the URL and briefly highlight the key aspects covered. ";yes;"The Act CXII of 2011 (""Privacy Act"") obliges public bodies to publish certain information on themselves on their websites in a certain structure. The National Data Asset Act defines the rules regarding the National Open Data Portal as the core element of Hungary's data publication process. The main actor of this process is the National Data Asset Management Agency as the maintainer of the national portal.";Complement;;"The Act CXII of 2011 (""Privacy Act"") obliges public bodies to publish certain information on themselves on their websites in a certain structure. The Act XCI of 2021 on the National Data Asset effective until March 31, 2024, defines the rules regarding the National Open Data Portal as an information platform. The main actor of this process is the National Data Asset Management Agency as the maintainer of the national portal.
On 13 December 2023, the Hungarian Parliament adopted a new law, Act CI of 2023 on the System for the Utilisation of the National Data Asset and on Certain Services, which adopted the previous rules, including the provisions of Act LXIII of 2012 on the Re-use of Public Data. The new law, effective from 2024, also includes provisions specifically for the re-use and publication of open data. In addition, information on re-use will also have to be published on the website of the National Data Asset Management Agency."
