ID;Question;Answer from 2023;Explanation from 2023;Confirm, change or complement answer/explanation from 2023;Provide updated answer (if applicable);Provide updated explanation (if applicable)
P14;"How would you classify the model used for governing open data in your country? 

For Explanation:
*  Please briefly explain why this model was chosen/works best for your country";hybrid;"BODIES:
•	The Ministry of the Economy and Innovation is the main actor in charge of open data policy making including the following activities: 1) preparation of legal acts setting up principles and processes in the field of open data, 2) construction of financial measures for data opening and promotion of the use of open data (RRF reform, EU Structural Funds investments for the period 2021-2027, the state budget), 3) providing political messages on open data, 4) work with stakeholders, 5) coordination of Data opening coordinators network activities (Open Data club), 6) international cooperation, etc.
https://eimin.lrv.lt/lt/veiklos-sritys/skaitmenine-politika/atviri-duomenys-1
•	Information Society Development Committee is a body under the Ministry of Economy and Innovation, which is in charge of implementing open data policy including the following activities: 1) maintenance and development of the Lithuanian open data portal, 2) performing a project during which till September 2023 more than 500 new high-demand datasets from 50 public sector institutions will be opened, 3) administrative and technical consultations and help for institutions on data opening process, 4) promotion of open data, 5) cooperation with institutions’ Data opening coordinators and open data users, 6) ensuring the opening of the requested data, 7) analysis of the impact of open data, etc. 
https://ivpk.lrv.lt/lt/veiklos-sritys-1/duomenu-atverimo-koordinavimas
•	State Data Agency is responsible for a centralized data opening scheme. Data sets of state institutions are processed and opened centrally through the State Data Management Information System managed by the Agency, which ensures standardized anonymization and quality of data. 
•	In addition, all public bodies are obliged to appoint a person responsible for organizing the opening of the authority’s data, the “Open data Coordinator”. The assigned coordinator has to ensure the process of opening of data, its supervision and compliance with the requirements laid down in the legislation.  

Under the Model for opening data (https://eimin.lrv.lt/lt/veiklos-sritys/skaitmenine-politika/atviri-duomenys-1) all institutions are obliged to open data on user demand registered at the Portal as well as on their own decision. In case there is no data opened on the Portal, Users are encouraged to register their request here https://data.gov.lt/requests/submitted. Institutions are obliged to open data on User demand and all communication related to open data goes through the Lithuanian open data portal and is publicly visible under the updated law’s provisions. 
Ministry of Economy and Innovation and Information Society Development Committee are responsible for promoting the Model for opening data and encouraging institutions to open data as well as data Users to register their needs at the Portal this way obliging institutions to open most valuable data.";Complement;;"BODIES:
•	The Ministry of the Economy and Innovation is the main actor in charge of open data policy making including the following activities: 1) preparation of legal acts setting up principles and processes in the field of open data, 2) construction of financial measures for data opening and promotion of the use of open data (RRF reform, EU Structural Funds investments for the period 2021-2027, the state budget), 3) providing political messages on open data, 4) work with stakeholders, 5) coordination of Data opening coordinators network activities (Open Data club), 6) international cooperation, etc.
https://eimin.lrv.lt/lt/veiklos-sritys/skaitmenine-politika/atviri-duomenys-1
•	Information Society Development Committee is a body under the Ministry of Economy and Innovation, which is in charge of implementing open data policy including the following activities: 1) maintenance and development of the Lithuanian open data portal, 2) performed a project where 560 new high-demand datasets from 50 public sector institutions were opened, 3) administrative and technical consultations and help for institutions on data opening process, 4) promotion of open data, 5) cooperation with institutions’ Data opening coordinators and open data users, 6) ensuring the opening of the requested data, 7) analysis of the impact of open data, etc. 
https://ivpk.lrv.lt/lt/veiklos-sritys-1/duomenu-atverimo-koordinavimas
•	State Data Agency is responsible for a centralized data opening scheme. Data sets of state institutions are processed and opened centrally through the State Data Management Information System managed by the Agency, which ensures standardized anonymization and quality of data (https://duomenys.stat.gov.lt/atviri-duomenys/). Furhermore, the State Data Agency was appointed as the competent authority under Article 7 of DGA to assist the public sector institutions which grant or refuse access for the re-use of certain categories of protected data (https://e-seimas.lrs.lt/portal/legalAct/lt/TAD/01106654590311ee8e3cc6ee348ebf6d?positionInSearchResults=16&searchModelUUID=b7458ac9-1946-4098-aeb1-39c07692931e).
•	In addition, all public bodies are obliged to appoint a person responsible for organizing the opening of the authority’s data, the “Open data Coordinator”. The assigned coordinator has to ensure the process of opening of data, its supervision and compliance with the requirements laid down in the legislation.  

Under the Model for opening data (https://eimin.lrv.lt/lt/veiklos-sritys/skaitmenine-politika/atviri-duomenys-1) all institutions are obliged to open data on user demand registered at the Portal as well as on their own decision. In case there is no data opened on the Portal, Users are encouraged to register their request here https://data.gov.lt/requests/submitted. Institutions are obliged to open data on User demand and all communication related to open data goes through the Lithuanian open data portal and is publicly visible under the updated law’s provisions. 
Ministry of Economy and Innovation and Information Society Development Committee are responsible for promoting the Model for opening data and encouraging institutions to open data as well as data Users to register their needs at the Portal this way obliging institutions to open most valuable data."
P15;"Does the governance structure ensure that the local and regional open data initiatives are facilitated and supported at national level?

For Explanation:
* If yes, please give an example of what kind of support.
* If not applicable, please explain why.";new question;new question;Change;Yes;"Under new Model for opening data (https://eimin.lrv.lt/lt/veiklos-sritys/skaitmenine-politika/atviri-duomenys-1) established in 2021, all institutions are obliged to open data on user demand registered at the Portal as well as on their own decision. In case there is no data opened on the Portal, Users are encouraged to register their request here https://data.gov.lt/requests/submitted. Institutions are obliged to open data on User demand and all communication related to open data goes through the Lithuanian open data portal and is publicly visible under the updated law’s provisions. 
Ministry of Economy and Innovation and Information Society Development Committee are responsible for promoting the Model for opening data and encouraging institutions to open data as well as data Users to register their needs at the Portal this way obliging institutions to open most valuable data.
During a project „Strengthening Results Oriented Management Capacities“  it was prepared and distributed  newsletters with a separate section containing current affairs and news about open data (https://lrv.lt/lt/vyriausybes-kanceliarija-1/apie-lrvk/lrvk-projektu-portfelis/igyvendinami-projektai/valdymo-gebejimu-stiprinimas/naujienlaiskiai/). These newsletters were distributed to regional municipalities that they would be informed about national and international  progress in open data."
P16;"To what degree do local/regional public bodies conduct open data initiatives? 

For Explanation:
* If not applicable, please explain why.";approximately half of the public bodies;;Complement;Approximately half of the public bodies;"Ministry of Economy and Innovation and Information Society Development Committee are responsible for promoting the Model for opening data and encouraging institutions to open data as well as data Users to register their needs at the Portal this way obliging institutions to open most valuable data.
Furthermore, the State Data Agency has been performing a project ""Integration of state data into the Data lake"" financed from the Recovery and Resilience Facility plan. Until 2026 summer, all the most important data managed by the state will be inventoried and integrated into a common data lake - the State Data Management Information System (VDV IS). In this space, data is managed from the beginning - its collection - to the end - use for legitimate purposes and opening in the Lithuanian open data portal.
https://eimin.lrv.lt/lt/naujienos/1-mlrd-lietuvos-ekonomikai-valstybes-duomenu-integracijai-i-duomenu-ezera-beveik-19-mln-euru
https://www.stat.gov.lt/projektas-valstybes-informaciniu-istekliu-integravimas-i-duomenu-ezera"
P17;"Is a document describing the responsibilities and governance structure of the national (and/or regional/local) open data team publicly available?

For Explanation:
* If yes, please provide the URL where this information is published. ";yes;"Description of data opening procedure approved by the Minister of Economy and Innovation determines the responsabilities of competent authorities in the field of open data. Please see paragraphs 3, 4, 5.
https://e-seimas.lrs.lt/portal/legalAct/lt/TAD/327dd210495011ebb394e1efb98d3e67/asr
https://eimin.lrv.lt/lt/naujienos/viesojo-sektoriaus-duomenu-atverimo-procesas-bus-bendras-ir-aiskus

Contacts of competent authorities are published here - https://eimin.lrv.lt/lt/veiklos-sritys/skaitmenine-politika/atviri-duomenys-1";Complement;;During a project „Strengthening Results Oriented Management Capacities“  it was prepared and distributed  newsletters with a separate section containing current affairs and news about open data (https://lrv.lt/lt/vyriausybes-kanceliarija-1/apie-lrvk/lrvk-projektu-portfelis/igyvendinami-projektai/valdymo-gebejimu-stiprinimas/naujienlaiskiai/). These newsletters were distributed to regional municipalities that they would be informed about national and international  progress in open data.
P18;"Is there a regular exchange of knowledge or experiences between the national open data team and the team maintaining the national portal? 

For Explanation:
* If yes, please briefly describe how this exchange takes place and provide evidence supporting your answer (e.g. meeting agendas, URLs to news items).";yes;"National open data team consists of 3 main actors: 1) the Lithuanian Ministry of the Economy and Innovation, which is responsible for open data policy making and construction of financial measures, 2) Information Society Development Committee which is responsible for implementing open data policy and maintenance of the Lithuanian open data portal, 3) State Data Agency, which is responsible for a centralized data opening scheme and standardized anonymization of data. 
In conclusion, open data is a horizontal area where activities (including daily communication, exchanging  of knowledge) of responsible policy making and policy implementing authorities go hand in hand in order to reach target audience and set goals.

""Open Data Club"" is an initiative connecting 3 main actors and additionaly including the data opening coordinators of all ministries to discuss relevant topics and exchange experiences in the field of open data: 
https://www.facebook.com/ekonomikosministerija/posts/pfbid0XvPWCLJ8gERYj1RV85wdR3c9u8qEkrHhw7AF84Smo81ZsSGybfUSDbV2o7hwuzG1l 
https://data.gov.lt/news/31
https://www.stat.gov.lt/home/-/asset_publisher/lbrXvLVHX2ln/content/tesiame-atviru-duomenu-klubo-veikla?inheritRedirect=false&redirect=https%3A%2F%2Fwww.stat.gov.lt%2Fhome%3Fp_p_id%3D101_INSTANCE_lbrXvLVHX2ln%26p_p_lifecycle%3D0%26p_p_state%3Dnormal%26p_p_mode%3Dview%26p_p_col_id%3Dcolumn-2%26p_p_col_count%3D1
https://www.facebook.com/ekonomikosministerija/posts/pfbid02kkSFmtQWEALHA4hMzGSjLYpXj9KKy72bKDZ1MVrUSX7RS8picKXTeds8wDx3VCCwl
https://www.linkedin.com/posts/lina-giedraitien%C4%97-90a3a74a_opendata-collaboration-redcarpet-activity-7062851263012466688-XZi0?utm_source=share&utm_medium=member_desktop";Complement;;"National open data team consists of 3 main actors: 1) the Lithuanian Ministry of the Economy and Innovation, which is responsible for open data policy making and construction of financial measures, 2) Information Society Development Committee which is responsible for implementing open data policy and maintenance of the Lithuanian open data portal, 3) State Data Agency, which is responsible for a centralized data opening scheme and standardized anonymization of data. 
In conclusion, open data is a horizontal area where activities (including daily communication, exchanging  of knowledge) of responsible policy making and policy implementing authorities go hand in hand in order to reach target audience and set goals.

""Open Data Club"""" is an initiative connecting 3 main actors and additionaly including the data opening coordinators of all ministries, and institutions subordinate to and accountable to them,  to discuss relevant topics and exchange experiences in the field of open data: 
https://www.linkedin.com/posts/information-society-development-committee_%C4%AFvyko-viii-asis-ekonomikos-ir-inovacij%C5%B3-ministerija-activity-7193618486386966528--kLi?utm_source=share&utm_medium=member_desktop
https://www.linkedin.com/posts/lietuvos-statistika-statistics-lithuania_eimin-eimin-atviruduomenuportalas-activity-7156612009336156161-y_gN?utm_source=share&utm_medium=member_desktop
https://www.facebook.com/ekonomikosministerija/posts/pfbid0XvPWCLJ8gERYj1RV85wdR3c9u8qEkrHhw7AF84Smo81ZsSGybfUSDbV2o7hwuzG1l 
https://data.gov.lt/news/31
https://www.stat.gov.lt/home/-/asset_publisher/lbrXvLVHX2ln/content/tesiame-atviru-duomenu-klubo-veikla?inheritRedirect=false&redirect=https%3A%2F%2Fwww.stat.gov.lt%2Fhome%3Fp_p_id%3D101_INSTANCE_lbrXvLVHX2ln%26p_p_lifecycle%3D0%26p_p_state%3Dnormal%26p_p_mode%3Dview%26p_p_col_id%3Dcolumn-2%26p_p_col_count%3D1
https://www.facebook.com/ekonomikosministerija/posts/pfbid02kkSFmtQWEALHA4hMzGSjLYpXj9KKy72bKDZ1MVrUSX7RS8picKXTeds8wDx3VCCwl
https://www.linkedin.com/posts/lina-giedraitien%C4%97-90a3a74a_opendata-collaboration-redcarpet-activity-7062851263012466688-XZi0?utm_source=share&utm_medium=member_desktop"""
P19;"Does the governance model include the appointment of official roles in civil services that are dedicated to open data (e.g. open data officers)?

For Explanation:
* If yes, please describe how this task is fulfilled at public body level.";yes;"POLICY:
According to Article 7(1)(2)(3) of Description of data opening procedure approved by the Minister of Economy and Innovation 01/04/2022, (https://e-seimas.lrs.lt/portal/legalAct/lt/TAD/327dd210495011ebb394e1efb98d3e67/asr), all public bodies are obliged to appoint a person responsible for organising the opening of the authority’s data, the ‘Data Opening Coordinator’. The designated coordinator has to ensure that the process of opening data is carried out, together with its supervision and compliance with the requirements laid down in the legislation.";Complement;;"POLICY:
According to Article 7(1)(2)(3) of Description of data opening procedure approved by the Minister of Economy and Innovation 01/04/2022, (https://e-seimas.lrs.lt/portal/legalAct/lt/TAD/327dd210495011ebb394e1efb98d3e67/asr), all public bodies are obliged to appoint a person responsible for organising the opening of the authority’s data, the ‘Data Opening Coordinator’. The designated coordinator has to ensure that the process of opening data is carried out, together with its supervision and compliance with the requirements laid down in the legislation.
According to the Law of the Republic of Lithuania on State Information Resources Management (https://e-seimas.lrs.lt/portal/legalAct/lt/TAD/TAIS.415499/asr):
- State Digitization Commissioner simultaneously performs the functions of the Ministry's Institutional Digitization Commissioner and assists the Minister in formulating political provisions, setting priorities and making decisions regarding the need to ensure the reuse of data and changes in its legal regulation (article 13 (3));
- Institutional Digitization Officer together with the person or persons responsible for the organization of data reuse, specified in the description of the procedure for data preparation and publication for reuse, approved by the minister, ensures the reuse of data (article 14 (3));
- Data Management Commissioner together with the person or persons responsible for organizing data reuse, organizes data reuse, monitors and analyzes data reuse processes, provides the data manager with the results of the monitoring and proposals for the necessary decisions on data reuse issues (article 15 (2))."
P20;"Is there a regular exchange of knowledge or experiences between the national open data team and the wider network of open data officers in your country? 

For Explanation:
* If yes, please briefly describe how this exchange takes place and provide evidence supporting your answer (e.g. meeting agendas, URLs to news items).";yes;"- ""OPEN DATA CLUB"" is an initiative connecting 3 main actors and additionaly including the data opening coordinators of all ministries to discuss relevant topics and exchange experiences in the field of open data: 
1) https://www.facebook.com/ekonomikosministerija/posts/pfbid0XvPWCLJ8gERYj1RV85wdR3c9u8qEkrHhw7AF84Smo81ZsSGybfUSDbV2o7hwuzG1l 
2) https://www.stat.gov.lt/home/-/asset_publisher/lbrXvLVHX2ln/content/tesiame-atviru-duomenu-klubo-veikla?inheritRedirect=false&redirect=https%3A%2F%2Fwww.stat.gov.lt%2Fhome%3Fp_p_id%3D101_INSTANCE_lbrXvLVHX2ln%26p_p_lifecycle%3D0%26p_p_state%3Dnormal%26p_p_mode%3Dview%26p_p_col_id%3Dcolumn-2%26p_p_col_count%3D1
3) https://data.gov.lt/news/31
4) https://www.facebook.com/ekonomikosministerija/posts/pfbid02kkSFmtQWEALHA4hMzGSjLYpXj9KKy72bKDZ1MVrUSX7RS8picKXTeds8wDx3VCCwl
5) https://www.linkedin.com/posts/lina-giedraitien%C4%97-90a3a74a_opendata-collaboration-redcarpet-activity-7062851263012466688-XZi0?utm_source=share&utm_medium=member_desktop

 - The Chancellery of the Government of the Republic of Lithuania continues to strengthen the competencies of public sector employees and initiated practical workshops, which strengthen practical knowledge of strategic, data and open data management, and improve analytical skills:
https://www.delfi.lt/uzsakomasis-turinys/premium/duomenu-ir-atviru-duomenu-valdymas-dalis-viesojo-sektoriaus-specialistu-kompetenciju-92395709

 - Newsletters on strategic management in the public sector are being prepared in order to provide news on strategic management and open data in Lithuania and abroad are issued every quarter - https://lrvk.lrv.lt/lt/apie-vyriausybes-kanceliarija/lrvk-projektu-portfelis/igyvendinami-projektai/valdymo-gebejimu-stiprinimas/naujienlaiskiai";Complement;;"- ""OPEN DATA CLUB"" is an initiative connecting 3 main actors and additionaly including the data opening coordinators of all ministries to discuss relevant topics and exchange experiences in the field of open data: 
1) https://www.linkedin.com/posts/information-society-development-committee_%C4%AFvyko-viii-asis-ekonomikos-ir-inovacij%C5%B3-ministerija-activity-7193618486386966528--kLi?utm_source=share&utm_medium=member_desktop
2) https://www.linkedin.com/posts/lietuvos-statistika-statistics-lithuania_eimin-eimin-atviruduomenuportalas-activity-7156612009336156161-y_gN?utm_source=share&utm_medium=member_desktophttps://www.facebook.com/ekonomikosministerija/posts/pfbid0XvPWCLJ8gERYj1RV85wdR3c9u8qEkrHhw7AF84Smo81ZsSGybfUSDbV2o7hwuzG1l 
3) https://www.stat.gov.lt/home/-/asset_publisher/lbrXvLVHX2ln/content/tesiame-atviru-duomenu-klubo-veikla?inheritRedirect=false&redirect=https%3A%2F%2Fwww.stat.gov.lt%2Fhome%3Fp_p_id%3D101_INSTANCE_lbrXvLVHX2ln%26p_p_lifecycle%3D0%26p_p_state%3Dnormal%26p_p_mode%3Dview%26p_p_col_id%3Dcolumn-2%26p_p_col_count%3D1
4) https://data.gov.lt/news/31
5) https://www.facebook.com/ekonomikosministerija/posts/pfbid02kkSFmtQWEALHA4hMzGSjLYpXj9KKy72bKDZ1MVrUSX7RS8picKXTeds8wDx3VCCwl
6) https://www.linkedin.com/posts/lina-giedraitien%C4%97-90a3a74a_opendata-collaboration-redcarpet-activity-7062851263012466688-XZi0?utm_source=share&utm_medium=member_desktop

  - The Chancellery of the Government of the Republic of Lithuania strengthened the competencies of public sector employees and initiated practical workshops, which strengthen practical knowledge of strategic, data and open data management, and improve analytical skills:
https://www.delfi.lt/uzsakomasis-turinys/premium/duomenu-ir-atviru-duomenu-valdymas-dalis-viesojo-sektoriaus-specialistu-kompetenciju-92395709

  - Newsletters on strategic management in the public sector were prepared in order to provide news on strategic management and open data in Lithuania and abroad are issued every quarter - https://lrv.lt/lt/vyriausybes-kanceliarija-1/apie-lrvk/lrvk-projektu-portfelis/igyvendinami-projektai/valdymo-gebejimu-stiprinimas/naujienlaiskiai/

  - Open data events:
1) Open Data Conference „Open data opportunities - see what is not visible!“ (https://www.youtube.com/watch?v=owjZYMphpBI; Konferencija „Atvirų duomenų galimybės – pamatyk, kas nematoma!“ | Facebook)
2) Vilnius Data Fest (https://www.youtube.com/watch?v=4BTXPDUrJ2E)
3) ""Digital Bookseller"" awards (https://ivpk.lrv.lt/lt/naujienos/geriausiems-lietuvos-skaitmeniniams-sprendimams-isdalinti-skaitmeninio-knygnesio-apdovanojimai/)"
P21;"Is there a regular exchange of knowledge or experiences between public sector bodies (i.e. the providers) and open data reusers (e.g. academia, citizens, businesses)?

For Explanation:
* If yes, please briefly describe how this exchange takes place and provide evidence supporting your answer (e.g. meeting agendas, URLs to news items).";yes;"- Infrmation Society Development Committee periodically provides demos for data users with examples, how data can be used and interpreted. Demos are provided with experts of a field were data comes from.
https://www.youtube.com/playlist?list=PLtptnWie_iVvLbVihFZIvcErEZz4_Vc08

 - Also, Information Society Development Committee monitors best practices of services, processes or products developed using open data or data, and all these examples are accessible here - https://data.gov.lt/usecases/examples . Sharing best practices on open data adds value and can inspire other data users to follow the example and create new services or otherwise increase the value of open data reuse.

 - Moreover, regular meetings take place at the political level, as political leadership plays an important role in opening up data.";Complement;;"- Infrmation Society Development Committee periodically provides demos for data users with examples, how data can be used and interpreted. Demos are provided with experts of a field were data comes from.
https://www.youtube.com/playlist?list=PLtptnWie_iVvLbVihFZIvcErEZz4_Vc08

 - Also, Information Society Development Committee monitors best practices of services, processes or products developed using open data or data, and all these examples are accessible here - https://data.gov.lt/usecases/examples . Sharing best practices on open data adds value and can inspire other data users to follow the example and create new services or otherwise increase the value of open data reuse.

 - Regular meetings take place at the political level, as political leadership plays an important role in opening up data.

- Thera were organised open data events, for example:
1) Open Data Conference „Open data opportunities - see what is not visible!“ (https://www.youtube.com/watch?v=owjZYMphpBI; Konferencija „Atvirų duomenų galimybės – pamatyk, kas nematoma!“ | Facebook)
2) Vilnius Data Fest (https://www.youtube.com/watch?v=4BTXPDUrJ2E)
3) ""Digital Bookseller"" awards (https://ivpk.lrv.lt/lt/naujienos/geriausiems-lietuvos-skaitmeniniams-sprendimams-isdalinti-skaitmeninio-knygnesio-apdovanojimai/)"
P22;"Do data publication plans exist at public body level?

For Explanation:
* If yes, please provide the URL and briefly highlight the key aspects covered. ";yes;"Information Society Development Committee is performing EU-funded open data project “Development of an open data platform enabling efficient re-use of public sector information for business and its management tools” (project value: EUR 3 931 456) - https://ivpk.lrv.lt/lt/apie-ivpk/atviru-duomenu-platformos-igalinancios-efektyvu-viesojo-sektoriaus-informacijos-pakartotini-panaudojima-verslui-ir-jos-valdymo-irankiu-sukurimas . 
During the phase II of the project (2020-2023) public sector‘s priority data - new high-demand datasets from 50 public sector institutions will be opened - https://data.gov.lt/news/33. All these institutions prepared action plans with specified datasets. For project’s work planning, it is used GitHub - https://github.com/orgs/atviriduomenys/projects/2, which reviews and manages the descriptions of open data structures https://github.com/atviriduomenys/manifest. Finally, the data corresponding to the validated structure description are published in an open data repository https://get.data.gov.lt/

Institutions also have their own plans/strategies for data opening, an example could be The Center of Registers, which oversees the country's main registers and information systems - https://eimin.lrv.lt/lt/naujienos/registru-centras-visuomenei-atvere-naujus-atviru-duomenu-rinkinius";Complement;;"In the description of the Data Opening procedure it is provided that sthe State data agency prepares and publishes on the national open data portal a data opening plan coordinated with an institution or a state-run entity, which is drawn up taking into account the requests of users submitted on the portal for obtaining new open data sets and (or) changing and (or) supplementing existing open data sets (https://e-seimas.lrs.lt/portal/legalAct/lt/TAD/327dd210495011ebb394e1efb98d3e67/asr, article 13.1).

Also, there is an option to plan opening stage of each institutional data set on the open data portal (for example https://data.gov.lt/datasets/2636/plans/)

Information Society Development Committee performed EU-funded open data project “Development of an open data platform enabling efficient re-use of public sector information for business and its management tools” (project value: EUR 3 931 456) - https://ivpk.lrv.lt/lt/apie-ivpk/projektai/atviru-duomenu-platformos-igalinancios-efektyvu-viesojo-sektoriaus-informacijos-pakartotini-panaudojima-verslui-ir-jos-valdymo-irankiu-sukurimas/. 
During the phase II of the project (2020-2023) public sector‘s priority data - new high-demand datasets from 50 public sector institutions are opened - https://data.gov.lt/blog/2024/01/08/s%C4%97kmingai-%C4%AFgyvendintas-vienas-svarbiausi%C5%B3-projekt%C5%B3-susijusi%C5%B3-su-duomen%C5%B3-atv%C4%97rimo-ekosistemos-k%C5%ABrimu/. All these institutions prepared action plans with specified datasets. For project’s work planning, it was used GitHub - https://github.com/orgs/atviriduomenys/projects/2, which reviewed and managed the descriptions of open data structures https://github.com/atviriduomenys/manifest. Finally, the data corresponding to the validated structure description are published in an open data repository https://get.data.gov.lt/

Institutions also have their own plans/strategies for data opening, an example could be The Center of Registers, which oversees the country's main registers and information systems - https://eimin.lrv.lt/lt/ziniasklaidai/naujienos/registru-centras-visuomenei-atvere-naujus-atviru-duomenu-rinkinius/"
P23;"Are there processes to ensure that the open data policies/strategy previously mentioned are implemented (e.g. monitoring)?

For Explanation:
* If yes, please specify the process(es).";yes;"As regards, the implementation of the open government data policy, one of responsibilities of the Information Society Development Committee is monitoring and ensuring the opening of the requested data. According to Article 23.5 of  the Resolution of Minister of Economy and Innovation on data opening procedure, (https://e-seimas.lrs.lt/portal/legalAct/lt/TAD/327dd210495011ebb394e1efb98d3e67/asr), the coordinating authority (Information Society Development Committee) ensures the supervision of the opening of data of institutions and state-owned entities, requested by Users and registered here - https://data.gov.lt/requests/submitted. Also, monitors the progress of data opening and provides reports on the progress, demand and maturity of data opening of institutions and state-owned entities:
https://data.gov.lt/news/34
https://data.gov.lt/news/28";Complement;;"As regards, the implementation of the open government data policy, one of responsibilities of the Information Society Development Committee is monitoring and ensuring the opening of the requested data. According to Article 23.5 of  the Resolution of Minister of Economy and Innovation on data opening procedure, (https://e-seimas.lrs.lt/portal/legalAct/lt/TAD/327dd210495011ebb394e1efb98d3e67/asr), the coordinating authority (Information Society Development Committee) ensures the supervision of the opening of data of institutions and state-owned entities, requested by Users and registered here - https://data.gov.lt/requests/submitted. Also, monitors the progress of data opening and provides reports on the progress, demand and maturity of data opening of institutions and state-owned entities:
https://data.gov.lt/blog/2023/01/29/pernai-gautos-159-uzklausos-del-duomenu-atverimo-populiariausi-teisingumo-ministerijos-duomenys/
https://data.gov.lt/blog/2022/09/12/auga-tiek-atvertu-duomenu-kiekis-tiek-domejimasis-jais/"
P24;"Do you update your policy/strategy as appropriate to ensure its success, such as based on data collected for monitoring?

For explanation:
* If yes, please describe the process and any recent updates made to strategy/policy";new question;new question;Change;Yes;"Existing legislation and processes are reviewed and updated as needed. 
On May 2024 the Parliament of Lithuanian Republic has confirmed the amendments of law on the right to receive information and data reuse (https://e-seimas.lrs.lt/portal/legalAct/lt/TAD/9203a7a2017111ef8e4be9fad87afa59?jfwid=-7i0sbj2e9). The first main amendment is to expand the scope of the law, i.e. to apply the law to all state and municipally managed enterprises and companies that provide public services (currenlty till 01.11.2024 the law is only applied to state and municipally managed enterprises and companies operating in the areas covered by the directive (EU) 2019/1024. The second amendment is to define high-value datasets and their publication and reuse procedure, i.e. provide a link to regulation (EU) 2023/138 (currently till 09.06.2024 it is regulated that the list of thematic categories of high-value data and the list of high-value data sets are approved by the Government).

Currently, it is being reviewed and prepared the minister of economy and innovation of Republic of Lithuania order concerning approval of public sector data opening recommendations."
P25;"Are there any processes in place to assess if public sector bodies are charging for data above marginal cost? (please see directive (EU) 2019/1024 on open data and the reuse of public sector information).

For Explanation:
* If yes, please specify the process(es).";yes;"According to Article 10 of the Law on the Right to Receive Information and Reuse of Data, data for re-use shall be provided to applicants free of charge, unless otherwise provided by the laws of the Republic of Lithuania or the legal acts of the European Union.
 Where a charge is made for the re-use of data, it shall not exceed the marginal cost of reproducing, providing and publishing the data, as well as depersonalising and taking measures to protect confidential business information.
The Communications Regulatory Authority of the Republic of Lithuania (https://www.rrt.lt/en/ ) is responsible authority in assesing if public sector bodies are charging for data above marginal cost.";Confirm;;
P26-a;"What are the top 3 challenges that your country is facing in the implementation of the mentioned open data policies/strategy?

For Explanation:
* Please briefly describe.";N/A;"1. Our main challenge and goal is to increase use of open data. The process of opening up data is significantly intensified (almost 2000 data sets are opened and published on data.gov.lt), therefore we encourage our data users to use open data or request new data for opening so that data could be basis for their new products and technologies. The estimate shows that the efficient use of data can generate an additional 2% of national GDP.
2. Lack of data analysts, competencies in the public sector in working with data and preparing it for opening is still a challenge in Lithuania.
3.	Ensuring data confidentiality is also a challenge. Lithuania is a small country with a low population density, so the more detailed the data, the higher the risk of disclosure. For example, opening Covid-19 data on deaths, especially young people, by gender, age and age dimensions in practice ment identifying the relatives of such a person and escalating the relevant history in public, in violation of the privacy of the relatives.  On the other hand, the ongoing debate on data has led to a better understanding of it.";Change;N/A;"1. Our main challenge and goal is to increase use of open data. The process of opening up data is significantly intensified (more than 1500 data sets are opened and published on data.gov.lt + other data sets that are opned on other national portals), therefore we encourage our data users to use open data or request new data for opening so that data could be basis for their new products and technologies. The estimate shows that the efficient use of data can generate an additional 2% of national GDP.
2. Ensuring data confidentiality is also a challenge. Lithuania is a small country with a low population density, so the more detailed the data, the higher the risk of disclosure. For example, opening Covid-19 data on deaths, especially young people, by gender, age and age dimensions in practice ment identifying the relatives of such a person and escalating the relevant history in public, in violation of the privacy of the relatives.  On the other hand, the ongoing debate on data has led to a better understanding of it.
3. Ensuring national security by opening up public sector data. It is being discussed more and more often that open national data can be used by Lithuania's unfriendly neighbors-states to carry out various provocations or military actions in our country. Therefore, Lithuania and other EU members must assess which data is not safe to open"
