ID;Question;Answer from 2023;Explanation from 2023;Confirm, change or complement answer/explanation from 2023;Provide updated answer (if applicable);Provide updated explanation (if applicable)
P10-b;"Do these data inventories include the data collected by public bodies that cannot be published as open data (e.g. in relation to the EU Data Governance Act (EU) 2022/868)? 

For Explanation:
* If yes, please briefly specify.";yes;"The aforementioned legislation affects both open and not open data. 
As indicated in the answer to the previous question, the database catalogue https://www.dati.gov.it/base-dati-informazioni collects information about the databases of the Public Administrations on the basis of the aforementioned D. L. 90/2014. This catalogue, integrated into the dati.gov.it national portal, has been made available for query functions and is particularly relevant with a view to fostering the sharing of data between public administrations, for institutional purposes which, together with the re-use of open data, represents one of the policies for enhancing the value of public information assets. These resources cannot be published as open data.
In addition, the national catalogue for spatial data https://geodati.gov.it (linked to the open data portal) includes the metadata for both open and not open spatial data. In case of open spatial data, metadata are also made available in the open data portal through the GeoDCAT-AP.";Confirm;;
P11;"Is your country applying the implementing regulation (EU) 2023/138 on high-value datasets?

For Explanation:
* If yes, how is it progressing? 
* If you are an EFTA or a candidate country to the EU, please select 'not applicable'.
** In the table below, please indicate your progress with respect to a) organisation, b) legal aspects, c) technical aspects on a scale from 1 to 5. 1 = no progress; 2 = few progress; 3 = some progress; 4 = considerable progress; 5 = works are finalised.";new question;new question;Change;Yes;In 2023, a working group was set up with the main  administrations owner of HVDs and a  guidance document was adopted in order to provide with operational recommendations for the  application of the Regulation. The first version of that guidance document is available here https://www.agid.gov.it/sites/default/files/repository_files/guida_operativa_hvd_-_ver._1.0.pdf
P12;"Have the public bodies in your country denoted relevant datasets as high-value datasets in their metadata following the publication of the implementing regulation (EU) 2023/138 on high-value datasets?

For Explanation:
*  If yes, please specify how and highlight challenges, if any. 
* If you are an EFTA or a candidate country to the EU, please select 'not applicable'.";new question;new question;Change;Yes;"The public bodies are working to denote relevant datasets as HVDs in their metadata.
Concerning  the datasets falling under the INSPIRE Directive, metadata are already aligned as so far the rule is to use the INSPIRE theme to denote them as HVDs.
One of the main challenge is the update of the open data platform as most part of public bodies use CKAN and they were waiting for the adaption of CKAN to the DCAT-AP for HVDs in order to avoid customized update. "
P13;"Is there a governance structure in place that enables the participation and/or inclusion of various open data stakeholders? 

For Explanation:
*  If yes, please briefly describe the governance structure and its operating model ";new question;new question;Change;Yes;"The responsabilities are distributed among several public administrations.
The Agency for Digital Italy (AgID) is in charge of the execution of legislation provisions for open data, the implementation of the Open Data Directive according to the national open government policies. The Agency manages the national open data portal and the national catalogue for spatial data, defines national guidelines about the information of the public sector, defines the national metadata profiles. 

The Department for Digital Transformation is the support structure for the Minister for Technological Innovation and Digital Transition for the promotion and coordination of the Government's actions aimed at defining a unitary strategy in the field of digital transformation and modernization of the country through digital technologies.
The Department is in charge, inter alia, of the implementation of the APIs catalogue (and the linked National Digital Data Platform) and the repository of ontologies, schemas and controlled vocabularies for the semantic interoperability.

AgID and the Department for Digital Transformation jointly pursue the strategic objectives relating to the enhancement of the open data provided for in the Three-Year plan for ICT in the Public Administration.

The Open Government Partnership (OGP) is an international initiative that aims to obtain concrete commitments from governments in terms of promoting transparency, supporting civic participation, fighting corruption and spreading, within and outside the Public Administration, new technologies to support innovation.
The member countries, including Italy, have approved the Open Government Declaration, which commits them to undertake new initiatives in the field of open government. The OGP community is based on the inclusion and partecipation of various stakeholders; in Italy the OGP community includes 57 public administrations and 53 representatives from civil society.
One of the main themes that has always been the subject of attention is represented by the Open Data.

Other responsabilities lie with other public administrations, also at regional and local level.

At level of individual public administration, a relevant role in the organisation of offices and resources for the process of opening and reuse of data is played by the Office of the Digital Transition Manager (RTD) established by Article 17 of the CAD - Digital Administration Code, who is responsible for the transition to the digital operating mode and who reports directly to the political top management or, in its absence, to the administrative management of the administration. The digital transition manager (RTD) plays a role of reference of the political and/or administrative top management and is a transversal figure across the entire organisation in power to act on all the offices and areas of the administration, on the one hand, and as a point of contact with the Agency for Digital Italy and the Presidency of the Council of Ministers, on the other, for issues related to the digital transformation of public administrations"
P14;"How would you classify the model used for governing open data in your country? 

For Explanation:
*  Please briefly explain why this model was chosen/works best for your country";hybrid;As the responsabilities are distributed among several public administrations (see answer to the previous question) and data providers are both national and regional/local public administrations due to specific competencies assigned by law, the hybrid model is the most appropriate for governing open data in Italy.;Confirm;;
P15;"Does the governance structure ensure that the local and regional open data initiatives are facilitated and supported at national level?

For Explanation:
* If yes, please give an example of what kind of support.
* If not applicable, please explain why.";new question;new question;Change;Yes;"AgID promotes a process for supporting the Italian Regions for the implementation of Regional Digital Agendas according to the lines of action of the Three-Year Plan for ICT in the Public Administration. Those activities also include specific action for open data. 

At level of individual public administration, a relevant role in the organisation of offices and resources for the process of opening and reuse of data is played by the Office of the Digital Transition Manager (RTD) established by Article 17 of the CAD - Digital Administration Code, who is responsible for the transition to the digital operating mode and who reports directly to the political top management or, in its absence, to the administrative management of the administration. The digital transition manager (RTD) plays a role of reference of the political and/or administrative top management and is a transversal figure across the entire organisation in power to act on all the offices and areas of the administration, on the one hand, and as a point of contact with the Agency for Digital Italy and the Presidency of the Council of Ministers, on the other, for issues related to the digital transformation of public administrations

AgID promotes a regular dialogue with the RTD appointed in each PA, also  through a dedicated platform where some communities are focused  on open data. Through those communities  and that platform the local and regional levels are involved and supported."
P16;"To what degree do local/regional public bodies conduct open data initiatives? 

For Explanation:
* If not applicable, please explain why.";all public bodies;;Confirm;;
P17;"Is a document describing the responsibilities and governance structure of the national (and/or regional/local) open data team publicly available?

For Explanation:
* If yes, please provide the URL where this information is published. ";yes;"The responsabilities are assigned by law in most cases and consequently they are described in the legislation. 
For instance, the AgID responsability to adopt the Guideline for the implementation of the Legislative Decree no. 36/2006 (as amended by the Legislative Decree no. 200/2021 transposing Open Data Directive) is established with the art. 12 of the mentioned Decree.
Below some URLs of documents about responsabilities of some administrations involved (in some case general responsabilities also including open data):
AgID - https://www.agid.gov.it/it/dati/open-data 
Government Department for Digital Transformation - https://innovazione.gov.it/dipartimento/la-struttura/
At regional level, in most cases the working approach is described in the regional guidelines. The link to those documents is available here: https://dati.gov.it/riferimenti-normativi-linee-guida-regionali";Confirm;;
P18;"Is there a regular exchange of knowledge or experiences between the national open data team and the team maintaining the national portal? 

For Explanation:
* If yes, please briefly describe how this exchange takes place and provide evidence supporting your answer (e.g. meeting agendas, URLs to news items).";yes;"The national portal is managed by the Agency for Digital Italy, that is also part of the national open data team and is also in charge of specific responsabilities in the field of open data, as highlighted in the answer to question 12.
Consequently, the regular exchange is ensured.";Confirm;;
P19;"Does the governance model include the appointment of official roles in civil services that are dedicated to open data (e.g. open data officers)?

For Explanation:
* If yes, please describe how this task is fulfilled at public body level.";yes;"The Guidelines for the Implementation of Legislative Decree No. 36/2006 (as amended by Legislative Decree No. 200/2021 implementing Directive (EU) 2019/1024), (see https://www.agid.gov.it/sites/default/files/repository_files/lg-open-data_v.1.0_1.pdf)provides, inter alia, recommendations on roles and responsibilities for the open data process.  In paragraph 5.1.1. - Roles and responsibilities -  state that to implement the process, it is first necessary to define clear internal data governance with the identification of roles and related responsibilities, and to integrate its steps both vertically, with respect to already established internal processes, and horizontally with respect to the needs of different administrations.
An essential role in the organization of offices and resources for the process of opening and reuse of data is played by the Office of the Digital Transition Manager (RTD) established by Article 17 of the CAD, who is responsible for the transition to the digital mode of operation and who reports directly to the political leadership body or, in its absence, to the administrative body of the public administration. Circular No. 3 of October 1, 2018, of the Minister of Public Administration, in order to ensure the full operability of the Office of the RTD, recommends that in addition to the tasks expressly provided for, the act of assignment or appointment should also provide the power, among other things, to establish thematic groups for individual activities and/or fulfillments such as the process of opening and publishing data. In case this power is not assigned to the RTD, the establishment of the ""thematic"" group may be directly decided by the political or administrative top management. In any case, the RTD must still be involved given its role as a reference of the political and/or administrative top management and a transversal figure across the entire organization in power to act on all offices and areas of the entity, on the one hand, and as a point of contact with the Digital Italy Agency and the Presidency of the Council of Ministers, on the other, for issues related to the digital transformation of public administrations, as also reiterated in the aforementioned Circular No. 3/2018. In the Guidelines, the Recommendation 4 states: it is recommended that the Digital Transition Manager (RTD) be tasked with setting up a working group (led by a manager and involving thematic managers from all offices in the administration that produce data), dedicated to the open data process and the implementation of these Guidelines within the institutional organization. However, the RTD must be involved throughout the aforementioned process.The open data working group is considered in the Guidelines as a structure for governing the open data process, deferring to the organizational autonomy of each entity the provision of any other structures and figures, as well as the identification of the tasks to be assigned to them.
https://www.agid.gov.it/sites/default/files/repository_files/lg-open-data_v.1.0_1.pdf
 
https://www.funzionepubblica.gov.it/articolo/dipartimento/01-10-2018/circolare-n3-del-2018";Confirm;;
P20;"Is there a regular exchange of knowledge or experiences between the national open data team and the wider network of open data officers in your country? 

For Explanation:
* If yes, please briefly describe how this exchange takes place and provide evidence supporting your answer (e.g. meeting agendas, URLs to news items).";yes;"There are several occasions (meetings, conferences, web calls, etc.) that allow a regular comparison with public bodies on the many topics of interest, even with open data, covered by the Three-Year ICT Plan. 
AGID promotes the dissemination of the culture of open data and actions with training sessions aimed at PA officers in collaboration with some organizations and several webinars to improve the regular exchange between the various active public bodies, sharing knowledge and experiences.
The wider network of open data officers is also involved in the definition of national common documents, such as Open Data Guideline.
Examples: 
https://dati.gov.it/formazione-su-opendata
https://dati.gov.it/notizie/direttiva-open-data-corso-le-attivita-del-gruppo-di-lavoro-sulle-linee-guida

In addition, on the ""Rete Digitale"" platform (reserved to the Digital Transition Manager (RTD) appointed in each Public Administration) a specific Open Data community has been created in order to foster regular discussions and exchange. https://www.retedigitale.gov.it/ (credentials are required for access).

Finally, in the framework of the information and training activities for the digital transition of the PA of the project ""Italia Login - La casa del cittadino"" - the ""Line 3 Data and documents of the PA"", through the implementation of information activities, dissemination of models and networking among the public administrations involved in the open data publication processes, aims at contributing to the improvement of the quality of data made available in open format by the Italian public administrations and of their metadata and documentation on the national portal dati.gov.it. In the context of the project, AgID organized several webinar series including the exchange of experiences and knowledge. 
All webinar series organized are listed in this page: https://www.agid.gov.it/index.php/it/agenzia/progetti-pon-governance/italia-login-casa-del-cittadino/informazione-formazione-transizione-digitale";Confirm;;
