ID;Question;Answer from 2023;Explanation from 2023;Confirm, change or complement answer/explanation from 2023;Provide updated answer (if applicable);Provide updated explanation (if applicable)
P10-b;"Do these data inventories include the data collected by public bodies that cannot be published as open data (e.g. in relation to the EU Data Governance Act (EU) 2022/868)? 

For Explanation:
* If yes, please briefly specify.";no;;Confirm;;
P11;"Is your country applying the implementing regulation (EU) 2023/138 on high-value datasets?

For Explanation:
* If yes, how is it progressing? 
* If you are an EFTA or a candidate country to the EU, please select 'not applicable'.
** In the table below, please indicate your progress with respect to a) organisation, b) legal aspects, c) technical aspects on a scale from 1 to 5. 1 = no progress; 2 = few progress; 3 = some progress; 4 = considerable progress; 5 = works are finalised.";new question;new question;Change;Yes;The Ministry for the Interior is taking the lead in implementing the HVD regulation. Data providers are meeting regularly to discuss progress and remaining issues. Most of the data concerned was already open in the Netherlands and available through national level services. All providers did an inventory and impact assessment. There is still uncertainty wrt the scope of the environmental data. Wrt company register there has been uncertainty wrt the inclusion of personal data. There is a national level register (aanmerkingsregister.nl) that indicates which agency is responsible for HVD sources. The national open data portal is yet to add a HVD category to it, which is dependent also on a few outstanding metadata issues over all HVD themes.
P12;"Have the public bodies in your country denoted relevant datasets as high-value datasets in their metadata following the publication of the implementing regulation (EU) 2023/138 on high-value datasets?

For Explanation:
*  If yes, please specify how and highlight challenges, if any. 
* If you are an EFTA or a candidate country to the EU, please select 'not applicable'.";new question;new question;Change;Yes;The aanmerkingsregister.nl provides an overview which public bodies are responsible for which data sets under e.g. HVD and INSPIRE as well as other regulations and directives. This will be the basis for adding metadata to denoted datasets, which is yet to be done (e.g. for the national open data portal). There is also still some discussion within the European INSPIRE community on how to denote HVD for INSPIRE data sets in metadata and how that might be harvested in the European INSPIRE portal
P13;"Is there a governance structure in place that enables the participation and/or inclusion of various open data stakeholders? 

For Explanation:
*  If yes, please briefly describe the governance structure and its operating model ";new question;new question;Change;Yes;"On the national level, the Ministry of the Interior is responsible for open data policies and practices, but they work together with all the departments, implementing organisations, provinces, municipalities, and the water boards. For example on the creation of the national data strategy (IBDS) and its implementation, the governance structure has been described here on page 25: https://realisatieibds.nl/file/download/1c9729a6-70a9-4bda-a245-49c1d6d63adb/meerjarenaanpak-interbestuurlijke-datastrategie6maart2023.pdf ; there is OBDO: Overheidsbreed Beleidsoverleg Digitale Overheid 'intergovernmental policy committee for digital administration. OBDO is an advisory board for digital policy and ICT use within the public sector, with representatives from all layers of government. And IDO: Interbestuurlijk Data Overleg, intergovernmental data committee, mandated by OBDO to determine the strategy for government data policy and (inter)governmental data related programs (such as IBDS, the intergovernmental data strategy), for which it sets the scope and direction. And there is a focusgroup working on the implementation."
P14;"How would you classify the model used for governing open data in your country? 

For Explanation:
*  Please briefly explain why this model was chosen/works best for your country";hybrid;Hybrid since it combines the advantages of top-down and bottom-up;Confirm;;
P15;"Does the governance structure ensure that the local and regional open data initiatives are facilitated and supported at national level?

For Explanation:
* If yes, please give an example of what kind of support.
* If not applicable, please explain why.";new question;new question;Change;Yes;The National dataportal gives an overview of initiatives and events on national, regional and local level and are involved in a lot of these activities. 
P16;"To what degree do local/regional public bodies conduct open data initiatives? 

For Explanation:
* If not applicable, please explain why.";approximately half of the public bodies;;Confirm;;
P17;"Is a document describing the responsibilities and governance structure of the national (and/or regional/local) open data team publicly available?

For Explanation:
* If yes, please provide the URL where this information is published. ";yes;The responsibilities of the national team (data.overheid.nl) are described here: https://data.overheid.nl/ondersteuning/algemeen/over-dataoverheidnl;Confirm;;
P18;"Is there a regular exchange of knowledge or experiences between the national open data team and the team maintaining the national portal? 

For Explanation:
* If yes, please briefly describe how this exchange takes place and provide evidence supporting your answer (e.g. meeting agendas, URLs to news items).";yes;The team maintaining the national portal is part of the national open data team. ;Confirm;;
P19;"Does the governance model include the appointment of official roles in civil services that are dedicated to open data (e.g. open data officers)?

For Explanation:
* If yes, please describe how this task is fulfilled at public body level.";yes;The (chief) data officers are often also responsible for open data. Some organizations (for example CBS) have a dedicated open data officer.;Confirm;;
P20;"Is there a regular exchange of knowledge or experiences between the national open data team and the wider network of open data officers in your country? 

For Explanation:
* If yes, please briefly describe how this exchange takes place and provide evidence supporting your answer (e.g. meeting agendas, URLs to news items).";yes;"Events and news items can be found on the website of the national data portal: https://data.overheid.nl/actueel
Knowledge and support is also shared via the website: https://data.overheid.nl/ondersteuning/data-publiceren/handreiking-open-data RESPONSE: Every 3 months there is a meeting about the national data strategy (https://realisatieibds.pleio.nl/events/view/f4bfbc3b-ef62-4ece-bc61-528c0b003c86/save-the-date-ibds-cafe-hoe-kunnen-data-maatschappelijke-opgaven-verder-helpen).";Complement;;Every 3 months there is a meeting (IBDS Café) organised by IBDS (the organisation working on the implementation of the national data strategy) where different topics are discussed with a wider network of data officers: https://realisatieibds.nl/events/view/23378149-533d-4ee2-b9d4-6553527dc81a/save-the-date-ibds-cafe-aan-de-slag-met-datagedreven-samenwerken
P21;"Is there a regular exchange of knowledge or experiences between public sector bodies (i.e. the providers) and open data reusers (e.g. academia, citizens, businesses)?

For Explanation:
* If yes, please briefly describe how this exchange takes place and provide evidence supporting your answer (e.g. meeting agendas, URLs to news items).";yes;For example on the Geoform, there is a lot of contact between data providers such as PDOK and users. Online, and on events: https://geoforum.nl/ and  https://geoforum.nl/c/events/49;Confirm;;
P22;"Do data publication plans exist at public body level?

For Explanation:
* If yes, please provide the URL and briefly highlight the key aspects covered. ";yes;There are standard publication plans on national and local level provided by the National dataportal and biggest cities. These plans also implement the DCAT standardized value list for mandatory fields to fill during publication. There is in addition a staged publication process. The biggest data owning organization first publish data in internal catalogues, before it is published in the public and national datapportals. ;Confirm;;
P23;"Are there processes to ensure that the open data policies/strategy previously mentioned are implemented (e.g. monitoring)?

For Explanation:
* If yes, please specify the process(es).";yes;The implementation of the IBDS (strategy) is handled by an organization (ICTU) focusing on the realisation of the strategy (see: https://realisatieibds.pleio.nl/) by stimulating and facilitating the intergovernmental cooperation.;Confirm;;
P24;"Do you update your policy/strategy as appropriate to ensure its success, such as based on data collected for monitoring?

For explanation:
* If yes, please describe the process and any recent updates made to strategy/policy";new question;new question;Change;Yes;"The national strategy (IBDS) was proposed in 2021, but the plans for implementation of the strategy are more recently shaped in cooperation with all partners; there is plan for multiple years (https://realisatieibds.nl/file/download/1c9729a6-70a9-4bda-a245-49c1d6d63adb/meerjarenaanpak-interbestuurlijke-datastrategie6maart2023.pdf)  and one for 2024 alone (https://realisatieibds.nl/files/view/0e3756f4-9437-4ed9-b3c2-d7bdc304e109/ibds-jaarplan2024-def.pdf). This plan is set for 2023-2027, so it will be updated in 2027."
P25;"Are there any processes in place to assess if public sector bodies are charging for data above marginal cost? (please see directive (EU) 2019/1024 on open data and the reuse of public sector information).

For Explanation:
* If yes, please specify the process(es).";yes;All public sector bodies provide their data free of charge, except for a couple of organizations that are allowed to charge fees, as regulated by specific laws.;Confirm;;
P26-a;"What are the top 3 challenges that your country is facing in the implementation of the mentioned open data policies/strategy?

For Explanation:
* Please briefly describe.";N/A;1. Data quality 2. Trust in data 3. Lack of data interoperability;Confirm;N/A;
P26-b;"Are there activities in place to address these challenges in your country (e.g. with specific national/regional/local plans or initiatives)?

For Explanation:
* If yes, please briefly describe the measures that you have adopted or plan to adopt to address these challenges. 
* If no, please specifiy what is hampering finding a strategic approach to solve these challenges.";yes;"The measures are described in the national data strategy: https://www.digitaleoverheid.nl/document/interbestuurlijke-datastrategie-2021/ 
For example the development of a federative data system, that will contribute to better data quality and interoperability. RESPONSE: The national data strategy also offers a toolkit that provides help with the responsible use of data. This could help enhance the trust in data. https://realisatieibds.pleio.nl/cms/view/628d59dd-0755-4c20-8217-d3f26d9d8a5c/toolbox-voor-verantwoord-datagebruik";Confirm;;
P27;"Are there any activities in place to assist data holders with publishing their data as open data (i.e. to help them with the data opening process)?

For Explanation:
* If yes, please describe/provide examples of these activities.";new question;new question;Change;Yes;"The team of the national dataportal is available for help, and extensive support content for data publishers is available in Dutch on the website: https://data.overheid.nl/ondersteuning/data-publiceren/datasets-publiceren, combined with a ""handreiking"" which is an extensive guidline to help makes the choices how to publish data"
P28;"Is there a professional development or training plan for civil servants working with data in your country? 

For Explanation:
* If yes, please briefly describe these training activities.";yes;The RADIO (National Academy for Digital and Information Government) provides such trainings: https://www.it-academieoverheid.nl/onderwerpen/d/data;Complement;;The RADIO (National Academy for Digital and Information Government) provides such trainings/e-learning/webinars, about data, digital literacy and digitalisation but also about bid data and AI: https://www.it-academieoverheid.nl/onderwerpen
P29;"Are there annually held national, regional or local events (e.g. hackathons, courses, conferences, users meet-ups, summer/winter schools) to promote open data and open data literacy in your country beyond the target group of public servants? 
 
For Explanation:
* If yes, please provide examples (e.g. title, date, location of the event and URL).";yes, >9;"- https://data.overheid.nl/actueel/evenementen
- https://www.open-overheid.nl/actueel/activiteiten?trefwoord=&periode=alle-activiteiten-uit-het-verleden&organisator=Alle+organisatoren&type=Alle+typen+activiteiten
- https://www.meetup.com/osgeonl/";Complement;;PDOK (Public Services on the map, platform for geo data) is often present on geo/data related events, promoting their platform which is entirely based on open data: https://www.pdok.nl/events, OSGeo organizes events https://www.meetup.com/osgeonl/, Data Sharing Festival (6-7 feb 2024) https://www.tno.nl/nl/newsroom/agenda/data-sharing-festival-next-level-data/ , Dutch Data Summit: https://www.dutchdatasummit.nl/agenda , list of events from 'open government': https://www.open-overheid.nl/actueel/activiteiten
PT1;"Is there a national portal in your country for that enables users to search for open datasets and find where to download open data? 

For Explanation:
* If yes, please provide the URL of the national portal.";yes;data.overheid.nl;Confirm;;
PT2;"For Explanation:
* What is the technology stack of your portal (e.g. based on uData, CKAN, etc.)";new question;new question;Change;N/A;The portal is based on CKAN.
PT3;"Does the national portal offer to its users a way to programmatically query the metadata via an API?

For Explanation:
* If yes, please provide the direct-URL to this feature.";new question;new question;Change;Yes;The API can be found here:https://data.overheid.nl/data/api/3/
PT4;"Does the national portal offer to its users a way to programmatically query the metadata via a SPARQL access point?

For Explanation:
* If yes, please provide the direct-URL to this feature.";new question;new question;Change;No;
PT5;"Does the national portal offer/link to documentation on the use of APIs?

For Explanation:
* If yes, please provide the direct-URL to this feature.  ";new question;new question;Change;Yes;https://docs.datacommunities.nl/data-overheid-nl-documentatie/data.overheid.nl-werking/apis-met-de-data-van-data.overheid.nl
PT6;"Does the national portal offer/link to documentation on the use of SPARQL? 

For Explanation:
* If yes, please provide the direct-URL to this feature.  ";new question;new question;Change;No;
PT7;"Does the national portal provide functionality for users to contribute datasets they have produced or enriched? 

For explanation:
* If yes, please (1) explain how  the portal facilitate the linking of documentation and supporting materials to these user-contributed datasets and (2) provide the direct-URL to this feature.";new question;new question;Change;Yes;"Documentation and supporting material can be added during publication of the data (requires login, and only possible for official data): https://data.overheid.nl/dataset/dataset-publiceren 
also explained on this page:
https://docs.datacommunities.nl/data-overheid-nl-documentatie/datasets-aanmelden/handleiding-datasets-aanmelden-op-data.overheid.nl"
PT8;"Does the national portal offer a mechanism for users to provide general feedback, such  a 'Contact us' or 'Feedback' button that is placed in a visible spot and would allows users to send a general comment concerning the portal?

For Explanation:
* If yes, please provide the direct-URL to this feature or describe how this functionality is provided.";yes;https://data.overheid.nl/ondersteuning/algemeen/contact;Confirm;;
PT9;"Does the national portal offer a mechanism for users to provide feedback on specific datasets, such as a 'feedback button' or a comment/discussion section under the dataset?

For Explanation:
* If yes, please provide the direct-URL to this feature or describe how this functionality is provided.";yes;Every dataset page has a Feedback option, where people can give a thumbs up/down and leave comments. Example: https://data.overheid.nl/dataset/259-asielverzoeken-en-nareizigers--nationaliteit--geslacht-en-leeftijd;Confirm;;
PT10;"Does the national portal provide a mechanism for users to rate datasets?

For Explanation:
* If yes, please provide the direct-URL to this feature or describe how this functionality is provided.";yes;Users can give a thumbs up/down to vote or rate the dataset;Confirm;;
PT11;"Does the national portal enable users to find information and news on relevant open data topics in the country?

For Explanation:
* If yes, please provide the direct-URL to this feature.  ";yes;https://data.overheid.nl/actueel;Confirm;;
PT12;"Does the national portal offer the possibility for users to receive notifications when new datasets are available on the national portal (RSS, ATOM feeds, email notifications etc.)?

For Explanation:
* If yes, please provide the direct-URL to this feature.  ";yes;https://data.overheid.nl/rss/actueel;Confirm;;
PT13;"Does the national portal enable users to request datasets, such as through a ""request data"" button? 

For Explanation:
* If yes, please provide the direct-URL to this feature or describe how this functionality is provided.";yes;https://data.overheid.nl/community/dataverzoeken/dataverzoek-indienen;Confirm;;
PT14;"Are requests for datasets and their progress status presented in a transparent manner on the national portal? 

For Explanation:
* If yes, please provide the direct-URL to this feature.  ";yes;https://data.overheid.nl/community/dataverzoeken;Confirm;;
PT15;"Does the team monitor the extent to which requests (either via the portal or otherwise) result in the publication of the requested data?

For Explanation:
* If yes, please describe how this monitoring is conducted.";yes;In the data request form follow up actions are being tracked. This functionality is internal eyes only.We monitor the overview and status of unresolved requests.;Confirm;;
PT16;"Does the national portal offer a mechanism for users to exchange with others, such as a discussion forum?

For Explanation:
* If yes, please provide the direct-URL to this feature or describe how this functionality is provided.";yes;https://data.overheid.nl/datacommunities;Change;No;
PT17;"Does the national portal showcase reuse cases, such as in a designated section of the portal?

For Explanation:
* If yes, please provide the direct-URL to this feature. ";yes;https://data.overheid.nl/community/toepassingen;Confirm;;
PT18;"Does the national portal reference the datasets that the showcased reuse cases are based on (i.e. there is a link between the reuse case in the showcase and the underlying dataset on the portal)?

For Explanation:
* If yes, please provide the URL to this feature/to an example documenting this feature.";yes;For every application the datasets are referenced, example: https://data.overheid.nl/community/application/6022/datasets;Confirm;;
PT19;"Does the national portal provide the possibility for users to submit their own reuse cases?

For Explanation:
* If yes, please provide the direct-URL to this feature. ";yes;https://data.overheid.nl/community/toepassingen/toepassing-aanmelden;Confirm;;
PT20;"Does the national portal offer a preview function for tabular data?

For Explanation:
* If yes, please provide the URL to an example documenting this feature.";yes;"There is a button 'Voorbeeld' (preview) right after the link to download the tabular data:
https://data.overheid.nl/dataset/immigratie-ind-asiel-eerste-en-volgende-aanvragen ";Confirm;;
PT21;"Does the national portal offer a preview function for geospatial data?

For Explanation:
* If yes, please provide the URL to an example documenting this feature.";no;;Confirm;;
PT22;"Do you promote high-value datastes on your national portal (e.g. use filtering features for reusers to easily find such datasets, use editorial features to promote the datasets, etc.))?

For Explanation:
* If yes, please specify how and highlight challenges if any. 
* If you are an EFTA or a candidate country to the EU, please select 'not applicable'.";new question;new question;Change;No;
PT23;"Do you monitor the portal's traffic (e.g. in terms of number of unique visitors, visitor profiles, percentage of machine traffic, number of downloads according to the number of datasets etc.)? 

For Explanation:
* If yes, which tool(s) do you use?";yes;Piwik Pro;Confirm;;
PT24;"Do you run analytics on API usage?

For Explanation:
* If yes, please briefly (1) describe your process and (2) how you use the insights to improve the portal";yes;N/A;Change;No;
PT25;"Besides monitoring portal traffic, do you perform any further activities to better understand the behaviour and needs of users of your portal (e.g. web analytics, surveys, or analysis of social media feeds)?

For Explanation:
* If yes, please (1) specify the activities and explain (2) how they help you understand user needs";yes;We organize user days.;Complement;;We investigate how we are found through other search engines. This gives us insight in what users are looking for.
PT26;"Do you used the insights about portal usage and about the behaviour and needs of portal users to improve the portal accordingly?

For Explanation:
* If yes, please explain your process for improving the portal based on user insights and feedback
* If relevant, kindly highlight some improvements made in the past year";new question;new question;Change;Yes;"The information about what users are looking for helps us to improve search results; that the right datasets are found more easily."
PT27;"Do you undertake any activities to promote the portal and attract new users or new audiences?

For explanation:
* If yes, please (1) explain what activities your perform, and (2) mention if these activities are directed at any specific target audience (e.g. business, public sector, academia, etc.)";new question;new question;Change;Yes;Product owners have been visiting universities to inform students about the data portal, which also helped students to use open data for their projects.
PT28;"Do you monitor what keywords are used to search for data and content on the portal?

For Explanation:
* If yes, please briefly (1) describe your process and (2) how you use the insights to improve the portal";new question;new question;Change;Yes;This process works automatically: all search requests are registered. We use these insights to improve the portal's search system, and to see whether there are trends (data/topics people are interested in). This information helps us to see if there are actions we can take to better help these users (i.e. get in touch with data providers on this topic).
PT29;"Do you monitor the most and least consulted pages?

For Explanation:
* If yes, please briefly (1) describe your process and (2) how you use the insights to improve the portal
* For informational purposes, kindly provide the URLs to the five most popular datasets on the portal";new question;new question;Change;Yes;Yes, Piwik pro collects these statistics. And we also analyse the most populair datasets through google searches. Periodically, we look at these statistics to see if we can make any improvements. Most popular datasets: 1) https://data.overheid.nl/dataset/6883f4e8-cc6d-442a-9022-ac325e1c02b5 2) https://data.overheid.nl/dataset/0ff83e1e-3db5-4975-b2c1-fbae6dd0d8e0 3) https://data.overheid.nl/dataset/8e164de4-ca78-4aa8-8169-a4f9545027d8 4) https://data.overheid.nl/dataset/6a707ed7-00e2-4a26-879c-8f9299c130ce 5) https://data.overheid.nl/dataset/bb1fb116-5a84-4284-911c-24036a4739e0
PT30;"Do you take measures to optimise the search and discoverability of content (data and editorial)? 

For Explanation:
*If yes, please briefly describe how your optimise the search";yes;Yes, we use an advanced SOLR based suggestor system, use taxonomies to optimize search and add editorial datasets, groups and content to make data better findable. We implemented Schema.org to provide better findability in Google. ;Confirm;;
PT31;"Is the metadata on your portal available in clear plain language to enable both humans and machines to read and understand it? 

For Explanation:
*If yes, please provide the URL to an example documenting this feature.";yes;;Complement;;Information about each dataset is presented on the website as well as downloadable in XML/RDF format, see this example: https://data.overheid.nl/dataset/prorail-referentiesysteem
PT32;"To what degree do public sector data providers contribute data to the portal? 

For Explanation:
*Please describe what is the agreed approach.
* If less than the majority of data providers, please briefly explain why (e.g. technical incompatibilities, governance aspects, low awareness etc.).";the majority of public sector data providers;Public sector data providers are willing to publish on the dataportal. Most auto sync their own catalogues. A lot of relation management is important to keep data owners to provide datasets on the portal. We sync all catalogues. Only some organization wiothout a catalogue may have manually added datasets on their websites that are not in the national data portal. ;Confirm;;
PT33;Do you identify the data providers that are not yet publishing data on the national portal?;yes, or all public sector data providers already publish data;N/A;Confirm;;N/A
PT34;"Were there concrete actions taken to assist these data providers with their publication process?

For Explanation:
* If yes, could you provide some examples of the actions taken in this regard.";yes, or all public sector data providers already publish data;We work together with these data providers, and we support all data providers by making all documentation available on the portal.;Confirm;;
PT35;"Besides the national open data portal, are there other regional and local portals? 

For Explanation:
* If yes, please provide a complete list and the links to these portals.";yes;data.utrecht.nl, data.amsterdam.nl, data.nijmegen,nl, and more;Confirm;;
PT36;"Are regional and local portals listed above and their data sources discoverable via the national portal? 

For Explanation:
* If not applicable, please briefly explain why. ";yes;;Confirm;;
PT37;"To what degree are  regional and local sources harvested automatically? 

For Explanation:
* If less than the majority of existing sources is harvested by the national portal, please briefly explain why.                        
* If not applicable, please briefly explain why. ";all datasets;;Confirm;;
PT38;"Does the national portal include datasets that are real-time or dynamic?

For Explanation:
* If yes, please provide URLs to real-time and/or dynamic data featured via the national portal. ";yes;"For example these datasets:
https://data.overheid.nl/dataset/533-pompprijzen-motorbrandstoffen--locatie-tankstation--brandstofsoort 
https://data.overheid.nl/dataset/d78f80c4-6049-4a56-8807-a01b40b6401a
https://data.overheid.nl/dataset/5c60eee8-201c-4566-b8db-45544ca2147c";Complement;;"For example these datasets:
https://data.overheid.nl/dataset/533-pompprijzen-motorbrandstoffen--locatie-tankstation--brandstofsoort 
https://data.overheid.nl/dataset/22475-real-time-fijnstof-monitoring"
PT39;"Does the national portal provide a way for non-official data (i.e. not stemming from official sources, such as community-sourced/citizen-generated data) to be published? 

For Explanation:
* If yes, please explain how non-official data is distiguished for offical data (e.g. using a different section of the portal or tags) 
* And please provide a URL to an example of a non-official dataset on the portal ";new question;new question;Change;No;
PT40;"Does the national portal allow users to see what data exists but cannot be made available as open data?

For Explanation:
* If yes, please (1) provide the URL to an example and (2) briefly describe the approach used to ensure this transparency.";yes;These datasets can be found on the national portal by filtering (Access) on datasets that are 'Not Public'. In the description of the data it is explained why the data cannot be made available as open data. See this example: https://data.overheid.nl/dataset/nederlandse-gedetineerden-in-het-buitenland;Complement;;These datasets can be found on the national portal by filtering on datasets for which Access is 'Not public'. In the description of the dataset is sometimes made clear why the dataset is not publicly available for reuse, for example to protect people's privacy. See this example: https://data.overheid.nl/dataset/aansprakelijkheid
PT41;"Does the national portal have a strategy to ensure its sustainability?

For Explanation:
* If yes, please (1) provide the URL to this document and (2) describe the main measures to keep the portal running in the long-term and continue to serve its audience";new question;new question;Change;Yes;The portal is centrally financed by the Ministry with a long term maintenance contract. And on this page we set up our code base to ensure continuity: https://github.com/dataoverheid
PT42;"Is your national portal active on social media? 

For Explanation:
* If yes, please provide the URL(s) to your social media accounts. ";yes;"https://www.linkedin.com/company/20355889
https://twitter.com/opendatanl";Change;No;
PT43;"Are the portal’s source code and relevant documentation and artefacts made available to the public (e.g. on platforms such as GitHub or GitLab)?

For Explanation:
*If yes, please provide the (1) platform name and (2) the URL to the portal’s account on this platform.";yes;Github: https://github.com/dataoverheid;Confirm;;
PT44;"Do you monitor the characteristics of the data published on the portal, such as the distribution across categories, static vs. real-time data and how these change over time?

For Explanation:
* If yes, please provide the direct-URL to this feature";yes;https://data.overheid.nl/statistieken;Confirm;;
PT45;"Does this monitoring enable the portal team and/or data providers to take action to improve their performance on the national portal?

For Explanation:
* If yes, please (1) explain how and (2) if applicable provide the direct-URL to this feature.";yes;Yes, we use the statistics (also a lot of non-public figures in our Piwik Pro system) to steer the content production for impact stories, social media activities and need for support pages. Important here is how successful users are to find data without help. ;Confirm;;
Q1;"Is there a pre-defined approach to ensure that metadata is kept up-to-date?

For Explanation:
* If yes, please briefly describe your approach.";yes;We have a clearly defined metadata approach conform DCAT. So the government organisations can check if the metadata is up to date conform the standard. The datamanagement team of the portal every day checks if the (meta)data is right and if we miss datasets we contact the data owners. Documentation is published for anyone to check how to validate against the Dutch DCAT application profile of DCAT. Currently the DCAT-AP 2 DONL is being created which will implement DCAT AP 2;Complement;;We have a clearly defined metadata approach conform DCAT. So the government organisations can check if the metadata is up to date conform the standard. The datamanagement team of the portal checks every day to see if the (meta)data is right and if we miss datasets we contact the data owners. Documentation is published for anyone to check how to validate against the Dutch DCAT application profile of DCAT. Currently the DCAT-AP-NL 3.0 is being created, which will implement DCAT-AP 3.
Q2;"What percentage of the metadata on the national portal is obtained from the source automatically, rather than edited manually? 

For Explanation:
* Please describe (1) the workflows you have to automate the harvesting of metadata and (2) for which types of data these apply to";new question;new question;Change;90-99%;1) Full update of meta data description of data set, linkchecker to validate the existence of the set, push-pull mechanism for synchonization with other catalogs. 2) for all data
Q3;"What is the average delay from the moment the metadata describing a dataset is updated at the source, and the moment the change is visible on the portal?

For Explanation:
* Please explain the approach for updating metadata in a timely manner";new question;new question;Change;Within one day;The process described above happens automatically every day.
Q4;"Do you undertake efforts to ensure that published data covers the full period from when it was first published until today, for example,the complete time series?

For Explanation:
* If yes, please explain the measures in place to ensure complete series of datasets";new question;new question;Change;No;It is up to the data providers how they would like to present and update their data (multiple entries, or all in one place). For example for this real-time data, downloading the data as CSV-file only shows the last ten timestamps, while it is possible to get all data via an API: https://data.overheid.nl/dataset/22475-real-time-fijnstof-monitoring . For annual datasets, when they are presented as separate datasets, earlier editions can easily be found under 'Related datasets', see this example: https://data.overheid.nl/dataset/monitor-lalo-2015 There are no actions taken to incentivise data providers to provide full time series.
Q5;"Have you implemented the DCAT-AP High Value Datasets (semiceu.github.io) tag to denote the High-Value Datasets in your (national) open data portal(s)?

For Explanation:
* If yes, please specify how and highlight challenges if any.
* If you are an EFTA or a candidate country to the EU, please select 'not applicable'.";new question;new question;Change;No;
Q6;"Besides the DCAT-AP tag mentioned above, have you implemented any other measures to ensure that high-value datasets ((EU) 2023/138) are interoperable with datasets of other country?

For Explanation:
* If yes, please specify how and highlight challenges if any.
* If you are an EFTA or a candidate country to the EU, please select 'not applicable'.";new question;new question;Change;Yes;A lot of the data that will become available as high-value open data, is INSPIRE data. These datasets/meta data are already interoperable with other countries.
Q7;"Do you monitor the quality of the metadata available on your portal?

For Explanation:
* If yes, please briefly explain how this monitoring takes place. 
* If applicable, please provide the URL to this monitoring mechanism.";yes;We validate at the moment metadata is synced from connected portals. Every dataset must validate against the mandatory setting in our Dutch DCAT application profile. If datasets do not validate, they can't be added to the portal. Responsibility is with the data owner to make sure their metadata validates.  ;Confirm;;
