ID;Question;Answer from 2023;Explanation from 2023;Confirm, change or complement answer/explanation from 2023;Provide updated answer (if applicable);Provide updated explanation (if applicable)
PT35;"Besides the national open data portal, are there other regional and local portals? 

For Explanation:
* If yes, please provide a complete list and the links to these portals.";yes;"https://data.bs.ch/pages/home/
https://www.lustat.ch/daten
https://data.stadt-zuerich.ch/
https://www.tourismdata.ch/traffic-and-mobility-data/
https://geo.fr.ch/portal/apps/sites/#/geoportal
https://zt.zuerich.com/de/open-data
https://daten.sg.ch/pages/home0/
https://www.ag.ch/de/themen/datenportal#/
https://www.zh.ch/de/politik-staat/opendata.zhweb-noredirect.zhweb-cache.html?keywords=ogd#/
https://data.tg.ch/pages/start/
https://www.bern.ch/open-government-data-ogd
https://lindas.admin.ch/
https://www.geo.admin.ch/de/geo-dienstleistungen/geodienste/linkeddata.html
https://www.i14y.admin.ch/en/home
https://opentransportdata.swiss/de/
https://data.sbb.ch/pages/home/
https://www.geocat.ch/geonetwork/srv/ger/catalog.search#/home
https://swisspost.opendatasoft.com/pages/home/
https://envidat.ch/#/
https://opendata.cern.ch/
https://data.snb.ch/
https://data.swisscom.com/explore/?sort=modified
https://data.sz.ch/explore/?sort=modified
https://data.bl.ch/explore/?sort=title";Complement;Yes;Here is a curated list of all OGD portals (national, cantonal, city-level etc. in Switzerland: : https://opendata.swiss/de/showcase/awesome-ogd-switzerland-kuratierte-liste-aller-wichtigen-links-rund-um-das-open-data-angebot-in
PT36;"Are regional and local portals listed above and their data sources discoverable via the national portal? 

For Explanation:
* If not applicable, please briefly explain why. ";yes;;Confirm;;
PT37;"To what degree are  regional and local sources harvested automatically? 

For Explanation:
* If less than the majority of existing sources is harvested by the national portal, please briefly explain why.                        
* If not applicable, please briefly explain why. ";the majority of datasets;;Confirm;;
PT38;"Does the national portal include datasets that are real-time or dynamic?

For Explanation:
* If yes, please provide URLs to real-time and/or dynamic data featured via the national portal. ";yes;"https://opendata.swiss/de/dataset/echtzeitdaten-am-abstimmungstag-zu-kantonalen-abstimmungsvorlagen
https://opendata.swiss/de/dataset/echtzeitdaten-am-abstimmungstag-zu-eidgenoessischen-abstimmungsvorlagen
https://opendata.swiss/de/dataset/verkehrszahldaten-motorisierter-individualverkehr-miv-im-kanton-zurich
https://opendata.swiss/en/dataset/verkehrszahler-strassenverkehr-echtzeit";Confirm;;
PT39;"Does the national portal provide a way for non-official data (i.e. not stemming from official sources, such as community-sourced/citizen-generated data) to be published? 

For Explanation:
* If yes, please explain how non-official data is distiguished for offical data (e.g. using a different section of the portal or tags) 
* And please provide a URL to an example of a non-official dataset on the portal ";new question;new question;Change;No;
PT40;"Does the national portal allow users to see what data exists but cannot be made available as open data?

For Explanation:
* If yes, please (1) provide the URL to an example and (2) briefly describe the approach used to ensure this transparency.";yes;Yes or no: not on the OGD-portal, but the goal of the plattform I14Y is to show all metadata from open, shared and closed public datasets: https://www.i14y.admin.ch/en/home.;Confirm;;
PT41;"Does the national portal have a strategy to ensure its sustainability?

For Explanation:
* If yes, please (1) provide the URL to this document and (2) describe the main measures to keep the portal running in the long-term and continue to serve its audience";new question;new question;Change;Yes;"In the OGD-Masterplan: https://www.bfs.admin.ch/bfs/fr/home/services/ogd/masterplan.html
Direction 3 Objective 7.3 (page 17) Sustainably strengthen the opendata.swiss platform and the corresponding metadata catalog  (infrastructure)"
PT42;"Is your national portal active on social media? 

For Explanation:
* If yes, please provide the URL(s) to your social media accounts. ";yes;Twitter: https://twitter.com/opendataswiss, LinkedIn: https://www.linkedin.com/showcase/92970995/admin/;Complement;Yes;"LinkedIn: https://www.linkedin.com/showcase/92970995/
X: https://twitter.com/opendataswiss
since 2024 on Instagram: https://www.instagram.com/opendata.swiss/
and facebook https://www.facebook.com/opendata.swiss/"
PT43;"Are the portal’s source code and relevant documentation and artefacts made available to the public (e.g. on platforms such as GitHub or GitLab)?

For Explanation:
*If yes, please provide the (1) platform name and (2) the URL to the portal’s account on this platform.";yes;https://github.com/opendata-swiss;Confirm;;
PT44;"Do you monitor the characteristics of the data published on the portal, such as the distribution across categories, static vs. real-time data and how these change over time?

For Explanation:
* If yes, please provide the direct-URL to this feature";no;;Confirm;;
PT45;"Does this monitoring enable the portal team and/or data providers to take action to improve their performance on the national portal?

For Explanation:
* If yes, please (1) explain how and (2) if applicable provide the direct-URL to this feature.";no;;Confirm;;
Q1;"Is there a pre-defined approach to ensure that metadata is kept up-to-date?

For Explanation:
* If yes, please briefly describe your approach.";yes;Data publishers (for example public administrative offices) are directly responsible for it;Confirm;;
Q2;"What percentage of the metadata on the national portal is obtained from the source automatically, rather than edited manually? 

For Explanation:
* Please describe (1) the workflows you have to automate the harvesting of metadata and (2) for which types of data these apply to";new question;new question;Change;90-99%;"We have two harvesters: one for DCAT datasets (ckanext-dcatapchharvest) and one for geometadata from the national geometadata portal geocat.ch (ckanext-geocat). For the latter, we need a special mapping from the geometadata standard to the DCAT-AP CH. 
To install the harvester, we need a harvester endpoint from the publisher, who decides how often his catalog should be harvested from the national portal (daily, weekly, monthly, etc.).  "
Q3;"What is the average delay from the moment the metadata describing a dataset is updated at the source, and the moment the change is visible on the portal?

For Explanation:
* Please explain the approach for updating metadata in a timely manner";new question;new question;Change;Within one day;Once the harvester is finished, the metadata is updated. We have fixed cronjobs installed for each harvester (e.g. every day at 1 am). But you can also update the harvester manually by starting a reharvest.
Q4;"Do you undertake efforts to ensure that published data covers the full period from when it was first published until today, for example,the complete time series?

For Explanation:
* If yes, please explain the measures in place to ensure complete series of datasets";new question;new question;Change;No;We only have the modified date to show that something has changed in the dataset. But no versioning at the moment. 
Q5;"Have you implemented the DCAT-AP High Value Datasets (semiceu.github.io) tag to denote the High-Value Datasets in your (national) open data portal(s)?

For Explanation:
* If yes, please specify how and highlight challenges if any.
* If you are an EFTA or a candidate country to the EU, please select 'not applicable'.";new question;new question;Change;Not Applicable;But we are following DCAT-AP HVD and will decide later if and how to use it in Switzerland. 
Q6;"Besides the DCAT-AP tag mentioned above, have you implemented any other measures to ensure that high-value datasets ((EU) 2023/138) are interoperable with datasets of other country?

For Explanation:
* If yes, please specify how and highlight challenges if any.
* If you are an EFTA or a candidate country to the EU, please select 'not applicable'.";new question;new question;Change;Not Applicable;
Q7;"Do you monitor the quality of the metadata available on your portal?

For Explanation:
* If yes, please briefly explain how this monitoring takes place. 
* If applicable, please provide the URL to this monitoring mechanism.";yes;Part of the publication process is a review, carried out from OGD Office check. We also perform an monthly automatic validation of metadata, which checks the conformity of the dataset to the DCAT-AP CH standard. We plan to make this validation more and more rigorous, to increase the metadata quality. Furthermore a link checker runs and data publishers are informed once a month. ;Complement;Yes;"Part of the publication process is a review carried out by the OGD office. We also perform a monthly automatic validation of the metadata, which checks the conformity of the dataset with the DCAT-AP CH standard (SHACL-Checker). We plan to make this validation more and more rigorous in order to increase the quality of the metadata. In addition, a link checker runs and data publishers are informed once a month. URL to OGDCH-Checker: https://github.com/opendata-swiss/ogdch_checker 
URL: https://github.com/opendata-swiss/ogdch_checker"
Q8;"Do you publish information on the quality of the metadata available on the portal?

For Explanation:
* If yes, please provide the URL to this section. ";no;;Complement;No;But we're in the process of setting up a dashboard for metadata quality, like the one on data.europa.eu. Publication of the dashboard scheduled for December 2024
Q9;"Do you publish guidelines (e.g. written materials) and have tools in place, to assist publishers in publishing high-quality metadata? 

For Explanation:
* If yes, please (1) briefly describe this material and (2) provide the URLs to these materials and/or tools.";new question;new question;Change;Yes;"OGD-guidelines: https://handbook.opendata.swiss/fr/content/glossar/bibliothek/ogd-richtlinien.html
"
Q10;"Do you set any standards on metadata quality that data providers must abide by (e.g. on the use of licence, minimum metadata describes, use of certain DCAT-AP properties, etc)

For Explanation:
* If yes, please describe the standards you have in place, i.e. what is minimum information the metadata should describe ";new question;new question;Change;Yes;Here in this overview table you can see which fields from the DCAT-AP CH are mandatory, conditional or optional on opendata.swiss: https://handbook.opendata.swiss/fr/content/glossar/bibliothek/dcat-ap-ch.html#overview
Q11;"Do your open data publication/licensing guidelines provide recommendations for the use of Creative Commons (CC) licences, specifically CC BY 4.0 and CC0?

For Explanation:
* If yes, is this mandatory (e.g. prescribed by law) or recommended?
* Please provide a URL link to the guidelines";new question;new question;Change;Yes;"On the portal, we need terms of use derived from the CC licenses. But the publisher can also use the CC-Licence, but only for their own catalog and for data.europa.eu. The terms of use are mandatory on the portal. 
URL: https://handbook.opendata.swiss/fr/content/glossar/bibliothek/dcat-ap-ch.html#dcat-distribution-license, https://opendata.swiss/en/terms-of-use, https://www.dcat-ap.ch/vocabulary/licenses/20210623.html"
Q12;What percentage of the open data available on the national portal is accompanied by licensing information? ;>90%;N/A;Confirm;;N/A
Q13;How many different licences are used on your portal?;1-4;N/A;Confirm;;N/A
Q14;"Besides providing guidelines, are there regular activities conducted or mechanisms in place to  assist publishers in supplying high-quality datasets (metadata quality and data quality)?

For Explanation:
* If yes, please explain the support you provide?";new question;new question;Change;Yes;The OGD Office offers training courses for data publishers on OGD and data management, where the topics of metadata and data quality are also addressed (https://www.bfh.ch/ogd-weiterbildung). It also organizes the OGD Forum twice a year, where various publishers present their processes and discuss topics such as (meta)data quality. The OGD working group KORSTAT is a forum for the exchange of experiences in the field of data publication. This is particularly helpful for cantons that are at the beginning of the process and can therefore benefit from the experience of early adopters
Q15;"Does the national portal follow the DCAT-AP framework or, if not, are standards in place to ensure interoperability with DCAT-AP?

For explanation:
* If the  portal follow the DCAT-AP framework, please describe how compliance with DCAT-AP is ensured
* If the portal does not follow the DCAT-AP framework, please describe how interoperability with DCAT-AP is ensured";new question;new question;Change;Yes;DCAT-AP CH is intended to ensure compatibility with the Application Profile for Data Portals in Europe (DCAT-AP). As this was no longer the case with version 1, the eCH Open Government Data Working Group defined the current version 2, which ensures the highest possible compatibility with DCAT-AP version 2.1.0). In May 2024, the eCH Open Government Data Working Group started the process to ensure that DCAT-AP CH is compatible with the current DCAT-AP version 3.0.0.
Q16;What is the percentage of metadata on your portal that is DCAT-AP compliant, in terms of mandatory classes? (agent, catalogue, dataset, literal, resource);>90%;;Confirm;>90%;N/A
Q17;What is the percentage of metadata on your portal that uses DCAT-AP recommended classes? (category, category scheme, distribution, licence document);>90%;;Confirm;>90%;N/A
Q18;What is the percentage of metadata on your portal that uses DCAT-AP optional classes? (catalogue record, checksum, document, frequency);51-70%;we use frequency, though it is called accrual_periodicity, see here: https://ckan.opendata.swiss/api/3/action/package_search?fq=accrual_periodicity:*;Confirm;51-70%;N/A
Q19;"Is there a national extension of the DCAT-AP standard developed for your country? 

For Explanation:
* If yes, please (1) briefly outline the reasons for this decision, and (2) what the main differences between the national variation and the EU standard are.
* If applicable, please provide the URL to the documentation of the national DCAT-AP extension.";yes;We have DCAT-AP CH in version 1, which was created in 2018 and builds on DCAT-AP version 1. Version 2.0.0 has recently been approved by eCH. The definition area is https://dcat-ap.ch/. There you will find both versions of the DCAT-AP CH. The portal is mainly based on the DCAT-AP conformance, but also on the version 1 of the DCAT-AP CH, as it contains some Swiss fields used by the community. The decision to create a version 2 of DCAT-AP CH and to keep a national application profile was a difficult one. We decided to keep it because there are particularities in the use of the standard, there are properties such as distribution coverage that the Swiss community relies on and that can't be found in DCAT-AP. The vocabulary also needs Swiss adaptations. Licences are used in a different way than in DCAT-AP. We felt that it would better support the Swiss community if Switzerland maintained its own profile and explained how classes and properties are adapted to the Swiss context. While version 1 of DCAT-AP CH was not DCAT-AP compatible with version 2.0.1 of DCAT-AP. DCAT-AP CH V2 is now compatible with DCAT-AP.;Complement;Yes;We have DCAT-AP CH in version 1, which was created in 2018 and builds on DCAT-AP version 1. Version 2.0.0 has recently been approved by eCH. The definition area is https://dcat-ap.ch/. There you will find both versions of the DCAT-AP CH. The portal is mainly based on the DCAT-AP conformance, but also on the version 1 of the DCAT-AP CH, as it contains some Swiss fields used by the community. The decision to create a version 2 of DCAT-AP CH and to keep a national application profile was a difficult one. We decided to keep it because there are particularities in the use of the standard, there are properties such as distribution coverage that the Swiss community relies on and that can't be found in DCAT-AP. The vocabulary also needs Swiss adaptations. Licences are used in a different way than in DCAT-AP. We felt that it would better support the Swiss community if Switzerland maintained its own profile and explained how classes and properties are adapted to the Swiss context. While version 1 of DCAT-AP CH was not DCAT-AP compatible with version 2.0.1 of DCAT-AP. DCAT-AP CH V2 is now compatible with DCAT-AP v2.0.1. In May 2024, the eCH Open Government Data Working Group started the process to ensure that DCAT-AP CH is compatible with the current DCAT-AP version 3.0.0.
Q20;"Do you investigate the most common causes for the lack of DCAT-AP compliance?

For Explanation:
* If yes, what are the main causes for the lack of DCAT-AP compliance?";new question;new question;Change;Yes;The main reasons for the lack of conformity with the DCAT-AP are specific features in the Swiss context. For example, the coverage of distribution, which the Swiss community relies on and which cannot be found in DCAT-AP. The vocabulary also requires Swiss adaptations. Licenses are used differently than in DCAT-AP. 
Q21;What is the percentage of datasets whose metadata provides a reference to where the data can be downloaded, or its API accessed (“download-URL” in the DCAT-AP specification)?;>90%;N/A;Change;71-90%;N/A
Q22;What is the percentage of datasets whose metadata provides a reference to a web page from where the data can be accessed (“access-URL in the DCAT-AP specification)?;>90%;N/A;Change;>90%;N/A
Q23;"Do you use a model (such as the 5-Star Open Data or FAIR) to assess the quality of deployment of data in your country?

For Explanation:
* If yes, please briefly describe.";yes;We use the 5-Star Open Data;Confirm;;
Q24;"Do you conduct activities to promote and familiarise data providers with ways to ensure higher quality data?

For Explanation:
* If yes, please briefly describe.";yes;In our OGD-guideline we promote the 5-Star Open Data model. We do reviews.;Complement;Yes;In our OGD-guideline we promote the 5-Star Open Data model. We do reviews. Within the eCH working group OGD, we have recently started to create aids and tools for metadata quality and data quality.
Q25;What percentage of datasets are made available under an open licence? ;>90%;N/A;Confirm;;N/A
Q26;What percentage of licences are provided in a structured data format?;>90%;N/A;Confirm;;N/A
Q27;What percentage of datasets are provided in an open and machine-readable format?;51-70%;N/A;Confirm;;N/A
Q28;What percentage of datasets consistely use Uniform Resource Identifiers?;10-30%;N/A;Confirm;;N/A
Q29;What percentage of datasets link to other renowned sources to provide additional context for the users, e.g. in a linked data fashion?;<10%;N/A;Change;10-30%;N/A
I1;"Do you have a definition of open data reuse in your country?
 
For Explanation:
* If yes, please specify it.";no;;Confirm;;
I2;"Are there any processes in place to monitor the level of reuse of your country's open data?
 
For Explanation:
* If yes, please (1) briefly describe these processes and (2) provide the URLs to support the answer.";no;;Change;Yes;"The Open Government Data Masterplan 2024 - 2027 contains Principle 5 with the goal 10 “The impact of OGD is regularly measured and communicated”. The following indicators are used.
- Number of datasets, showcases and data stories by theme;
- Portal usage statistics (e.g. via Matomo Analytics);
- Impact monitoring using the method recommended by data.europe.eu (KPI).
URL: https://www.bfs.admin.ch/bfs/fr/home/services/ogd/masterplan.html"
I3;"Are there any activities in place to encourage public bodies to monitor the reuse of their own published data (e.g. incentives or obligations in place for public bodies or civil servants of national government)?
 
For Explanation:
* If yes, please (1) briefly describe these activities/incentives and (2) provide the URLs to support the answer.";yes;"Part of the data management and OGD training covers ""Measuring and promoting data re-use"", see content:  ""https://www.bfh.ch/de/aktuell/fachveranstaltungen/weiterbildung-data-management-und-open-government-data-2023/
response to reviewers: This training is free of charge for administrative employees. The content of the training in this area is Knowledge transfer on the impact of OGD. What we can achieve with OGD. Highlighting international examples of OGD-impact.  Impact measurement concepts and difficulties. Presentation of impact areas with reference to the Open Data Maturity Report 2022. Benefits of OGD intermediaries. The focus of this training is not only on the impact, but it is also a part of it.";Complement;Yes;"In addition to the mentioned training, an event on the impact of OGD was organized last year by the association opendata.ch. Together with opendata.ch, the OGD Office organized a workshop on the topic of impact and how to measure it with the title ""Mapping the Impact of Open Government Data – OGD Masterplan"".
URL: https://opendata.ch/events/opendata-ch-2023-forum/
Slides: https://opendata.ch/wordpress/files/2023/07/20230616_forum_opendata_extern.pdf"
I4;"Does your country have processes in place to monitor and measure the level of reuse of high-value datasets ((EU) 2023/138)?
 
For Explanation:
* If yes, please specify how and highlight challenges if any. 
* If you are an EFTA or a candidate country to the EU, please select 'not applicable'.";new question;new question;Change;Not Applicable;
I5;"Has your government specified what 'impact of open data' means (e.g. in a strategy document)?
 
For Explanation:
* If yes, how do you define the impact of open data in your country? 
* If possible, please provide a URL to a public document describing it.";yes;"In a published study on the economic impact of Open Government Data (https://www.bfs.admin.ch/bfs/de/home/dienstleistungen/ogd/dokumentation.assetdetail.11147089.html) the economic impact of OGD ist defined as follows ""The economic impact of OGD is defined as the benefits accruing to suppliers, us-ers and re-users of data and information in terms of profits generated, jobs created and supported as well as the wider benefits to society from it.""";Confirm;;
I6;"Do you have a methodology in place to measure the impact of open data in your country?
 
For Explanation:
* If yes, please briefly describe the key points of this methodology.";yes;"The Impact Monitoring Framework: https://boris.unibe.ch/75031/1/CeDEM2016%20-%20Impact%20Monitoring%20Framework%20V06.pdf
- it is based on a structured and consistent list of criteria. 
- method to measure the value of OGD initiatives and projects.
- it used  the Social Return on Investment (SROI) approach to measure the impact
- it proposes as a possible source for the selection of data catagories the classification according to G8 summit in 2013";Confirm;;
I7;"Is there collaboration between government and civil society or academia to create open data impact in your country?

For Explanation:
* If yes, please provide an example
* If possible, URLs to such projects and collaborations.";yes;"https://opendata.ch/events/, https://prototypefund.opendata.ch/; https://www.bk.admin.ch/bk/en/home/digitale-transformation-ikt-lenkung/bundesarchitektur/api-architektur-bund/govtech-hackathon.html";Confirm;;
I8;"Have any public bodies in your country launched or performed any activities in the past year to understand which and how (open) datasets are reused?

For Explanation:
* If yes, which of the following activities?
* Multiple answers are possible.";yes;N/A;Confirm;Yes;N/A
I8-a;Automated feedback mechanisms tracking users´ access to datasets;new question;new question;Change;No;
I8-b;Surveys;new question;new question;Change;Yes;"Swisstopo has conducted a survey to find out if and how its open geodata are used professionally?
URL: https://www.linkedin.com/posts/swisstopo_swissgeodevelopment-swisstopo-ogd-activity-7109823539557355520-B8S3?utm_source=share&utm_medium=member_desktop"
I8-c;Interviews/workshops with reusers;new question;new question;Change;Yes;Open data users are regulary invited to events, forums or workshops to share their use cases and experience
I8-d;Other;new question;new question;Change;No;
I9;"Have any public bodies in your country launched or performed any activities in the past year to better understand reusers' needs in order to further stimulate the reuse of open data?

For Explanation:
* If yes, which of the following activities have been performed? Please describe how the activity has helped you better stimulate reuse.
* Multiple answers are possible.";yes;N/A;Confirm;;N/A
I9-a;Regular feedback sessions with portal users ;new question;new question;Change;Yes;We have created a working group where data publishers can provide feedback and suggest improvements on the portal
I9-b;Social media sentiment analysis ;new question;new question;Change;No;
I9-c;Other;new question;new question;Change;No;
I10;"Have any public bodies in your country developed any systematic way of gathering reuse cases?

For Explanation:
* If yes, please provide a brief explanation of the process: How does the gathering happen? ";yes;"Response to reviewers: Since automn 2022, the portal opendata.swiss has a showcase form for data users to easily submit their showcases, see button ""Submit showcase"" on the showcases page: https://opendata.swiss/en/showcase. The process of collecting and reviewing showcases is now much easier. The OGD Office encourages at every opportunity (e.g. events, Twitter, LinkedIn) to upload showcases. Another way to collect reuse cases is the example of the open data portal of the city of Bern: they have formulated potential ideas and questions for the reuse of their open data and added links to corresponding datasets, see: https://www.bern.ch/open-government-data-ogd/ideen-fuer-dienstleistungen.
Another way is to bring together students and data publishers. An example is that of the Bern University of
of Applied Sciences: https://www.digitale-nachhaltigkeit.unibe.ch/studium/open_data_veranstaltung/fruehjahrssemester_2023/index_ger.html. It encourages the collaboration between public bodies and students. They are looking for data coaches every year. The students reuse open data from different public bodies, one example is from the canton of Thurgau: https://ogd.tg.ch/anwendungen/open-data-vorlesung-2022.html/14316. Some public bodies are very involved here, for example https://www.opendata.bs.ch/neu/aktivitaeten.html (Open Data Veranstaltung 2023: Speed Dating am 23.03.2022).";Confirm;;
I11;"Are there any public bodies in your country that have developed a systematic ways of classifying the gathered reuse cases?

For Explanation:
* If yes, please provide a brief explanation of the process: According to which categories are reuse cases classified (e.g. by policy field)?";yes;On opendata.swiss they are classified according to categories and type of content: https://opendata.swiss/showcase;Complement;Yes;"The open data portal of the canton of Basel categorizes its use cases into three categories: ""data visualizations"", ""data journalism"" and ""applications and apps"".
URL: https://www.opendata.bs.ch/anwendungen.html
city of zurich categorizes its use cases after year: https://www.stadt-zuerich.ch/portal/de/index/ogd/anwendungen.html"
I12;"Is any data on the impact created by open data on governmental challenges (e.g. efficiency, effectiveness, transparency, decision-making capacity) available in your country such as from research studies, impact assessments, or other systematic investigations that quantify the results or broader effects of open data being reused?

For Explanation:
* If yes, please (1) specify what kind of data source proves this impact and (2) provide the URLs to this data.";I don't know;"There is a study from 2019 about how the concept ""open data"" and ""transparency"" are related and perceived in public administration in Switzerland: https://www.tandfonline.com/doi/full/10.1080/15309576.2019.1657914 
""The impact of open data on the perception of transparency does not seem to be significant. Our findings show that open data does not increase the transparency of public administrations, which is understood as a continuous process that goes beyond simple data provision. This perception is certainly motivated by the fact that the random release of datasets does not always make them useful or valuable for users (Susha et al., Citation2015). In this sense, it appears crucial to note that open data, if it is to serve the purpose of greater administrative transparency, should be developed in a way that guarantees possible reuse by and empowerment of citizens.""";Confirm;;
I13;"Is the use of open data in your country having an impact on the efficiency and effectiveness of the government (at any level) in delivering public services? 

For Explanation:
* If yes, please provide an example of one reuse case. For this reuse case, please provide (1) a URL to the reuse case, (2) a URL to the open dataset used by the reuse case, and (3) a description of the reuse case and its impact in this sub-domain.";new question;new question;Change;Yes;"Use Case 1: The publication of the IATI activity and organisation files improves the transparency of SDC activities and financing. The data is re-used by several publication tools on Internet, such as d-portal.org. The data is used to provide a general overview of international cooperation activities from different kinds of actors (bilateral agencies, development banks, NGO, private sector, etc.) so that both the providers and the beneficiaries know what is done where.
Dataset: https://opendata.swiss/en/dataset?q=sdc
Reuse case: https://d-portal.org/
Use Case 2: Using registers such as https://schema.ld.admin.ch/PoliticalMunicipality - Reuse Cases are all cases that also use the FSO commune number (instead of listing the commune name alone in the data)."
I14;"Is the use of open data in your country having an impact on transparency and accountability of public administrations?

For Explanation:
* If yes, please provide an example of one reuse case. For this reuse case, please provide (1) a URL to the reuse case, (2) a URL to the open dataset used by the reuse case, and (3) a description of the reuse case and its impact in this sub-domain.";new question;new question;Change;Yes;"1)Water suppliers from canton zurich must provide their customers with comprehensive information about the quality of their drinking water at least once a year. To support water suppliers in implementing their duty to inform consumers, the cantonal laboratory visualizes data from drinking water tests in the ""Züri Trinkwasser Map"".
https://www.zh.ch/de/gesundheit/lebensmittel-gebrauchsgegenstaende/lebensmittel/trinkwasser.html
Dataset: https://www.zh.ch/de/politik-staat/statistik-daten/datenkatalog.html#/datasets/1362@gesundheitsdirektion-kanton-zuerich
2)
1 - https://data.bs.ch/pages/gsv-dashboard-spitaeler/
2 - https://data.bs.ch/explore/dataset/100320/
3 - An interactive dashboard was created to move away from a PDF report. The annual PDF report on hospital numbers required resources – thanks to the dashboard, time and money can be saved."
I15;"Is the use of open data in your country having an impact on policy-making processes (i.e. are public administrations making use of the data as evidence for the problem identification and policy formulation)? 

For Explanation:
* If yes, please provide an example of one reuse case. For this reuse case, please provide (1) a URL to the reuse case, (2) a URL to the open dataset used by the reuse case, and (3) a description of the reuse case and its impact in this sub-domain.";new question;new question;Change;Yes;"Together with other administrative bodies and partners, the Zurich Statistical Office is providing publicly accessible data to show how the coronavirus crisis is affecting society. The monitoring bundles daily updated data series, which are intended to shed light on the developments triggered by the coronavirus crisis in all areas of life.
Dataset: https://www.zh.ch/de/politik-staat/statistik-daten/datenkatalog.html#/datasets/740@statistisches-amt-kanton-zuerich
Visualization: https://www.web.statistik.zh.ch/cms_vis/covid19_indikatoren/"
I16;"Is the use of open data in your country having an impact on decision-making processes (i.e. are public administrations making use of the data as evidence to be included in their daily operations)?

For Explanation:
* If yes, please provide an example of one reuse case. For this reuse case, please provide (1) a URL to the reuse case, (2) a URL to the open dataset used by the reuse case, and (3) a description of the reuse case and its impact in this sub-domain.";new question;new question;Change;Yes;"Digital Twin Zurich: https://www.stadt-zuerich.ch/content/ted/de/index/geoz/plan-und-datenbezug/3d-stadtmodell.html
The Digital Twin is an important data basis for decision-making processes: https://link.springer.com/article/10.1007/s41064-020-00092-2"
I17;"Is any data on the impact created by open data on social challenges (e.g. inequality, healthcare, education) available in your country such as from research studies, impact assessments, or other systematic investigations that quantify the results or broader effects of open data being reused?

For Explanation:
* If yes, please (1) specify what kind of data source proves this impact and (2) provide the URLs to this data.";I don't know;;Confirm;;
I18;"Is the use of open data in your country having an impact on society´s ability to reduce inequality and better include minorities, migrants, and/or refugees? 

For Explanation:
* If yes, please provide an example of one reuse case. For this reuse case, please provide (1) a URL to the reuse case, (2) a URL to the open dataset used by the reuse case, and (3) a description of the reuse case and its impact in this sub-domain.";new question;new question;Change;I don't know;
I19;"Is the use of open data in your country having an impact on issues about housing in urban areas? 

For Explanation:
* If yes, please provide an example of one reuse case. For this reuse case, please provide (1) a URL to the reuse case, (2) a URL to the open dataset used by the reuse case, and (3) a description of the reuse case and its impact in this sub-domain.";new question;new question;Change;Yes;"1) Dataset: https://opendata.swiss/de/dataset/statistik-der-schweizer-stadte-2024
5 Insights about housing developments in a media article from SRF: https://www.srf.ch/news/schweiz/bevoelkerung-religion-politik-so-entwickeln-sich-die-schweizer-staedte
2) article about empty dwellings with data from OFS: https://tageswoche.ch/gesellschaft/interaktive-grafik-in-den-beiden-basel-stehen-schweizweit-am-wenigsten-wohnungen-leer/
3) Using data to correct wrong assumptions: https://tageswoche.ch/politik/bei-der-bodeninitiative-gehts-um-40-prozent-der-kantonsflaeche-falsch/"
I20;"Is the use of open data in your country having an impact on the issues of health and wellbeing? 

For Explanation:
* If yes, please provide an example of one reuse case. For this reuse case, please provide (1) a URL to the reuse case, (2) a URL to the open dataset used by the reuse case, and (3) a description of the reuse case and its impact in this sub-domain.";new question;new question;Change;Yes;"Raising awareness of bicycle accidents in cities
Dataset: https://www.stadt-zuerich.ch/portal/de/index/ogd/anwendungen/2023/velounfallrechner.html
Reuse: https://www.nzz.ch/zuerich/so-gefaehrlich-ist-ihre-zuercher-veloroute-ld.1821947"
I21;"Is the use of open data in your country having an impact on the society´s level of education and skills (e.g. data literacy)?

For Explanation:
* If yes, please provide an example of one reuse case. For this reuse case, please provide (1) a URL to the reuse case, (2) a URL to the open dataset used by the reuse case, and (3) a description of the reuse case and its impact in this sub-domain.";new question;new question;Change;Yes;"Platform sCHoolmaps https://www.schoolmaps.ch/
Open geospatial data for education: https://www.zebis.ch/unterrichtsmaterial/schoolmaps-bringt-geodaten-den-unterricht
On sCHoolmaps.ch, teachers can find numerous ideas and materials for using geodata in their lessons. In working with digital data and tools, students will develop important skills from the Media and Computer Science module related to presenting, structuring, and evaluating
data.
Potential of this platform: https://lernetz.schule/schoolmaps-daten-zur-schweiz-fuer-den-unterricht/"
I22;"Is any data on the impact created by open data on environmental challenges (e.g. climate change and environmental degradation, as highlighted in the Eurpean Green Deal) available in your country such as from research studies, impact assessments, or other systematic investigations that quantify the results or broader effects of open data being reused?

For Explanation:
* If yes, please specify (1)  what kind of data source proves this impact and (2) provide the URLs to this data.";I don't know;;Confirm;;
I23;"Is the use of open data in your country having an impact on the level of protection of biodiversity (e.g. maintaining a good air and water quality)? 

For Explanation:
* If yes, please provide an example of one reuse case. For this reuse case, please provide (1) a URL to the reuse case, (2) a URL to the open dataset used by the reuse case, and (3) a description of the reuse case and its impact in this sub-domain.";new question;new question;Change;Yes;"Reuse: https://rues.data-bs.ch/onlinedaten/onlinedaten.html
The visualization shows the online data of the Rhine monitoring station as follows: 1.1.2002 to 31.12.2017 hourly, thereafter raw data every quarter of an hour.
https://www.aue.bs.ch/nm/2023-rheinwasserqualitaet-aus-schwimmperspektive-wsu.html"
