ID;Question;Answer from 2023;Explanation from 2023;Confirm, change or complement answer/explanation from 2023;Provide updated answer (if applicable);Provide updated explanation (if applicable)
PT25;"Besides monitoring portal traffic, do you perform any further activities to better understand the behaviour and needs of users of your portal (e.g. web analytics, surveys, or analysis of social media feeds)?

For Explanation:
* If yes, please (1) specify the activities and explain (2) how they help you understand user needs";no;;Complement;No;This is  part of the new action plan of developing open data in Albania.
PT26;"Do you used the insights about portal usage and about the behaviour and needs of portal users to improve the portal accordingly?

For Explanation:
* If yes, please explain your process for improving the portal based on user insights and feedback
* If relevant, kindly highlight some improvements made in the past year";new question;new question;Change;Yes;This initiative is part of the new action plan for upgrading the Open Data Portal. Based on the latest statistics from the portal, we will collaborate with the World Bank on a project to enhance the Open Data Portal, utilizing insights to drive improvements.
PT27;"Do you undertake any activities to promote the portal and attract new users or new audiences?

For explanation:
* If yes, please (1) explain what activities your perform, and (2) mention if these activities are directed at any specific target audience (e.g. business, public sector, academia, etc.)";new question;new question;Change;Yes;By the end of 2023, the governmental structure responsible for promoting open data and the Open Government Partnership became the Ministry of Public Administration and Anticorruption. After assuming this responsibility, the Ministry had not yet implemented substantial initiatives to actively promote the portal. However, discussions about the portal took place during meetings and consultations with various ministries and institutions. In these gatherings, both the existence of the portal and the need for its upgrades were emphasized. While direct promotional efforts remained limited at the time, awareness of the portal and its significance had begun to spread within relevant government bodies.
PT28;"Do you monitor what keywords are used to search for data and content on the portal?

For Explanation:
* If yes, please briefly (1) describe your process and (2) how you use the insights to improve the portal";new question;new question;Change;No;We do not monitor what keywords are used to search for data and content on the portal
PT29;"Do you monitor the most and least consulted pages?

For Explanation:
* If yes, please briefly (1) describe your process and (2) how you use the insights to improve the portal
* For informational purposes, kindly provide the URLs to the five most popular datasets on the portal";new question;new question;Change;Yes;We can generate only statistics which page is least viewed and used.                                                           The site is monitored only through the statistics generated by Google Analytics. The five most popular datasets in the portal are:                                 https://opendata.gov.al/?item=thesari                     https://opendata.gov.al/?item=lista-e-barnave      https://opendata.gov.al/?item=e-albani-sherbimehttps://opendata.gov.al/                              https://opendata.gov.al/?item=statistika-mbi-numrin-e-te-diplomuarve-ne-ial-publike-dhe-private                                         https://opendata.gov.al/?item=statistika-te-portalit-e-albania                                                                       
PT30;"Do you take measures to optimise the search and discoverability of content (data and editorial)? 

For Explanation:
*If yes, please briefly describe how your optimise the search";yes;"The portal was launched during a technology event where the Prime Minister was present. There hasn't been a promotional campaign since. Best SEO techniques are being implemented to ensure visibility on search engines.

SEO (Search Engine Optimization) aspects for the website ""opendata.gov.al""

Meta Description: The meta description for the website is 107 characters long. It provides a concise overview of the website's purpose: ""Open Data është një platformë e hapur që shërben për katalogimin e të dhënave nga institucionet qeveritare."".

H1 and H2 Tags: The homepage of the website contains one H1 tag and one or more H2 tags.

Alt Attributes for Images: All images on the homepage have alt attributes.

Title Length: The title of the homepage has 41 characters, which is considered good for SEO.

Index Meta Tag or Header: Your homepage does not contain an index meta tag or header. 

OpenGraph Meta Tags: Opengraph meta tags have been found. Opengraph tags help control how your content appears when shared on social media platforms.

Robots.txt File: Your site has a robots.txt file. This file helps guide search engine crawlers on which pages to crawl or not to crawl.

Local Images: No local images were found on the page. This could mean that images used on the site are hosted externally.

Minified JavaScript Files: All JavaScript files appear to be minified. Minifying JavaScript files helps reduce their file size, improving page loading speed.

HTML Document Size: The size of the HTML document is 4 KB, which is significantly smaller than the average HTML size of 33 KB. Having a smaller HTML size can contribute to faster page loading times.";Confirm;;
PT31;"Is the metadata on your portal available in clear plain language to enable both humans and machines to read and understand it? 

For Explanation:
*If yes, please provide the URL to an example documenting this feature.";yes;;Confirm;;
PT32;"To what degree do public sector data providers contribute data to the portal? 

For Explanation:
*Please describe what is the agreed approach.
* If less than the majority of data providers, please briefly explain why (e.g. technical incompatibilities, governance aspects, low awareness etc.).";approximately half of the public sector data providers;The government institutions do not have a clear understanding of the term open data and they are unable to provide information on the opendata sets they might possess.To ensure the portal’s expansion meets the objectives of the commitment, a readiness assessment will be performed, and awareness will be designed together with the institutions providing open data during 2023 and implemented, so as to familiarize and educate institutions, citizens and other stakeholders on the full range of applications of open data and explain how the portal can be used by them for various applications.;Confirm;;
PT33;Do you identify the data providers that are not yet publishing data on the national portal?;yes, or all public sector data providers already publish data;N/A;Confirm;;N/A
PT34;"Were there concrete actions taken to assist these data providers with their publication process?

For Explanation:
* If yes, could you provide some examples of the actions taken in this regard.";yes, or all public sector data providers already publish data;Periodic e-mails have been sent. Data is either needed manually, if an electronic system is not in place to ensure triggering of data via webservices, or via webservices. In the first case, the institution only needs to provide the data in the right format to NAIS via email, and it is NAIS which publishes this data later to the portal. In the second case, technical assistance is ensured at all times.;Confirm;;
PT35;"Besides the national open data portal, are there other regional and local portals? 

For Explanation:
* If yes, please provide a complete list and the links to these portals.";yes;"https://opendata.tirana.al/; 
In addition to the national open data portal, there is a local portal known as the open data portal of Tirana municipality. This portal provides various types of data, including the general local plan, transparency program, business and economy-realted information, and more.";Confirm;;
PT36;"Are regional and local portals listed above and their data sources discoverable via the national portal? 

For Explanation:
* If not applicable, please briefly explain why. ";no;;Confirm;;
PT37;"To what degree are  regional and local sources harvested automatically? 

For Explanation:
* If less than the majority of existing sources is harvested by the national portal, please briefly explain why.                        
* If not applicable, please briefly explain why. ";;;Change;Few datasets;7% of the datasets in our national open data portal are harvested automatically
PT38;"Does the national portal include datasets that are real-time or dynamic?

For Explanation:
* If yes, please provide URLs to real-time and/or dynamic data featured via the national portal. ";yes;"http://opendata.gov.al/thesari/veprimet-e-thesarit-sipas-ministrive/

 The real-time/dynamic data come automatically to the portal from web services. The currently operational web services are as follows:                                                QKB_RegistrationsByLegalForm, QKB_RegistrationsByOwnershipNationality, QKB_RegistrationsByRegion,                                AKSHI_KonsultimetPublike                                                                                                      https://opendata.gov.al/?item=bizneset-e-regjistruara-sipas-formes-ligjore                                                                                                         https://opendata.gov.al/?item=bizneset-e-regjistruara-sipas-kombesise                                                                                                               https://opendata.gov.al/?item=bizneset-e-regjistruara-sipas-qyteteve                                                                                                                   https://opendata.gov.al/?item=regjistri-elektronik-per-njoftimet-dhe-konsultimet-publike   ";Confirm;;
PT39;"Does the national portal provide a way for non-official data (i.e. not stemming from official sources, such as community-sourced/citizen-generated data) to be published? 

For Explanation:
* If yes, please explain how non-official data is distiguished for offical data (e.g. using a different section of the portal or tags) 
* And please provide a URL to an example of a non-official dataset on the portal ";new question;new question;Change;No;
PT40;"Does the national portal allow users to see what data exists but cannot be made available as open data?

For Explanation:
* If yes, please (1) provide the URL to an example and (2) briefly describe the approach used to ensure this transparency.";no;;Confirm;;
PT41;"Does the national portal have a strategy to ensure its sustainability?

For Explanation:
* If yes, please (1) provide the URL to this document and (2) describe the main measures to keep the portal running in the long-term and continue to serve its audience";new question;new question;Change;Yes;"The Open Data portal will increase interested parties' access to the ability to download data.
The National Agency of Information Society, as the implementing authority of the opendata.gov.al portal, has appointed contact people who communicate regularly with other institutions' contact persons to ensure the increase of the datasets number. On the other hand, the agency is in close collaboration with the Prime Minister's Office, which leads the process in high level, concludes the annual reports and other documentation in OGP which are published to the opendata.gov.al. Improving Equitable Access To High Standard, Sustainable Public Services At Central And Sub-National Level Program PforR with the World Bank include the action plan and strategy to upgrade the Open Data portal and to ensure its sustainability. At this moment a link is impossible to be given since we are currently drafting the ToRs."
PT42;"Is your national portal active on social media? 

For Explanation:
* If yes, please provide the URL(s) to your social media accounts. ";yes;https://www.facebook.com/profile.php?id=100064604652851;Confirm;;
PT43;"Are the portal’s source code and relevant documentation and artefacts made available to the public (e.g. on platforms such as GitHub or GitLab)?

For Explanation:
*If yes, please provide the (1) platform name and (2) the URL to the portal’s account on this platform.";no;;Confirm;;
PT44;"Do you monitor the characteristics of the data published on the portal, such as the distribution across categories, static vs. real-time data and how these change over time?

For Explanation:
* If yes, please provide the direct-URL to this feature";no;;Change;Yes;We monitor all the time static data and real time data.
PT45;"Does this monitoring enable the portal team and/or data providers to take action to improve their performance on the national portal?

For Explanation:
* If yes, please (1) explain how and (2) if applicable provide the direct-URL to this feature.";no;;Change;Yes;Based on all the data and monitoring that will be gathered from the portal, improvements will be made during the new action plan
Q1;"Is there a pre-defined approach to ensure that metadata is kept up-to-date?

For Explanation:
* If yes, please briefly describe your approach.";yes;"These are defined within the sub-legal acts in support of the open data.

Article 43
Open data
1. In order to create new information products and services, which are based on the information and data found on the opendata.gov.al portal, as well as for the promotion and development of the data economy, public authorities and AKSHI provide natural and legal persons the right to reuse information that is produced and maintained by public authorities as part of open data.
2. The authority responsible for the collection of fees, the amount of these fees and the method of payment are determined by the decision of the Council of Ministers. Payment must be transparent and non-discriminatory.                                                                                                                                                                                                                         To facilitate data communication between institutions and software systems, as well as to improve the quality of statistical documentation provided to users, a series of metadata standards have been developed. These standards provide a structured framework for the organization and distribution of information on the content and structure of statistical data. To get the most out of web technology, most standards are defined in the XML language. Data Documentation Initiative (DDI) specifications are standards dedicated to documenting microdata. Dublin Core provides a standard for documenting linked resources.  The metadata standads that help to keep the portal up to date are: RDF (Resource Description Framework), DCMI (Dublin Core Metadata Standard), ISO 11179, SDMX (Statistical Data and Metadata Iniciative), DDI (Data Documentation Iniciative), XML (eXtensible Markup Language), ebXML (Electronic Business using eXtensible Markup Language), ISO 19115, SAML (Security Assertion Markup Language),";Confirm;;
Q2;"What percentage of the metadata on the national portal is obtained from the source automatically, rather than edited manually? 

For Explanation:
* Please describe (1) the workflows you have to automate the harvesting of metadata and (2) for which types of data these apply to";new question;new question;Change;<30%;20% of datasets are being updated through web services, and the other part is updated manually by users.
Q3;"What is the average delay from the moment the metadata describing a dataset is updated at the source, and the moment the change is visible on the portal?

For Explanation:
* Please explain the approach for updating metadata in a timely manner";new question;new question;Change;Longer than one month or I don't know;<Please provide>
Q4;"Do you undertake efforts to ensure that published data covers the full period from when it was first published until today, for example,the complete time series?

For Explanation:
* If yes, please explain the measures in place to ensure complete series of datasets";new question;new question;Change;No;"We undertake efforts, but they are limited.                                                     
We request data from institutions since they are the primary owners of the information, and they are responsible for determining the time frame for its provision. As data custodians, these institutions have full control over the availability and release schedule, ensuring that the data is shared in alignment with their internal processes and timelines. This allows them to manage the accuracy and integrity of the data before it is made accessible."
Q5;"Have you implemented the DCAT-AP High Value Datasets (semiceu.github.io) tag to denote the High-Value Datasets in your (national) open data portal(s)?

For Explanation:
* If yes, please specify how and highlight challenges if any.
* If you are an EFTA or a candidate country to the EU, please select 'not applicable'.";new question;new question;Change;Not Applicable;
Q6;"Besides the DCAT-AP tag mentioned above, have you implemented any other measures to ensure that high-value datasets ((EU) 2023/138) are interoperable with datasets of other country?

For Explanation:
* If yes, please specify how and highlight challenges if any.
* If you are an EFTA or a candidate country to the EU, please select 'not applicable'.";new question;new question;Change;Not Applicable;
Q7;"Do you monitor the quality of the metadata available on your portal?

For Explanation:
* If yes, please briefly explain how this monitoring takes place. 
* If applicable, please provide the URL to this monitoring mechanism.";no ;There is not a monitoring procedure about metadata quality implemented at this moment.;Complement;No;Currently, we still do not monitor the quality of metadata, but it will be possible after we upgrade the Open Data Portal.
Q8;"Do you publish information on the quality of the metadata available on the portal?

For Explanation:
* If yes, please provide the URL to this section. ";No;"We change the information constantly to improve the metadata.

  There is no URL available on the quality of metadata";Confirm;;
Q9;"Do you publish guidelines (e.g. written materials) and have tools in place, to assist publishers in publishing high-quality metadata? 

For Explanation:
* If yes, please (1) briefly describe this material and (2) provide the URLs to these materials and/or tools.";new question;new question;Change;No;
Q10;"Do you set any standards on metadata quality that data providers must abide by (e.g. on the use of licence, minimum metadata describes, use of certain DCAT-AP properties, etc)

For Explanation:
* If yes, please describe the standards you have in place, i.e. what is minimum information the metadata should describe ";new question;new question;Change;No;
Q11;"Do your open data publication/licensing guidelines provide recommendations for the use of Creative Commons (CC) licences, specifically CC BY 4.0 and CC0?

For Explanation:
* If yes, is this mandatory (e.g. prescribed by law) or recommended?
* Please provide a URL link to the guidelines";new question;new question;Change;Yes;The National Agency of Information Society and the Commissioner for the Right of Information have met several times to discuss the licensing aspects of the portal. In collaboration with the Ministry of Economics and Culture, the final decision was made to align with the EU directive and implement the CC BY 4.0 license for the portal. The sublicenses of CC BY 4.0 will be determined for each dataset on the portal.
Q12;What percentage of the open data available on the national portal is accompanied by licensing information? ;<10%;N/A;Confirm;;N/A
Q13;How many different licences are used on your portal?;I don't know;N/A;Change;I don't know;The National Agency of Information Society and the Commissioner for the Right of Information have met several times to discuss the licensing aspects of the portal. In collaboration with the Ministry of Economics and Culture, the final decision was made to align with the EU directive and implement the CC BY 4.0 license for the portal. The sublicenses of CC BY 4.0 will be determined for each dataset on the portal.
Q14;"Besides providing guidelines, are there regular activities conducted or mechanisms in place to  assist publishers in supplying high-quality datasets (metadata quality and data quality)?

For Explanation:
* If yes, please explain the support you provide?";new question;new question;Change;Yes;"We will start conducting an Open Data Readiness Assessment and an inventory of datasets in line ministries, by supporting the publishing of data by selected line ministries (with their dependent institutions) on the Open Data Portal 
On the promotion of the usage, communications and outreach to increase usage of Open Data to encourage economic activities (academic, business, data analytics start-ups) and increased accountability will be performed."
Q15;"Does the national portal follow the DCAT-AP framework or, if not, are standards in place to ensure interoperability with DCAT-AP?

For explanation:
* If the  portal follow the DCAT-AP framework, please describe how compliance with DCAT-AP is ensured
* If the portal does not follow the DCAT-AP framework, please describe how interoperability with DCAT-AP is ensured";new question;new question;Change;No;No, but will be part of the plan to upgrade the portal.
Q16;What is the percentage of metadata on your portal that is DCAT-AP compliant, in terms of mandatory classes? (agent, catalogue, dataset, literal, resource);no priority;The portal is not based on DCAT-AP. It does not support it.;Change;<10%;N/A
Q17;What is the percentage of metadata on your portal that uses DCAT-AP recommended classes? (category, category scheme, distribution, licence document);no priority;The portal is not based on DCAT-AP. It does not support it.;Change;<10%;N/A
Q18;What is the percentage of metadata on your portal that uses DCAT-AP optional classes? (catalogue record, checksum, document, frequency);No priority;;Change;<10%;N/A
Q19;"Is there a national extension of the DCAT-AP standard developed for your country? 

For Explanation:
* If yes, please (1) briefly outline the reasons for this decision, and (2) what the main differences between the national variation and the EU standard are.
* If applicable, please provide the URL to the documentation of the national DCAT-AP extension.";no ;;Complement;;The DCAT-AP standard will be developed into the the project for upgrading the Open Data Portal.
Q20;"Do you investigate the most common causes for the lack of DCAT-AP compliance?

For Explanation:
* If yes, what are the main causes for the lack of DCAT-AP compliance?";new question;new question;Change;No;
Q21;What is the percentage of datasets whose metadata provides a reference to where the data can be downloaded, or its API accessed (“download-URL” in the DCAT-AP specification)?;0 %;N/A;Change;<10%;N/A
Q22;What is the percentage of datasets whose metadata provides a reference to a web page from where the data can be accessed (“access-URL in the DCAT-AP specification)?;0 %;N/A;Change;<10%;N/A
Q23;"Do you use a model (such as the 5-Star Open Data or FAIR) to assess the quality of deployment of data in your country?

For Explanation:
* If yes, please briefly describe.";no ;;Confirm;;
Q24;"Do you conduct activities to promote and familiarise data providers with ways to ensure higher quality data?

For Explanation:
* If yes, please briefly describe.";No;"It offers interaction with web services for automatic exchange of information.

As mentioned earlier in the initial questions, the State Minister for Standards and Services regularly meets with the entire OGP group, including ministers, institutions, and civil society members. During these meetings, we've explained the concept of open data and encouraged institutions to share their data on the portal. This demonstrates our commitment to working together to promote transparency and better governance through open data.";Change;Yes;Last year we have mentioned that several meetings were held by Minister of State for Services and Standards
Q25;What percentage of datasets are made available under an open licence? ;<10%;N/A;Confirm;<10%;N/A
Q26;What percentage of licences are provided in a structured data format?;<10%;N/A;Confirm;;N/A
Q27;What percentage of datasets are provided in an open and machine-readable format?;10-30%;N/A;Confirm;;N/A
Q28;What percentage of datasets consistely use Uniform Resource Identifiers?;<10%;N/A;Confirm;;N/A
Q29;What percentage of datasets link to other renowned sources to provide additional context for the users, e.g. in a linked data fashion?;<10%;N/A;Confirm;;N/A
I1;"Do you have a definition of open data reuse in your country?
 
For Explanation:
* If yes, please specify it.";yes;"Decision of the Council of Ministers no. 147, dated 18.2.2015 ""On the approval of the policy document for the implementation of open public data and the creation of an open data portal"" includes all the re-use of open data definitions
Page 1291 of the document: The final objective is that at the end of the 2014-2016 period, we will have open, qualitative, standardized, reliable and reusable data published on the portal www.opendata.gov.al for: - Legislation and draft legal acts; - On the government's budget and expenses; - On statistics; - On business registration; - On the performance of the education system; - On health; system performance

Page 1295: For the provision of data in the open data format according to international standards, work will be done with all institutions for the gradual implementation within the next four years of the following standards for the open data format defined in NAIS' regulation. Data are considered ""open"", if they are published in a way that complies with the following principles:
...
- The data must be reusable.";Complement;Yes;"Law no. 33/2022 ""On open data and reuse of public sector information"" in Article 6 ""Definitions"", point 11 provides that:
""Reuse"" is the use by natural or legal persons of documents held by public sector bodies within the framework of public duty or public enterprises within the framework of the services they provide, for commercial or non-commercial purposes, other than the original purpose to which document was produced."
I2;"Are there any processes in place to monitor the level of reuse of your country's open data?
 
For Explanation:
* If yes, please (1) briefly describe these processes and (2) provide the URLs to support the answer.";no;;Change;I don't know;
I3;"Are there any activities in place to encourage public bodies to monitor the reuse of their own published data (e.g. incentives or obligations in place for public bodies or civil servants of national government)?
 
For Explanation:
* If yes, please (1) briefly describe these activities/incentives and (2) provide the URLs to support the answer.";I don't know;;Confirm;;
I4;"Does your country have processes in place to monitor and measure the level of reuse of high-value datasets ((EU) 2023/138)?
 
For Explanation:
* If yes, please specify how and highlight challenges if any. 
* If you are an EFTA or a candidate country to the EU, please select 'not applicable'.";new question;new question;Change;Not Applicable;
I5;"Has your government specified what 'impact of open data' means (e.g. in a strategy document)?
 
For Explanation:
* If yes, how do you define the impact of open data in your country? 
* If possible, please provide a URL to a public document describing it.";yes;"Open Data impact: Enabling increased data accessibility opens doors for expanding research through the utilization and generation of new insights from openly available data. It amplifies the prominence of one's research endeavors. By actively sharing and promptly analyzing data, productivity is heightened, and more efficient workflows are established. This accessibility empowers any individual to replicate and validate experiments. It elevates researcher accountability while curbing instances of academic dishonesty. Furthermore, it streamlines interdisciplinary research efforts, nurturing partnerships among scholars. Optimal data reutilization is achieved by opting for formats that facilitate effective data extraction.
===
The OGP Plan 2023-2025
                 https://ogp.gov.al/uploads/2022/12/Order%20OM_Nr%20145_dt%2020%2012%202021_on%20OGP%20Commite_eng.pdf

Commitment 4 Specific Objective: Expansion and increased accessibility of the Open Data Portal to increase transparency
Open data strengthens the governance of and trust in the public institutions, reinforces governments’ obligation to respect the rule of law, and provides a transparent and accountable foundation to improve decision-making and enhance the provision of public services";Confirm;;
I6;"Do you have a methodology in place to measure the impact of open data in your country?
 
For Explanation:
* If yes, please briefly describe the key points of this methodology.";no;;Change;Yes;"Law no. 33/2022 ""On open data and reuse of public sector information"", defines the rules and procedures for the right to reuse open data for profit or non-profit purposes of documents held by public sector bodies or public enterprises in Republic of Albania.                                                         We do not have it at this moment."
I7;"Is there collaboration between government and civil society or academia to create open data impact in your country?

For Explanation:
* If yes, please provide an example
* If possible, URLs to such projects and collaborations.";I don't know;;Change;Yes;"Article 19 of Law no. 33/2022 ""On open data and the reuse of public sector information"" provides that ""The Commissioner for the Right to Information and Protection of Personal Data is the body responsible for the protection, supervision and promotion of the right to reuse documents according to this the law"".
During 2014, the Commissioner has started written communication with public sector bodies and public enterprises in RSH to make them aware of the implementation of the law on open data. During this process, it has assisted these institutions for any ambiguity and is monitoring the implementation of this law by OSP and SP."
I8;"Have any public bodies in your country launched or performed any activities in the past year to understand which and how (open) datasets are reused?

For Explanation:
* If yes, which of the following activities?
* Multiple answers are possible.";yes;N/A;Confirm;;N/A
I8-a;Automated feedback mechanisms tracking users´ access to datasets;new question;new question;Change;No;
I8-b;Surveys;new question;new question;Change;No;
I8-c;Interviews/workshops with reusers;new question;new question;Change;No;
I8-d;Other;new question;new question;Change;Yes;There have been meetings between the main institutions working on open data such as: Comissioner for The Right of Information, National Agency of Information Society and Ministry of Infrastructure, where discussions have been made about the datasets and their reuse.
I9;"Have any public bodies in your country launched or performed any activities in the past year to better understand reusers' needs in order to further stimulate the reuse of open data?

For Explanation:
* If yes, which of the following activities have been performed? Please describe how the activity has helped you better stimulate reuse.
* Multiple answers are possible.";No;N/A;Confirm;;N/A
I9-a;Regular feedback sessions with portal users ;new question;new question;Change;No;
I9-b;Social media sentiment analysis ;new question;new question;Change;No;
I9-c;Other;new question;new question;Change;No;
I10;"Have any public bodies in your country developed any systematic way of gathering reuse cases?

For Explanation:
* If yes, please provide a brief explanation of the process: How does the gathering happen? ";I don't know;;Confirm;;
I11;"Are there any public bodies in your country that have developed a systematic ways of classifying the gathered reuse cases?

For Explanation:
* If yes, please provide a brief explanation of the process: According to which categories are reuse cases classified (e.g. by policy field)?";no;;Confirm;;
I12;"Is any data on the impact created by open data on governmental challenges (e.g. efficiency, effectiveness, transparency, decision-making capacity) available in your country such as from research studies, impact assessments, or other systematic investigations that quantify the results or broader effects of open data being reused?

For Explanation:
* If yes, please (1) specify what kind of data source proves this impact and (2) provide the URLs to this data.";I don't know;;Confirm;;
I13;"Is the use of open data in your country having an impact on the efficiency and effectiveness of the government (at any level) in delivering public services? 

For Explanation:
* If yes, please provide an example of one reuse case. For this reuse case, please provide (1) a URL to the reuse case, (2) a URL to the open dataset used by the reuse case, and (3) a description of the reuse case and its impact in this sub-domain.";new question;new question;Change;No;With the Action Plan and the upgrade of the portal, open data will be an important part of effectiveness of the government in delivering public services.
I14;"Is the use of open data in your country having an impact on transparency and accountability of public administrations?

For Explanation:
* If yes, please provide an example of one reuse case. For this reuse case, please provide (1) a URL to the reuse case, (2) a URL to the open dataset used by the reuse case, and (3) a description of the reuse case and its impact in this sub-domain.";new question;new question;Change;I don't know;
I15;"Is the use of open data in your country having an impact on policy-making processes (i.e. are public administrations making use of the data as evidence for the problem identification and policy formulation)? 

For Explanation:
* If yes, please provide an example of one reuse case. For this reuse case, please provide (1) a URL to the reuse case, (2) a URL to the open dataset used by the reuse case, and (3) a description of the reuse case and its impact in this sub-domain.";new question;new question;Change;I don't know;
I16;"Is the use of open data in your country having an impact on decision-making processes (i.e. are public administrations making use of the data as evidence to be included in their daily operations)?

For Explanation:
* If yes, please provide an example of one reuse case. For this reuse case, please provide (1) a URL to the reuse case, (2) a URL to the open dataset used by the reuse case, and (3) a description of the reuse case and its impact in this sub-domain.";new question;new question;Change;I don't know;The data are shared according to the request of the institutions with each other, if they are needed for daily operations. I don't know if you as MAPA have any information?
I17;"Is any data on the impact created by open data on social challenges (e.g. inequality, healthcare, education) available in your country such as from research studies, impact assessments, or other systematic investigations that quantify the results or broader effects of open data being reused?

For Explanation:
* If yes, please (1) specify what kind of data source proves this impact and (2) provide the URLs to this data.";I don't know;;Confirm;;
I18;"Is the use of open data in your country having an impact on society´s ability to reduce inequality and better include minorities, migrants, and/or refugees? 

For Explanation:
* If yes, please provide an example of one reuse case. For this reuse case, please provide (1) a URL to the reuse case, (2) a URL to the open dataset used by the reuse case, and (3) a description of the reuse case and its impact in this sub-domain.";new question;new question;Change;I don't know;
I19;"Is the use of open data in your country having an impact on issues about housing in urban areas? 

For Explanation:
* If yes, please provide an example of one reuse case. For this reuse case, please provide (1) a URL to the reuse case, (2) a URL to the open dataset used by the reuse case, and (3) a description of the reuse case and its impact in this sub-domain.";new question;new question;Change;I don't know;
I20;"Is the use of open data in your country having an impact on the issues of health and wellbeing? 

For Explanation:
* If yes, please provide an example of one reuse case. For this reuse case, please provide (1) a URL to the reuse case, (2) a URL to the open dataset used by the reuse case, and (3) a description of the reuse case and its impact in this sub-domain.";new question;new question;Change;I don't know;
I21;"Is the use of open data in your country having an impact on the society´s level of education and skills (e.g. data literacy)?

For Explanation:
* If yes, please provide an example of one reuse case. For this reuse case, please provide (1) a URL to the reuse case, (2) a URL to the open dataset used by the reuse case, and (3) a description of the reuse case and its impact in this sub-domain.";new question;new question;Change;I don't know;
I22;"Is any data on the impact created by open data on environmental challenges (e.g. climate change and environmental degradation, as highlighted in the Eurpean Green Deal) available in your country such as from research studies, impact assessments, or other systematic investigations that quantify the results or broader effects of open data being reused?

For Explanation:
* If yes, please specify (1)  what kind of data source proves this impact and (2) provide the URLs to this data.";no;;Confirm;;
I23;"Is the use of open data in your country having an impact on the level of protection of biodiversity (e.g. maintaining a good air and water quality)? 

For Explanation:
* If yes, please provide an example of one reuse case. For this reuse case, please provide (1) a URL to the reuse case, (2) a URL to the open dataset used by the reuse case, and (3) a description of the reuse case and its impact in this sub-domain.";new question;new question;Change;I don't know;
I24;"Is the use of open data in your country having an impact on the achievement of more environment-friendly cities (e.g., environment-friendly transport systems, waste management etc.)? 

For Explanation:
* If yes, please provide an example of one reuse case. For this reuse case, please provide (1) a URL to the reuse case, (2) a URL to the open dataset used by the reuse case, and (3) a description of the reuse case and its impact in this sub-domain.";new question;new question;Change;I don't know;
I25;"Is the use of open data in your country having an impact on the fight against climate change, for example by undertaking predictive monitoring, preventive actions, or a differentiated response to connected disasters?

For Explanation:
* If yes, please provide an example of one reuse case. For this reuse case, please provide (1) a URL to the reuse case, (2) a URL to the open dataset used by the reuse case, and (3) a description of the reuse case and its impact in this sub-domain.";new question;new question;Change;I don't know;
I26;"Is the use of open data in your country having an impact on the consumption of energy based on fuel and the switch to renewables? 

For Explanation:
* If yes, please provide an example of one reuse case. For this reuse case, please provide (1) a URL to the reuse case, (2) a URL to the open dataset used by the reuse case, and (3) a description of the reuse case and its impact in this sub-domain.";new question;new question;Change;I don't know;
I27;"Is any data on the economic impact (e.g. GDP, employment, productivity, innovation,  new businesses created etc.) of open data available in your country such as from research studies, impact assessments, or other systematic investigations that quantify the results or broader effects of open data being reused?

For Explanation:
* If yes, please specify what kind of data source proves this impact and provide the URLs to this data.

";I don't know;;Confirm;;
I28;"Is the use of open data in your country having an impact on the level of employment? 

For Explanation:
* If yes, please provide an example of one reuse case. For this reuse case, please provide (1) a URL to the reuse case, (2) a URL to the open dataset used by the reuse case, and (3) a description of the reuse case and its impact in this sub-domain.";new question;new question;Change;I don't know;
I29;"Is the use of open data in your country having an impact on the level of innovation and the adoption of new technologies? 

For Explanation:
* If yes, please provide an example of one reuse case. For this reuse case, please provide (1) a URL to the reuse case, (2) a URL to the open dataset used by the reuse case, and (3) a description of the reuse case and its impact in this sub-domain.";new question;new question;Change;I don't know;
I30;"Is the use of open data in your country having an impact on the level of entrepreneurship (especially of women and minorities) and business creation (especially with Small- and Medium-sized Enterprises)? 

For Explanation:
* If yes, please provide an example of one reuse case. For this reuse case, please provide (1) a URL to the reuse case, (2) a URL to the open dataset used by the reuse case, and (3) a description of the reuse case and its impact in this sub-domain.";new question;new question;Change;I don't know;
I31;"Is the use of open data in your country having an impact on the level of productivity? 

For Explanation:
* If yes, please provide an example of one reuse case. For this reuse case, please provide (1) a URL to the reuse case, (2) a URL to the open dataset used by the reuse case, and (3) a description of the reuse case and its impact in this sub-domain.";new question;new question;Change;I don't know;
