ID;Question;Answer from 2023;Explanation from 2023;Confirm, change or complement answer/explanation from 2023;Provide updated answer (if applicable);Provide updated explanation (if applicable)
P10-b;"Do these data inventories include the data collected by public bodies that cannot be published as open data (e.g. in relation to the EU Data Governance Act (EU) 2022/868)? 

For Explanation:
* If yes, please briefly specify.";yes;"Data inventories will also be maintained for health and demographic data; data which is usually not open at the individual level, but which e.g. reasearchers can gain access to - including as mandated by the DGA. ";Confirm;;
P11;"Is your country applying the implementing regulation (EU) 2023/138 on high-value datasets?

For Explanation:
* If yes, how is it progressing? 
* If you are an EFTA or a candidate country to the EU, please select 'not applicable'.
** In the table below, please indicate your progress with respect to a) organisation, b) legal aspects, c) technical aspects on a scale from 1 to 5. 1 = no progress; 2 = few progress; 3 = some progress; 4 = considerable progress; 5 = works are finalised.";new question;new question;Change;Yes;The Danish Agency for Digital Government and the authorities with whom we collaborate are close to having identified what Danish datasets are considered HVD. All the data that might fall into this category is already publically available for free through the required means of access. What remains is to denote the data as such. In this regard, The Danish Agency for Digital Government is awaiting an authoritative decision on how to denote HVD status for INSPIRE metadata, and how to map this to DCAT-AP. 
P12;"Have the public bodies in your country denoted relevant datasets as high-value datasets in their metadata following the publication of the implementing regulation (EU) 2023/138 on high-value datasets?

For Explanation:
*  If yes, please specify how and highlight challenges, if any. 
* If you are an EFTA or a candidate country to the EU, please select 'not applicable'.";new question;new question;Change;No;Since there is  as of yet no EU consensus on how to map HVD information from INSPIRE to DCAT-AP, this is not currently possible for a large number of the datasets in question. This is currently the main challenge for the implementation. 
P13;"Is there a governance structure in place that enables the participation and/or inclusion of various open data stakeholders? 

For Explanation:
*  If yes, please briefly describe the governance structure and its operating model ";new question;new question;Change;Yes;"o 1. Basic Data is governed by the Steering Group for Basic Data and a number of sub-groups/forums: https://datafordeler.dk/vejledning/grunddata/  
2. Wrt. geographic data/INSPIRE-data, The Agency for Data Supply and Infrastructure runs The Coordination Committee (""Samordningsudvalget""): https://inspire-danmark.dk/english/inspire-denmark/the-coordination-committee-for-infrastructure-for-digital-spatial-information
The committee acts as a channel for discussing political and strategic aspects of the spatial information infrastructure and government policies and management areas with geodata angles. In recent years, the Committee has, among other things, dealt with data quality in geo-referenced legislation, the interaction between new technologies and the geographical infrastructure, the quality of metadata, and the use of geodata for differentiated and automated regulation.
3. The Agency for Digital Government is responsible for two cross-government forums that deal with (open) data issues more broadly: One with representatives from upper management, another with technical personnel. 

The first is the Steering group for digital innovation and the green transition (Styregruppen for digital innovation og grøn omstilling, DIGO): https://digst.dk/strategier/den-faellesoffentlige-digitaliseringsstrategi/organisering-af-samarbejdet-om-den-faellesoffentlige-digitaliseringsstrategi/ 
The second is the Forum for data distributors (which does not have an associated website)
User feedback from stakeholders external to the public sector is provided to these groups either directly to the participating authorities, or through the National Data Portal service organisation."
P14;"How would you classify the model used for governing open data in your country? 

For Explanation:
*  Please briefly explain why this model was chosen/works best for your country";hybrid;"o According to the Danish Constitution, municipalities have a right to self-government, and the state has a right to oversee this. The Basic Data Programme is governed by all three levels of government (local, regional, and national) in cooperation.

Within national government, data governance is similarly decentralised. I.e., each agency is largely responsible for deciding which data to make available as open data (with exceptions such as HVD). When they choose to do so, however, they must live up to the provisions of the PSI law. ";Confirm;;
P15;"Does the governance structure ensure that the local and regional open data initiatives are facilitated and supported at national level?

For Explanation:
* If yes, please give an example of what kind of support.
* If not applicable, please explain why.";new question;new question;Change;Yes;The three levels of Danish government (national, regional, and local) coordinate a number of initaitives through the governance for the goint government digitisation strategy: https://digst.dk/strategier/den-faellesoffentlige-digitaliseringsstrategi/. This includes reviews of initiatives run by lcoal government to ensure compatability with national standards and building blocks, including reuse of public data. 
P16;"To what degree do local/regional public bodies conduct open data initiatives? 

For Explanation:
* If not applicable, please explain why.";all public bodies;o For example, all Danish municipalities are members of GeoDanmark, an organisation that works to maintain the open Danish geodata that are part of the Danish basic data: https://www.geodanmark.dk/om-geodanmark/ - cf. answer 14 above;Confirm;;
P17;"Is a document describing the responsibilities and governance structure of the national (and/or regional/local) open data team publicly available?

For Explanation:
* If yes, please provide the URL where this information is published. ";no;The Agency for Digital Government is responsible for the implementation of the Open Data Directive through the Danish PSI Law (mentioned above). The agency assists other public sector organisations in their work with open data, but these organisations are themselves responsible for which data they choose to publish (unless where mandated by law), and which metadata to provide. There is no single document describing this practice. ;Confirm;;
P18;"Is there a regular exchange of knowledge or experiences between the national open data team and the team maintaining the national portal? 

For Explanation:
* If yes, please briefly describe how this exchange takes place and provide evidence supporting your answer (e.g. meeting agendas, URLs to news items).";yes;"o Yes, as they are part of the same office at the Agency for Digital Government. The agency facilitates regular meetings in the so-called ""Forum for data distributors"", which includes the main distributors of open public data in Denmark. Every meeting, the most recent one having been held in March 2023, includes a presentation of the current status for the national metadata portal (""Datavejviseren""), to which many of the data owners represented in the forum provide metadata.";Change;Yes;"o Yes, as they are part of the same office at the Agency for Digital Government. The agency facilitates regular meetings in the so-called ""Forum for data distributors"", which includes the main distributors of open public data in Denmark. Every meeting, the most recent one having been held in April 2024, includes a presentation of the current status for the national metadata portal (""Datavejviseren""), to which many of the data owners represented in the forum provide metadata."
P19;"Does the governance model include the appointment of official roles in civil services that are dedicated to open data (e.g. open data officers)?

For Explanation:
* If yes, please describe how this task is fulfilled at public body level.";no;;Confirm;;
P20;"Is there a regular exchange of knowledge or experiences between the national open data team and the wider network of open data officers in your country? 

For Explanation:
* If yes, please briefly describe how this exchange takes place and provide evidence supporting your answer (e.g. meeting agendas, URLs to news items).";yes;o See the answer to Q17 above. Although these people do not carry an official title of data officer or steward, they function as such in practice.;Change;Yes;o See the answer to P18 above. Although these people do not carry an official title of data officer or steward, they function as such in practice.
P21;"Is there a regular exchange of knowledge or experiences between public sector bodies (i.e. the providers) and open data reusers (e.g. academia, citizens, businesses)?

For Explanation:
* If yes, please briefly describe how this exchange takes place and provide evidence supporting your answer (e.g. meeting agendas, URLs to news items).";yes;"Yes, e.g. at conferences, through interviews, presentations etc. 

Examples of forums/conferences held in the past year with private and public sector participants: https://www.dafago.dk/ DAFAGO (Danish Forum for the Use of Basic Data and other Public Data) 
https://itb.dk/event/danmarks-data/ Denmark's Data
https://offdig.dit.dk/English
https://digitallead.dk/kalender/2023/kmd-insight-23-fremtidens-organisation-er-ikke-bare-digital-den-er-datadrevet/ KMD Insight

The national data portal service organisation regularly meets with individual reusers such as universities (University of Copenhagen, IT University of Copenhagen), large and small businesses, and citizens. See fx the invitiation to a recent event on transportation data: https://digst.dk/nyheder/nyhedsarkiv/2023/februar/invitation-til-dialogmoede-om-rejsekortdata/. A similar event on energy data will be held later this year.";Change;Yes;"Yes, e.g. at conferences, through interviews, presentations etc. 

Examples of forums/conferences held in the past year with private and public sector participants: https://www.dafago.dk/ DAFAGO (Danish Forum for the Use of Basic Data and other Public Data) 
https://itb.dk/event/danmarks-data/ Denmark's Data
https://offdig.dit.dk/English
https://computerworldevents.dk/1413/datadrevet_forretning_maj24

The national data portal service organisation regularly meets with individual reusers such as universities (University of Copenhagen, IT University of Copenhagen), large and small businesses, and citizens. See fx the invitiation to an event in the Fall of 2023 on improved access to 3D model data: https://digst.dk/nyheder/nyhedsarkiv/2023/september/invitation-til-workshop-om-national-3d-model/"
P22;"Do data publication plans exist at public body level?

For Explanation:
* If yes, please provide the URL and briefly highlight the key aspects covered. ";yes;"Statistical datasets, produced by Statistics Denmark, all follow a release calendar (https://www.dst.dk/en/Statistik/planlagte). Dates for each dataset is announced at least one year before publication, and the process and workflows are described in the statistical documentation, that is available for each dataset (https://www.dst.dk/en/Statistik/dokumentation/documentationofstatistics)

Basic data: Descriptions of new releases, planned changes to services, documentation, etc. are publically available at https://datafordeler.dk/drift/meddelelser
";Complement;Yes;"Statistical datasets, produced by Statistics Denmark, all follow a release calendar (https://www.dst.dk/en/Statistik/planlagte). Dates for each dataset is announced at least one year before publication, and the process and workflows are described in the statistical documentation, that is available for each dataset (https://www.dst.dk/en/Statistik/dokumentation/documentationofstatistics)

Basic data: Descriptions of new releases, planned changes to services, documentation, etc. are publically available at https://datafordeler.dk/drift/meddelelser

At a more general level, the Danish Agency for Digital Government has published a reference architecture for the sharing of data and documents: https://arkitektur.digst.dk/referencearkitekturer/deling-af-data-og-dokumenter/referencearkitektur-deling-af-data-og-dokumenter as well as a technical guideline for sharing of public data: https://arkitektur.digst.dk/metoder/begrebs-og-datametoder/teknisk-vejledning-til-udstilling-af-offentlige-data/teknisk. Data publishers can draw on these when designing their own specific publication plans.  "
P23;"Are there processes to ensure that the open data policies/strategy previously mentioned are implemented (e.g. monitoring)?

For Explanation:
* If yes, please specify the process(es).";yes;"o The national metadata portal is a measure to ensure that open data is in fact being made available publically in line with the strategy.The team behind the portal monitors which data has been made available. 
o As for the implementation of the ODD, the Agency for Digital Government maintains a list of the public sector bodies that hav emade use of the exclusion clause and are allowed to charge beyond marginal costs for data: https://digst.dk/data/videreanvendelse-af-offentlige-data/betaling-for-data/";Complement;Yes;"o The national metadata portal is a measure to ensure that open data is in fact being made available publically in line with the strategy.The team behind the portal monitors which data has been made available. 
o As for the implementation of the ODD, the Agency for Digital Government maintains a list of the public sector bodies that have made use of the exclusion clause and are allowed to charge beyond marginal costs for data: https://digst.dk/data/videreanvendelse-af-offentlige-data/betaling-for-data/"
P24;"Do you update your policy/strategy as appropriate to ensure its success, such as based on data collected for monitoring?

For explanation:
* If yes, please describe the process and any recent updates made to strategy/policy";new question;new question;Change;Yes;"The team working on the portal continuously works on how to improve the implementation of the open data policy at an operational, strategic, and international level, e.g. by finding new ways of going about onboarding authorities, using new political agendas to leverage existing solutions, and working for greater EU standardisation of solutions, for example in relation to mapping between different metadata standards and ensuring uniform interpretation of legal demands. 

The overall political and legal strategy for the portal is set at, broadly speaking, two levels: The national and the joint governement level. At the national level, EU legislation is transposed to Danish law (in the case of directives) or applies directly (in the case of regulations). Here, the implementation strategy for cross-cutting is decided, e.g. in terms of deciding to re-use the national data portal as the NSIP for DGA purposes rather than building a new one.

Moreover, funding and political backing for the open data portal stem from national strategies for digital government (such as the current one running 2024-2027 https://digst.dk/nyheder/nyhedsarkiv/2023/november/ny-digitaliseringsstrategi-for-2024-2027/) or the yearly state budget negotiations (with funding running for a set period or indefinitely). 

At the joint government level, municipalities, regions, and national government agree to 4 year joint government strategies for digital government. The current one runs through 2025. The negotiations for the strategies mentioned above provide opportunities for re-tooling or re-orienting the approach to open data in light of new legislation, new political priorities, new technologies, lessons learned, etc."
P25;"Are there any processes in place to assess if public sector bodies are charging for data above marginal cost? (please see directive (EU) 2019/1024 on open data and the reuse of public sector information).

For Explanation:
* If yes, please specify the process(es).";yes;The Agency for Digital Government maintains a list of public sector bodies that do this: https://digst.dk/data/videreanvendelse-af-offentlige-data/betaling-for-data/. ;Confirm;;
P26-a;"What are the top 3 challenges that your country is facing in the implementation of the mentioned open data policies/strategy?

For Explanation:
* Please briefly describe.";N/A;"Describing use conditions for non-open data 
Mapping between INSPIRE and DCAT metadata";Confirm;N/A;
P26-b;"Are there activities in place to address these challenges in your country (e.g. with specific national/regional/local plans or initiatives)?

For Explanation:
* If yes, please briefly describe the measures that you have adopted or plan to adopt to address these challenges. 
* If no, please specifiy what is hampering finding a strategic approach to solve these challenges.";yes;We follow a number of European initiatives closely, i.e. SEMIC, Data Spaces, data.europa.eu etc.;Confirm;;
P27;"Are there any activities in place to assist data holders with publishing their data as open data (i.e. to help them with the data opening process)?

For Explanation:
* If yes, please describe/provide examples of these activities.";new question;new question;Change;Yes;The national open data team offers different forms of assistance to data-publishing authorities. E.g. in the shape of financing pilot projects or API development, providing guidance in how to comply with national standards or recommendations, and feedback on concrete projects. 
P28;"Is there a professional development or training plan for civil servants working with data in your country? 

For Explanation:
* If yes, please briefly describe these training activities.";yes;The Agency for Digital Government organizes a number of training programs for civil servants, including one on data governance: https://digst.dk/styring/statens-digitaliseringsakademi/kursuskatalog-for-medarbejdere/;Confirm;;
P29;"Are there annually held national, regional or local events (e.g. hackathons, courses, conferences, users meet-ups, summer/winter schools) to promote open data and open data literacy in your country beyond the target group of public servants? 
 
For Explanation:
* If yes, please provide examples (e.g. title, date, location of the event and URL).";yes, >9;"o An annual conference is held to share knowledge about the Common Public-Sector Digital Architecture. The common architecture ensures secure cross-organisational processes and efficient sharing of data across the public sector and between the public and private sector, and the conference brings together hundreds of stakeholders from both sectors. The 2023 version will be held in September.

Cf. also the events mentioned in 20.";Change;Yes, >9;"o An annual conference is held to share knowledge about the Common Public-Sector Digital Architecture. The common architecture ensures secure cross-organisational processes and efficient sharing of data across the public sector and between the public and private sector, and the conference brings together hundreds of stakeholders from both sectors. The 2024 version will be held in September: https://arkitektur.digst.dk/kom-i-gang/kompetencer/faellesoffentlig-digital-arkitektur-konference-2024

In May 2024, the associations Open Data DK and OS2 (which works to increase the use of Open Source solutions in the public sector) held a joint, open annual meeting to promote open data and open source initiatives: https://www.os2.eu/arsmode-2024-os2-x-open-data-dk 

Many universities and university libraries also hold events to help their users (usually students) find and interpret open data relevant to them: https://kub.kb.dk/datalab"
PT1;"Is there a national portal in your country for that enables users to search for open datasets and find where to download open data? 

For Explanation:
* If yes, please provide the URL of the national portal.";yes;www.datavejviser.dk;Confirm;;
PT2;"For Explanation:
* What is the technology stack of your portal (e.g. based on uData, CKAN, etc.)";new question;new question;Change;Yes;Based on a CKAN backend with a DCAT plugin and a frontend designed with React. Metadata is harvested through DCAT endpoints, through INSPIRE CSW endpoints that are mapped through GeoDCAT-AP, or through our data entry SaaS for data publishers - also with a DCAT endpoint. 
PT3;"Does the national portal offer to its users a way to programmatically query the metadata via an API?

For Explanation:
* If yes, please provide the direct-URL to this feature.";new question;new question;Change;Yes;Fx through the DCAT endpoint in different serialisations of RDF: https://datavejviser.dk/katalog.xml?fq=publisher_name:%22Styrelsen%20for%20Dataforsyning%20og%20Infrastruktur%22. Or through the standard CKAN API.
PT4;"Does the national portal offer to its users a way to programmatically query the metadata via a SPARQL access point?

For Explanation:
* If yes, please provide the direct-URL to this feature.";new question;new question;Change;No;
PT5;"Does the national portal offer/link to documentation on the use of APIs?

For Explanation:
* If yes, please provide the direct-URL to this feature.  ";new question;new question;Change;Yes;"https://datavejviser.dk/om-datavejviser section on ""Datastandard og tekniske snitflader"""
PT6;"Does the national portal offer/link to documentation on the use of SPARQL? 

For Explanation:
* If yes, please provide the direct-URL to this feature.  ";new question;new question;Change;No;
PT7;"Does the national portal provide functionality for users to contribute datasets they have produced or enriched? 

For explanation:
* If yes, please (1) explain how  the portal facilitate the linking of documentation and supporting materials to these user-contributed datasets and (2) provide the direct-URL to this feature.";new question;new question;Change;Yes;Platforms such as Rigsarkivet (The National Archive) and Open Data DK allow users to add data that is enriched or improved versions of national datasets, the metadata for which can then flow into the national portal. In the case of the National Archive,  this will usually be scientists ocntributing studies made with census data. In the case of Open Data DK, this could be a municipality uploading a geodata layer showing commerical lots for sale: https://www.opendata.dk/city-of-vejle/erhvervsgrunde-salg
PT8;"Does the national portal offer a mechanism for users to provide general feedback, such  a 'Contact us' or 'Feedback' button that is placed in a visible spot and would allows users to send a general comment concerning the portal?

For Explanation:
* If yes, please provide the direct-URL to this feature or describe how this functionality is provided.";yes;https://datavejviser.dk/kontakt / kontakt@datavejviser.dk;Confirm;;
PT9;"Does the national portal offer a mechanism for users to provide feedback on specific datasets, such as a 'feedback button' or a comment/discussion section under the dataset?

For Explanation:
* If yes, please provide the direct-URL to this feature or describe how this functionality is provided.";yes;"For each dataset, contact information to the relevant party is provided (in some cases individual data stewards, in other cases service desks)

Response: Contact information is provided to provide users the ability to provide feedback about data directly to the data providers. But there is not an option to, e.g., place such comments in a feed below the dataset, if that is what you are asking. ";Confirm;;
PT10;"Does the national portal provide a mechanism for users to rate datasets?

For Explanation:
* If yes, please provide the direct-URL to this feature or describe how this functionality is provided.";no;;Confirm;;
PT11;"Does the national portal enable users to find information and news on relevant open data topics in the country?

For Explanation:
* If yes, please provide the direct-URL to this feature.  ";yes;This data is available through the relevant domain portals, such as https://www.miljoeportal.dk/ or https://www.opendata.dk/, which each dataset from these providers links to;Confirm;;
PT12;"Does the national portal offer the possibility for users to receive notifications when new datasets are available on the national portal (RSS, ATOM feeds, email notifications etc.)?

For Explanation:
* If yes, please provide the direct-URL to this feature.  ";yes;"This is possible from the places from where data is distributed: 

Basic data: https://datafordeler.dk/vejledning/den-daglige-drift/
Cadastral data: https://dataforsyningen.dk/asset/PDF/vejledninger/Atomfeeds_for_Matrikelkortet.pdf
INSPIRE data: https://www.geodata-info.dk/srv/dan/catalog.search;jsessionid=C37FE5E0D64CF4E638631C712351B45A#/search?resultType=details&any=atom%20feed&fast=index&_content_type=json&from=1&to=20&sortBy=relevance
Any specific query made through www.statbank.dk can be e-mailed (called “Datashooting”) if the users enable it. The procedure is described here (in Danish):
https://www.dst.dk/da/Statistik/brug-statistikken/muligheder-i-statistikbanken
All data releases (including Statbank) can also be followed using RSS:
https://www.dst.dk/da/Statistik/brug-statistikken/RSS
Or by subject based email notification service:
https://www.dst.dk/da/OmDS/nyhedsbrev";Change;Yes;"This is possible from the places from where data is distributed: 

Basic data: https://datafordeler.dk/vejledning/den-daglige-drift/
Cadastral data: https://dataforsyningen.dk/asset/PDF/vejledninger/Atomfeeds_for_Matrikelkortet.pdf
INSPIRE data: https://geodata-info.dk/srv/dan/catalog.search#/metadata/274da58d-1535-4309-a448-40ef9e0711cbAny specific query made through www.statbank.dk can be e-mailed (called “Datashooting”) if the users enable it. The procedure is described here (in Danish):
https://www.dst.dk/da/Statistik/brug-statistikken/muligheder-i-statistikbanken
All data releases (including Statbank) can also be followed using RSS:
https://www.dst.dk/da/Statistik/brug-statistikken/RSS
Or by subject based email notification service:
https://www.dst.dk/da/OmDS/nyhedsbrev"
PT13;"Does the national portal enable users to request datasets, such as through a ""request data"" button? 

For Explanation:
* If yes, please provide the direct-URL to this feature or describe how this functionality is provided.";yes;"Through the contact options mentioned in 66a and 66b.

Response: That depends on what support setup the individual data providers have. In any case, we trust our users to be able to send an email and do not see why an online form is a superior means of communcation.";Change;Yes;We often receive emails from users asking for specifc data (either data that is available, but which they have not been able to locate, or data which is not). We do not have the impression that is an impediment that they have to write us an email rather than click a button on our web page. 
PT14;"Are requests for datasets and their progress status presented in a transparent manner on the national portal? 

For Explanation:
* If yes, please provide the direct-URL to this feature.  ";no;;Confirm;;
