ID;Question;Answer from 2023;Explanation from 2023;Confirm, change or complement answer/explanation from 2023;Provide updated answer (if applicable);Provide updated explanation (if applicable)
P17;"Is a document describing the responsibilities and governance structure of the national (and/or regional/local) open data team publicly available?

For Explanation:
* If yes, please provide the URL where this information is published. ";yes;The role of Open Data Unit and the Public Bodies Working Group (now know as the Open Data Advisory Group) as set out in the Open Data Strrategy https://data.gov.ie/uploads/page_images/2018-03-07-114306.063816Final-Strategy-online-version1.pdf;Change;Yes;"The role of the Open Data Unit and other Governing bodies are laid out in the Open Data Strategy 2023-2027

https://data.gov.ie/docs/Open.Data.Strategy_FINAL_ENG.pdf"
P18;"Is there a regular exchange of knowledge or experiences between the national open data team and the team maintaining the national portal? 

For Explanation:
* If yes, please briefly describe how this exchange takes place and provide evidence supporting your answer (e.g. meeting agendas, URLs to news items).";yes;The Open Data Unit in the Department of Public Expenditure, National Development Plan Delivery and Reform has responsibility for both the implementation of the Open Data Strategy and the maintenance of of the national portal.  ;Complement;;Yes, the Open Data Unit and the technical managers of the Open data Portal hold fortnightly meetings.
P19;"Does the governance model include the appointment of official roles in civil services that are dedicated to open data (e.g. open data officers)?

For Explanation:
* If yes, please describe how this task is fulfilled at public body level.";yes;"A network of Open Data Liaison Officers has been established within public service organisations who act as a point of contact for Open Data and who’s function is to promote the publication of open data, promote the availability of open data training etc. within their respective organisations.  Approx 120 Liaison Officers are now in place actively promoting open data and the publication of open data within their organisations, see role of Liaison Officer document at https://data.gov.ie/uploads/page_images/2018-05-23-105914.556125Role-of-Open-Data-Liaison-Officer-final.pdf

The appointment of OD Liaison Officers (ODLO) was further strengthed in Circular 20/2021 which states the each public body must appoint a responsible officer as part of its obiligations to meet the Open Data Directive.

The Open Data Advisory Group (ODAG) act as champions for Open Data in the public sector.  THis group of experts in open data from across the public service provide technical advice to the Open Data Initiative in Ireland and promote open data with senior management.";Complement;;Yes, there are now approximiately 180 Open Data Liaison Officers. This number has grown steadiliy over the last year.
P20;"Is there a regular exchange of knowledge or experiences between the national open data team and the wider network of open data officers in your country? 

For Explanation:
* If yes, please briefly describe how this exchange takes place and provide evidence supporting your answer (e.g. meeting agendas, URLs to news items).";yes;The open data unit holds online or in person meetings of Open Data Liaison Officers  and an annual conference.;Complement;;The Open Data Unit (ODU)recently held its annual Open Data Liaison Officer  (ODLO)Meeting on the 15th of April of this year. This hybrid meeting allowed for ODLOs from all over the country to attend either in-person or online. The day provided an excellent opportunity for ODLOs to network, ask questions and learn from one another. On the agenda for the day was an update from the Open Data Unit on items such as the EU Open Data Maturity Survey 2023, OECD OURdata Index 2023, the Open Data Communications Plan, the Data.gov.ie Portal Update and the new CEIST feature for ODLOs, Open Data Impacts and the Engagement Fund. Declan Smyth from the CSO also presented on CSO Actions regarding High Value Datasets (HVDs) and Nuala Byrne from the OGCIO presented on the Public Sector Data Strategy. The event was also an excellent opportunity for ODLOs to ask questions to the ODU as well as to each other.
P21;"Is there a regular exchange of knowledge or experiences between public sector bodies (i.e. the providers) and open data reusers (e.g. academia, citizens, businesses)?

For Explanation:
* If yes, please briefly describe how this exchange takes place and provide evidence supporting your answer (e.g. meeting agendas, URLs to news items).";yes;The Open Data Impact Series events bring the publisher and re-users of data together based on data themes.;Complement;;"The Annual Open Data Conference on the 23rd of November this year provided an excellent opportunity for an exchange of knowledge and experiences between public sector bodies and open data reusers. The conference brought together academics, civil servants, the private sector, the public as well as researchers. On the agenda for the day, people heard from data providers such as the Department of Health, the Central Statistics Office and the Department of Agriculture . We also heard from data reusers such as Maynooth University, Dublin City Council and Dublin Culture Near you. We also heard from a Barbara Ubaldi of the OECD as well as the Minister for Public Expenditure, NDP Delivery and Reform Paschal Donhoe. The event provided them with an oppotunity to share knowledge, ask each other questions and network. An article on the conference can be read here: https://data.gov.ie/blog/unlocking-potential-a-recap-of-the-national-open-data-conference-2023 and the recording of the conference and slides can be accessed here https://data.gov.ie/pages/national-open-data-conferences.
In addition, the Open Data Engagement Fund supports the reuse of open data by academia, citizens and businesses and publicises the resulting projects on a regular basis."
P22;"Do data publication plans exist at public body level?

For Explanation:
* If yes, please provide the URL and briefly highlight the key aspects covered. ";yes;"Most of the larger public bodies have publication plans  at organisational level .  Action 2.2 of the Open Data Strategy requests that public bodies have a plan in place by 2022 and they are aware of their responsibilities under the Directive on open data.  Below are some examples RESPONSE TO REVIEWER: https://www.marine.ie/sites/default/files/MIFiles/Docs/DataServices/Marine%20Institute%20Data%20Policy%202017.pdf 
https://www.epa.ie/our-services/research/epa-research-2030/strategies-and-policies/open-access-policy/ 
https://www.npws.ie/maps-and-data/open-data-policy";Complement;;Yes,  larger public bodies who have the staff and skills to create these open data publication plans are in the process of developing them. These will then be available as pathfinders for other public bodies.
P23;"Are there processes to ensure that the open data policies/strategy previously mentioned are implemented (e.g. monitoring)?

For Explanation:
* If yes, please specify the process(es).";yes;"The Open Data Unit monitors the implementation of the strategy and regularly requests progress updates from the Open Data Liaison Officers in public bodies.  These updates are formulated into a progress report and are presented to the OD Governance Board.
The ODU organises bi-annual meeting of the OD Liaison Officers and each LO provides an update to the meeting on the progress of OD in their organisation.  The most recent meeting was held UPDATE
The Open Data Advisory Group (ODAG) is a group of approximately 20 data experts drawn from a wide selection of public bodies.  The ODAG champions open data across the public service.  It meets quarterly and provides updates of progress and open data initiatives to the ODU.";Complement;;Yes, the Open Data Government Board hasa specific monitoring rolefor the Open Data Strategy 2023-27. The Open data Unit report to the Board on a quarterly basison the quantitative and qualitativemetrics usedto monitoropen data activities.
P24;"Do you update your policy/strategy as appropriate to ensure its success, such as based on data collected for monitoring?

For explanation:
* If yes, please describe the process and any recent updates made to strategy/policy";new question;new question;Change;Yes;"Yes, we update our policy/strategy as appropriate to ensure its success, such as based on data collected for monitoring. We are committed to revising and adapting the approach based on experience. The Irish Government approved a new national Open Data Strategy for 2023-2027 (https://data.gov.ie/docs/Open.Data.Strategy_FINAL_ENG.pdf), officially published in November 2023. Building upon the significant progress made since the inception of the Open Data Initiative in 2014 and the previous Open Data Strategy for 2017-2022 (https://data.gov.ie/sites/default/files/files/Final%20Strategy%20online%20version(1).pdf), the Open Data Strategy 2023 – 2027 outlines a comprehensive roadmap for harnessing the potential of open data to drive innovation and transformation across sectors, ensuring its success.
We employ a cyclical process to develop and update our National Open Data Strategy, with a focus on continuous improvement.  The Open Data Unit, in collaboration with a working group of stakeholders, drafted a new strategy document outlining goals, objectives, and action plans. After opportunities for public feedback on the draft strategy, it was then finalised after being reviewed and approved by our governance board and other stakeholders. The final strategy was presented to the cabinet for government approval, and was approved. The Open Data Unit oversees implementing the strategy's initiatives. This involves collaboration with various government agencies and stakeholders. We monitor user needs and the strategy's effectiveness. One way we do this is through communication with data publishers and users to gather feedback. Based on the monitoring and evaluation findings, we revised the strategy to address evolving needs and challenges. This has led to a new development cycle.
Some recent updates made to strategy/policy including focussing on three pillars. Our 2023 - 2027 strategy prioritises supporting data publishers, maintaining the Open Data Platform, and engaging users, shifting towards a more user-centric approach. The strategy also highlights strengthening communication channels between data publishers and users. This is a further example of our efforts to gather feedback and tailor data offerings to user needs.
Since we are providing the existence of a multi-year plan with ongoing development efforts, this highlights our commitment to the portal's long-term viability and sustainability."
P25;"Are there any processes in place to assess if public sector bodies are charging for data above marginal cost? (please see directive (EU) 2019/1024 on open data and the reuse of public sector information).

For Explanation:
* If yes, please specify the process(es).";yes;We understand that no public sector bodies are charging above the marginal rate for data.  Since the introduction of SI 376/2021 and Circular 20/2021 public bodies who wish to charge above the marginal rate must notify the Department of Public Expenditure and Reform and must be included in a list of bodies allowed to do so.;Confirm;;
P26-a;"What are the top 3 challenges that your country is facing in the implementation of the mentioned open data policies/strategy?

For Explanation:
* Please briefly describe.";N/A;"1. Open Data knowlegdge and understanding and data skills in general
2. A critical mass of public servants with good data management skills
3. The recognition of the strategic importance of good data governance, inclusive of Open Data, at a senior level within PBs.";Confirm;N/A;
P26-b;"Are there activities in place to address these challenges in your country (e.g. with specific national/regional/local plans or initiatives)?

For Explanation:
* If yes, please briefly describe the measures that you have adopted or plan to adopt to address these challenges. 
* If no, please specifiy what is hampering finding a strategic approach to solve these challenges.";yes;"1. The ODU have established an Open Data Training programme in collabotation with the Office of Government Procurement. There are six new training courses on open data and general data management now available to public sector employees.  These are:
-General Introduction to Open Data
-Introduction to the Open Data Directive
-Open Data Audits & Data Publication
-Introduction to Data Analytics & Visualisation
-Data Anonymisation Techniques
-Introduction to Linked Data
Public bodies have the option to book locally based bespoke training or to join the  general training courses.
https://data.gov.ie/blog/open-data-training-for-public-sector-employees-new-2023-dates

2. A Technical Services framework for Open Data and Data Management was put in place in early 2022.  THis is again a collaboration with the Office of Public Procure to ensure easy access to the tecnhical services required by publlic bodies to meet their opligations under the ODD. This framework will provides PBs with access to a full suite of services to allow them to audit, catalogue, publish and host their data.
It provides efficiencies in terms of procurement effort, saves time and provide access to services through an easy to use drawdown mechanism. It includes:
Data Management services
Data Hosting
Software development services, such as the development of APIs

3. The Government's new Digital Strategy published in February 2022, states that' better use of data is critical to strengthening the relationship between governments and the people they serve. Strong data governance and harnessing public service held data effectively to provide better and safer access to data and transparency in its use is essential for improved public services.' 
Under 4.2 Data Use and Governance it commits to expanding the range of datasets published.";Confirm;;
P27;"Are there any activities in place to assist data holders with publishing their data as open data (i.e. to help them with the data opening process)?

For Explanation:
* If yes, please describe/provide examples of these activities.";new question;new question;Change;Yes;"Yes, in addition to the Open Data Training Programme we provide, data holders have the option of availing of procurement services through the Office of Government Procurement in Ireland. Through this service, an Open Data Company called Derilinx is in charge of promoting and assisting the data publication process at both national and/or regional and local levels. They provide Data Management services in the following areas: Data Audits, Data Cataloguing, Data Extraction, Load and Preparation, Data Publication Plan, Data Publication, Data Maintenance, and Data Maturity Assessment. They also provide Hosted and Managed Open Data Platform Solutions, and Consultancy Advice and Support Services for Open Data and Data Management. One example of this is the Green and Social hours imitative we provide though the OGP framework: https://data.gov.ie/blog/green-and-social-hours_x000D_
For more information on Derilinx, please see a link to their website:_x000D_
https://derilinx.com/_x000D_
In addition to this there are resources available on the portal to facilitate good data management https://data.gov.ie/developers_corner, open data management (https://data.gov.ie/pages/resourcesandpublications) and data publishing.https://data.gov.ie/pages/guideforpublishers"
P28;"Is there a professional development or training plan for civil servants working with data in your country? 

For Explanation:
* If yes, please briefly describe these training activities.";yes;"A new open data training programme has been established in collabotation with the Office of Government Procurement. There are six new training courses on open data and general data management now available to public sector employees.  These are:
-General Introduction to Open Data
-Introduction to the Open Data Directive
-Open Data Audits & Data Publication
-Introduction to Data Analytics & Visualisation
-Data Anonymisation Techniques
-Introduction to Linked Data
Public bodies have the option to book locally based bespoke training or to join the  general training courses.
https://data.gov.ie/blog/open-data-training-for-public-sector-employees-new-2023-dates
We have seen a significant interest in the training programme since it was announced.

Professional Diploma in Official Statistics for Policy Evaluation - IPA https://www.ipa.ie/public-management/professional-diploma-in-official-statistics-for-policy-evaluation.1763.html
Certificate in GDPR and Data Protection - IPA https://www.ipa.ie/information-systemstechnology/certificate-in-gdpr-and-data-protection.3598.html
Big Data and Data Analytics - IPA https://www.ipa.ie/information-systemstechnology/big-data-and-data-analytics.2139.html";Complement;;"Upcoming training dates for 2024 can be seen here https://data.gov.ie/blog/open-data-training and here https://www.eventbrite.co.uk/cc/open-data-ireland-training-services-391349.

Since May 2023,"
P29;"Are there annually held national, regional or local events (e.g. hackathons, courses, conferences, users meet-ups, summer/winter schools) to promote open data and open data literacy in your country beyond the target group of public servants? 
 
For Explanation:
* If yes, please provide examples (e.g. title, date, location of the event and URL).";yes, >9;"https://www.cso.ie/en/interactivezone/competitionsandawards/csoopendataawardatbtyste/

https://mooreinstitute.ie/event/open-scholarship-cafe-from-open-data-to-open-science-opportunities-challenges-and-implications/

https://www.eventbrite.ie/e/toward-a-fourth-wave-of-open-data-where-generative-ai-and-open-data-meet-tickets-624723082557?aff=ebdssbdestsearch&keep_tld=1

https://www.eventbrite.ie/e/open-data-in-a-day-online-tickets-539443910257?aff=ebdssbdestsearch&keep_tld=1

https://dublintechsummit.tech/speakers/?utm_campaign=DTS23+-+Speakers+-+Search&utm_medium=ppc&utm_source=adwords&utm_term=dublin%20tech%20events&hsa_acc=8160713141&hsa_ver=3&hsa_kw=dublin%20tech%20events&hsa_net=adwords&hsa_ad=652043252300&hsa_tgt=kwd-518621157992&hsa_grp=147637580336&hsa_mt=b&hsa_src=g&hsa_cam=19855821762&gclid=EAIaIQobChMIoLyavd35_gIVeIRoCR07ngEBEAAYASAAEgKNP_D_BwE

https://smartdocklands.ie/smart-docklands-harvard-tech-networking-reception/

https://www.insight-centre.org/event-university-of-galway-data-science-showcase-nov-3-register-now/

https://heritage.galwaycommunityheritage.org/content/topics/news-and-events-archives/open-data-event

https://www.codeforethics.org/?trk=public_post-text";Complement;Yes, >9;"European Peatlands and Policies Open Data Mapathon 2024 in the University of Galway Saturday the 6th April

https://data.gov.ie/blog/european-peatlands-and-policies-open-data

HackTheClimate Hackathon Friday 23rd February 2024 in Naas Kildare. 

https://kildare-nationalist.ie/2024/03/07/a-i-traffic-predicting-best-idea-at-climate-hackathon/

Better Public Services Conference: Delivering Digital and Innovation at Scale on Wednesday, 12 June in the Printworks Centre, Dublin Castle.

https://www.gov.ie/en/publication/4ef9f-upcoming-events/

eolas Public Services Conference 2024 The Gibson Hotel, Dublin Wednesday, 15 May 2024

https://smartdublin.ie/open-data-tourism-innovation-showcase/

https://www.gov.ie/en/speech/86402-speech-to-the-eolas-public-services-conference-2024/

Open Data Tourism Innovation Showcase June 2024: Open Data Tourism Innovation Showcase  

https://smartdublin.ie/smart-tourism/

Dublin has been awarded the 2024 European Capital of Smart Tourism. This designation is a recognition of the city’s commitment to deliver a greener, more accessible, inclusive and innovative Dublin, for both our visitors and locals alike. As part of the program of events for the year, Dublin City Council’s Tourism Unit and Smart Dublin, are facilitating an Open Data Tourism Innovation Showcase. The initiative aims to develop innovative tourism concepts whilst leveraging open data. At the showcase event in June, the shortlisted participants will compete by pitching their concepts and achieve recognition. Funding for this initiative has been provided by the Open Data unit within the Department of Public Expenditure and Public Reforms (DEPR).

Green and Social Hours Initiative- ongoing
https://data.gov.ie/blog/green-and-social-hours"
PT1;"Is there a national portal in your country for that enables users to search for open datasets and find where to download open data? 

For Explanation:
* If yes, please provide the URL of the national portal.";yes;https://data.gov.ie/;Change;Yes;"Yes, there is a national portal in Ireland that enables users to search for open datasets and find where to download open data. The name of this National Portal is data.gov.ie. The following is a URL of the National Portal: 
https://data.gov.ie/"
PT2;"For Explanation:
* What is the technology stack of your portal (e.g. based on uData, CKAN, etc.)";new question;new question;Change;N/A;The technology stack of data.gov.ie is based on CKAN. 
PT3;"Does the national portal offer to its users a way to programmatically query the metadata via an API?

For Explanation:
* If yes, please provide the direct-URL to this feature.";new question;new question;Change;Yes;"Yes. CKAN has a robust api that allows users to query a range of endpoints, both at the dataset and resource level for both metadata and in the case of tabular resources, the data itself. The base API url is https://data.gov.ie/api/action/ and the available endpoints are detailed here: https://docs.ckan.org/en/2.9/api/
The base url should be used with the endpoints from the CKAN API docs, for example; https://data.gov.ie/api/action/package_list  will provide a list of all datasets on our portal, or; https://data.gov.ie/api/action/package_show?id=national-planning-applications      this will show the metadata for the National Planning Application"
PT4;"Does the national portal offer to its users a way to programmatically query the metadata via a SPARQL access point?

For Explanation:
* If yes, please provide the direct-URL to this feature.";new question;new question;Change;No;No.
PT5;"Does the national portal offer/link to documentation on the use of APIs?

For Explanation:
* If yes, please provide the direct-URL to this feature.  ";new question;new question;Change;Yes;"Yes, our national portal offers a variety of documentation on the use of APIs. 

https://data.gov.ie/pages/guideforpublishers is a landing page from which you can access multiple resources for example

https://data.gov.ie/pages/developers and https://ckan.org/

Links that are provdided throughout the portal are:

https://docs.ckan.org/en/ckan-2.2.3/api.html
data.gov.ie/api/3/action/package_list

data.gov.ie/api/3/action/tag_list

data.gov.ie/api/3/action/package_show?id=the-walled-towns-of-ireland

data.gov.ie/api/3/action/tag_show?id=marine

data.gov.ie/api/3/action/package_search?q=museum

data.gov.ie/api/3/action/resource_search?query=name:The%20Walled%20Towns%20of%20Ireland"
PT6;"Does the national portal offer/link to documentation on the use of SPARQL? 

For Explanation:
* If yes, please provide the direct-URL to this feature.  ";new question;new question;Change;No;No.
PT7;"Does the national portal provide functionality for users to contribute datasets they have produced or enriched? 

For explanation:
* If yes, please (1) explain how  the portal facilitate the linking of documentation and supporting materials to these user-contributed datasets and (2) provide the direct-URL to this feature.";new question;new question;Change;Yes;"Yes, data.gov.ie provides functionality for users to contribute datasets they have produced or enriched. We have produced guidelines in relation to this: https://data.gov.ie/pages/resourcesandpublications. We also have a Data Audit Tool and how to add a dataset directly onto the portal is very self-explanatory with the step by step process. The following is a link to our data audit tool:  https://audit.data.gov.ie/ . The following is the link to how a user could add a dataset: https://data.gov.ie/dataset/new . Which is very intuitive and does not need previous experience to add a dataset. Since you might not be a user on our portal. There is also the Showcases page on the open data portal which is designed to highlight the uses to which data on the portal have been put. https://data.gov.ie/showcase
This publicises and demonstrates the data driven projects using data published on the open data portal. It also provides examples on how open data can be used for new users.
"
PT8;"Does the national portal offer a mechanism for users to provide general feedback, such  a 'Contact us' or 'Feedback' button that is placed in a visible spot and would allows users to send a general comment concerning the portal?

For Explanation:
* If yes, please provide the direct-URL to this feature or describe how this functionality is provided.";yes;Yes, this is a clear and prominent heading on the portal. The page can be seen at https://data.gov.ie/contact. It allows users to get in touch by email, mail or phoneas well as having a user friendly feedback box.;Complement;Yes;Yes, users can provide general feedback to us using the Give Us Feedback red button in the footer of each page. The button links to our contact us page here https://data.gov.ie/contact. Any comments or queries submitted on this page go to our internal Open Data Tracker and are dealt with there in a timely manner. If people have questions about particular datasets we put them in touch with the data owners through our Open Data Liason Officer Network. People can also contact us by phone or email which is visible on the contact us page. 
PT9;"Does the national portal offer a mechanism for users to provide feedback on specific datasets, such as a 'feedback button' or a comment/discussion section under the dataset?

For Explanation:
* If yes, please provide the direct-URL to this feature or describe how this functionality is provided.";yes;"All datasets have a comments facility by default which allows users to provide comments on a particular dataset. This can be seen at the bottom of any dataset page by the button ""post comment"". For example at the bottom of this page: https://data.gov.ie/dataset/covid-19-hpsc-county-statistics-historic-data?package_type=dataset";Change;Yes;Yes, at the bottom of every page of the portal there is a ‘Give us Feedback’ button which allows all users to provide feedback on specific datasets. You can see it on any page on data.gov.ie: https://data.gov.ie/. The following is a direct-URL to this tool once someone clicks on the ‘Give us Feedback’ button: https://data.gov.ie/contact . This allows users to provide direct and visible feedback on each dataset. The Open Data Unit provides support where possible for this and either responds to the data user or notifies the data publisher of the feedback.
PT10;"Does the national portal provide a mechanism for users to rate datasets?

For Explanation:
* If yes, please provide the direct-URL to this feature or describe how this functionality is provided.";yes;Yes. A 'Like' button is available for each dataset on the portal. For example hhttps://data.gov.ie/dataset/valuation-office-api?package_type=dataset;Change;Yes;Each data set has a 'Contact Us' button on its page (https://data.gov.ie/contact) to allow users to provide feedback on this dataset. This process is monitored by the Open Data Unit, questions are answered where possible and feedback on the data is relayed to the data owners.
PT11;"Does the national portal enable users to find information and news on relevant open data topics in the country?

For Explanation:
* If yes, please provide the direct-URL to this feature.  ";yes;"The 'Latest News' page provides news and information on open data events and topics at a national and local level.  https://data.gov.ie/blog
For example to inform and gather input to the  next iteration of the national Open Data Strategy we have hosted a number of town halls, both online and in person.  Information on the town halls, see https://data.gov.ie/blog/our-next-open-data-strategy
Articles on local events such as the Dublin Region Open Data Climate Action challenge are included https://data.gov.ie/blog/dublin-region-open-data-climate-action-challenge-202.Most recently in 2023, blogs have been posted that promote Open Data Training which can be seen at: https://data.gov.ie/blog/open-data-training-for-public-sector-employees-new-2023-dates. Another blog was posted about the Smart Dublin Hackathon which was held in the Dublin Google Offices and was partly funded by our 2022/2023 engagement fund. A blog post on it can be seen here: https://data.gov.ie/blog/smart-dublin-hackathon. Finally we also post about any legal requirement updates for open data to keep users informed.";Complement;;"Our latest news section on the portal enables users to find information and news on relevant open data topics in the country. The latest news section is available here at https://data.gov.ie/blog. 

We have also a newsletter which we send out to all our mailing list subscribers which combines recent news items and brings them back to the portal page. The newsletter can be accessed here at https://mailchi.mp/43fba27e579d/open-data-updates. 
This newsletter was something that came out of our latest Internal Open Data Communications Plan. We hope to take a more strategic approach to communications and maximise outreach and engagement.

Some of the articles include showcases/spotlights on our engagement fund winners eg 
https://data.gov.ie/blog/european-peatlands-and-policies-open-data AND
https://data.gov.ie/blog/focus-on-the-open-data-engagement-fund

Other articles include blogs on Open Data events attended/run eg
https://data.gov.ie/blog/unlocking-potential-a-recap-of-the-national-open-data-conference-2023 AND 
https://data.gov.ie/blog/data-europa-eu-workshop-for-data-providers

We also provide up to date information on Open Data Training https://data.gov.ie/blog/open-data-training"
PT12;"Does the national portal offer the possibility for users to receive notifications when new datasets are available on the national portal (RSS, ATOM feeds, email notifications etc.)?

For Explanation:
* If yes, please provide the direct-URL to this feature.  ";yes;"Yes, Regular tweets and blogs are issued to notify followers when new datasets are published.    https://data.gov.ie/blog  

The RSS Feeds are available from the following links:
• https://data.gov.ie/feeds/dataset.atom <- For the whole site
• https://data.gov.ie/feeds/group/{name}.atom <- For datasets in a group
• https://data.gov.ie/feeds/tag/{name}.atom <- For datasets with a tag
• https://data.gov.ie/feeds/custom.atom?q=... <- Datasets matching a search query. ";Complement;;yes, at https://x.com/GovDataIE
PT13;"Does the national portal enable users to request datasets, such as through a ""request data"" button? 

For Explanation:
* If yes, please provide the direct-URL to this feature or describe how this functionality is provided.";yes;https://data.gov.ie/dataset/suggest/new;Complement;Yes;As well as the Suggest A Dataset feature which can be accessed here https://data.gov.ie/dataset/suggest/ we also have our Open Data Tracker in which people can submit any Open Data Queries. We often get emails from people looking for a specific dataset and we put them in touch via email and our ODLOs with the potential/existing data owner.
PT14;"Are requests for datasets and their progress status presented in a transparent manner on the national portal? 

For Explanation:
* If yes, please provide the direct-URL to this feature.  ";yes;"Data set suggestions can be submitted through an easy to use interface.  All datset requests are listed with the status at https://data.gov.ie/dataset/suggest  . Other users can see what requests were put in and any comments those suggesting the datasets made.
An overview is also available at https://data.gov.ie/stats";Complement;Yes;"The Open Data Unit have made significant efforts over the last number of months to ensure all dataset suggestions are replied to in a transparent way and that people are aware of any progression in the suggestions as can be seem here:https://data.gov.ie/dataset/suggest/e52d17f6-c49b-42d9-9eea-14618f516ca1.
We take the suggestion and pass it on to the relevant Open Data Liaison Officer/ Organisation and if they are able to post the suggested data we then notify people and close out the suggestion."
PT15;"Does the team monitor the extent to which requests (either via the portal or otherwise) result in the publication of the requested data?

For Explanation:
* If yes, please describe how this monitoring is conducted.";yes;The Open Data Team emails the request to the relevant public body and follows up the requests to monitor progress.  Where requests are unsuccessful we advise the requester of their rights of appeal to the Information Commissioner under the PSI directive.;Complement;Yes;Yes, the Open Data Unit will monitor if requests transpire into published datasets. When we pass the suggestion onto the relevant ODLO or Public Body, we would ask them to keep us in the loop if they post the data. We also follow up regulary on dataset suggesitons to the relevant Public Body. However, we do not have the authority to mandate them to publish the data if they hold it nor do we have any visibility into what data they internally hold. We use an internal tracker app to monitor the topic and number of requests and questions and report on these metrics quarterly to the Open Data Governance Board. These progress reports to the board are also published on the open data portal https://data.gov.ie/pages/progressreports
PT16;"Does the national portal offer a mechanism for users to exchange with others, such as a discussion forum?

For Explanation:
* If yes, please provide the direct-URL to this feature or describe how this functionality is provided.";yes;There is a comment forum attached to each dataset;Complement;Yes;"For our Open Data Liaison Officers, we have a forum on data.gov.ie called CEIST. ""The Open Data Community Education and Support Tool. Connect with other leaders and champions in the Irish Open Data community, share knowledge, best practices and tips.""This may only be visible when you are logged in as a user on the portal. This forum allows for forum discussions on multiple topics such as HVDs, Data Reuse, interesting projects etc. CEIST is normally accessed here: https://discourse.staging.derilinx.com/"
PT17;"Does the national portal showcase reuse cases, such as in a designated section of the portal?

For Explanation:
* If yes, please provide the direct-URL to this feature. ";yes;Yes. Showcases are an important facility to demonstrate the positive and braod ranging impact of open data.  https://data.gov.ie/showcase;Complement;Yes;"We also showcase reuse cases on our lastest news section of the portal. https://data.gov.ie/blog

We publish blogs of Engagement Fund Winners who has reused  national data for a variety of projects. Some examples include
https://data.gov.ie/blog/european-peatlands-and-policies-open-data
https://data.gov.ie/blog/focus-on-the-open-data-engagement-fund
https://data.gov.ie/blog/digitising-galway-s-graveyard-heritage-open-data-in-action"
PT18;"Does the national portal reference the datasets that the showcased reuse cases are based on (i.e. there is a link between the reuse case in the showcase and the underlying dataset on the portal)?

For Explanation:
* If yes, please provide the URL to this feature/to an example documenting this feature.";yes;"RESPONSE TO REVIEWER: https://data.gov.ie/showcase AND
https://data.gov.ie/showcase/failte-discover-ireland-s-hidden-gems
";Complement;Yes;https://data.gov.ie/showcase/marine-spatial-planning Example 
PT19;"Does the national portal provide the possibility for users to submit their own reuse cases?

For Explanation:
* If yes, please provide the direct-URL to this feature. ";yes;We encourage re-users of data to submit their reuse cases as showcases. See https://data.gov.ie/showcase_suggest;Complement;Yes;https://data.gov.ie/showcase/new
PT20;"Does the national portal offer a preview function for tabular data?

For Explanation:
* If yes, please provide the URL to an example documenting this feature.";yes;A preview panel is provided for all datasets.  A sample of the data can be previewed provided that the dataset is not very large.See https://data.gov.ie/dataset/attractions?package_type=dataset;Complement;;https://data.gov.ie/dataset/attractions/resource/f6ccaa7b-6c59-4ea8-9da4-fd2fc3982872 This is the previewed example
PT21;"Does the national portal offer a preview function for geospatial data?

For Explanation:
* If yes, please provide the URL to an example documenting this feature.";yes;Yes, a geospatial preview is provided for spatial data sets.  See https://data.gov.ie/dataset/mountains-osi-national-1m-map-of-ireland4?package_type=dataset;Complement;yes;https://www.arcgis.com/apps/mapviewer/index.html?url=https://services-eu1.arcgis.com/o56BSnENmD5mYs3j/ArcGIS/rest/services/SHD_Applications/FeatureServer&source=sd
PT22;"Do you promote high-value datastes on your national portal (e.g. use filtering features for reusers to easily find such datasets, use editorial features to promote the datasets, etc.))?

For Explanation:
* If yes, please specify how and highlight challenges if any. 
* If you are an EFTA or a candidate country to the EU, please select 'not applicable'.";new question;new question;Change;Yes;Yes. There is a specific boolean flag to identify HVDs and we have installed a new DCAT AP HVD profile.
PT23;"Do you monitor the portal's traffic (e.g. in terms of number of unique visitors, visitor profiles, percentage of machine traffic, number of downloads according to the number of datasets etc.)? 

For Explanation:
* If yes, which tool(s) do you use?";yes;Fathom and Tableau;Complement;Yes;Yes, we monitor the portal's traffic in terms of number of unique visitors, visitor profiles, percentage of machine traffic, number of downloads according to the number of datasets etc., the tools we use are Fathom, Tableau, and PowerBI visualisation which is supported by extracts from the database. Also, Google Analytics is providing the users/page views data, and the rest of the stats are pulled from internal database tables (quantities etc.). Please see the following URL to our stats page: https://data.gov.ie/stats
PT24;"Do you run analytics on API usage?

For Explanation:
* If yes, please briefly (1) describe your process and (2) how you use the insights to improve the portal";yes;N/A;Change;Yes;Not on the CKAN API. But we do track outgoing clicks to API resources. Currently 82% of datasets are available via APIs https://data.gov.ie/stats
PT25;"Besides monitoring portal traffic, do you perform any further activities to better understand the behaviour and needs of users of your portal (e.g. web analytics, surveys, or analysis of social media feeds)?

For Explanation:
* If yes, please (1) specify the activities and explain (2) how they help you understand user needs";yes;We utilise Google analytics and surveys to understand users behaviours when using the portal.We also take on board what users who submit queries to our Open Data Tracker have to say and incorporate their suggestions into the development of the portal.;Complement;;"Yes, we use Fathom to analyse which pages users come from, their flow along the portal, etc. Those analytics also include information about other pages on the portal, not just the datasets. We utilise Google analytics and surveys to understand users behaviours when using the portal.We also take on board what users who submit queries to our Open Data Tracker have to say and incorporate their suggestions into the development of the portal.
"
