ID;Question;Answer;Justification;Guide to Answering;Reviewer 1 Comments;Reviewer 2 Comments;Mark Question;Score
7;"Does the national strategy/policy outline measures to support the reuse of open data by the public sector?

For justification:
* If yes, please briefly describe the measures.";yes;"Organizing public events that promote the re-use of open data for different target groups.
Providing online education (webinar) about re-use of open data.
Edukacija Povjerenika
Response to reviewer: Education for state, public and local servants within the State School of Public Administration
https://dsju.hr/workshop-details/3169
https://dsju.hr/workshop-details/2880
https://dsju.hr/workshop-details/2807
https://dsju.hr/workshop-details/2761
";These measures should promote concepts such as data-driven government, policy-making and decision-making.;;Please clarify if there are specific measures aim at the public sector (to differentiate from Q8);;15
8;"Does the national strategy/policy outline measures to support the reuse of open data by the private sector?

For justification:
* If yes, please briefly describe the measures.";No;"Organizing public events that promote the re-use of open data for different target groups.
Providing online education (webinar) about re-use of open data. 
Response to reviewer: please chanege our answer to NO";These measures could promote concepts such as smart cities and/or regions, but also new business development (in particular Small - and Medium-sized Enterprises), entrepreneurship etc.;;Please clarify if there are specific measures aim at the private sector (to differentiate from Q7);;0
9a;"Does the national strategy/policy mandate carrying out and maintaining a data inventory by public bodies, whether at national or local level?

For justification:
* If yes, please briefly specify.";yes;"Such obligation is not explicitly stated in the Open Data Policy, but there is legal obligation stipulated by the Right to Access to Information Act – according to Art 10. Para 1. Pt. 5. all the public authority bodies (including local and regional self-government units) are obliged to publicise registers and databases from their domain, or the information on the registers and databases they possess, as well as publicising the conditions to access and re-use of the data. In addition, Art 28. Para 1. of the RAIA imposes the obligation of all the public bodies to publish the data for re-use, which should be easily searchable, described by metadata, available in machine-readable and open format, aligned to open standards.

In addition, publication of the metadata is necessary also within the open licence that we have protected some register (open licence is necessary). It is regulated by the Rulebook on the types and contents of permits that determines the conditions of reuse of information, Art 4. Para.5: Metadata is always published with an open license, regardless of what permission the publisher publishes a set of data to which the metadata relates.";A data inventory is a comprehensive catalogue of datasets held by an organisation.;;;;15
9b;"If yes [in Q9a], do these data inventories also include the data collected by public bodies that cannot be published as open data (e.g. in relation to the EU Data Governance Act (EU) 2022/868)? 

For justification:
* If yes, please briefly specify.";yes;"According to the Art 10. Para 1, pt. 5. of the RAIA, the public bodies are obliged to proactively publicise all the registers and databases within their scope of work, including the information on inventories containing data which can not be published as open data.   
For example, The State Geodetic Office maintains data inventory (link: https://dgu.gov.hr/UserDocsImages//dokumenti/Pristup%20informacijama/Zakoni%20i%20ostali%20propisi/Ostalo//Katalog_podataka_DGU_2018_v11.pdf), which also includes geospatial data that could not be published in open format  - however, the data is available upon request and charged in accordance with the Decree on Costs of Re-Use of Information (""""Official Gazette"""", No 87/18.).";The Data Governance Act (EU) 2022/868 seeks to increase trust in data sharing, strengthen mechanisms to increase data availability and overcome technical obstacles to the reuse of data. It also aims to support the set-up and development of common European data spaces in strategic domains, involving both private and public players, in sectors such as health, environment, energy, agriculture, mobility, finance, manufacturing, public administration and skills. The Data Governance entered into force on 23 June 2022 and, following a 15-month grace period, will be applicable from September 2023. https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A32022R0868;;;;10
10a;"Has your country started working towards the application of the implementing regulation (EU) 2023/138 on high-value datasets?

For Justification:
* If yes, how is it progressing? 
* If you are an EFTA or a candidate country to the EU, please select 'not applicable'.
** In the table below, please indicate your progress with respect to a) organisation, b) legal aspects, c) technical aspects on a scale from 1 to 5. 1 = no progress; 2 = few progress; 3 = some progress; 4 = considerable progress; 5 = works are finalised.
";no;N/A;The implementing regulation (EU) 2023/138, adopted in December 2022 and published in January 2023 by the European Commission, lays down a list of specific high-value datasets and the arrangements for their publication and re-use. https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A32023R0138;This was started last year, have you made any progress this year?;;;0
;Categories of high-value datasets;;;Degree of progress (from 1 to 5);;;;
;;Organisational progress;Legal progress ;;Technical progress ;;;
;;Setting up new roles and workflows;Addressing legal barriers;Identification and inventory of high-value datasets;Publication of high-value datasets in machine-readable formats via APIs;Standardised means to structure, describe, access high-value datasets;Ensuring metadata availability and quality;
;Geospatial;N/A;N/A;N/A;N/A;N/A;N/A;
;Earth observation and environment;N/A;N/A;N/A;N/A;N/A;N/A;
;Meteorological;N/A;N/A;N/A;N/A;N/A;N/A;
;Statistics;N/A;N/A;N/A;N/A;N/A;N/A;
;Companies and company ownership;N/A;N/A;N/A;N/A;N/A;N/A;
;Mobility;N/A;N/A;N/A;N/A;N/A;N/A;
10b;"Are there measures in place to assist other stakeholders’ involvement in this prioritisation process?

For justification:
* If 'yes, other measures', please specify which measures. 
* If you are an EFTA or a candidate country to the EU, please select 'not applicable'.";yes, other measures;Activities to identify all public authorities that have high-value data sets. Preparation activities for the creation of a new Open Data Policy and the associated Action Plan, which will contain measures related to the opening of high-value data sets;Stakeholders could refer to open data reusers (business, civil society) or other actors that might not be direct reusers of the data (e.g. engaged or interested citizens).;;;;5
10c;"Are the public bodies in your country progressing in denoting relevant datasets as high-value datasets in their metadata following the publication of the implementing regulation (EU) 2023/138 on high-value datasets?

For justification:
*  If yes, please specify how and highlight challenges, if any. 
* If you are an EFTA or a candidate country to the EU, please select 'not applicable'.";No;"We started activities drafting new Open Data Policy and the associated Action Plan, which will contain measures related to the opening of high-value data sets
Response to reviewer: please change our answer to NO";The implementing regulation (EU) 2023/138, adopted in December 2022 and published in January 2023 by the European Commission, lays down a list of specific high-value datasets and the arrangements for their publication and re-use. https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A32023R0138;Doesn't answer the question;;;0
11a;"Are the objectives/actions of the national open data policy/strategy in place in your country in line with one or more of the European Commission priorities for 2019-2024?

For Justification:
* If yes, which of the following six priorities and how?
* Multiple answers are possible. 
* If you are an EFTA or a candidate country to the EU, please select 'not applicable'.";no;N/A;Please find for reference the European Commission´s priorities for 2019-2024: https://commission.europa.eu/strategy-and-policy/priorities-2019-2024_en;;;;0
;Priorities;Yes/No/NA;Action taken to align with the selected priority;;;;0;
;"A European Green Deal
Transforming the EU into a modern, resource-efficient and competitive economy, while preserving Europe’s natural environment, tackling climate change and making Europe carbon-neutral and resource-efficient by 2050.";No;;Example: Green mobility has been prioritised as high-value dataset.;;;0;
;"A Europe fit for the digital age
Embracing digital transformation by investing in businesses, research and innovation, reforming data protection, empowering people with the skills necessary for a new generation of technologies and designing rules to match.";No;;Example 1: The strategy explores how open data can be used to foster the digitalisation of public services.                                                                                                                 Example 2: The strategy/policies foresee open data education projects to improve data literacy among citizens.;;;0;
;"An economy that works for people
Strengthening the EU economy while securing jobs and reducing inequalities, supporting businesses, deepening the Economic and Monetary Union and completing the banking and capital markets union.";No;;Example: One of the objectives of my country´s open data policies/strategies is to create economic value by stimulating new buiness opportunities.;;;0;
;"A stronger Europe in the world
Strengthening the EU’s voice on the world stage by improving its standing as a champion of strong, open and fair trade, multilateralism and a rules-based global order. Boosting relations with neighbouring countries and partners as well as strengthening the EU’s ability to manage crises based on civilian and military capabilities.";No;;Example: Gender inequality has been prioritised as high-value dataset.;;;0;
;"Promoting our European way of life
Upholding fundamental rights and the rule of law as a bastion of equality, tolerance and social fairness. Addressing security risks, protecting and empowering consumers, as well as developing a system for legal and safe migration while effectively managing the EU’s external borders, modernising the EU’s asylum system and cooperating closely with partner countries.";No;;Example: Migration has been prioritised as high-value dataset.;;;0;
;"A new push for European democracy
Strengthening Europe’s democratic processes by deepening relations with the European Parliament and national parliaments, protecting EU democracy from external interference, ensuring transparency and integrity throughout the legislative process, as well as engaging more widely with Europeans in shaping the EU’s future.";No;;Example: One of the objectives of my country´s policies/strategies is to increase transparency and facilitate public participation in policy debates.;;;0;
11b;"Are there any other overarching objectives or specific actions of your country´s open data policy/strategy that you would like to mention?

For justification:
*  If yes, please specify. 
* If you are an EFTA or a candidate country to the EU, please select 'not applicable'.";no;;Example: Fight corruption,increase transparency in public administrations.;;;;N/A
;1.2 Governance of open data;;;;;;;120
ID;Question;Answer;Justification;Guide to Answering;Reviewer 1 Comments;Reviewer 2 Comments;Mark Question;Score
12;"Is there a governance structure in place that enables the participation and/or inclusion of various open data stakeholders? 

For justification:
*  If yes, please briefly explain how this participation is ensured. 
* If you have a different way of ensuring the participation and/or inclusion of different stakeholders in your country, please select 'not applicable' and explain.";yes;The current Open Data Policy envisages the establishment of coordination body, composed of the representatives of the Central State Office for Development of Digital Society, Government Office for NGO’s and the Office of Information Commissioner. In addition, the Action Plan for the implementation of the Open Data Policy envisages the establishment of the National network for Open Data, which will include the representatives of the relevant central state administration bodies, civil society, local self-government associations, private sector, academic community and media. After creating the new Policy, we also plan to include a wide range of participants;;;;;30
13;"What is the model used for governing open data in your country? 

For justification:
*  Could you briefly describe why this model was chosen/works best for your country?";hybrid;"Local/regional bodies have autonomy in open data publishing. We are coordinated at multiple level (both national and regional). 
Response to reviewer: OK";;Missing explanation, can we use the same as last year (copied into column D already)?;;;N/A
14;"Does the governance structure ensure that the local and regional open data initiatives are facilitated and supported at national level?

For justification:
* If yes, please give an example of what kind of support.
* If not applicable, please explain why.";yes, most initiatives;"Amendments to the RAIA (""Official Gazette"", No. 69/22) which entered into force in June 2022 foresees the establishment and maintenance of special thematic portals that enable the reuse of special types of data sets, especially when it comes to priority, high-value data sets and data sets of libraries, museums and archives, research data as well as portals established by local and regional self-government units independently or jointly. The state administration body responsible for the development of the digital society keeps records of the this open data portals. Public authorities are obliged to inform the state administration body responsible for the development of the digital society about the establishment of the portal within 30 days.
https://sredisnjikatalogrh.gov.hr/cadial/searchdoc.php?action=search&lang=hr&query=%22zakon+o+pravu+na+pristup+informacijama%22&searchText=on&searchTitle=on&resultdetails=basic&annotate=on&bid=F4NtHfvX0ieov0dK%2fqFcuw%3d%3d
OpenCity portal combines smart solutions to increase the transparency and openness of cities, municipalities and counties in Croatia.

Any local unit that has clearly opened the information to its citizens can report their solution and find a place on the openCity portal. To illustrate the power of graphically presented information, basic budget visualizations were developed for all cities and municipalities.

Among the participants, those local units that took a step further, joined the project and raised the bar of transparency were especially highlighted:
https://www.opencity.hr/";;;;;15
15;"To what degree do local/regional public bodies conduct open data initiatives? 

For justification:
* If not applicable, please explain why.";the majority of public bodies;;By initiatives we mean policies, strategies or portals that focus on the respective local/regional level.;;;;15
16;"Are the governance structure and its operating model (including the people and the team responsbile for open data activities) published online and accessible to the public?

For justification:
* If yes, please provide the URL where this information is published. ";no;;;;;;0
17a;"Is a document describing the responsibilities and governance structure of the national (and/or regional/local) open data team publicly available?

For justification:
* If yes, please provide the URL where this information is published. ";no;;;;;;0
17b;"Is there a regular exchange of knowledge or experiences between the national open data team and the team maintaining the national portal? 

For justification:
* If yes, please briefly describe how this exchange takes place and provide evidence supporting your answer (e.g. meeting agendas, URLs to news items).";yes;"The regular exchange of knowledge and experience between the national open data team and the team maintaining the national portal exists through the development of a new open data policy that is currently underway.

A team of people working on the open data Portal and the open data team participating in the project of upgrading the open data Portal participate in the coordination. https://pristupinfo.hr/ponovna-uporaba-podataka-i-otvoreni-podaci/  ";;;;;20
18;"Does the governance model include the appointment of official roles in civil services that are dedicated to open data (e.g. open data officers)?

For justification:
* If yes, please describe how this task is fulfilled at public body level.";yes;The Article 13. of the Right to Access to Information Act stipulates the obligation of the public authorities (i.e. public sector bodies) to appoint the information officer. Information officers are in charge for regular publication of data and handling individual requests for information and request for re-use, as well as for improvement of the processes regarding management, classification, protection and publication of data related to the work of public authorities ;;;;;20
19;"Is there a regular exchange of knowledge or experiences between the national open data team and the wider network of open data officers? 

For justification:
* If yes, please briefly describe how this exchange takes place and provide evidence supporting your answer (e.g. meeting agendas, URLs to news items).";No;"There are professional educations for information officers which are held several times a year.
https://dsju.hr/workshop-details/3429
Response to reviewer: please change our answer to NO";;;This response is more appropriate for Q20 (and is indeed a duplicate). Is there an exchange between the open data team and the information officers;;0
20;"Is there a regular exchange of knowledge or experiences between public sector bodies (i.e. the providers) and open data reusers (e.g. academia, citizens, businesses)?

For justification:
* If yes, please briefly describe how this exchange takes place and provide evidence supporting your answer (e.g. meeting agendas, URLs to news items).";yes;"There are professional educations for information officers which are held several times a year.
https://dsju.hr/workshop-details/3429";Exchanges can take place via formal formats (e.g. round-tables, conferences) or less formal formats (e.g. meet-ups).;;;;20
;1.3 Open data implementation;;;;;;;152
ID;Question;Answer;Justification;Guide to Answering;Reviewer 1 Comments;Reviewer 2 Comments;Mark Question;Score
21;"Do data publication plans exist at public body level?

For justification:
* If yes, please provide the URL and briefly highlight the key aspects covered. ";yes;"Data disclosure plans exist at the level of all public authorities.

Regardless of the nature of the dataset, or even if there are legal restrictions, the authorities are obliged to publish a list of registers and databases under their jurisdiction (asset list), together with metadata and information on how to access or reuse them. (e.g. open data, partially open, accessible only to a specific circle of delegates, etc.). https://pristupinfo.hr/djelokrug/otvoreni-podaci-povjerenika-za-informiranje/";For data publication plans we refer to the existence of a specific workflow or internal data management process for publication of datasets. ;;;;20
22a;"Are there processes to ensure that the open data policies/strategy previously mentioned are implemented (e.g. monitoring)?

For justification:
* If yes, please specify the process(es).";yes;"Public authorities' obligation to provide the information shall, however, also include the obligation to disclose a specific set and type of information and to own initiative, without any request being made by the beneficiary. That obligation is laid down in Article 10. Of the Act on the right of access to information (NN 25/13, 85/10, 69/22; hereinafter: the Act), but also numerous other laws and by-laws or good practices in respect of particular species information, namely documents (e.g. in relation to budget, public procurement, environmental protection, spatial planning, economy, etc.). In other words, the right of access to information is exercised on reactive (by applying to a public authority) and proactive, so that public authorities provide citizens with continuous, targeted and timely access to their information
publication on official websites and portals, in an easily searchable and machine-readable manner readable form. https://www.pristupinfo.hr/wp-content/uploads/2018/10/Uputa-za-proaktivnu-objavu-informacija-Povjerenika-za-informiranje-2-1.pdf?x57830 
Response to reviewer: In accordance with the provisions of the Law on the Right to Access to Information, the Information Commissioner submits to the Croatian Parliament every year a Report on the Implementation of the Act on the Right to Access to Information. The report includes the status and activities related to the obligation to publish open data by public authorities";;Doesn't describe a process;;;15
22b;"If yes, would you describe the status of implementation as satisfactory/neutral/unsatisfactory? 

For justification:
* Please motivate your answer.";neutral;We have included all stakeholders that are relevent.      ;;;;;N/A
23a;"Are there any processes in place to asses if public sector bodies are charging for data above marginal cost? (please see directive (EU) 2019/1024 on open data and the re-use of public sector information).

For justification:
* If yes, please specify the process(es).";yes;"The Croatian Government has brought the Decree on the costs of re-use of information (Official Gazette 87/18 - link https://sredisnjikatalogrh.gov.hr/cadial/searchdoc.php?action=search&lang=hr&query=UREDBU++O+TRO%C5%A0KOVIMA+PONOVNE+UPORABE+INFORMACIJA&searchText=on&searchTitle=on&resultdetails=basic&bid=3kuVVALodpdMZo6opqAe9Q%3d%3d&annotate=on), which establishes the manner and criteria for calculating the reimbursement of re-use costs, eligible costs to be taken into account in determining the price list and calculation of reimbursement, and conducting an annual audit of the method of calculating reimbursement. The assessment of the charging the data is conducted though the  annual reports on the implementation of the RAIA, which public authorities are submitting to Information Commissioner, as sipulated by Art. 60. Para. 2 of RAIA.
Response to reviewer: https://sredisnjikatalogrh.gov.hr/cadial/searchdoc.php?action=search&lang=hr&query=UREDBU++O+TRO%C5%A0KOVIMA+PONOVNE+UPORABE+INFORMACIJA&searchText=on&searchTitle=on&resultdetails=basic&bid=3kuVVALodpdMZo6opqAe9Q%3d%3d&annotate=on
http://digarhiv.gov.hr/arhiva/263/186382/narodne-novine.nn.hr/clanci/sluzbeni/full/2018_09_87_1706.html
https://narodne-novine.nn.hr/clanci/sluzbeni/2018_09_87_1706.html";;Link is not working;;;15
23b;If yes [to Q23a], to what degree is data provided by public sector bodies free of charge?;the majority of datasets;N/A;;;;;12
23c;How has this degree changed compared to the previous year?;increased, or already all datasets;N/A;;;;;10
24a;"What are the top 3 challenges that your country is facing in the implementation of the mentioned open data policies/strategy?

For justification:
* Please briefly describe.";N/A;"1. The large number of public authorities still do not fully recognize the necessity of proactive publication of data for re-use and are generally hesitant to opening of the data they produce (""data hugging"") 
2. The general public is  not fully aware of the potentials of public sector data and consequently rarely submit re-use requests to public authorities when data is not published
3. The general public doesn't fully understand the concept of open data and benefits it can bring
";;;;;N/A
24b;"Are there activities in place to address these challenges in your country (e.g. with specific national/regional/local plans or initiatives)?

For justification:
* If yes, please briefly describe the measures that you have adopted or plan to adopt to cope with these challenges. 
* If no, please specifiy what is hampering finding a strategic approach to solve these challenges.";yes;We have started the activities of creating a new Open Data Policy with the corresponding Action Plan. Special emphasis in the creation of the action plan should be placed on public authorities that have high-value data sets. A new education is being prepared at the State School for Public Administration, which will be intended for public servants, and which will focus on the legal obligation of bodies to publish open data on the Open Data Portal and the technical part related to the publication on the Portal.;;;;;10
25a;"Are there any activities in place to assist data providers with their open data publication process?

For justification:
* If yes, please describe/provide examples of these activities.";yes;"1) The Central State Office for the Development of the Digital Society has a department that provides support to authorities when publishing their open data on the Open data Portal.
2) The Information Commissioner holds training sessions on open data and the obligations of public sector bodies to publish open data.
3) In the ongoing ""Open Data"" project (Adjustment of Information Systems of Public Sector Bodies to Open Data Portal), the financial resources for at least 8 institutions are available for the improvement of their information systems for the automated publication of data sets in open formats, as well as their preparation for the automatic publication on the national Open Data Portal. The Central State Office for the Development of the Digital Society will carry out a procurement procedure in which they will upgrade the body's databases in order to easier publish the open data on the Open Data Portal.";E.g. a task force/agency that is in charge of promoting and assisting the data publication process at national and/or regional and local levels (where applicable).;;;;15
25b;"Are there activities to assist real-time and/or dynamic data holders in their publication process?

For justification:
* If yes, please provide some examples of such activities.";No;" The objective of the new Directive is to increase the socio-economic potential of public sector information, for example by making it more easily accessible for innovative start-ups and SMEs, increasing the delivery of dynamic data and data sets with a particularly high economic impact, promoting competition and transparency in the information market. In the ongoing ""Open Data"" project (Adjustment of Information Systems of Public Sector Bodies to Open Data Portal), the financial resources for at least 8 institutions are available for the improvement of their information systems for the automated publication of data sets in open formats, as well as their preparation for the automatic publication on the national Open Data Portal.
Response to reviewer: we change the answer to NO";Dynamic data is data that changes asynchronously over time is periodically updated, as new information becomes available. Real-time data is data that changes and needs updating at very frequent intervals, in most cases several times a minute. Access to dynamic and/or real-time data is most commonly provided via application programming interfaces (APIs). Plase note that real-time data is not the same as dynamic data. Real-time data can be dynamic (e.g. a variable indicating current location) or static (e.g. a fresh log entry indicating location at a specific time).;;"Please elaborate on the activities being performed to ""increasing the delivery of dynamic data and data sets with a particularly high economic impact""";;0
25c;"Are there activities to assist geo-spatial data holders in their publication process?

For justification:
* If yes, please provide some examples of such activities.";yes;"Yes, State Geodetic Office is included in the ""Open Data"" project and are among 8 institutions that will use financial resources  for improvement of their information systems for the automated publication of data sets in open formats. ";Geo-spatial data is data that contains information on properties that are linked to a position on earth.;;;;10
25d;"Are there activities to assist citizens or their working organisations in the publication of citizen-generated data?

For justification:
* If yes, please provide some examples of such activities.";no;; Citizen-generated data is the data that people or their organisations produce to directly monitor, demand or drive change on issues that affect them.;;;;0
26a;"Is there a professional development or training plan for civil servants working with data in your country? 

For justification:
* If yes, please briefly describe these training activities.";yes;"Open data education for civil servant is organized by Information Commissioner in State School for Public Administration.
https://dsju.hr/workshop-details/3410
Also, there is an e-learning course on the Open data portal https://mo-data.gov.hr/.
Response to reviewer: the answr is the same as the year before. In 2022, educations were held in 4 sessions during the year.";Ideally such trainings are organised in the frame of the professional development programmes for civil servants and address both data literacy and skills.;"Please provide more information

See description of last year:
""In cooperation with the State School for Public Administration, the Information Commissioner has developed online training courses for public authorities on open data and re-use, which is ncluded in the training plan of State School for Public Administration. The online course is primarily aimed at  information officers the officers in charge of maintaining databases and registers and for officers in charge of preparing and publishing data on the official website of public authorities (eg IT specialists, developers, people in charge of maintaining and content of the website).  Through the course the participants are introduced to the concepts of reuse and open data, relevant legal provisions and obligations of public authorities in relation to data reuse and open data, as well as to practical solutions to ensure data openness.Online course consists of four teaching units, which contain educational materials in the form of lessons and repetition questions. So far, seven course cycles were  held and 196 participants  completed the courses.

In addition, The Infomation Commisioner regularly organizes webinars on open data and re-use of public sector information targeted primarily to information officers. During 2021, three webinars were delivered, which were attended by 97 participants.""";;;15
26b;"If yes [to Q26a], do these training activities offer a certification that is formally recognised? 
 
For justification:
* If yes, please briefly describe.";yes;The trainings held by State School of Public Administration are certified and formally recognised as professional development training within the public bodies. The certifications are provided by State School of Public Administration as a proof of successful completion of the training course. ;;;;;10
