ID;Question;Answer;Justification;Guide to Answering;Reviewer 1 Comments;Reviewer 2 Comments;Mark Question;Score
24b;"Are there activities in place to address these challenges in your country (e.g. with specific national/regional/local plans or initiatives)?

For justification:
* If yes, please briefly describe the measures that you have adopted or plan to adopt to cope with these challenges. 
* If no, please specifiy what is hampering finding a strategic approach to solve these challenges.";yes;Institutions are educated about open data during meetings and funding is sought to convert existing data into open data formats.;;;;;10
25a;"Are there any activities in place to assist data providers with their open data publication process?

For justification:
* If yes, please describe/provide examples of these activities.";yes;"Both legal and technical support is provided. 

Update August
Phone calls are received if users need legal assistance, and emails are sent to atbalsts@vraa.gov.lv for technical problems. Please see added file to the e-mail.";E.g. a task force/agency that is in charge of promoting and assisting the data publication process at national and/or regional and local levels (where applicable).;Could you kindly elaborate a bit further with examples of the type of legal and technical support provided for data providers;;;15
25b;"Are there activities to assist real-time and/or dynamic data holders in their publication process?

For justification:
* If yes, please provide some examples of such activities.";yes;"Both legal and technical support is provided. We point out that close cooperation has been established with the institutions to promote the portal. Latvian Open data strategy and guidelines https://data.gov.lv/lv/publicetajiem 

Update August
The technical support are the same way like i mentioned above.
In response to your question, I would just like to add that our technical team is responsive and provides immediate support to any data holder including for real-time/dynamic data holders.";Dynamic data is data that changes asynchronously over time is periodically updated, as new information becomes available. Real-time data is data that changes and needs updating at very frequent intervals, in most cases several times a minute. Access to dynamic and/or real-time data is most commonly provided via application programming interfaces (APIs). Plase note that real-time data is not the same as dynamic data. Real-time data can be dynamic (e.g. a variable indicating current location) or static (e.g. a fresh log entry indicating location at a specific time).;Could you kindly elaborate a bit further with examples of the type of legal and technical support provided for publishers of dynamic/real-time data;Thank you for the clarification. Out of interest, is there anything additional you do specifically for real-time/dynamic data holders, such as activities around APIs, etc.? ;;10
25c;"Are there activities to assist geo-spatial data holders in their publication process?

For justification:
* If yes, please provide some examples of such activities.";Yes;Geospatial data holders are provided with both technical and legal support in the publication process. ;Geo-spatial data is data that contains information on properties that are linked to a position on earth.;Could you kindly elaborate a bit further with examples of the type of legal and technical support provided for publishers of geospatial data (eg in 2022 it was mentions that data from the geoportal is automatically transferred to INSPIRE);Thank you for the clarification. Out of interest, is there anything additional you do specifically for geospatial data holders?;;10
25d;"Are there activities to assist citizens or their working organisations in the publication of citizen-generated data?

For justification:
* If yes, please provide some examples of such activities.";No;"We are currently working on the implementation of the Data Governance Act
It should be noted that the Open Data team stands ready to provide any kind of support should such a request come from the private sector. In the absence of such a request, we assume that assistance is being provided."; Citizen-generated data is the data that people or their organisations produce to directly monitor, demand or drive change on issues that affect them.;Please provide more specific examples of activities regarding the publication of citizen-generated data;"Thank you for the reply. However, I do not understand what is meant by ""Please see above example about places where people can enjoy free time.""";;0
26a;"Is there a professional development or training plan for civil servants working with data in your country? 

For justification:
* If yes, please briefly describe these training activities.";No;"Discussions are currently underway on video and face-to-face training. This training will cover what open data is, how to create it in a machine-readable format, what high value datasets are, etc. 

Update August
In addition, we receive calls from new staff in other institutions who need clarification.

Not yet.";Ideally such trainings are organised in the frame of the professional development programmes for civil servants and address both data literacy and skills.;Is there any update on these discussions to add?;To clarify, is there a training plan current in place? In general, we can consider only activties that are currently implemented.;;0
26b;"If yes [to Q26a], do these training activities offer a certification that is formally recognised? 
 
For justification:
* If yes, please briefly describe.";No;A certificate will be issued for the training.;;;;;0
27a;"Are there annually held national, regional or local events (e.g. hackathons, courses, conferences, users meet-ups, summer/winter schools) to promote open data and open data literacy in your country beyond public servants? 
 
For justification:
* If yes, please provide a few examples (e.g. title, date, location of the event and URL).";yes, >9;"https://www.lata.org.lv/skolas-2022?lang=en; https://www.youtube.com/watch?v=BFiF8KOjLco; https://innovation.vidzeme.lv/lv/pasakumi/2022-02-22/valsts-zemes-dienesta-atvertie-dati-biznesa-uzsaksanai-un-attistibai.html 
https://www.facebook.com/watch/?v=952471135440818
";;;;;20
27b;"Who organises most open data related events?
 
For justification:
* Please provide a few examples of typical organisers.";civil society/universities/non-profit;Latvian Open Technology association with Ministry of Environmental Protection and Regional Development, State Land Service.;;;;;N/A
;Dimension 2: Open Data Impact;;;;;;;350
;"Assessing the impact of open data is still generally considered a new field, with no consensus, for example, on the definition, or methodologies to measure impact. Nonetheless, there are several elements that are considered essential to demonstrating impact, such as monitoring and measuring the reuse of published open data. Given this, the impact dimension in this questionnaire tries to capture the extent to which countries have been making progress in monitoring the reuse of open data and based on that, in measuring the impact of open data on specific governmental, societal, environmental, and economic challenges of our time. Countries are encouraged to provide, whenever possible, examples of reuse for each impact area/topic. Yet, please note that data.europe.eu does not consider the availability of reuse examples as a direct evidence of impact.

Please select the answer from the drop down options in the `Answer` column. If applicable, please provide additional information to justify the selected answer in the `Justification` column.                                                                                                                                                                                         ";;;;;;;
;2.1. Strategic awareness;;;;;;;145
ID;Question;Answer;Justification;Guide to Answering;Reviewer 1 Comments;Reviewer 2 Comments;Mark Question;Score
28;"Do you have a definition of open data reuse in your country?
 
For justification:
* If yes, please specify it.";yes;The following term is used in Freedom of Information Law: https://likumi.lv/ta/en/en/id/50601-freedom-of-information-law;;;;;10
29;"Is there interest at national level to observe the level of reuse of open data in your country?
 
For justification:
* If yes, what activities/efforts have you observed within public bodies that support your observation?";Yes, there is a strong focus;There is such an interest that will result in an option on the Portal that will allow you to see how often and what data is being re-used.;"With 'national level' we refer to either central government, federal government, or top ministries.
Examples of such activities could be regular information sessions and/or promotion of published data at conferences and other events. ";;;;15
30;"Are there any processes in place to monitor the level of reuse of your country's open data, for example via the national open data portal?
 
For justification:
* If yes, please briefly describe these processes and provide the URLs to support the answer.";yes;Monitoring the visits and downloads of the data sets. (each dataset can have individual report in Google Analytics, there is no general URL);;;;;20
31;"Are there any activities in place to encourage public bodies to monitor the reuse of their own published data (e.g. incentives or obligations in place for public bodies or civil servants of national government)?
 
For justification:
* If yes, please briefly describe these activities/incentives and provide the URLs to support the answer. ";yes;"One of the most active re-users is SIA Jāņa Sēta, which uses the data to produce maps and links cartographic and geospatial data with information technology: https://www.kartes.lv/lv/

Update August
It should be noted that the institutions are currently improving the publication of data within their remit to make it more user-friendly and easier to re-use. For the time being, it is not possible to see more than the statistics for each dataset, but there are plans to develop re-use at a different level in the future by inviting institutions to share re-use targets and other types of information.";Incentives could for example be training, financial incentives, or awards.;Please describe activities or incentives in place to encourage public bodies to monitor reuse of their data. The current example of the most active reuse does not sufficiently answer the question.;;;20
32;"Is your country progressing in preparing to monitor and measure the level of reuse of high-value datasets following the publication of the implementing regulation (EU) 2023/138 on high-value datasets?
 
For justification:
* If yes, please specify how and highlight challenges if any. 
* If you are an EFTA or a candidate country to the EU, please select 'not applicable'.";yes;Planned in the same order as in the reply to question 30.;The implementing regulation (EU) 2023/138, adopted in December 2022 and published in January 2023 by the European Commission, lays down a list of specific high-value datasets and the arrangements for their publication and re-use. https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A32023R0138;;;;15
33;"Has your government specified what 'impact of open data' means (e.g. in a strategy document)?
 
For justification:
* If yes, how do you define the impact of open data in your country? 
* If possible, please provide a URL to a public document describing it.";yes;"Various aspects of the impact of open data are described in Latvian Open data strategy http://tap.mk.gov.lv/doc/2019_08/VARAM_info_zin_dati_1308.1376.docx  
Page 16, section 3.1., page 24, section 5.1.1., page 27, section 5.2.1. 

August Update
Data availability will also contribute to data impact indicators as well as to data quality: direct feedback from data re-users will contribute to data quality and, indirectly, to feedback on the relevance of data usability and use to societal needs, in the diversity of products offered by companies";;In addition to the URL, please provide a summary of the definition ;;;20
34;"Do you have a methodology in place to measure the impact of open data in your country?
 
For justification:
* If yes, please briefly describe the key points of this methodology.";yes;"The “open by default” guidelines (https://data.gov.lv/lv/publicetajiem)
Key points:
open and accessible public administrtaion; information about the work and services of public administration in a way that is easily accessible and understandable to the public; reducing corruption; the public is given the opportunity to analyse data; new products, services and research can be developed from data.";With methodology we refer to practices, frameworks, methods developed/employed, regardless of their maturity level.;;;;30
35;"Are there studies that have been conducted in the past year that focus on assessing the impact of open data in your country?

For justification:
* If yes, please provide examples and the URLs to such studies to support your answer.";No;"The University of Latvia (hereinafter - LU) offers Open Data e-Learning (unfortunately, to see the programme description in more detail you need to register at the link: https://estudijas.lu.lv/login/index.php). Also, the PhD thesis ""Defining and assessing data quality"" was defended at the Faculty of Computer Science (https://dspace.lu.lv/dspace/bitstream/handle/7/50456/298-74796-Nikiforova_Anastasija_an11093.pdf?sequence=1&isAllowed=y).
 Also at LU, a document has been prepared which provides an introduction to open data and contains tips and pointers to additional information that can help organisations to implement open data (http://opendata.lumii.lv/vadlinijas/1.0/).  

August Update
https://eprasmes.lv/training-offer/atverto-datu-ietekmes-novertesana/
";;The examples seem to provide education to instituions (guidelines, tips, e-Learnings). Please provide examples of studies specifically on open data impact.;thank you for the additional information. However, the new URL directs to a page explaining how to conduct an assessment (suitable for Q34) and not an example of a conducted assessment. The PhD thesis does not seem to relate to the study of open data impact.;;0
36;"Is there collaboration between government and civil society or academia to create open data impact in your country?

For justification:
* If yes, please provide an example
* If possible, URLs to such projects and collaborations.";yes;In cooperation with Rigas Technical University, we propose research topics for students, including topics related to open data.  Papildus mums ir sadarbība ar NVO. ;;;;;15
;2.2 Measuring reuse;;;;;;;80
ID;Question;Answer;Justification;Guide to Answering;Reviewer 1 Comments;Reviewer 2 Comments;Mark Question;Score
37;"Have any public bodies in your country launched or performed any activities in the past year to map which and how (open) datasets are reused?

For justification:
* If yes, which of the following activities?
* Multiple answers are possible.";yes;N/A;;;;;40
;Type of activity;Mark relevant activties below;Brief description;;;;0;
;Analysis of log files;No;;;;;0;
;Automated feedback mechanisms tracking users´ access to datasets;No;;;;;0;
;Surveys;No;;;;;;
;Interviews/workshops with reusers;Yes;"The State Land Service is in regular contact with re-users
";;;;0;
;Other;Yes;"There are re-users who share information about the quality of the data and make suggestions for improvement, as well as about the re-use process.
";;;;0;
38;"Have any public bodies in your country launched or performed any activities in the past year to better understand reusers´needs?

For justification:
* If yes, which of the following activities?
* Multiple answers are possible.";yes;N/A;;;;;40
;Type of activity;Mark relevant activties below;Brief description;;;;0;
;Regular feedback sessions with portal users ;No;;;;;0;
;Social media sentiment analysis ;No;;;;;0;
;Other;Yes;"Open data workshops, with private sector and public sector representatives sharing their experiences (LATA, State Land Service).
";;;;0;
39a;"Have any public bodies in your country developed any systematic way of gathering reuse cases?

For justification:
* If yes, please provide a brief explanation of the process: How does the gathering happen? ";no;;;;;;0
39b;"Are there any public bodies in your country that have developed a systematic ways of classifying the gathered reuse cases?

For justification:
* If yes, please provide a brief explanation of the process: According to which categories are reuse cases classified (e.g. by policy field)?";no;;;;;;0
;2.3 Created impact;;;;;;;125
;2.3a Governmental impact;;;;;;;60
ID;Question;Answer;Justification;Guide to Answering;Reviewer 1 Comments;Reviewer 2 Comments;Mark Question;Score
40;"Is any data on the impact created by open data on governmental challenges (e.g. efficiency, effectiveness, transparency, decision-making capacity) available in your country? 

For justification:
* If yes, please specify what kind of data proves this impact and provide the URLs to this data.";No;"The 5th Open Government Partnership (OGP) action plan (https://www.vestnesis.lv/op/2022/31.7) includes initiative to evaluate opening data sets that increase political openness and transparency. While creating the OGP action plan the NGO’s that monitor and research political openness where included as partners, their recommendations created the list of data sets to be open to increase political transparency.

August Update
We have invited the institutions to respond to questions on progress in opening datasets, including an assessment of the open data policy to date:
https://forms.office.com/e/ZhV0iMagmK.";"The governmental impact is hereby defined as the beneficial effect of the use of open data on three specific challenges faced by the government/public administrations: 1) Being efficient and effective in delivering public services; 2) Being transparent and accountable in their actions; 3) Improving their capacity to make decisions and policies.";Are there any outcomes from the evaluations that you can share?;Thank you for the update. In general, we can consider only activities that are currently implemented and not those planned. This question is interested in information on the impact of open data such as from systematic research studies, impact assessments, etc.  If this type of information is available, please describe it.;;0
41;"Is the use of open data in your country having an impact on the efficiency and effectiveness of the government (at any level) in delivering public services? 

For justification:
* If yes, please explain how and what kind of impact is created on the topic and provide examples of maximum 3 recent open data reuse cases in the form of research or application, whether developed by government or by civil society.";yes;"Data set “Public persons and institutions” https://data.gov.lv/dati/lv/dataset/public-persons-institutions that is being re-used by public bodies, for example, the data set is re-used by official correspondence ( e-address) information system (https://bvkb.gov.lv/sites/default/files/e_adrese_seminars_resoram_varam_final.pdf) and other systems)
Since January 2020 process the service delivery of Register of enterprises has been transformed from restricted to open environment where everyone can search and use all the Enterprise register data https://info.ur.gov.lv/#/data-search  ";;;;;15
42;"Is the use of open data in your country having an impact on transparency and accountability of public administrations?

For justification:
* If yes, please explain how and what kind of impact is created on the topic and provide examples of maximum 3 recent open data reuse cases in the form of research or application, whether developed by government or by civil society.";yes;"Research on Parliament votes
https://delna.lv/lv/2020/05/28/butiski-pieaug-to-deputatu-skaits-kas-nebalso-atturos/ 
Report “Open Data and Political Integrity in the Nordic Region”
https://delna.lv/en/2019/11/26/new-publication-open-data-and-political-integrity-in-the-nordic-region/";;;;;15
43;"Is the use of open data in your country having an impact on policy-making processes (i.e. are public administrations making use of the data as evidence for the problem identification and policy formulation)? 

For justification:
* If yes, please explain how and what kind of impact is created on the topic and provide examples of maximum 3 recent open data reuse cases in the form of research or application, whether developed by government or by civil society.";yes;Data is used as an evidence in all policy areas, for example administrative and territorial reform http://www.varam.gov.lv/lat/administrativi_teritoriala_reforma/ was based on statistics https://data.gov.lv/dati/lv/dataset?organization=csb ;;;;;15
44;"Is the use of open data in your country having an impact on decision-making processes (i.e. are public administrations making use of the data as evidence to be included in their daily operations)?

For justification:
* If yes, please explain how and what kind of impact is created on the topic and provide examples of maximum 3 recent open data reuse cases in the form of research or application, whether developed by government or by civil society.";Yes;"During the COVID-19 pandemic government decisions were based on data https://data.gov.lv/dati/lv/dataset/covid-19   https://data.gov.lv/dati/lv/dataset/covid19-vakcinacijas
https://data.gov.lv/dati/lv/dataset/zemes-kadastrala-uzmerisana-par-valsts-budzeta-lidzekliem";;;Thank you for this example. Are there possible more recent examples of open data having an impact on decision-making processes?;;15
;2.3b Social impact;;;;;;;15
ID;Question;Answer;Justification;Guide to Answering;Reviewer 1 Comments;Reviewer 2 Comments;Mark Question;Score
45;"Is any data on the impact created by open data on social challenges (e.g. inequality, healthcare, education) available in your country? 

For justification:
* If yes, please specify what kind of data proves this impact and provide the URLs to this data.";No;"Available in:  health https://data.gov.lv/dati/lv/dataset?groups=veseliba and education https://data.gov.lv/dati/lv/dataset?groups=izglitiba-un-sports
https://data.gov.lv/dati/lv/dataset/veselibas-statistikas-datubaze

August Update
Social experts are able to crystallise social problems by analysing available data

I can't give you the exact datasets, but we know that students and pupils use the datasets available on the Portal. For example, last year's Cultural Data Hackathon and Idea Generator for Students 2022: https://www.lata.org.lv/skolas-2022
";The social impact is hereby defined as the beneficial effect of the use of open data on four specific challenges for society: 1) Including minorities, migrants, and/or refugees  and reducing inequality, 2) Alleviating housing issues, 3) Fostering health and wellbeing, 4) Improving education.;In addition to the URLs provided. please describe how the data demonstrates impact on social challenges;Thank you for the additional information. However, this question is interested in information on the impact of open data such as from systematic research studies, impact assessments, etc.  If this type of information is available, please describe it.;;0
46;"Is the use of open data in your country having an impact on society´s ability to reduce inequality and better include minorities, migrants, and/or refugees (e.g. from the Ukrainian war)? 

For justification:
* If yes, please explain how and what kind of impact is created on the topic and provide examples of maximum 3 recent open data reuse cases in the form of research or application, whether developed by government or by civil society.";no;;;;;;0
47;"Is the use of open data in your country having an impact on the society´s level of awareness concerning housing in urban areas? 

For justification:
* If yes, please explain how and what kind of impact is created on the topic and provide examples of maximum 3 recent open data reuse cases in the form of research or application, whether developed by government or by civil society.";yes;"Projects like Comeback Latvia  https://youtu.be/rVdrnvvXIDA?t=1973 and Sprīdītis CLUB https://youtu.be/35GEeZOyKuk?t=1519 
have used open data (https://data.gov.lv/dati/lv/dataset/bat and many others)  to visualize and categorize data needed to choose the housing.";Data that provides information on the housing market, rental market, property valuations, sales, planning, zoning, census data on socio-economic variables for cities and/or neighbourhoods, other housing issues such as homelessness, empty dwellings, gentrification.;;;;15
48;"Is the use of open data in your country having an impact on the society´s level of awareness on health and wellbeing related issues (also but not only in light of the COVID-19 pandemic)? 

For justification:
* If yes, please explain how and what kind of impact is created on the topic and provide examples of maximum 3 recent open data reuse cases in the form of research or application, whether developed by government or by civil society.";No;"One of the good examples that illustrates the value of data and data analytics in the Latvian public sector was data sharing from different sectors to analyse the spread of the COVID-19 virus that was organized as coordinated activity by State Chancellery, Ministry of Economics, Cross-Sectoral Coordination Centre and the Central Statistical Bureau. 
This allowed responsible authorities to use this data to make data-based decisions in the process of planning preventative measures to limit the spread of the virus. An important enabler for development of data economy is availability of open data, Latvian data sharing infrastructure, open data portal [1], and a strong national statistics authority the Central Statistical Bureau.";;;Do you have the URLs to build on these cases?;;0
49;"Is the use of open data in your country having an impact on the society´s level of education and skills (e.g. data literacy)?

For justification:
* If yes, please explain how and what kind of impact is created on the topic and provide examples of maximum 3 recent open data reuse cases in the form of research or application, whether developed by government or by civil society.";no;;;;;;0
;2.3c Environmental impact;;;;;;;30
ID;Question;Answer;Justification;Guide to Answering;Reviewer 1 Comments;Reviewer 2 Comments;Mark Question;Score
50;"Is any data on the impact created by open data on environmental challenges (e.g. climate change and environmental degradation, as highlighted in the Eurpean Green Deal) available in your country? 

For justification:
* If yes, please (1) specify what kind of data proves this impact and (2) provide the URLs to this data. ";No;"INPIRE data: https://www.varam.gov.lv/lv/zinojumi-tsk-petijumi-klimata-politikas-joma 

August Update
Environmental experts analyse the available data to assess whether impacts on environmental problems can be assessed.

Unfortunately, I cannot provide the following information.";The environmental impact is hereby defined as the beneficial effect of the use of open data on four specific challenges connected to the environment: 1) Protecting biodiversity (e.g. maintaining a good level of air and water quality), 2) Achieving more environmental-friendly cities (e.g. in terms of transport and waste management), 3) Fighting climate change and connected disasters, 4) Increasing the use of renewable sources of energy.;In addition to the URL provided, please describe how the data demonstrates impact on environmental challenges;Thank you for the additional information. However, this question is interested in information on the impact of open data such as from systematic research studies, impact assessments, etc. If this type of information is available, please describe it.;;0
51;"Is the use of open data in your country having an impact on the level of protection of biodiversity (e.g. maintaining a good air and water quality)? 

For justification:
* If yes, please explain how and what kind of impact is created on the topic and provide examples of maximum 3 recent open data reuse cases in the form of research or application, whether developed by government or by civil society.";yes;"The free app for monitoring air quality in Riga was launched:
 https://www.lsm.lv/raksts/dzive--stils/vide-un-dzivnieki/bezmaksas-mobila-lietotne-zinos-par-gaisa-kvalitates-izmainam-riga.a269461/";;;;;15
52;"Is the use of open data in your country having an impact on the achievement of more environment-friendly cities (e.g., environment-friendly transport systems, waste management etc.)? 

For justification:
* If yes, please explain how and what kind of impact is created on the topic and provide examples of maximum 3 recent open data reuse cases in the form of research or application, whether developed by government or by civil society.";yes;"https://data.gov.lv/dati/lv/dataset/skiroviegli location of the sorting containers
Some cities publish data that can be used to plan environmental-friendly transport systems and tourism. 
Data about pedestrians and traffic for Valmiera city bridge.
https://data.gov.lv/dati/lv/dataset/dati-par-gajeju-un-velosipedistu-kustibu 
https://www.valmiera.lv/lv/jaunumi/pasvaldibas_zinas/23402_pieejama_informacija_par_automasinu_plusmu_merijumiem_valmiera
Vides SOS, an app that combines open data and tools to report waste, pollution or other environmental hazards.
http://www.videssos.lv/
http://www.vvd.gov.lv/jaunumi/2020/04/butiski-palielinas-vides-piegruzosana-vvd-aicina-pasvaldibas-kopigi-ci?id=1158
";;;Vides SOS apprears to be a reuse case;;15
53;"Is the use of open data in your country having an impact on the fight against climate change, for example by undertaking predictive monitoring, preventive actions, or a differentiated response to connected disasters?

For justification:
* If yes, please explain how and what kind of impact is created on the topic and provide examples of maximum 3 recent open data reuse cases in the form of research or application, whether developed by government or by civil society.";no;;;;;;0
54;"Is the use of open data in your country having an impact on the consumption of energy based on fuel and the switch to renewables? 

For justification:
* If yes, please explain how and what kind of impact is created on the topic and provide examples of maximum 3 recent open data reuse cases in the form of research or application, whether developed by government or by civil society.";no;;;;;;0
;2.3d Economic impact;;;;;;;20
ID;Question;Answer;Justification;Guide to Answering;Reviewer 1 Comments;Reviewer 2 Comments;Mark Question;Score
55;"Is any data on the economic impact (e.g. population employed, innovation and nw businesses created etc.) of open data available in your country? 

For justification:
* If yes, please (1) specify what kind of data proves this impact and (2) provide the URLs to this data. ";No;"https://data.gov.lv/dati/lv/dataset/publisko-iepirkumu-pazinojumi  open procurement data included in data services of Lursoft
https://blog.lursoft.lv/2019/11/14/lursoft-izzinas-tagad-ieklauti-ari-iub-rezultatu-pazinojumi;
Designing lobbying regulation in Latvia
https://delna.lv/wp-content/uploads/2021/06/LV_Designing_lobbying_regulation_in_Latvia_final.pdf

August Update
Experts in each area analyse the economic impact of open data within their field 

I can share a study: Using open data to fight corruption: https://delna.lv/lv/2018/11/22/jauna-publikacija-dati-un-korupcijas-mazinasana-latvija-zviedrija-un-somija/";"The economic impact is hereby defined as the beneficial effect of the use of open data on three indicators of economic growth:  
1) Level of employment, 2) Uptake of technology and innovation, 3) Level of etrepreneurship and new business created.";In addition to the URL provided, please describe how the data demonstrates economic impact;Thank you for the additional information. However, this question is interested in information on the impact of open data such as from systematic research studies, impact assessments, etc. If this type of information is available, please describe it.;;0
56;"Is the use of open data in your country having an impact on the level of employment? 

For justification:
* If yes, please explain how and what kind of impact is created on the topic and provide examples of maximum 3 recent open data reuse cases in the form of research or application, whether developed by government or by civil society.";I don't know;;;;;;0
57;"Is the use of open data in your country having an impact on the level of innovation and the adoption of new technologies? 

For justification:
* If yes, please explain how and what kind of impact is created on the topic and provide examples of maximum 3 recent open data reuse cases in the form of research or application, whether developed by government or by civil society.";yes;"A digital twin of the capital (https://replay.lsm.lv/lv/ieraksts/ltv/270751/top-galvaspilsetas-digitalais-dvinis), a digital twin for the development of tourism competitiveness and complementarity (https://latgale.travel/lrta/), is in the process. In addition, robotics and digital twin days are organised in Latvia (https://www.edi.lv/robotikas-un-digitalo-dvinu-diena-latvija-edi/) to explore the possibilities of digital and automated technologies that can improve a company's daily internal business processes. 

";;;;;20
58;"Is the use of open data in your country having an impact on the level of entrepreneurship (especially of women and minorities) and business creation (especially with Small- and Medium-sized Enterprises)? 

For justification:
* If yes, please explain how and what kind of impact is created on the topic and provide examples of maximum 3 recent open data reuse cases in the form of research or application, whether developed by government or by civil society.";I don't know;;;;;;0
;Dimension 3: Open Data Portal ;;;;;;;567
;"This part of the questionnaire is dedicated to assessing the solution your country chose for making the available open data discoverable. Typically, this is achieved through a national open data portal. 
For simplicity, the following section will refer to this solution as the “national portal”.    
Please provide where requested the URLs to the features inquired with the respective question. If access to the feature is restricted (back-end feature, log-in required), please provide a screenshot via e-mail as additional attachment (and note this here in the questionnaire). Please answer the questions below only in relation to the portal you indicated as the national portal of reference. Only URLs documenting the features available on this portal will be considered and scored.

Please select the answer from the drop down options in the `Answer` column. If applicable, please provide additional information to justify the selected answer in the `Justification` column.                                                                                             ";;;;;;;
;3.1 Portal features;;;;;;;235
ID;Question;Answer;Justification;Guide to Answering;Reviewer 1 Comments;Reviewer 2 Comments;Mark Question;Score
59;"Is there a national portal in your country for making open data discoverable? 

For justification:
* If yes, please provide the URL of the national portal.
* If no, please describe how you ensure the discoverability of the open data available in your country.";yes;https://data.gov.lv/lv;;;;;20
60;Does the national portal offer an advanced data search function (multiple field search, filter options, etc.)?;yes;N/A;;;;;10
61;Does the national portal offer the possibility for users to download datasets (e.g. via a link)? ;yes;N/A;;;;;10
62a;Does the national portal offer the possibility for users to search by file format? ;yes;N/A;;;;;10
62b;Does the national portal offer the possibility for users to search by data domain? ;yes;N/A;;;;;10
63;"Does the national portal offer to its users a way to programmatically query the metadata (e.g. via an API or a SPARQL access point)?

For justification:
* If yes, please provide the direct-URL to this feature. ";yes;https://data.gov.lv/dati/lv/dataset/pakalpju-piekluves-statistika;;;;;10
64;"Does the national portal offer documentation on the use of APIs and other tools that enable working with the aforementioned metadata? 

For justification:
* If yes, please provide the direct-URL to this feature.  ";yes;https://data.gov.lv/lv/publicetajiem;;;;;10
65;"Does the national portal enable users to provide content for the portal (e.g. to link documentation and supporting materials to a given dataset)?

For justification:
* If yes, please provide the direct-URL to this feature.  ";yes;"Users have the possibility to send their suggestions for the development of the Portal or other information to the e-mail address provided on the Portal, both for a specific dataset and for the Portal as a whole.

August Update
Yes: https://data.gov.lv/dati/lv/dataset/latviesu-tradicionalais-un-paplasinatais-kalendarvardu-saraksts
";An example of such supporting material could be relevant studies or reports associated with the dataset e.g. documenting how the data was produced, the methodology etc.;The functionlity of a general mailbox is a bit generic. Do you have an example of a dataset that you edited/enhanced based on user-submitted content? Or a post on the portal that specifically invites users to submit content for the portal?;;;10
66a;"Does the national portal offer a general feedback mechanism for users (e.g. a 'Contact us' or 'Feedback' button that is placed in a visible spot on the portal and would allow users to send a general comment concerning the portal)?

For justification:
* If yes, please provide the direct-URL to this feature.  ";yes;In this section the portal user has the possibility to ask a question and make a comment - https://data.gov.lv/lv/buj.  ;Please note that a general email address does not count as feedback mechanism in the sense of this question and will not be scored as such.;;;;10
66b;"Does the national portal offer a feedback mechanism at dataset level? (e.g. a 'feedback button' or a comment/ discussion section under the dataset)?

For justification:
* If yes, please provide the direct-URL to this feature.  ";yes;Under each dataset there is an option for users to contact the publishers of the dataset individually. See example: https://data.gov.lv/dati/lv/dataset/eadrese;The feedback mechanism does not include the possibility of a user to send in an email to a general address/the helpdesk.;;;;10
66c;"Does the national portal provide a mechanism for users to rate datasets?

For justification:
* If yes, please provide the direct-URL to this feature.  ";No;"https://data.gov.lv/lv (Balso par datu kopām)

August Update
There are no such specific functions in the portal. However, if we look at it another way, the more popular dataset on the portal is considered to be the one with the larger view. These are the three most viewed datasets on the portal: 
1. Information about Saeima sittings: https://data.gov.lv/dati/lv/dataset/saeimas-sedes;
2. Schedule of the annual state technical inspection of tractor equipment and its trailers (planned): https://data.gov.lv/dati/lv/dataset/traktortehnikas-un-tas-piekabju-ikgadejas-valsts-tehniskas-apskates-grafiki-planotas;
3. Companies register: https://data.gov.lv/dati/lv/dataset/uz.";Such mechanism could be a star rating system or similar voting/rating mechanism.;This functionality (which looks nifty!) seems more like a way to request new data sets (see Q69a)). This question, however, relates to the ability to rate specific data sets already available on the portal. Does the portal have a mechanism to do this?;;;0
67;"Does the national portal enable users to find information and news on relevant open data topics in the country?

For justification:
* If yes, please provide the direct-URL to this feature.  ";No;"https://data.gov.lv/dati/lv/dataset?q= ) On the right-hand side you will find the search options and by clicking the Sort by button you can search for the most popular datasets that have undergone changes. 

August Update
The portal will have an option to show the dataset that has just been uploaded, and an option to show when the dataset has been updated.";;In addition to the ability to sort datasets by popularity, does the portal have any editorial (news) features about open data topics?;;;0
68;"Does the national portal offer the possibility for users to receive notifications when new datasets are available on the national portal (RSS, ATOM feeds, email notifications etc.)?

For justification:
* If yes, please provide the direct-URL to this feature.  ";no ;"At the moment there is no such feature, but discussions have taken place with the Portal's maintainer about adding a new feature: notifying (notifying) users when new datasets are available on the Portal.
";;;;;0
69a;"Does the national portal offer the possibility for users to request datasets? 

For justification:
* If yes, please provide the direct-URL to this feature.  ";yes;https://data.gov.lv/lv/iesaki-datu-kopu;Please note also that a specific “Request data” button is meant here. Should the data request function be accomplished by a general help desk contact form that has a specific field for data requests, please describe this as such in the justification box.;;;;10
69b;If yes [to Q69a], what is the frequency of these requests? ;weekly;N/A;;;;;N/A
